Datum,Vodostaj [cm],Pretok [m³/s],Temperatura vode [°C]
31.07.2023 01:30,86,1.70,-
31.07.2023 02:00,86,1.70,-
31.07.2023 02:30,86,1.70,-
31.07.2023 03:00,86,1.70,-
31.07.2023 03:30,85,1.57,-
31.07.2023 04:00,85,1.57,-
31.07.2023 04:30,85,1.57,-
31.07.2023 05:00,85,1.57,-
31.07.2023 05:30,85,1.57,-
31.07.2023 06:00,85,1.57,-
31.07.2023 06:30,85,1.57,-
31.07.2023 07:00,85,1.57,-
31.07.2023 07:30,85,1.57,-
31.07.2023 08:00,85,1.57,-
31.07.2023 08:30,85,1.57,-
31.07.2023 09:00,85,1.57,-
31.07.2023 09:30,85,1.57,-
31.07.2023 10:00,85,1.57,-
31.07.2023 10:30,85,1.57,-
31.07.2023 11:00,85,1.57,-
31.07.2023 11:30,85,1.57,-
31.07.2023 12:00,84,1.44,-
31.07.2023 12:30,84,1.44,-
31.07.2023 13:00,84,1.44,-
31.07.2023 13:30,85,1.57,-
31.07.2023 14:00,85,1.57,-
31.07.2023 14:30,84,1.44,-
31.07.2023 15:00,84,1.44,-
31.07.2023 15:30,84,1.44,-
31.07.2023 16:00,84,1.44,-
31.07.2023 16:30,84,1.44,-
31.07.2023 17:00,84,1.44,-
31.07.2023 17:30,84,1.44,-
31.07.2023 18:00,84,1.44,-
31.07.2023 18:30,84,1.44,-
31.07.2023 19:00,84,1.44,-
31.07.2023 19:30,84,1.44,-
31.07.2023 20:00,84,1.44,-
31.07.2023 20:30,84,1.44,-
31.07.2023 21:00,84,1.44,-
31.07.2023 21:30,84,1.44,-
31.07.2023 22:00,84,1.44,-
31.07.2023 22:30,84,1.44,-
31.07.2023 23:00,84,1.44,-
31.07.2023 23:30,84,1.44,-
01.08.2023 00:00,84,1.44,-
01.08.2023 00:30,84,1.44,-
01.08.2023 01:00,84,1.44,-
01.08.2023 01:30,84,1.44,-
01.08.2023 02:00,84,1.44,-
01.08.2023 02:30,84,1.44,-
01.08.2023 03:00,84,1.44,-
01.08.2023 03:30,84,1.44,-
01.08.2023 04:00,84,1.44,-
01.08.2023 04:30,84,1.44,-
01.08.2023 05:00,84,1.44,-
01.08.2023 05:30,84,1.44,-
01.08.2023 06:00,84,1.44,-
01.08.2023 06:30,84,1.44,-
01.08.2023 07:00,83,1.32,-
01.08.2023 07:30,83,1.32,-
01.08.2023 08:00,83,1.32,-
01.08.2023 08:30,83,1.32,-
01.08.2023 09:00,83,1.32,-
01.08.2023 09:30,83,1.32,-
01.08.2023 10:00,83,1.32,-
01.08.2023 10:30,83,1.32,-
01.08.2023 11:00,83,1.32,-
01.08.2023 11:30,83,1.32,-
01.08.2023 12:00,83,1.32,-
01.08.2023 12:30,83,1.32,-
01.08.2023 13:00,83,1.32,-
01.08.2023 13:30,83,1.32,-
01.08.2023 14:00,83,1.32,-
01.08.2023 14:30,83,1.32,-
01.08.2023 15:00,83,1.32,-
01.08.2023 15:30,83,1.32,-
01.08.2023 16:00,83,1.32,-
01.08.2023 16:30,83,1.32,-
01.08.2023 17:00,83,1.32,-
01.08.2023 17:30,84,1.44,-
01.08.2023 18:00,88,1.96,-
01.08.2023 18:30,91,2.38,-
01.08.2023 19:00,98,3.44,-
01.08.2023 19:30,113,6.16,-
01.08.2023 20:00,110,5.55,-
01.08.2023 20:30,106,4.80,-
01.08.2023 21:00,103,4.27,-
01.08.2023 21:30,100,3.76,-
01.08.2023 22:00,98,3.44,-
01.08.2023 22:30,97,3.28,-
01.08.2023 23:00,96,3.12,-
01.08.2023 23:30,94,2.82,-
02.08.2023 00:00,93,2.67,-
02.08.2023 00:30,93,2.67,-
02.08.2023 01:00,93,2.67,-
02.08.2023 01:30,92,2.52,-
02.08.2023 02:00,92,2.52,-
02.08.2023 02:30,91,2.38,-
02.08.2023 03:00,91,2.38,-
02.08.2023 03:30,90,2.24,-
02.08.2023 04:00,90,2.24,-
02.08.2023 04:30,90,2.24,-
02.08.2023 05:00,89,2.10,-
02.08.2023 05:30,89,2.10,-
02.08.2023 06:00,89,2.10,-
02.08.2023 06:30,89,2.10,-
02.08.2023 07:00,88,1.96,-
02.08.2023 07:30,88,1.96,-
02.08.2023 08:00,88,1.96,-
02.08.2023 08:30,88,1.96,-
02.08.2023 09:00,88,1.96,-
02.08.2023 09:30,88,1.96,-
02.08.2023 10:00,87,1.83,-
02.08.2023 10:30,87,1.83,-
02.08.2023 11:00,87,1.83,-
02.08.2023 11:30,87,1.83,-
02.08.2023 12:00,87,1.83,-
02.08.2023 12:30,87,1.83,-
02.08.2023 13:00,87,1.83,-
02.08.2023 13:30,87,1.83,-
02.08.2023 14:00,87,1.83,-
02.08.2023 14:30,86,1.70,-
02.08.2023 15:00,86,1.70,-
02.08.2023 15:30,86,1.70,-
02.08.2023 16:00,86,1.70,-
02.08.2023 16:30,86,1.70,-
02.08.2023 17:00,86,1.70,-
02.08.2023 17:30,86,1.70,-
02.08.2023 18:00,86,1.70,-
02.08.2023 18:30,86,1.70,-
02.08.2023 19:00,86,1.70,-
02.08.2023 19:30,86,1.70,-
02.08.2023 20:00,86,1.70,-
02.08.2023 20:30,86,1.70,-
02.08.2023 21:00,86,1.70,-
02.08.2023 21:30,86,1.70,-
02.08.2023 22:00,86,1.70,-
02.08.2023 22:30,86,1.70,-
02.08.2023 23:00,86,1.70,-
02.08.2023 23:30,86,1.70,-
03.08.2023 00:00,86,1.70,-
03.08.2023 00:30,86,1.70,-
03.08.2023 01:00,86,1.70,-
03.08.2023 01:30,85,1.57,-
03.08.2023 02:00,85,1.57,-
03.08.2023 02:30,85,1.57,-
03.08.2023 03:00,85,1.57,-
03.08.2023 03:30,85,1.57,-
03.08.2023 04:00,85,1.57,-
03.08.2023 04:30,85,1.57,-
03.08.2023 05:00,85,1.57,-
03.08.2023 05:30,85,1.57,-
03.08.2023 06:00,85,1.57,-
03.08.2023 06:30,85,1.57,-
03.08.2023 07:00,85,1.57,-
03.08.2023 07:30,85,1.57,-
03.08.2023 08:00,85,1.57,-
03.08.2023 08:30,85,1.57,-
03.08.2023 09:00,85,1.57,-
03.08.2023 09:30,85,1.57,-
03.08.2023 10:00,85,1.57,-
03.08.2023 10:30,85,1.57,-
03.08.2023 11:00,84,1.44,-
03.08.2023 11:30,84,1.44,-
03.08.2023 12:00,84,1.44,-
03.08.2023 12:30,84,1.44,-
03.08.2023 13:00,84,1.44,-
03.08.2023 13:30,84,1.44,-
03.08.2023 14:00,84,1.44,-
03.08.2023 14:30,84,1.44,-
03.08.2023 15:00,84,1.44,-
03.08.2023 15:30,84,1.44,-
03.08.2023 16:00,84,1.44,-
03.08.2023 16:30,84,1.44,-
03.08.2023 17:00,84,1.44,-
03.08.2023 17:30,85,1.57,-
03.08.2023 18:00,85,1.57,-
03.08.2023 18:30,85,1.57,-
03.08.2023 19:00,88,1.96,-
03.08.2023 19:30,91,2.38,-
03.08.2023 20:00,91,2.38,-
03.08.2023 20:30,92,2.52,-
03.08.2023 21:00,91,2.38,-
03.08.2023 21:30,90,2.24,-
03.08.2023 22:00,96,3.12,-
03.08.2023 22:30,145,14.2,-
03.08.2023 23:00,154,16.9,-
03.08.2023 23:30,140,12.7,-
04.08.2023 00:00,129,9.84,-
04.08.2023 00:30,116,6.80,-
04.08.2023 01:00,109,5.36,-
04.08.2023 01:30,107,4.98,-
04.08.2023 02:00,105,4.62,-
04.08.2023 02:30,105,4.62,-
04.08.2023 03:00,105,4.62,-
04.08.2023 03:30,104,4.44,-
04.08.2023 04:00,103,4.27,-
04.08.2023 04:30,102,4.10,-
04.08.2023 05:00,101,3.93,-
04.08.2023 05:30,103,4.27,-
04.08.2023 06:00,109,5.36,-
04.08.2023 06:30,128,9.59,-
04.08.2023 07:00,137,11.9,-
04.08.2023 07:30,132,10.6,-
04.08.2023 08:00,124,8.62,-
04.08.2023 08:30,118,7.24,-
04.08.2023 09:00,115,6.58,-
04.08.2023 09:30,115,6.58,-
04.08.2023 10:00,116,6.80,-
04.08.2023 10:30,114,6.37,-
04.08.2023 11:00,112,5.95,-
04.08.2023 11:30,112,5.95,-
04.08.2023 12:00,115,6.58,-
04.08.2023 12:30,122,8.15,-
04.08.2023 13:00,131,10.4,-
04.08.2023 13:30,141,13.0,-
04.08.2023 14:00,148,15.1,-
04.08.2023 14:30,152,16.3,-
04.08.2023 15:00,151,16.0,-
04.08.2023 15:30,146,14.5,-
04.08.2023 16:00,141,13.0,-
04.08.2023 16:30,138,12.2,-
04.08.2023 17:00,136,11.7,-
04.08.2023 17:30,134,11.1,-
04.08.2023 18:00,134,11.1,-
04.08.2023 18:30,133,10.9,-
04.08.2023 19:00,132,10.6,-
04.08.2023 19:30,131,10.4,-
04.08.2023 20:00,130,10.1,-
04.08.2023 20:30,130,10.1,-
04.08.2023 21:00,133,10.9,-
04.08.2023 21:30,134,11.1,-
04.08.2023 22:00,138,12.2,-
04.08.2023 22:30,138,12.2,-
04.08.2023 23:00,133,10.9,-
04.08.2023 23:30,133,10.9,-
05.08.2023 00:00,131,10.4,-
05.08.2023 00:30,130,10.1,-
05.08.2023 01:00,128,9.59,-
05.08.2023 01:30,129,9.84,-
05.08.2023 02:00,128,9.59,-
05.08.2023 02:30,129,9.84,-
05.08.2023 03:00,129,9.84,-
05.08.2023 03:30,129,9.84,-
05.08.2023 04:00,130,10.1,-
05.08.2023 04:30,129,9.84,-
05.08.2023 05:00,129,9.84,-
05.08.2023 05:30,128,9.59,-
05.08.2023 06:00,127,9.34,-
05.08.2023 06:30,126,9.10,-
05.08.2023 07:00,126,9.10,-
05.08.2023 07:30,126,9.10,-
05.08.2023 08:00,126,9.10,-
05.08.2023 08:30,125,8.86,-
05.08.2023 09:00,124,8.62,-
05.08.2023 09:30,124,8.62,-
05.08.2023 10:00,126,9.10,-
05.08.2023 10:30,128,9.59,-
05.08.2023 11:00,128,9.59,-
05.08.2023 11:30,128,9.59,-
05.08.2023 12:00,126,9.10,-
05.08.2023 12:30,127,9.34,-
05.08.2023 13:00,125,8.86,-
05.08.2023 13:30,125,8.86,-
05.08.2023 14:00,124,8.62,-
05.08.2023 14:30,123,8.38,-
05.08.2023 15:00,123,8.38,-
05.08.2023 15:30,123,8.38,-
05.08.2023 16:00,124,8.62,-
05.08.2023 16:30,123,8.38,-
05.08.2023 17:00,122,8.15,-
05.08.2023 17:30,122,8.15,-
05.08.2023 18:00,122,8.15,-
05.08.2023 18:30,120,7.69,-
05.08.2023 19:00,120,7.69,-
05.08.2023 19:30,120,7.69,-
05.08.2023 20:00,121,7.92,-
05.08.2023 20:30,125,8.86,-
05.08.2023 21:00,129,9.84,-
05.08.2023 21:30,130,10.1,-
05.08.2023 22:00,127,9.34,-
05.08.2023 22:30,124,8.62,-
05.08.2023 23:00,123,8.38,-
05.08.2023 23:30,122,8.15,-
06.08.2023 00:00,120,7.69,-
06.08.2023 00:30,121,7.92,-
06.08.2023 01:00,120,7.69,-
06.08.2023 01:30,119,7.46,-
06.08.2023 02:00,118,7.24,-
06.08.2023 02:30,117,7.02,-
06.08.2023 03:00,118,7.24,-
06.08.2023 03:30,117,7.02,-
06.08.2023 04:00,117,7.02,-
06.08.2023 04:30,116,6.80,-
06.08.2023 05:00,116,6.80,-
06.08.2023 05:30,116,6.80,-
06.08.2023 06:00,115,6.58,-
06.08.2023 06:30,115,6.58,-
06.08.2023 07:00,115,6.58,-
06.08.2023 07:30,116,6.80,-
06.08.2023 08:00,116,6.80,-
06.08.2023 08:30,116,6.80,-
06.08.2023 09:00,117,7.02,-
06.08.2023 09:30,119,7.46,-
06.08.2023 10:00,119,7.46,-
06.08.2023 10:30,118,7.24,-
06.08.2023 11:00,117,7.02,-
06.08.2023 11:30,115,6.58,-
06.08.2023 12:00,114,6.37,-
06.08.2023 12:30,114,6.37,-
06.08.2023 13:00,114,6.37,-
06.08.2023 13:30,114,6.37,-
06.08.2023 14:00,113,6.16,-
06.08.2023 14:30,110,5.55,-
06.08.2023 15:00,109,5.36,-
06.08.2023 15:30,109,5.36,-
06.08.2023 16:00,108,5.17,-
06.08.2023 16:30,108,5.17,-
06.08.2023 17:00,107,4.98,-
06.08.2023 17:30,106,4.80,-
06.08.2023 18:00,106,4.80,-
06.08.2023 18:30,107,4.98,-
06.08.2023 19:00,106,4.80,-
06.08.2023 19:30,106,4.80,-
06.08.2023 20:00,122,8.15,-
06.08.2023 20:30,132,10.6,-
06.08.2023 21:00,124,8.62,-
06.08.2023 21:30,113,6.16,-
06.08.2023 22:00,110,5.55,-
06.08.2023 22:30,108,5.17,-
06.08.2023 23:00,107,4.98,-
06.08.2023 23:30,108,5.17,-
07.08.2023 00:00,108,5.17,-
07.08.2023 00:30,107,4.98,-
07.08.2023 01:00,107,4.98,-
07.08.2023 01:30,107,4.98,-
07.08.2023 02:00,107,4.98,-
07.08.2023 02:30,107,4.98,-
07.08.2023 03:00,106,4.80,-
07.08.2023 03:30,106,4.80,-
07.08.2023 04:00,105,4.62,-
07.08.2023 04:30,104,4.44,-
07.08.2023 05:00,105,4.62,-
07.08.2023 05:30,104,4.44,-
07.08.2023 06:00,103,4.27,-
07.08.2023 06:30,103,4.27,-
07.08.2023 07:00,103,4.27,-
07.08.2023 07:30,102,4.10,-
07.08.2023 08:00,102,4.10,-
07.08.2023 08:30,102,4.10,-
07.08.2023 09:00,102,4.10,-
07.08.2023 09:30,102,4.10,-
07.08.2023 10:00,102,4.10,-
07.08.2023 10:30,102,4.10,-
07.08.2023 11:00,103,4.27,-
07.08.2023 11:30,102,4.10,-
07.08.2023 12:00,102,4.10,-
07.08.2023 12:30,103,4.27,-
07.08.2023 13:00,102,4.10,-
07.08.2023 13:30,102,4.10,-
07.08.2023 14:00,102,4.10,-
07.08.2023 14:30,103,4.27,-
07.08.2023 15:00,102,4.10,-
07.08.2023 15:30,101,3.93,-
07.08.2023 16:00,101,3.93,-
07.08.2023 16:30,102,4.10,-
07.08.2023 17:00,101,3.93,-
07.08.2023 17:30,101,3.93,-
07.08.2023 18:00,102,4.10,-
07.08.2023 18:30,102,4.10,-
07.08.2023 19:00,101,3.93,-
07.08.2023 19:30,101,3.93,-
07.08.2023 20:00,101,3.93,-
07.08.2023 20:30,101,3.93,-
07.08.2023 21:00,100,3.76,-
07.08.2023 21:30,100,3.76,-
07.08.2023 22:00,100,3.76,-
07.08.2023 22:30,101,3.93,-
07.08.2023 23:00,100,3.76,-
07.08.2023 23:30,100,3.76,-
08.08.2023 00:00,100,3.76,-
08.08.2023 00:30,99,3.60,-
08.08.2023 01:00,100,3.76,-
08.08.2023 01:30,100,3.76,-
08.08.2023 02:00,100,3.76,-
08.08.2023 02:30,99,3.60,-
08.08.2023 03:00,100,3.76,-
08.08.2023 03:30,99,3.60,-
08.08.2023 04:00,100,3.76,-
08.08.2023 04:30,99,3.60,-
08.08.2023 05:00,99,3.60,-
08.08.2023 05:30,99,3.60,-
08.08.2023 06:00,99,3.60,-
08.08.2023 06:30,99,3.60,-
08.08.2023 07:00,98,3.44,-
08.08.2023 07:30,98,3.44,-
08.08.2023 08:00,98,3.44,-
08.08.2023 08:30,98,3.44,-
08.08.2023 09:00,98,3.44,-
08.08.2023 09:30,98,3.44,-
08.08.2023 10:00,98,3.44,-
08.08.2023 10:30,98,3.44,-
08.08.2023 11:00,98,3.44,-
08.08.2023 11:30,98,3.44,-
08.08.2023 12:00,97,3.28,-
08.08.2023 12:30,97,3.28,-
08.08.2023 13:00,97,3.28,-
08.08.2023 13:30,98,3.44,-
08.08.2023 14:00,97,3.28,-
08.08.2023 14:30,97,3.28,-
08.08.2023 15:00,97,3.28,-
08.08.2023 15:30,97,3.28,-
08.08.2023 16:00,97,3.28,-
08.08.2023 16:30,96,3.12,-
08.08.2023 17:00,96,3.12,-
08.08.2023 17:30,96,3.12,-
08.08.2023 18:00,96,3.12,-
08.08.2023 18:30,96,3.12,-
08.08.2023 19:00,96,3.12,-
08.08.2023 19:30,95,2.97,-
08.08.2023 20:00,95,2.97,-
08.08.2023 20:30,95,2.97,-
08.08.2023 21:00,95,2.97,-
08.08.2023 21:30,95,2.97,-
08.08.2023 22:00,95,2.97,-
08.08.2023 22:30,95,2.97,-
08.08.2023 23:00,95,2.97,-
08.08.2023 23:30,95,2.97,-
09.08.2023 00:00,95,2.97,-
09.08.2023 00:30,94,2.82,-
09.08.2023 01:00,94,2.82,-
09.08.2023 01:30,94,2.82,-
09.08.2023 02:00,94,2.82,-
09.08.2023 02:30,94,2.82,-
09.08.2023 03:00,94,2.82,-
09.08.2023 03:30,94,2.82,-
09.08.2023 04:00,94,2.82,-
09.08.2023 04:30,94,2.82,-
09.08.2023 05:00,94,2.82,-
09.08.2023 05:30,93,2.67,-
09.08.2023 06:00,93,2.67,-
09.08.2023 06:30,93,2.67,-
09.08.2023 07:00,93,2.67,-
09.08.2023 07:30,93,2.67,-
09.08.2023 08:00,93,2.67,-
09.08.2023 08:30,93,2.67,-
09.08.2023 09:00,93,2.67,-
09.08.2023 09:30,92,2.52,-
09.08.2023 10:00,92,2.52,-
09.08.2023 10:30,92,2.52,-
09.08.2023 11:00,92,2.52,-
09.08.2023 11:30,92,2.52,-
09.08.2023 12:00,92,2.52,-
09.08.2023 12:30,92,2.52,-
09.08.2023 13:00,92,2.52,-
09.08.2023 13:30,92,2.52,-
09.08.2023 14:00,92,2.52,-
09.08.2023 14:30,92,2.52,-
09.08.2023 15:00,92,2.52,-
09.08.2023 15:30,91,2.38,-
09.08.2023 16:00,92,2.52,-
09.08.2023 16:30,92,2.52,-
09.08.2023 17:00,93,2.67,-
09.08.2023 17:30,93,2.67,-
09.08.2023 18:00,92,2.52,-
09.08.2023 18:30,91,2.38,-
09.08.2023 19:00,91,2.38,-
09.08.2023 19:30,91,2.38,-
09.08.2023 20:00,91,2.38,-
09.08.2023 20:30,91,2.38,-
09.08.2023 21:00,90,2.24,-
09.08.2023 21:30,90,2.24,-
09.08.2023 22:00,90,2.24,-
09.08.2023 22:30,90,2.24,-
09.08.2023 23:00,90,2.24,-
09.08.2023 23:30,90,2.24,-
10.08.2023 00:00,91,2.38,-
10.08.2023 00:30,94,2.82,-
10.08.2023 01:00,96,3.12,-
10.08.2023 01:30,95,2.97,-
10.08.2023 02:00,93,2.67,-
10.08.2023 02:30,92,2.52,-
10.08.2023 03:00,91,2.38,-
10.08.2023 03:30,91,2.38,-
10.08.2023 04:00,90,2.24,-
10.08.2023 04:30,90,2.24,-
10.08.2023 05:00,90,2.24,-
10.08.2023 05:30,90,2.24,-
10.08.2023 06:00,89,2.10,-
10.08.2023 06:30,89,2.10,-
10.08.2023 07:00,89,2.10,-
10.08.2023 07:30,89,2.10,-
10.08.2023 08:00,89,2.10,-
10.08.2023 08:30,89,2.10,-
10.08.2023 09:00,89,2.10,-
10.08.2023 09:30,89,2.10,-
10.08.2023 10:00,89,2.10,-
10.08.2023 10:30,88,1.96,-
10.08.2023 11:00,89,2.10,-
10.08.2023 11:30,89,2.10,-
10.08.2023 12:00,89,2.10,-
10.08.2023 12:30,89,2.10,-
10.08.2023 13:00,89,2.10,-
10.08.2023 13:30,89,2.10,-
10.08.2023 14:00,89,2.10,-
10.08.2023 14:30,89,2.10,-
10.08.2023 15:00,88,1.96,-
