Datum,Vodostaj [cm],Pretok [mÂ³/s],Temperatura vode [Â°C]
17.08.2023 00:30,156,0.203,17.5
17.08.2023 00:00,156,0.203,17.7
16.08.2023 23:30,156,0.203,17.9
16.08.2023 23:00,156,0.203,18.1
16.08.2023 22:30,156,0.203,18.3
16.08.2023 22:00,156,0.203,18.6
16.08.2023 21:30,156,0.203,18.9
16.08.2023 21:00,156,0.203,19.1
16.08.2023 20:30,156,0.203,19.3
16.08.2023 20:00,156,0.203,19.5
16.08.2023 19:30,156,0.203,19.7
16.08.2023 19:00,156,0.203,19.8
16.08.2023 18:30,156,0.203,19.9
16.08.2023 18:00,156,0.203,20.0
16.08.2023 17:30,156,0.203,20.2
16.08.2023 17:00,156,0.203,20.3
16.08.2023 16:30,156,0.203,20.3
16.08.2023 16:00,156,0.203,20.2
16.08.2023 15:30,156,0.203,20.2
16.08.2023 15:00,156,0.203,20.0
16.08.2023 14:30,156,0.203,19.8
16.08.2023 14:00,157,0.237,19.5
16.08.2023 13:30,157,0.237,19.1
16.08.2023 13:00,157,0.237,18.8
16.08.2023 12:30,157,0.237,18.3
16.08.2023 12:00,157,0.237,17.7
16.08.2023 11:30,157,0.237,17.1
16.08.2023 11:00,157,0.237,16.5
16.08.2023 10:30,157,0.237,16.2
16.08.2023 10:00,157,0.237,15.8
16.08.2023 09:30,157,0.237,15.7
16.08.2023 09:00,157,0.237,15.5
16.08.2023 08:30,157,0.237,15.5
16.08.2023 08:00,157,0.237,15.5
16.08.2023 07:30,157,0.237,15.5
16.08.2023 07:00,157,0.237,15.6
16.08.2023 06:30,157,0.237,15.7
16.08.2023 06:00,157,0.237,15.7
16.08.2023 05:30,156,0.203,15.8
16.08.2023 05:00,156,0.203,15.9
16.08.2023 04:30,156,0.203,16.0
16.08.2023 04:00,156,0.203,16.1
16.08.2023 03:30,156,0.203,16.2
16.08.2023 03:00,156,0.203,16.3
16.08.2023 02:30,156,0.203,16.4
16.08.2023 02:00,156,0.203,16.5
16.08.2023 01:30,156,0.203,16.7
16.08.2023 01:00,156,0.203,16.8
16.08.2023 00:30,156,0.203,16.9
16.08.2023 00:00,156,0.203,17.1
15.08.2023 23:30,156,0.203,17.3
15.08.2023 23:00,156,0.203,17.5
15.08.2023 22:30,156,0.203,17.8
15.08.2023 22:00,156,0.203,18.1
15.08.2023 21:30,156,0.203,18.4
15.08.2023 21:00,156,0.203,18.8
15.08.2023 20:30,156,0.203,19.1
15.08.2023 20:00,156,0.203,19.3
15.08.2023 19:30,156,0.203,19.4
15.08.2023 19:00,156,0.203,19.5
15.08.2023 18:30,156,0.203,19.6
15.08.2023 18:00,156,0.203,19.6
15.08.2023 17:30,157,0.237,19.6
15.08.2023 17:00,157,0.237,19.7
15.08.2023 16:30,157,0.237,19.7
15.08.2023 16:00,157,0.237,19.6
15.08.2023 15:30,157,0.237,19.5
15.08.2023 15:00,157,0.237,19.3
15.08.2023 14:30,157,0.237,19.0
15.08.2023 14:00,157,0.237,18.7
15.08.2023 13:30,157,0.237,18.3
15.08.2023 13:00,158,0.275,18.2
15.08.2023 12:30,158,0.275,17.5
15.08.2023 12:00,158,0.275,17.0
15.08.2023 11:30,158,0.275,16.4
15.08.2023 11:00,158,0.275,15.9
15.08.2023 10:30,158,0.275,15.5
15.08.2023 10:00,158,0.275,15.1
15.08.2023 09:30,158,0.275,14.9
15.08.2023 09:00,158,0.275,14.8
15.08.2023 08:30,158,0.275,14.8
15.08.2023 08:00,158,0.275,14.8
15.08.2023 07:30,157,0.237,14.8
15.08.2023 07:00,157,0.237,14.9
15.08.2023 06:30,157,0.237,15.0
15.08.2023 06:00,157,0.237,15.1
15.08.2023 05:30,157,0.237,15.2
15.08.2023 05:00,157,0.237,15.3
15.08.2023 04:30,157,0.237,15.4
15.08.2023 04:00,157,0.237,15.5
15.08.2023 03:30,157,0.237,15.6
15.08.2023 03:00,157,0.237,15.7
15.08.2023 02:30,157,0.237,15.8
15.08.2023 02:00,157,0.237,15.9
15.08.2023 01:30,157,0.237,16.0
15.08.2023 01:00,157,0.237,16.2
15.08.2023 00:30,157,0.237,16.3
15.08.2023 00:00,157,0.237,16.5
14.08.2023 23:30,157,0.237,16.7
14.08.2023 23:00,157,0.237,16.9
14.08.2023 22:30,157,0.237,17.2
14.08.2023 22:00,157,0.237,17.5
14.08.2023 21:30,157,0.237,17.8
14.08.2023 21:00,157,0.237,18.2
14.08.2023 20:30,157,0.237,18.6
14.08.2023 20:00,157,0.237,18.9
14.08.2023 19:30,157,0.237,19.2
14.08.2023 19:00,157,0.237,19.3
14.08.2023 18:30,158,0.275,19.3
14.08.2023 18:00,157,0.237,19.3
14.08.2023 17:30,158,0.275,19.4
14.08.2023 17:00,158,0.275,19.4
14.08.2023 16:30,158,0.275,19.3
14.08.2023 16:00,158,0.275,19.3
14.08.2023 15:30,158,0.275,19.2
14.08.2023 15:00,158,0.275,19.0
14.08.2023 14:30,158,0.275,18.8
14.08.2023 14:00,158,0.275,18.5
14.08.2023 13:30,158,0.275,18.1
14.08.2023 13:00,158,0.275,17.7
14.08.2023 12:30,158,0.275,17.3
14.08.2023 12:00,158,0.275,16.9
14.08.2023 11:30,159,0.315,16.4
14.08.2023 11:00,159,0.315,15.9
14.08.2023 10:30,158,0.275,15.5
14.08.2023 10:00,158,0.275,15.0
14.08.2023 09:30,159,0.315,14.9
14.08.2023 09:00,158,0.275,14.8
14.08.2023 08:30,158,0.275,14.8
14.08.2023 08:00,158,0.275,14.8
14.08.2023 07:30,158,0.275,14.8
14.08.2023 07:00,158,0.275,14.9
14.08.2023 06:30,158,0.275,15.0
14.08.2023 06:00,158,0.275,15.1
14.08.2023 05:30,158,0.275,15.2
14.08.2023 05:00,158,0.275,15.3
14.08.2023 04:30,158,0.275,15.4
14.08.2023 04:00,158,0.275,15.5
14.08.2023 03:30,158,0.275,15.6
14.08.2023 03:00,158,0.275,15.7
14.08.2023 02:30,158,0.275,15.8
14.08.2023 02:00,158,0.275,15.9
14.08.2023 01:30,158,0.275,16.0
14.08.2023 01:00,158,0.275,16.2
14.08.2023 00:30,158,0.275,16.3
14.08.2023 00:00,158,0.275,16.5
13.08.2023 23:30,158,0.275,16.6
13.08.2023 23:00,158,0.275,16.8
13.08.2023 22:30,158,0.275,16.9
13.08.2023 22:00,158,0.275,17.2
13.08.2023 21:30,158,0.275,17.4
13.08.2023 21:00,158,0.275,17.8
13.08.2023 20:30,158,0.275,18.2
13.08.2023 20:00,158,0.275,18.6
13.08.2023 19:30,158,0.275,18.8
13.08.2023 19:00,158,0.275,19.0
13.08.2023 18:30,158,0.275,19.0
13.08.2023 18:00,159,0.315,19.1
13.08.2023 17:30,159,0.315,19.1
13.08.2023 17:00,159,0.315,19.1
13.08.2023 16:30,159,0.315,19.1
13.08.2023 16:00,159,0.315,19.0
13.08.2023 15:30,159,0.315,18.8
13.08.2023 15:00,159,0.315,18.5
13.08.2023 14:30,159,0.315,18.2
13.08.2023 14:00,160,0.357,17.9
13.08.2023 13:30,160,0.357,17.5
13.08.2023 13:00,160,0.357,17.1
13.08.2023 12:30,160,0.357,16.6
13.08.2023 12:00,160,0.357,16.2
13.08.2023 11:30,160,0.357,15.7
13.08.2023 11:00,160,0.357,15.2
13.08.2023 10:30,159,0.315,14.8
13.08.2023 10:00,160,0.357,14.5
13.08.2023 09:30,160,0.357,14.3
13.08.2023 09:00,160,0.357,14.3
13.08.2023 08:30,160,0.357,14.3
13.08.2023 08:00,160,0.357,14.3
13.08.2023 07:30,160,0.357,14.3
13.08.2023 07:00,160,0.357,14.3
13.08.2023 06:30,160,0.357,14.4
13.08.2023 06:00,160,0.357,14.5
13.08.2023 05:30,160,0.357,14.5
13.08.2023 05:00,160,0.357,14.6
13.08.2023 04:30,159,0.315,14.7
13.08.2023 04:00,160,0.357,14.7
13.08.2023 03:30,160,0.357,14.8
13.08.2023 03:00,160,0.357,14.9
13.08.2023 02:30,160,0.357,15.0
13.08.2023 02:00,160,0.357,15.0
13.08.2023 01:30,160,0.357,15.1
13.08.2023 01:00,160,0.357,15.2
13.08.2023 00:30,160,0.357,15.3
13.08.2023 00:00,160,0.357,15.4
12.08.2023 23:30,160,0.357,15.6
12.08.2023 23:00,160,0.357,15.7
12.08.2023 22:30,160,0.357,15.9
12.08.2023 22:00,160,0.357,16.1
12.08.2023 21:30,160,0.357,16.3
12.08.2023 21:00,160,0.357,16.7
12.08.2023 20:30,160,0.357,17.1
12.08.2023 20:00,160,0.357,17.5
12.08.2023 19:30,160,0.357,18.0
12.08.2023 19:00,160,0.357,18.2
12.08.2023 18:30,160,0.357,18.4
12.08.2023 18:00,160,0.357,18.4
