Datum,Vodostaj [cm],Pretok [mÂ³/s],Temperatura vode [Â°C]
17.08.2023 00:30,69,8.01,17.5
17.08.2023 00:00,70,8.21,17.5
16.08.2023 23:30,73,8.81,17.5
16.08.2023 23:00,76,9.43,17.4
16.08.2023 22:30,81,10.5,17.3
16.08.2023 22:00,88,12.1,17.3
16.08.2023 21:30,95,13.7,17.6
16.08.2023 21:00,102,15.5,18.1
16.08.2023 20:30,105,16.2,18.2
16.08.2023 20:00,104,16.0,17.9
16.08.2023 19:30,94,13.5,17.8
16.08.2023 19:00,77,9.64,17.7
16.08.2023 18:30,59,6.18,17.6
16.08.2023 18:00,54,5.35,17.6
16.08.2023 17:30,54,5.35,17.5
16.08.2023 17:00,54,5.35,17.5
16.08.2023 16:30,54,5.35,17.5
16.08.2023 16:00,54,5.35,17.4
16.08.2023 15:30,54,5.35,17.4
16.08.2023 15:00,54,5.35,17.3
16.08.2023 14:30,54,5.35,17.2
16.08.2023 14:00,55,5.51,17.1
16.08.2023 13:30,54,5.35,17.0
16.08.2023 13:00,55,5.51,16.9
16.08.2023 12:30,55,5.51,16.9
16.08.2023 12:00,54,5.35,16.8
16.08.2023 11:30,55,5.51,16.7
16.08.2023 11:00,55,5.51,16.7
16.08.2023 10:30,54,5.35,16.7
16.08.2023 10:00,55,5.51,16.7
16.08.2023 09:30,54,5.35,16.7
16.08.2023 09:00,55,5.51,16.8
16.08.2023 08:30,54,5.35,16.9
16.08.2023 08:00,54,5.35,17.0
16.08.2023 07:30,54,5.35,17.1
16.08.2023 07:00,54,5.35,17.2
16.08.2023 06:30,54,5.35,17.3
16.08.2023 06:00,54,5.35,17.4
16.08.2023 05:30,54,5.35,17.5
16.08.2023 05:00,54,5.35,17.6
16.08.2023 04:30,54,5.35,17.6
16.08.2023 04:00,54,5.35,17.7
16.08.2023 03:30,54,5.35,17.7
16.08.2023 03:00,54,5.35,17.7
16.08.2023 02:30,54,5.35,17.8
16.08.2023 02:00,54,5.35,17.8
16.08.2023 01:30,54,5.35,17.8
16.08.2023 01:00,54,5.35,17.7
16.08.2023 00:30,54,5.35,17.7
16.08.2023 00:00,54,5.35,17.7
15.08.2023 23:30,55,5.51,17.6
15.08.2023 23:00,55,5.51,17.5
15.08.2023 22:30,55,5.51,17.4
15.08.2023 22:00,55,5.51,17.3
15.08.2023 21:30,55,5.51,17.2
15.08.2023 21:00,55,5.51,17.1
15.08.2023 20:30,56,5.67,17.1
15.08.2023 20:00,56,5.67,17.0
15.08.2023 19:30,56,5.67,16.9
15.08.2023 19:00,56,5.67,16.9
15.08.2023 18:30,57,5.84,16.8
15.08.2023 18:00,57,5.84,16.8
15.08.2023 17:30,57,5.84,16.8
15.08.2023 17:00,58,6.00,16.8
15.08.2023 16:30,58,6.00,16.7
15.08.2023 16:00,58,6.00,16.7
15.08.2023 15:30,58,6.00,16.7
15.08.2023 15:00,58,6.00,16.6
15.08.2023 14:30,58,6.00,16.5
