Datum,Vodostaj [cm],Pretok [m³/s],Temperatura vode [°C]
30.08.2023 00:30,137,6.32,9.0
30.08.2023 00:00,137,6.32,9.0
29.08.2023 23:30,137,6.32,9.1
29.08.2023 23:00,138,6.59,9.1
29.08.2023 22:30,138,6.59,9.1
29.08.2023 22:00,138,6.59,9.1
29.08.2023 21:30,139,6.87,9.2
29.08.2023 21:00,139,6.87,9.2
29.08.2023 20:30,139,6.87,9.2
29.08.2023 20:00,140,7.16,9.2
29.08.2023 19:30,140,7.16,9.2
29.08.2023 19:00,140,7.16,9.2
29.08.2023 18:30,141,7.45,9.2
29.08.2023 18:00,141,7.45,9.2
29.08.2023 17:30,142,7.76,9.2
29.08.2023 17:00,142,7.76,9.2
29.08.2023 16:30,143,8.06,9.1
29.08.2023 16:00,143,8.06,9.1
29.08.2023 15:30,144,8.38,9.1
29.08.2023 15:00,145,8.70,9.1
29.08.2023 14:30,146,9.02,9.1
29.08.2023 14:00,147,9.35,9.0
29.08.2023 13:30,148,9.69,9.0
29.08.2023 13:00,148,9.69,9.0
29.08.2023 12:30,149,10.0,9.0
29.08.2023 12:00,149,10.0,9.0
29.08.2023 11:30,150,10.4,8.9
29.08.2023 11:00,150,10.4,8.9
29.08.2023 10:30,151,10.7,8.9
29.08.2023 10:00,151,10.7,8.9
29.08.2023 09:30,152,11.1,8.9
29.08.2023 09:00,153,11.5,9.0
29.08.2023 08:30,154,11.9,9.0
29.08.2023 08:00,155,12.2,9.0
29.08.2023 07:30,156,12.6,9.1
29.08.2023 07:00,157,13.0,9.1
29.08.2023 06:30,158,13.4,9.2
29.08.2023 06:00,159,13.9,9.2
29.08.2023 05:30,160,14.3,9.2
29.08.2023 05:00,161,14.7,9.3
29.08.2023 04:30,162,15.1,9.3
29.08.2023 04:00,163,15.5,9.3
29.08.2023 03:30,164,16.0,9.4
29.08.2023 03:00,165,16.4,9.4
29.08.2023 02:30,166,16.8,9.5
29.08.2023 02:00,168,17.7,9.6
29.08.2023 01:30,169,18.2,9.6
29.08.2023 01:00,170,18.6,9.7
29.08.2023 00:30,172,19.5,9.8
29.08.2023 00:00,173,20.0,9.9
28.08.2023 23:30,174,20.5,10.1
28.08.2023 23:00,176,21.4,10.3
28.08.2023 22:30,178,22.4,10.5
28.08.2023 22:00,180,23.3,10.8
28.08.2023 21:30,182,24.3,11.0
28.08.2023 21:00,186,26.4,11.4
28.08.2023 20:30,188,27.4,11.8
28.08.2023 20:00,190,28.4,12.3
28.08.2023 19:30,190,28.4,12.8
28.08.2023 19:00,187,26.9,13.2
28.08.2023 18:30,180,23.3,13.5
28.08.2023 18:00,168,17.7,13.5
28.08.2023 17:30,153,11.5,13.4
28.08.2023 17:00,143,8.06,13.1
28.08.2023 16:30,142,7.76,12.6
28.08.2023 16:00,135,5.78,12.2
28.08.2023 15:30,128,4.12,11.9
28.08.2023 15:00,122,2.94,11.7
28.08.2023 14:30,122,2.94,11.6
28.08.2023 14:00,120,2.59,11.6
28.08.2023 13:30,118,2.27,11.6
28.08.2023 13:00,118,2.27,11.6
28.08.2023 12:30,119,2.43,11.5
28.08.2023 12:00,118,2.27,11.3
28.08.2023 11:30,118,2.27,11.1
28.08.2023 11:00,119,2.43,11.0
28.08.2023 10:30,115,1.84,11.0
28.08.2023 10:00,115,1.84,11.0
28.08.2023 09:30,115,1.84,11.0
28.08.2023 09:00,115,1.84,11.0
28.08.2023 08:30,115,1.84,11.0
28.08.2023 08:00,115,1.84,11.0
28.08.2023 07:30,115,1.84,11.0
28.08.2023 07:00,115,1.84,11.1
28.08.2023 06:30,115,1.84,11.1
28.08.2023 06:00,115,1.84,11.2
28.08.2023 05:30,115,1.84,11.2
28.08.2023 05:00,115,1.84,11.2
28.08.2023 04:30,115,1.84,11.3
28.08.2023 04:00,115,1.84,11.3
28.08.2023 03:30,115,1.84,11.4
28.08.2023 03:00,115,1.84,11.4
28.08.2023 02:30,115,1.84,11.5
28.08.2023 02:00,115,1.84,11.5
28.08.2023 01:30,115,1.84,11.6
28.08.2023 01:00,115,1.84,11.6
28.08.2023 00:30,115,1.84,11.7
28.08.2023 00:00,115,1.84,11.8
27.08.2023 23:30,115,1.84,11.9
27.08.2023 23:00,115,1.84,12.0
27.08.2023 22:30,115,1.84,12.1
27.08.2023 22:00,115,1.84,12.2
27.08.2023 21:30,115,1.84,12.3
27.08.2023 21:00,115,1.84,12.5
27.08.2023 20:30,115,1.84,12.6
27.08.2023 20:00,115,1.84,12.7
27.08.2023 19:30,115,1.84,12.9
27.08.2023 19:00,115,1.84,13.0
27.08.2023 18:30,115,1.84,13.1
27.08.2023 18:00,115,1.84,13.1
27.08.2023 17:30,115,1.84,13.2
27.08.2023 17:00,115,1.84,13.2
27.08.2023 16:30,115,1.84,13.2
27.08.2023 16:00,115,1.84,13.1
27.08.2023 15:30,115,1.84,13.0
27.08.2023 15:00,115,1.84,12.8
27.08.2023 14:30,115,1.84,12.6
27.08.2023 14:00,115,1.84,12.3
27.08.2023 13:30,115,1.84,12.1
27.08.2023 13:00,115,1.84,11.8
27.08.2023 12:30,115,1.84,11.6
27.08.2023 12:00,115,1.84,11.3
27.08.2023 11:30,115,1.84,11.1
27.08.2023 11:00,115,1.84,11.0
27.08.2023 10:30,115,1.84,10.9
27.08.2023 10:00,115,1.84,10.8
27.08.2023 09:30,115,1.84,10.8
27.08.2023 09:00,115,1.84,10.7
27.08.2023 08:30,115,1.84,10.7
27.08.2023 08:00,115,1.84,10.8
