Datum,Vodostaj [cm],Pretok [m³/s],Temperatura vode [°C]
30.08.2023 00:30,127,0.405,18.2
30.08.2023 00:00,126,0.361,18.2
29.08.2023 23:30,126,0.361,18.2
29.08.2023 23:00,126,0.361,18.2
29.08.2023 22:30,126,0.361,18.3
29.08.2023 22:00,126,0.361,18.3
29.08.2023 21:30,126,0.361,18.3
29.08.2023 21:00,126,0.361,18.3
29.08.2023 20:30,126,0.361,18.3
29.08.2023 20:00,126,0.361,18.3
29.08.2023 19:30,126,0.361,18.3
29.08.2023 19:00,126,0.361,18.3
29.08.2023 18:30,126,0.361,18.3
29.08.2023 18:00,126,0.361,18.3
29.08.2023 17:30,126,0.361,18.3
29.08.2023 17:00,126,0.361,18.3
29.08.2023 16:30,126,0.361,18.3
29.08.2023 16:00,126,0.361,18.3
29.08.2023 15:30,126,0.361,18.3
29.08.2023 15:00,126,0.361,18.3
29.08.2023 14:30,127,0.405,18.3
29.08.2023 14:00,127,0.405,18.3
29.08.2023 13:30,127,0.405,18.3
29.08.2023 13:00,127,0.405,18.3
29.08.2023 12:30,127,0.405,18.3
29.08.2023 12:00,128,0.450,18.3
29.08.2023 11:30,128,0.450,18.3
29.08.2023 11:00,128,0.450,18.3
29.08.2023 10:30,128,0.450,18.3
29.08.2023 10:00,128,0.450,18.4
29.08.2023 09:30,128,0.450,18.4
29.08.2023 09:00,128,0.450,18.4
29.08.2023 08:30,129,0.497,18.4
29.08.2023 08:00,130,0.546,18.4
29.08.2023 07:30,130,0.546,18.4
29.08.2023 07:00,131,0.596,18.4
29.08.2023 06:30,131,0.596,18.4
29.08.2023 06:00,131,0.596,18.4
29.08.2023 05:30,129,0.497,18.4
29.08.2023 05:00,128,0.450,18.5
29.08.2023 04:30,127,0.405,18.5
29.08.2023 04:00,126,0.361,18.5
29.08.2023 03:30,126,0.361,18.6
29.08.2023 03:00,125,0.319,18.6
29.08.2023 02:30,125,0.319,18.7
29.08.2023 02:00,125,0.319,18.7
29.08.2023 01:30,125,0.319,18.7
29.08.2023 01:00,125,0.319,18.7
29.08.2023 00:30,125,0.319,18.7
29.08.2023 00:00,125,0.319,18.7
28.08.2023 23:30,125,0.319,18.7
28.08.2023 23:00,125,0.319,18.7
28.08.2023 22:30,125,0.319,18.8
28.08.2023 22:00,125,0.319,18.8
28.08.2023 21:30,125,0.319,18.8
28.08.2023 21:00,125,0.319,18.7
28.08.2023 20:30,125,0.319,18.6
28.08.2023 20:00,123,0.240,18.6
28.08.2023 19:30,123,0.240,18.6
28.08.2023 19:00,124,0.278,18.6
28.08.2023 18:30,124,0.278,18.6
28.08.2023 18:00,124,0.278,18.5
28.08.2023 17:30,124,0.278,18.5
28.08.2023 17:00,124,0.278,18.5
28.08.2023 16:30,124,0.278,18.5
28.08.2023 16:00,124,0.278,18.5
28.08.2023 15:30,124,0.278,18.5
28.08.2023 15:00,124,0.278,18.5
28.08.2023 14:30,124,0.278,18.5
28.08.2023 14:00,124,0.278,18.5
28.08.2023 13:30,124,0.278,18.5
28.08.2023 13:00,124,0.278,18.5
28.08.2023 12:30,124,0.278,18.5
28.08.2023 12:00,124,0.278,18.5
28.08.2023 11:30,124,0.278,18.5
28.08.2023 11:00,124,0.278,18.5
28.08.2023 10:30,123,0.240,18.5
28.08.2023 10:00,124,0.278,18.5
28.08.2023 09:30,124,0.278,18.6
28.08.2023 09:00,123,0.240,18.6
28.08.2023 08:30,123,0.240,18.6
28.08.2023 08:00,123,0.240,18.6
28.08.2023 07:30,123,0.240,18.6
28.08.2023 07:00,123,0.240,18.7
28.08.2023 06:30,123,0.240,18.7
28.08.2023 06:00,123,0.240,18.7
28.08.2023 05:30,123,0.240,18.7
28.08.2023 05:00,123,0.240,18.7
28.08.2023 04:30,123,0.240,18.7
28.08.2023 04:00,123,0.240,18.8
28.08.2023 03:30,123,0.240,18.8
28.08.2023 03:00,123,0.240,18.8
28.08.2023 02:30,123,0.240,18.8
28.08.2023 02:00,123,0.240,18.8
28.08.2023 01:30,123,0.240,18.8
28.08.2023 01:00,123,0.240,18.8
28.08.2023 00:30,123,0.240,18.8
28.08.2023 00:00,123,0.240,18.8
27.08.2023 23:30,123,0.240,18.8
27.08.2023 23:00,123,0.240,18.8
27.08.2023 22:30,123,0.240,18.8
27.08.2023 22:00,123,0.240,18.8
27.08.2023 21:30,124,0.278,18.8
27.08.2023 21:00,123,0.240,18.7
27.08.2023 20:30,123,0.240,18.7
27.08.2023 20:00,123,0.240,18.7
27.08.2023 19:30,123,0.240,18.7
27.08.2023 19:00,123,0.240,18.6
27.08.2023 18:30,124,0.278,18.6
27.08.2023 18:00,124,0.278,18.6
27.08.2023 17:30,124,0.278,18.6
27.08.2023 17:00,124,0.278,18.6
27.08.2023 16:30,124,0.278,18.6
27.08.2023 16:00,124,0.278,18.6
27.08.2023 15:30,125,0.319,18.6
27.08.2023 15:00,125,0.319,18.5
27.08.2023 14:30,125,0.319,18.5
27.08.2023 14:00,126,0.361,18.5
27.08.2023 13:30,126,0.361,18.5
27.08.2023 13:00,126,0.361,18.5
27.08.2023 12:30,125,0.319,18.5
27.08.2023 12:00,125,0.319,18.5
27.08.2023 11:30,125,0.319,18.5
27.08.2023 11:00,125,0.319,18.5
27.08.2023 10:30,125,0.319,18.6
27.08.2023 10:00,125,0.319,18.6
27.08.2023 09:30,125,0.319,18.6
27.08.2023 09:00,125,0.319,18.6
27.08.2023 08:30,125,0.319,18.6
27.08.2023 08:00,125,0.319,18.7
27.08.2023 07:30,125,0.319,18.7
27.08.2023 07:00,124,0.278,18.7
27.08.2023 06:30,124,0.278,18.7
27.08.2023 06:00,124,0.278,18.7
27.08.2023 05:30,124,0.278,18.8
27.08.2023 05:00,124,0.278,18.8
27.08.2023 04:30,124,0.278,18.8
27.08.2023 04:00,124,0.278,18.8
27.08.2023 03:30,124,0.278,18.8
27.08.2023 03:00,124,0.278,18.8
27.08.2023 02:30,124,0.278,18.8
27.08.2023 02:00,124,0.278,18.8
27.08.2023 01:30,124,0.278,18.8
27.08.2023 01:00,124,0.278,18.8
27.08.2023 00:30,124,0.278,18.8
27.08.2023 00:00,124,0.278,18.8
26.08.2023 23:30,124,0.278,18.8
26.08.2023 23:00,124,0.278,18.8
26.08.2023 22:30,125,0.319,18.8
26.08.2023 22:00,125,0.319,18.8
26.08.2023 21:30,125,0.319,18.8
26.08.2023 21:00,125,0.319,18.8
26.08.2023 20:30,125,0.319,18.7
26.08.2023 20:00,125,0.319,18.7
26.08.2023 19:30,125,0.319,18.7
26.08.2023 19:00,125,0.319,18.7
26.08.2023 18:30,126,0.361,18.7
26.08.2023 18:00,126,0.361,18.6
26.08.2023 17:30,126,0.361,18.6
26.08.2023 17:00,126,0.361,18.6
26.08.2023 16:30,126,0.361,18.6
26.08.2023 16:00,126,0.361,18.6
26.08.2023 15:30,126,0.361,18.6
26.08.2023 15:00,126,0.361,18.5
26.08.2023 14:30,126,0.361,18.5
26.08.2023 14:00,126,0.361,18.5
26.08.2023 13:30,126,0.361,18.5
26.08.2023 13:00,126,0.361,18.5
26.08.2023 12:30,126,0.361,18.5
26.08.2023 12:00,126,0.361,18.5
26.08.2023 11:30,126,0.361,18.5
26.08.2023 11:00,126,0.361,18.5
26.08.2023 10:30,126,0.361,18.5
26.08.2023 10:00,126,0.361,18.6
26.08.2023 09:30,126,0.361,18.6
26.08.2023 09:00,126,0.361,18.6
26.08.2023 08:30,125,0.319,18.6
26.08.2023 08:00,125,0.319,18.6
26.08.2023 07:30,125,0.319,18.6
26.08.2023 07:00,125,0.319,18.7
26.08.2023 06:30,125,0.319,18.7
26.08.2023 06:00,125,0.319,18.7
26.08.2023 05:30,125,0.319,18.7
26.08.2023 05:00,125,0.319,18.7
26.08.2023 04:30,125,0.319,18.7
26.08.2023 04:00,125,0.319,18.7
26.08.2023 03:30,125,0.319,18.7
26.08.2023 03:00,125,0.319,18.8
26.08.2023 02:30,125,0.319,18.8
26.08.2023 02:00,125,0.319,18.8
26.08.2023 01:30,125,0.319,18.8
26.08.2023 01:00,125,0.319,18.8
26.08.2023 00:30,125,0.319,18.8
26.08.2023 00:00,125,0.319,18.8
25.08.2023 23:30,125,0.319,18.8
25.08.2023 23:00,125,0.319,18.8
25.08.2023 22:30,125,0.319,18.8
25.08.2023 22:00,125,0.319,18.8
25.08.2023 21:30,125,0.319,18.8
25.08.2023 21:00,125,0.319,18.8
25.08.2023 20:30,126,0.361,18.9
25.08.2023 20:00,127,0.405,18.8
25.08.2023 19:30,126,0.361,18.6
25.08.2023 19:00,126,0.361,18.5
25.08.2023 18:30,126,0.361,18.5
25.08.2023 18:00,126,0.361,18.5
25.08.2023 17:30,126,0.361,18.5
25.08.2023 17:00,126,0.361,18.4
25.08.2023 16:30,127,0.405,18.4
25.08.2023 16:00,127,0.405,18.4
25.08.2023 15:30,127,0.405,18.4
25.08.2023 15:00,127,0.405,18.4
25.08.2023 14:30,127,0.405,18.3
25.08.2023 14:00,127,0.405,18.3
25.08.2023 13:30,127,0.405,18.3
25.08.2023 13:00,127,0.405,18.3
25.08.2023 12:30,127,0.405,18.3
25.08.2023 12:00,127,0.405,18.3
25.08.2023 11:30,127,0.405,18.3
25.08.2023 11:00,127,0.405,18.3
25.08.2023 10:30,127,0.405,18.4
25.08.2023 10:00,126,0.361,18.4
25.08.2023 09:30,126,0.361,18.4
25.08.2023 09:00,126,0.361,18.4
25.08.2023 08:30,126,0.361,18.4
25.08.2023 08:00,126,0.361,18.4
25.08.2023 07:30,126,0.361,18.4
25.08.2023 07:00,126,0.361,18.5
25.08.2023 06:30,126,0.361,18.5
25.08.2023 06:00,126,0.361,18.5
25.08.2023 05:30,126,0.361,18.5
25.08.2023 05:00,126,0.361,18.5
25.08.2023 04:30,126,0.361,18.5
25.08.2023 04:00,125,0.319,18.5
25.08.2023 03:30,126,0.361,18.5
25.08.2023 03:00,125,0.319,18.5
25.08.2023 02:30,125,0.319,18.5
25.08.2023 02:00,125,0.319,18.5
25.08.2023 01:30,125,0.319,18.5
25.08.2023 01:00,125,0.319,18.6
25.08.2023 00:30,125,0.319,18.6
25.08.2023 00:00,125,0.319,18.6
24.08.2023 23:30,125,0.319,18.6
24.08.2023 23:00,125,0.319,18.6
24.08.2023 22:30,125,0.319,18.6
24.08.2023 22:00,125,0.319,18.6
24.08.2023 21:30,125,0.319,18.6
24.08.2023 21:00,125,0.319,18.6
24.08.2023 20:30,126,0.361,18.6
24.08.2023 20:00,126,0.361,18.6
24.08.2023 19:30,127,0.405,18.7
24.08.2023 19:00,127,0.405,18.8
24.08.2023 18:30,127,0.405,18.7
24.08.2023 18:00,127,0.405,18.6
24.08.2023 17:30,126,0.361,18.4
24.08.2023 17:00,126,0.361,18.4
24.08.2023 16:30,126,0.361,18.4
24.08.2023 16:00,128,0.450,18.4
24.08.2023 15:30,128,0.450,18.5
24.08.2023 15:00,128,0.450,18.5
24.08.2023 14:30,128,0.450,18.4
24.08.2023 14:00,127,0.405,18.2
24.08.2023 13:30,127,0.405,18.2
24.08.2023 13:00,126,0.361,18.1
24.08.2023 12:30,126,0.361,18.1
24.08.2023 12:00,126,0.361,18.1
24.08.2023 11:30,126,0.361,18.1
24.08.2023 11:00,127,0.405,18.1
24.08.2023 10:30,127,0.405,18.1
24.08.2023 10:00,127,0.405,18.1
24.08.2023 09:30,127,0.405,18.1
24.08.2023 09:00,127,0.405,18.1
24.08.2023 08:30,127,0.405,18.1
24.08.2023 08:00,127,0.405,18.2
24.08.2023 07:30,126,0.361,18.2
24.08.2023 07:00,126,0.361,18.2
24.08.2023 06:30,126,0.361,18.2
24.08.2023 06:00,126,0.361,18.2
24.08.2023 05:30,126,0.361,18.2
24.08.2023 05:00,126,0.361,18.2
24.08.2023 04:30,126,0.361,18.3
24.08.2023 04:00,126,0.361,18.3
24.08.2023 03:30,126,0.361,18.3
24.08.2023 03:00,126,0.361,18.3
24.08.2023 02:30,126,0.361,18.3
24.08.2023 02:00,126,0.361,18.3
24.08.2023 01:30,126,0.361,18.3
24.08.2023 01:00,126,0.361,18.3
24.08.2023 00:30,126,0.361,18.3
24.08.2023 00:00,126,0.361,18.3
23.08.2023 23:30,126,0.361,18.3
23.08.2023 23:00,126,0.361,18.3
23.08.2023 22:30,126,0.361,18.3
23.08.2023 22:00,126,0.361,18.3
23.08.2023 21:30,126,0.361,18.2
23.08.2023 21:00,127,0.405,18.2
23.08.2023 20:30,127,0.405,18.2
23.08.2023 20:00,127,0.405,18.2
23.08.2023 19:30,127,0.405,18.2
23.08.2023 19:00,127,0.405,18.2
23.08.2023 18:30,127,0.405,18.1
23.08.2023 18:00,127,0.405,18.1
23.08.2023 17:30,127,0.405,18.1
23.08.2023 17:00,127,0.405,18.1
23.08.2023 16:30,127,0.405,18.0
23.08.2023 16:00,127,0.405,18.0
23.08.2023 15:30,128,0.450,18.0
23.08.2023 15:00,127,0.405,18.0
23.08.2023 14:30,127,0.405,18.0
23.08.2023 14:00,128,0.450,18.0
23.08.2023 13:30,128,0.450,18.0
23.08.2023 13:00,128,0.450,18.0
23.08.2023 12:30,128,0.450,18.0
23.08.2023 12:00,128,0.450,18.0
23.08.2023 11:30,128,0.450,18.0
23.08.2023 11:00,128,0.450,18.0
23.08.2023 10:30,128,0.450,18.0
23.08.2023 10:00,128,0.450,18.0
23.08.2023 09:30,127,0.405,18.0
23.08.2023 09:00,127,0.405,18.0
23.08.2023 08:30,127,0.405,18.0
23.08.2023 08:00,127,0.405,18.0
23.08.2023 07:30,127,0.405,18.0
23.08.2023 07:00,127,0.405,18.1
23.08.2023 06:30,127,0.405,18.1
23.08.2023 06:00,127,0.405,18.1
23.08.2023 05:30,127,0.405,18.1
23.08.2023 05:00,127,0.405,18.1
23.08.2023 04:30,127,0.405,18.1
23.08.2023 04:00,127,0.405,18.1
23.08.2023 03:30,127,0.405,18.1
23.08.2023 03:00,126,0.361,18.2
23.08.2023 02:30,127,0.405,18.2
23.08.2023 02:00,126,0.361,18.2
23.08.2023 01:30,126,0.361,18.2
23.08.2023 01:00,127,0.405,18.2
23.08.2023 00:30,126,0.361,18.2
23.08.2023 00:00,127,0.405,18.2
22.08.2023 23:30,127,0.405,18.2
22.08.2023 23:00,127,0.405,18.2
22.08.2023 22:30,127,0.405,18.1
22.08.2023 22:00,127,0.405,18.1
22.08.2023 21:30,127,0.405,18.1
22.08.2023 21:00,127,0.405,18.1
22.08.2023 20:30,127,0.405,18.1
22.08.2023 20:00,128,0.450,18.1
22.08.2023 19:30,128,0.450,18.0
22.08.2023 19:00,128,0.450,18.0
22.08.2023 18:30,128,0.450,18.0
22.08.2023 18:00,128,0.450,18.0
22.08.2023 17:30,128,0.450,17.9
22.08.2023 17:00,128,0.450,17.9
22.08.2023 16:30,128,0.450,17.9
22.08.2023 16:00,128,0.450,17.9
22.08.2023 15:30,128,0.450,17.9
22.08.2023 15:00,128,0.450,17.8
22.08.2023 14:30,128,0.450,17.8
22.08.2023 14:00,129,0.497,17.8
22.08.2023 13:30,129,0.497,17.8
22.08.2023 13:00,128,0.450,17.8
22.08.2023 12:30,128,0.450,17.8
22.08.2023 12:00,128,0.450,17.8
22.08.2023 11:30,128,0.450,17.8
22.08.2023 11:00,128,0.450,17.8
22.08.2023 10:30,128,0.450,17.8
22.08.2023 10:00,128,0.450,17.8
22.08.2023 09:30,128,0.450,17.9
22.08.2023 09:00,128,0.450,17.9
22.08.2023 08:30,127,0.405,17.9
22.08.2023 08:00,127,0.405,17.9
22.08.2023 07:30,126,0.361,17.9
22.08.2023 07:00,126,0.361,17.9
22.08.2023 06:30,126,0.361,17.9
22.08.2023 06:00,126,0.361,17.9
22.08.2023 05:30,125,0.319,18.0
22.08.2023 05:00,125,0.319,18.0
22.08.2023 04:30,125,0.319,18.0
22.08.2023 04:00,125,0.319,18.0
22.08.2023 03:30,125,0.319,18.0
22.08.2023 03:00,125,0.319,18.0
22.08.2023 02:30,125,0.319,18.0
22.08.2023 02:00,125,0.319,18.0
22.08.2023 01:30,125,0.319,18.0
22.08.2023 01:00,125,0.319,18.0
22.08.2023 00:30,125,0.319,18.0
22.08.2023 00:00,125,0.319,18.0
21.08.2023 23:30,125,0.319,18.0
21.08.2023 23:00,125,0.319,18.0
21.08.2023 22:30,125,0.319,18.0
21.08.2023 22:00,125,0.319,18.0
21.08.2023 21:30,126,0.361,18.0
21.08.2023 21:00,126,0.361,18.0
21.08.2023 20:30,126,0.361,18.0
21.08.2023 20:00,126,0.361,18.0
21.08.2023 19:30,126,0.361,18.0
21.08.2023 19:00,127,0.405,17.9
21.08.2023 18:30,127,0.405,17.9
21.08.2023 18:00,126,0.361,17.8
21.08.2023 17:30,127,0.405,17.8
21.08.2023 17:00,127,0.405,17.8
21.08.2023 16:30,127,0.405,17.8
21.08.2023 16:00,127,0.405,17.8
21.08.2023 15:30,127,0.405,17.8
21.08.2023 15:00,127,0.405,17.8
21.08.2023 14:30,127,0.405,17.6
21.08.2023 14:00,126,0.361,17.6
21.08.2023 13:30,126,0.361,17.6
21.08.2023 13:00,126,0.361,17.6
21.08.2023 12:30,127,0.405,17.6
21.08.2023 12:00,128,0.450,17.6
21.08.2023 11:30,127,0.405,17.6
21.08.2023 11:00,127,0.405,17.6
21.08.2023 10:30,127,0.405,17.5
21.08.2023 10:00,127,0.405,17.5
21.08.2023 09:30,126,0.361,17.5
21.08.2023 09:00,126,0.361,17.6
21.08.2023 08:30,126,0.361,17.6
21.08.2023 08:00,126,0.361,17.6
21.08.2023 07:30,126,0.361,17.6
21.08.2023 07:00,126,0.361,17.6
21.08.2023 06:30,126,0.361,17.6
21.08.2023 06:00,126,0.361,17.6
21.08.2023 05:30,126,0.361,17.7
21.08.2023 05:00,126,0.361,17.8
21.08.2023 04:30,126,0.361,17.8
21.08.2023 04:00,126,0.361,17.8
21.08.2023 03:30,126,0.361,17.8
21.08.2023 03:00,126,0.361,17.8
21.08.2023 02:30,126,0.361,17.8
21.08.2023 02:00,126,0.361,17.8
21.08.2023 01:30,126,0.361,17.8
21.08.2023 01:00,126,0.361,17.8
21.08.2023 00:30,126,0.361,17.8
21.08.2023 00:00,126,0.361,17.8
20.08.2023 23:30,126,0.361,17.8
20.08.2023 23:00,126,0.361,17.8
20.08.2023 22:30,126,0.361,17.8
20.08.2023 22:00,126,0.361,17.8
20.08.2023 21:30,126,0.361,17.8
20.08.2023 21:00,126,0.361,17.7
20.08.2023 20:30,127,0.405,17.6
20.08.2023 20:00,127,0.405,17.6
20.08.2023 19:30,127,0.405,17.6
20.08.2023 19:00,127,0.405,17.6
20.08.2023 18:30,127,0.405,17.5
20.08.2023 18:00,127,0.405,17.5
20.08.2023 17:30,127,0.405,17.5
20.08.2023 17:00,128,0.450,17.5
20.08.2023 16:30,128,0.450,17.4
20.08.2023 16:00,129,0.497,17.4
20.08.2023 15:30,130,0.546,17.4
20.08.2023 15:00,131,0.596,17.4
20.08.2023 14:30,131,0.596,17.4
20.08.2023 14:00,131,0.596,17.3
20.08.2023 13:30,130,0.546,17.3
20.08.2023 13:00,130,0.546,17.3
20.08.2023 12:30,130,0.546,17.3
20.08.2023 12:00,131,0.596,17.3
20.08.2023 11:30,131,0.596,17.3
20.08.2023 11:00,131,0.596,17.3
20.08.2023 10:30,131,0.596,17.3
20.08.2023 10:00,130,0.546,17.3
20.08.2023 09:30,130,0.546,17.3
20.08.2023 09:00,130,0.546,17.3
20.08.2023 08:30,130,0.546,17.4
20.08.2023 08:00,130,0.546,17.4
20.08.2023 07:30,130,0.546,17.4
20.08.2023 07:00,130,0.546,17.4
20.08.2023 06:30,130,0.546,17.4
20.08.2023 06:00,130,0.546,17.4
20.08.2023 05:30,130,0.546,17.4
20.08.2023 05:00,130,0.546,17.4
20.08.2023 04:30,130,0.546,17.4
20.08.2023 04:00,130,0.546,17.4
20.08.2023 03:30,130,0.546,17.4
20.08.2023 03:00,130,0.546,17.4
20.08.2023 02:30,130,0.546,17.4
20.08.2023 02:00,130,0.546,17.4
20.08.2023 01:30,130,0.546,17.5
20.08.2023 01:00,130,0.546,17.5
20.08.2023 00:30,130,0.546,17.5
20.08.2023 00:00,130,0.546,17.5
19.08.2023 23:30,130,0.546,17.4
19.08.2023 23:00,130,0.546,17.4
19.08.2023 22:30,130,0.546,17.4
19.08.2023 22:00,130,0.546,17.4
19.08.2023 21:30,131,0.596,17.4
19.08.2023 21:00,131,0.596,17.4
19.08.2023 20:30,131,0.596,17.4
19.08.2023 20:00,131,0.596,17.4
19.08.2023 19:30,131,0.596,17.3
19.08.2023 19:00,131,0.596,17.3
19.08.2023 18:30,131,0.596,17.3
19.08.2023 18:00,132,0.647,17.3
19.08.2023 17:30,132,0.647,17.3
19.08.2023 17:00,132,0.647,17.2
19.08.2023 16:30,132,0.647,17.2
19.08.2023 16:00,132,0.647,17.2
19.08.2023 15:30,132,0.647,17.2
19.08.2023 15:00,132,0.647,17.2
19.08.2023 14:30,132,0.647,17.2
19.08.2023 14:00,132,0.647,17.2
19.08.2023 13:30,132,0.647,17.1
19.08.2023 13:00,132,0.647,17.1
19.08.2023 12:30,132,0.647,17.1
19.08.2023 12:00,132,0.647,17.1
19.08.2023 11:30,132,0.647,17.1
19.08.2023 11:00,132,0.647,17.1
19.08.2023 10:30,132,0.647,17.1
19.08.2023 10:00,132,0.647,17.1
19.08.2023 09:30,132,0.647,17.1
19.08.2023 09:00,132,0.647,17.2
19.08.2023 08:30,132,0.647,17.2
19.08.2023 08:00,132,0.647,17.2
19.08.2023 07:30,132,0.647,17.2
19.08.2023 07:00,132,0.647,17.2
19.08.2023 06:30,132,0.647,17.2
19.08.2023 06:00,132,0.647,17.2
19.08.2023 05:30,132,0.647,17.2
19.08.2023 05:00,132,0.647,17.2
19.08.2023 04:30,132,0.647,17.2
19.08.2023 04:00,132,0.647,17.2
19.08.2023 03:30,132,0.647,17.3
19.08.2023 03:00,132,0.647,17.3
19.08.2023 02:30,132,0.647,17.3
19.08.2023 02:00,132,0.647,17.3
19.08.2023 01:30,132,0.647,17.3
19.08.2023 01:00,132,0.647,17.3
19.08.2023 00:30,132,0.647,17.3
19.08.2023 00:00,132,0.647,17.3
18.08.2023 23:30,132,0.647,17.3
18.08.2023 23:00,132,0.647,17.3
18.08.2023 22:30,132,0.647,17.3
18.08.2023 22:00,132,0.647,17.2
18.08.2023 21:30,132,0.647,17.2
18.08.2023 21:00,132,0.647,17.2
18.08.2023 20:30,133,0.699,17.2
18.08.2023 20:00,133,0.699,17.2
18.08.2023 19:30,133,0.699,17.2
18.08.2023 19:00,133,0.699,17.2
18.08.2023 18:30,133,0.699,17.2
18.08.2023 18:00,133,0.699,17.1
18.08.2023 17:30,133,0.699,17.1
18.08.2023 17:00,133,0.699,17.1
18.08.2023 16:30,133,0.699,17.1
18.08.2023 16:00,133,0.699,17.1
18.08.2023 15:30,133,0.699,17.0
18.08.2023 15:00,134,0.753,17.0
18.08.2023 14:30,134,0.753,17.0
18.08.2023 14:00,135,0.808,17.0
18.08.2023 13:30,134,0.753,17.0
18.08.2023 13:00,133,0.699,17.0
18.08.2023 12:30,133,0.699,17.0
18.08.2023 12:00,133,0.699,17.0
18.08.2023 11:30,133,0.699,17.0
18.08.2023 11:00,133,0.699,17.0
18.08.2023 10:30,133,0.699,17.0
18.08.2023 10:00,133,0.699,17.0
18.08.2023 09:30,133,0.699,17.0
18.08.2023 09:00,133,0.699,17.0
18.08.2023 08:30,133,0.699,17.0
18.08.2023 08:00,132,0.647,17.0
18.08.2023 07:30,132,0.647,17.0
18.08.2023 07:00,132,0.647,17.0
18.08.2023 06:30,132,0.647,17.0
18.08.2023 06:00,132,0.647,17.0
