Datum,Vodostaj [cm],Pretok [m³/s],Temperatura vode [°C]
31.07.2023 01:30,94,1.02,9.9
31.07.2023 02:00,94,1.02,9.9
31.07.2023 02:30,93,0.922,9.9
31.07.2023 03:00,94,1.02,9.9
31.07.2023 03:30,93,0.922,9.9
31.07.2023 04:00,93,0.922,9.9
31.07.2023 04:30,93,0.922,9.8
31.07.2023 05:00,93,0.922,9.8
31.07.2023 05:30,93,0.922,9.8
31.07.2023 06:00,92,0.832,9.8
31.07.2023 06:30,92,0.832,9.8
31.07.2023 07:00,92,0.832,9.8
31.07.2023 07:30,91,0.749,9.8
31.07.2023 08:00,91,0.749,9.9
31.07.2023 08:30,91,0.749,10.0
31.07.2023 09:00,92,0.832,10.1
31.07.2023 09:30,92,0.832,10.2
31.07.2023 10:00,92,0.832,10.4
31.07.2023 10:30,92,0.832,10.6
31.07.2023 11:00,92,0.832,10.9
31.07.2023 11:30,92,0.832,11.2
31.07.2023 12:00,91,0.749,11.4
31.07.2023 12:30,91,0.749,11.6
31.07.2023 13:00,91,0.749,11.8
31.07.2023 13:30,92,0.832,11.9
31.07.2023 14:00,91,0.749,12.0
31.07.2023 14:30,91,0.749,12.1
31.07.2023 15:00,91,0.749,12.1
31.07.2023 15:30,91,0.749,12.2
31.07.2023 16:00,91,0.749,12.4
31.07.2023 16:30,90,0.675,12.4
31.07.2023 17:00,90,0.675,12.3
31.07.2023 17:30,90,0.675,12.2
31.07.2023 18:00,90,0.675,12.2
31.07.2023 18:30,90,0.675,12.1
31.07.2023 19:00,90,0.675,12.0
31.07.2023 19:30,90,0.675,11.9
31.07.2023 20:00,90,0.675,11.8
31.07.2023 20:30,89,0.608,11.6
31.07.2023 21:00,89,0.608,11.4
31.07.2023 21:30,89,0.608,11.3
31.07.2023 22:00,89,0.608,11.2
31.07.2023 22:30,89,0.608,11.0
31.07.2023 23:00,89,0.608,10.9
31.07.2023 23:30,89,0.608,10.9
01.08.2023 00:00,89,0.608,10.8
01.08.2023 00:30,89,0.608,10.7
01.08.2023 01:00,89,0.608,10.6
01.08.2023 01:30,89,0.608,10.6
01.08.2023 02:00,89,0.608,10.5
01.08.2023 02:30,89,0.608,10.5
01.08.2023 03:00,88,0.550,10.4
01.08.2023 03:30,89,0.608,10.4
01.08.2023 04:00,88,0.550,10.4
01.08.2023 04:30,88,0.550,10.3
01.08.2023 05:00,88,0.550,10.3
01.08.2023 05:30,88,0.550,10.3
01.08.2023 06:00,88,0.550,10.2
01.08.2023 06:30,88,0.550,10.2
01.08.2023 07:00,88,0.550,10.2
01.08.2023 07:30,88,0.550,10.3
01.08.2023 08:00,88,0.550,10.3
01.08.2023 08:30,88,0.550,10.3
01.08.2023 09:00,88,0.550,10.4
01.08.2023 09:30,87,0.501,10.6
01.08.2023 10:00,88,0.550,10.7
01.08.2023 10:30,88,0.550,10.8
01.08.2023 11:00,88,0.550,10.8
01.08.2023 11:30,88,0.550,10.8
01.08.2023 12:00,88,0.550,10.9
01.08.2023 12:30,88,0.550,10.9
01.08.2023 13:00,88,0.550,11.0
01.08.2023 13:30,88,0.550,11.3
01.08.2023 14:00,88,0.550,11.5
01.08.2023 14:30,90,0.675,11.5
01.08.2023 15:00,87,0.501,11.4
01.08.2023 15:30,88,0.550,11.5
01.08.2023 16:00,88,0.550,11.6
01.08.2023 16:30,88,0.550,11.6
01.08.2023 17:00,88,0.550,11.6
01.08.2023 17:30,88,0.550,11.6
01.08.2023 18:00,88,0.550,11.6
01.08.2023 18:30,87,0.501,11.5
01.08.2023 19:00,88,0.550,11.6
01.08.2023 19:30,90,0.675,12.0
01.08.2023 20:00,91,0.749,11.8
01.08.2023 20:30,93,0.922,11.6
01.08.2023 21:00,94,1.02,11.5
01.08.2023 21:30,93,0.922,11.5
01.08.2023 22:00,93,0.922,11.6
01.08.2023 22:30,92,0.832,11.7
01.08.2023 23:00,98,1.49,11.6
01.08.2023 23:30,102,2.06,11.4
02.08.2023 00:00,105,2.58,11.1
02.08.2023 00:30,107,2.96,10.8
02.08.2023 01:00,109,3.38,10.1
02.08.2023 01:30,110,3.60,9.6
02.08.2023 02:00,111,3.83,9.4
02.08.2023 02:30,111,3.83,9.2
02.08.2023 03:00,112,4.07,9.1
02.08.2023 03:30,112,4.07,9.0
02.08.2023 04:00,112,4.07,8.9
02.08.2023 04:30,112,4.07,8.9
02.08.2023 05:00,112,4.07,8.8
02.08.2023 05:30,112,4.07,8.8
02.08.2023 06:00,112,4.07,8.8
02.08.2023 06:30,111,3.83,8.8
02.08.2023 07:00,110,3.60,8.8
02.08.2023 07:30,110,3.60,8.8
02.08.2023 08:00,109,3.38,8.8
02.08.2023 08:30,108,3.17,8.9
02.08.2023 09:00,108,3.17,8.9
02.08.2023 09:30,107,2.96,9.0
02.08.2023 10:00,106,2.77,9.2
02.08.2023 10:30,106,2.77,9.3
02.08.2023 11:00,105,2.58,9.5
02.08.2023 11:30,105,2.58,9.7
02.08.2023 12:00,101,1.91,9.9
02.08.2023 12:30,104,2.40,10.1
02.08.2023 13:00,103,2.23,10.3
02.08.2023 13:30,103,2.23,10.5
02.08.2023 14:00,102,2.06,10.6
02.08.2023 14:30,102,2.06,10.7
02.08.2023 15:00,102,2.06,10.6
02.08.2023 15:30,101,1.91,10.5
02.08.2023 16:00,101,1.91,10.4
02.08.2023 16:30,101,1.91,10.4
02.08.2023 17:00,100,1.76,10.3
02.08.2023 17:30,100,1.76,10.3
02.08.2023 18:00,100,1.76,10.3
02.08.2023 18:30,100,1.76,10.2
02.08.2023 19:00,99,1.62,10.2
02.08.2023 19:30,99,1.62,10.1
02.08.2023 20:00,99,1.62,10.0
02.08.2023 20:30,98,1.49,10.0
02.08.2023 21:00,98,1.49,9.9
02.08.2023 21:30,98,1.49,9.9
02.08.2023 22:00,97,1.36,9.8
02.08.2023 22:30,97,1.36,9.8
02.08.2023 23:00,97,1.36,9.8
02.08.2023 23:30,97,1.36,9.8
03.08.2023 00:00,96,1.24,9.7
03.08.2023 00:30,96,1.24,9.7
03.08.2023 01:00,96,1.24,9.7
03.08.2023 01:30,96,1.24,9.7
