Datum,Vodostaj [cm],Pretok [m³/s],Temperatura vode [°C]
30.08.2023 00:30,98,4.21,12.4
30.08.2023 00:00,99,4.48,12.4
29.08.2023 23:30,100,4.76,12.4
29.08.2023 23:00,102,5.33,12.4
29.08.2023 22:30,105,6.23,12.4
29.08.2023 22:00,107,6.86,12.4
29.08.2023 21:30,110,7.87,12.4
29.08.2023 21:00,112,8.59,12.6
29.08.2023 20:30,112,8.59,12.9
29.08.2023 20:00,110,7.87,13.7
29.08.2023 19:30,109,7.53,15.1
29.08.2023 19:00,111,8.23,15.6
29.08.2023 18:30,108,7.19,14.5
29.08.2023 18:00,90,2.20,13.5
29.08.2023 17:30,80,0.609,12.9
29.08.2023 17:00,76,0.339,12.9
29.08.2023 16:30,76,0.339,12.9
29.08.2023 16:00,76,0.339,12.9
29.08.2023 15:30,76,0.339,12.8
29.08.2023 15:00,76,0.339,12.8
29.08.2023 14:30,76,0.339,12.7
29.08.2023 14:00,76,0.339,12.6
29.08.2023 13:30,77,0.391,12.5
29.08.2023 13:00,77,0.391,12.4
29.08.2023 12:30,76,0.339,12.3
29.08.2023 12:00,77,0.391,12.3
29.08.2023 11:30,77,0.391,12.2
29.08.2023 11:00,77,0.391,12.2
29.08.2023 10:30,78,0.453,12.2
29.08.2023 10:00,76,0.339,12.0
29.08.2023 09:30,78,0.453,12.0
29.08.2023 09:00,78,0.453,11.9
29.08.2023 08:30,78,0.453,11.9
29.08.2023 08:00,78,0.453,11.9
29.08.2023 07:30,79,0.525,11.9
29.08.2023 07:00,78,0.453,11.9
29.08.2023 06:30,78,0.453,11.9
29.08.2023 06:00,78,0.453,12.0
29.08.2023 05:30,78,0.453,12.0
29.08.2023 05:00,79,0.525,12.0
29.08.2023 04:30,79,0.525,12.1
29.08.2023 04:00,79,0.525,12.1
29.08.2023 03:30,78,0.453,12.2
29.08.2023 03:00,78,0.453,12.2
29.08.2023 02:30,78,0.453,12.3
29.08.2023 02:00,78,0.453,12.4
29.08.2023 01:30,78,0.453,12.4
29.08.2023 01:00,78,0.453,12.4
29.08.2023 00:30,78,0.453,12.5
29.08.2023 00:00,78,0.453,12.5
28.08.2023 23:30,78,0.453,12.5
28.08.2023 23:00,78,0.453,12.6
28.08.2023 22:30,79,0.525,12.6
28.08.2023 22:00,79,0.525,12.7
28.08.2023 21:30,80,0.609,12.7
28.08.2023 21:00,80,0.609,12.8
28.08.2023 20:30,80,0.609,12.8
28.08.2023 20:00,80,0.609,12.9
28.08.2023 19:30,80,0.609,13.2
28.08.2023 19:00,82,0.814,13.6
28.08.2023 18:30,82,0.814,13.8
28.08.2023 18:00,83,0.935,14.0
28.08.2023 17:30,82,0.814,14.3
28.08.2023 17:00,76,0.339,14.2
28.08.2023 16:30,77,0.391,14.1
28.08.2023 16:00,77,0.391,13.8
28.08.2023 15:30,69,0.197,13.6
28.08.2023 15:00,65,0.176,13.4
28.08.2023 14:30,65,0.176,13.4
28.08.2023 14:00,66,0.181,13.4
28.08.2023 13:30,66,0.181,13.4
28.08.2023 13:00,65,0.176,13.4
28.08.2023 12:30,66,0.181,13.3
28.08.2023 12:00,66,0.181,13.3
28.08.2023 11:30,66,0.181,13.3
28.08.2023 11:00,66,0.181,13.2
28.08.2023 10:30,67,0.186,13.2
28.08.2023 10:00,68,0.191,13.2
28.08.2023 09:30,67,0.186,13.2
28.08.2023 09:00,65,0.176,13.1
28.08.2023 08:30,65,0.176,13.1
28.08.2023 08:00,64,0.171,13.0
28.08.2023 07:30,64,0.171,13.0
28.08.2023 07:00,64,0.171,13.0
28.08.2023 06:30,63,0.166,13.1
28.08.2023 06:00,63,0.166,13.1
28.08.2023 05:30,63,0.166,13.1
28.08.2023 05:00,63,0.166,13.1
28.08.2023 04:30,63,0.166,13.2
28.08.2023 04:00,63,0.166,13.2
28.08.2023 03:30,63,0.166,13.2
28.08.2023 03:00,63,0.166,13.4
28.08.2023 02:30,63,0.166,13.4
28.08.2023 02:00,64,0.171,13.4
28.08.2023 01:30,64,0.171,13.4
28.08.2023 01:00,64,0.171,13.5
28.08.2023 00:30,64,0.171,13.6
