Datum,Vodostaj [cm],Pretok [m³/s],Temperatura vode [°C]
30.08.2023 00:30,104,4.53,14.3
30.08.2023 00:00,104,4.53,14.5
29.08.2023 23:30,104,4.53,14.7
29.08.2023 23:00,104,4.53,14.7
29.08.2023 22:30,104,4.53,14.8
29.08.2023 22:00,103,4.37,14.8
29.08.2023 21:30,102,4.21,14.9
29.08.2023 21:00,102,4.21,15.0
29.08.2023 20:30,102,4.21,15.1
29.08.2023 20:00,102,4.21,15.2
29.08.2023 19:30,102,4.21,15.3
29.08.2023 19:00,102,4.21,15.4
29.08.2023 18:30,102,4.21,15.5
29.08.2023 18:00,103,4.37,15.7
29.08.2023 17:30,102,4.21,15.8
29.08.2023 17:00,102,4.21,15.7
29.08.2023 16:30,103,4.37,15.7
29.08.2023 16:00,102,4.21,15.6
29.08.2023 15:30,102,4.21,15.6
29.08.2023 15:00,102,4.21,15.5
29.08.2023 14:30,102,4.21,15.6
29.08.2023 14:00,102,4.21,15.6
29.08.2023 13:30,103,4.37,15.5
29.08.2023 13:00,104,4.53,15.3
29.08.2023 12:30,104,4.53,15.0
29.08.2023 12:00,104,4.53,14.8
29.08.2023 11:30,103,4.37,14.6
29.08.2023 11:00,102,4.21,14.4
29.08.2023 10:30,102,4.21,14.3
29.08.2023 10:00,102,4.21,14.2
29.08.2023 09:30,103,4.37,14.2
29.08.2023 09:00,103,4.37,14.2
29.08.2023 08:30,104,4.53,14.2
29.08.2023 08:00,104,4.53,14.2
29.08.2023 07:30,104,4.53,14.2
29.08.2023 07:00,105,4.70,14.2
29.08.2023 06:30,105,4.70,14.2
29.08.2023 06:00,106,4.86,14.3
29.08.2023 05:30,106,4.86,14.4
29.08.2023 05:00,107,5.03,14.4
29.08.2023 04:30,109,5.37,14.4
29.08.2023 04:00,109,5.37,14.6
29.08.2023 03:30,109,5.37,14.7
29.08.2023 03:00,110,5.54,14.8
29.08.2023 02:30,111,5.71,14.9
29.08.2023 02:00,112,5.89,14.9
29.08.2023 01:30,113,6.06,15.1
29.08.2023 01:00,114,6.24,15.1
29.08.2023 00:30,116,6.59,15.2
29.08.2023 00:00,117,6.77,15.3
28.08.2023 23:30,118,6.96,15.4
28.08.2023 23:00,120,7.32,15.5
28.08.2023 22:30,122,7.69,15.6
28.08.2023 22:00,123,7.88,15.7
28.08.2023 21:30,126,8.46,15.9
28.08.2023 21:00,128,8.84,16.0
28.08.2023 20:30,131,9.44,16.1
28.08.2023 20:00,132,9.64,16.2
28.08.2023 19:30,140,11.3,16.2
28.08.2023 19:00,147,12.8,16.3
28.08.2023 18:30,161,16.1,16.6
28.08.2023 18:00,137,10.7,16.6
28.08.2023 17:30,116,6.59,16.5
28.08.2023 17:00,104,4.53,16.3
28.08.2023 16:30,99,3.74,16.1
28.08.2023 16:00,99,3.74,16.1
28.08.2023 15:30,98,3.60,16.1
28.08.2023 15:00,97,3.45,16.1
28.08.2023 14:30,96,3.31,16.1
28.08.2023 14:00,96,3.31,16.0
28.08.2023 13:30,96,3.31,15.9
28.08.2023 13:00,97,3.45,15.8
28.08.2023 12:30,96,3.31,15.7
28.08.2023 12:00,96,3.31,15.6
28.08.2023 11:30,96,3.31,15.5
28.08.2023 11:00,98,3.60,15.5
28.08.2023 10:30,101,4.05,15.4
28.08.2023 10:00,94,3.04,15.3
28.08.2023 09:30,94,3.04,15.2
28.08.2023 09:00,95,3.17,15.2
28.08.2023 08:30,95,3.17,15.2
28.08.2023 08:00,95,3.17,15.2
28.08.2023 07:30,95,3.17,15.2
28.08.2023 07:00,95,3.17,15.2
28.08.2023 06:30,95,3.17,15.3
28.08.2023 06:00,95,3.17,15.3
28.08.2023 05:30,94,3.04,15.4
28.08.2023 05:00,95,3.17,15.4
28.08.2023 04:30,95,3.17,15.5
28.08.2023 04:00,95,3.17,15.5
28.08.2023 03:30,95,3.17,15.6
28.08.2023 03:00,95,3.17,15.7
28.08.2023 02:30,95,3.17,15.8
28.08.2023 02:00,94,3.04,15.9
28.08.2023 01:30,95,3.17,16.0
28.08.2023 01:00,95,3.17,16.1
28.08.2023 00:30,95,3.17,16.2
28.08.2023 00:00,94,3.04,16.3
27.08.2023 23:30,95,3.17,16.4
27.08.2023 23:00,95,3.17,16.6
27.08.2023 22:30,94,3.04,16.7
27.08.2023 22:00,94,3.04,16.9
27.08.2023 21:30,95,3.17,17.1
27.08.2023 21:00,95,3.17,17.2
27.08.2023 20:30,94,3.04,17.4
27.08.2023 20:00,95,3.17,17.6
27.08.2023 19:30,95,3.17,17.8
