Datum,Vodostaj [cm],Pretok [mÂ³/s],Temperatura vode [Â°C]
17.08.2023 00:30,111,18.8,-
17.08.2023 00:00,111,18.8,-
16.08.2023 23:30,111,18.8,-
16.08.2023 23:00,111,18.8,-
16.08.2023 22:30,111,18.8,-
16.08.2023 22:00,111,18.8,-
16.08.2023 21:30,111,18.8,-
16.08.2023 21:00,111,18.8,-
16.08.2023 20:30,111,18.8,-
16.08.2023 20:00,111,18.8,-
16.08.2023 19:30,111,18.8,-
16.08.2023 19:00,111,18.8,-
16.08.2023 18:30,111,18.8,-
16.08.2023 18:00,112,19.3,-
16.08.2023 17:30,112,19.3,-
16.08.2023 17:00,112,19.3,-
16.08.2023 16:30,112,19.3,-
16.08.2023 16:00,112,19.3,-
16.08.2023 15:30,111,18.8,-
16.08.2023 15:00,111,18.8,-
16.08.2023 14:30,111,18.8,-
16.08.2023 14:00,112,19.3,-
16.08.2023 13:30,112,19.3,-
16.08.2023 13:00,112,19.3,-
16.08.2023 12:30,112,19.3,-
16.08.2023 12:00,112,19.3,-
16.08.2023 11:30,112,19.3,-
16.08.2023 11:00,112,19.3,-
16.08.2023 10:30,112,19.3,-
16.08.2023 10:00,112,19.3,-
16.08.2023 09:30,112,19.3,-
16.08.2023 09:00,112,19.3,-
16.08.2023 08:30,112,19.3,-
16.08.2023 08:00,112,19.3,-
16.08.2023 07:30,112,19.3,-
16.08.2023 07:00,112,19.3,-
16.08.2023 06:30,112,19.3,-
16.08.2023 06:00,112,19.3,-
16.08.2023 05:30,112,19.3,-
16.08.2023 05:00,112,19.3,-
16.08.2023 04:30,112,19.3,-
16.08.2023 04:00,112,19.3,-
16.08.2023 03:30,112,19.3,-
16.08.2023 03:00,112,19.3,-
16.08.2023 02:30,112,19.3,-
16.08.2023 02:00,112,19.3,-
16.08.2023 01:30,112,19.3,-
16.08.2023 01:00,112,19.3,-
16.08.2023 00:30,112,19.3,-
16.08.2023 00:00,112,19.3,-
15.08.2023 23:30,112,19.3,-
15.08.2023 23:00,112,19.3,-
15.08.2023 22:30,112,19.3,-
15.08.2023 22:00,112,19.3,-
15.08.2023 21:30,112,19.3,-
15.08.2023 21:00,112,19.3,-
15.08.2023 20:30,112,19.3,-
15.08.2023 20:00,113,19.8,-
15.08.2023 19:30,112,19.3,-
15.08.2023 19:00,113,19.8,-
15.08.2023 18:30,113,19.8,-
15.08.2023 18:00,113,19.8,-
15.08.2023 17:30,113,19.8,-
15.08.2023 17:00,113,19.8,-
15.08.2023 16:30,113,19.8,-
15.08.2023 16:00,113,19.8,-
15.08.2023 15:30,113,19.8,-
15.08.2023 15:00,113,19.8,-
15.08.2023 14:30,113,19.8,-
15.08.2023 14:00,113,19.8,-
15.08.2023 13:30,113,19.8,-
15.08.2023 13:00,113,19.8,-
15.08.2023 12:30,113,19.8,-
15.08.2023 12:00,113,19.8,-
15.08.2023 11:30,113,19.8,-
15.08.2023 11:00,114,20.2,-
15.08.2023 10:30,113,19.8,-
15.08.2023 10:00,114,20.2,-
15.08.2023 09:30,114,20.2,-
15.08.2023 09:00,114,20.2,-
15.08.2023 08:30,114,20.2,-
15.08.2023 08:00,113,19.8,-
15.08.2023 07:30,113,19.8,-
15.08.2023 07:00,113,19.8,-
15.08.2023 06:30,113,19.8,-
15.08.2023 06:00,113,19.8,-
15.08.2023 05:30,113,19.8,-
15.08.2023 05:00,113,19.8,-
15.08.2023 04:30,114,20.2,-
15.08.2023 04:00,114,20.2,-
15.08.2023 03:30,114,20.2,-
15.08.2023 03:00,114,20.2,-
15.08.2023 02:30,114,20.2,-
15.08.2023 02:00,114,20.2,-
15.08.2023 01:30,114,20.2,-
15.08.2023 01:00,114,20.2,-
15.08.2023 00:30,114,20.2,-
15.08.2023 00:00,114,20.2,-
14.08.2023 23:30,114,20.2,-
14.08.2023 23:00,114,20.2,-
14.08.2023 22:30,114,20.2,-
14.08.2023 22:00,114,20.2,-
14.08.2023 21:30,114,20.2,-
14.08.2023 21:00,115,20.7,-
14.08.2023 20:30,115,20.7,-
14.08.2023 20:00,114,20.2,-
14.08.2023 19:30,115,20.7,-
14.08.2023 19:00,115,20.7,-
14.08.2023 18:30,115,20.7,-
14.08.2023 18:00,115,20.7,-
14.08.2023 17:30,115,20.7,-
14.08.2023 17:00,115,20.7,-
14.08.2023 16:30,115,20.7,-
14.08.2023 16:00,115,20.7,-
14.08.2023 15:30,115,20.7,-
14.08.2023 15:00,115,20.7,-
14.08.2023 14:30,115,20.7,-
14.08.2023 14:00,115,20.7,-
14.08.2023 13:30,116,21.2,-
14.08.2023 13:00,115,20.7,-
14.08.2023 12:30,116,21.2,-
14.08.2023 12:00,116,21.2,-
14.08.2023 11:30,115,20.7,-
14.08.2023 11:00,116,21.2,-
14.08.2023 10:30,116,21.2,-
14.08.2023 10:00,116,21.2,-
14.08.2023 09:30,116,21.2,-
14.08.2023 09:00,116,21.2,-
14.08.2023 08:30,116,21.2,-
14.08.2023 08:00,116,21.2,-
14.08.2023 07:30,116,21.2,-
14.08.2023 07:00,116,21.2,-
14.08.2023 06:30,116,21.2,-
14.08.2023 06:00,116,21.2,-
14.08.2023 05:30,116,21.2,-
14.08.2023 05:00,116,21.2,-
14.08.2023 04:30,116,21.2,-
14.08.2023 04:00,116,21.2,-
14.08.2023 03:30,116,21.2,-
14.08.2023 03:00,116,21.2,-
14.08.2023 02:30,116,21.2,-
14.08.2023 02:00,116,21.2,-
14.08.2023 01:30,116,21.2,-
14.08.2023 01:00,116,21.2,-
14.08.2023 00:30,116,21.2,-
14.08.2023 00:00,116,21.2,-
13.08.2023 23:30,116,21.2,-
13.08.2023 23:00,117,21.7,-
13.08.2023 22:30,117,21.7,-
13.08.2023 22:00,116,21.2,-
13.08.2023 21:30,116,21.2,-
13.08.2023 21:00,116,21.2,-
13.08.2023 20:30,117,21.7,-
13.08.2023 20:00,117,21.7,-
13.08.2023 19:30,117,21.7,-
13.08.2023 19:00,117,21.7,-
13.08.2023 18:30,117,21.7,-
13.08.2023 18:00,117,21.7,-
13.08.2023 17:30,117,21.7,-
13.08.2023 17:00,117,21.7,-
13.08.2023 16:30,117,21.7,-
13.08.2023 16:00,117,21.7,-
13.08.2023 15:30,118,22.2,-
13.08.2023 15:00,117,21.7,-
13.08.2023 14:30,117,21.7,-
13.08.2023 14:00,117,21.7,-
13.08.2023 13:30,117,21.7,-
13.08.2023 13:00,118,22.2,-
13.08.2023 12:30,118,22.2,-
13.08.2023 12:00,118,22.2,-
13.08.2023 11:30,118,22.2,-
13.08.2023 11:00,118,22.2,-
13.08.2023 10:30,117,21.7,-
13.08.2023 10:00,118,22.2,-
13.08.2023 09:30,118,22.2,-
13.08.2023 09:00,118,22.2,-
13.08.2023 08:30,118,22.2,-
13.08.2023 08:00,118,22.2,-
13.08.2023 07:30,118,22.2,-
13.08.2023 07:00,118,22.2,-
13.08.2023 06:30,118,22.2,-
13.08.2023 06:00,118,22.2,-
13.08.2023 05:30,118,22.2,-
13.08.2023 05:00,118,22.2,-
13.08.2023 04:30,118,22.2,-
13.08.2023 04:00,118,22.2,-
13.08.2023 03:30,118,22.2,-
13.08.2023 03:00,118,22.2,-
13.08.2023 02:30,118,22.2,-
13.08.2023 02:00,119,22.6,-
13.08.2023 01:30,118,22.2,-
13.08.2023 01:00,118,22.2,-
13.08.2023 00:30,119,22.6,-
13.08.2023 00:00,119,22.6,-
12.08.2023 23:30,119,22.6,-
12.08.2023 23:00,119,22.6,-
12.08.2023 22:30,119,22.6,-
12.08.2023 22:00,119,22.6,-
12.08.2023 21:30,119,22.6,-
12.08.2023 21:00,119,22.6,-
12.08.2023 20:30,119,22.6,-
12.08.2023 20:00,119,22.6,-
12.08.2023 19:30,119,22.6,-
12.08.2023 19:00,120,23.1,-
12.08.2023 18:30,120,23.1,-
12.08.2023 18:00,120,23.1,-
12.08.2023 17:30,120,23.1,-
12.08.2023 17:00,120,23.1,-
12.08.2023 16:30,120,23.1,-
12.08.2023 16:00,120,23.1,-
12.08.2023 15:30,120,23.1,-
12.08.2023 15:00,120,23.1,-
12.08.2023 14:30,120,23.1,-
12.08.2023 14:00,120,23.1,-
12.08.2023 13:30,121,23.6,-
12.08.2023 13:00,120,23.1,-
12.08.2023 12:30,120,23.1,-
12.08.2023 12:00,121,23.6,-
12.08.2023 11:30,121,23.6,-
12.08.2023 11:00,121,23.6,-
12.08.2023 10:30,121,23.6,-
12.08.2023 10:00,121,23.6,-
12.08.2023 09:30,121,23.6,-
12.08.2023 09:00,121,23.6,-
12.08.2023 08:30,121,23.6,-
12.08.2023 08:00,121,23.6,-
12.08.2023 07:30,120,23.1,-
12.08.2023 07:00,121,23.6,-
12.08.2023 06:30,121,23.6,-
12.08.2023 06:00,121,23.6,-
12.08.2023 05:30,121,23.6,-
12.08.2023 05:00,121,23.6,-
12.08.2023 04:30,121,23.6,-
12.08.2023 04:00,121,23.6,-
12.08.2023 03:30,121,23.6,-
12.08.2023 03:00,121,23.6,-
12.08.2023 02:30,121,23.6,-
12.08.2023 02:00,122,24.1,-
12.08.2023 01:30,121,23.6,-
12.08.2023 01:00,122,24.1,-
12.08.2023 00:30,122,24.1,-
12.08.2023 00:00,122,24.1,-
11.08.2023 23:30,122,24.1,-
11.08.2023 23:00,122,24.1,-
11.08.2023 22:30,122,24.1,-
11.08.2023 22:00,122,24.1,-
11.08.2023 21:30,122,24.1,-
11.08.2023 21:00,122,24.1,-
11.08.2023 20:30,123,24.6,-
11.08.2023 20:00,123,24.6,-
11.08.2023 19:30,123,24.6,-
11.08.2023 19:00,123,24.6,-
11.08.2023 18:30,123,24.6,-
11.08.2023 18:00,123,24.6,-
11.08.2023 17:30,123,24.6,-
11.08.2023 17:00,123,24.6,-
11.08.2023 16:30,124,25.1,-
11.08.2023 16:00,123,24.6,-
11.08.2023 15:30,123,24.6,-
11.08.2023 15:00,123,24.6,-
11.08.2023 14:30,123,24.6,-
11.08.2023 14:00,124,25.1,-
11.08.2023 13:30,124,25.1,-
11.08.2023 13:00,124,25.1,-
11.08.2023 12:30,124,25.1,-
11.08.2023 12:00,124,25.1,-
11.08.2023 11:30,125,25.6,-
11.08.2023 11:00,124,25.1,-
11.08.2023 10:30,125,25.6,-
11.08.2023 10:00,125,25.6,-
11.08.2023 09:30,125,25.6,-
11.08.2023 09:00,125,25.6,-
11.08.2023 08:30,125,25.6,-
11.08.2023 08:00,125,25.6,-
11.08.2023 07:30,125,25.6,-
11.08.2023 07:00,125,25.6,-
11.08.2023 06:30,125,25.6,-
11.08.2023 06:00,125,25.6,-
11.08.2023 05:30,125,25.6,-
11.08.2023 05:00,125,25.6,-
11.08.2023 04:30,126,26.2,-
11.08.2023 04:00,126,26.2,-
11.08.2023 03:30,126,26.2,-
11.08.2023 03:00,126,26.2,-
11.08.2023 02:30,126,26.2,-
11.08.2023 02:00,126,26.2,-
11.08.2023 01:30,126,26.2,-
11.08.2023 01:00,127,26.7,-
11.08.2023 00:30,127,26.7,-
11.08.2023 00:00,127,26.7,-
10.08.2023 23:30,127,26.7,-
10.08.2023 23:00,126,26.2,-
10.08.2023 22:30,127,26.7,-
10.08.2023 22:00,127,26.7,-
10.08.2023 21:30,127,26.7,-
10.08.2023 21:00,127,26.7,-
