Datum,Vodostaj [cm],Pretok [mÂ³/s],Temperatura vode [Â°C]
17.08.2023 00:30,57,0.196,20.1
17.08.2023 00:00,57,0.196,20.1
16.08.2023 23:30,57,0.196,20.1
16.08.2023 23:00,57,0.196,20.2
16.08.2023 22:30,56,0.163,20.3
16.08.2023 22:00,56,0.163,20.4
16.08.2023 21:30,57,0.196,20.5
16.08.2023 21:00,57,0.196,20.6
16.08.2023 20:30,57,0.196,20.8
16.08.2023 20:00,57,0.196,20.9
16.08.2023 19:30,57,0.196,21.0
16.08.2023 19:00,57,0.196,21.1
16.08.2023 18:30,57,0.196,21.1
16.08.2023 18:00,57,0.196,21.1
16.08.2023 17:30,57,0.196,21.1
16.08.2023 17:00,57,0.196,21.0
16.08.2023 16:30,57,0.196,20.9
16.08.2023 16:00,58,0.232,20.7
16.08.2023 15:30,58,0.232,20.5
16.08.2023 15:00,58,0.232,20.3
16.08.2023 14:30,58,0.232,20.1
16.08.2023 14:00,58,0.232,19.8
16.08.2023 13:30,58,0.232,19.6
16.08.2023 13:00,58,0.232,19.4
16.08.2023 12:30,58,0.232,19.2
16.08.2023 12:00,58,0.232,19.0
16.08.2023 11:30,59,0.271,18.8
16.08.2023 11:00,58,0.232,18.8
16.08.2023 10:30,58,0.232,18.8
16.08.2023 10:00,58,0.232,18.8
16.08.2023 09:30,58,0.232,18.8
16.08.2023 09:00,58,0.232,18.9
16.08.2023 08:30,58,0.232,19.0
16.08.2023 08:00,58,0.232,19.1
16.08.2023 07:30,58,0.232,19.2
16.08.2023 07:00,58,0.232,19.3
16.08.2023 06:30,58,0.232,19.4
16.08.2023 06:00,58,0.232,19.5
16.08.2023 05:30,58,0.232,19.6
16.08.2023 05:00,58,0.232,19.7
16.08.2023 04:30,58,0.232,19.8
16.08.2023 04:00,58,0.232,19.9
16.08.2023 03:30,58,0.232,19.9
16.08.2023 03:00,58,0.232,19.9
16.08.2023 02:30,58,0.232,19.9
16.08.2023 02:00,58,0.232,19.8
16.08.2023 01:30,58,0.232,19.8
16.08.2023 01:00,58,0.232,19.8
16.08.2023 00:30,58,0.232,19.7
16.08.2023 00:00,58,0.232,19.7
15.08.2023 23:30,58,0.232,19.7
15.08.2023 23:00,58,0.232,19.7
15.08.2023 22:30,57,0.196,19.7
15.08.2023 22:00,57,0.196,19.8
15.08.2023 21:30,57,0.196,19.8
15.08.2023 21:00,57,0.196,19.9
15.08.2023 20:30,57,0.196,20.0
15.08.2023 20:00,57,0.196,20.0
15.08.2023 19:30,57,0.196,20.0
15.08.2023 19:00,57,0.196,20.0
15.08.2023 18:30,58,0.232,19.9
15.08.2023 18:00,58,0.232,19.9
15.08.2023 17:30,58,0.232,19.8
15.08.2023 17:00,58,0.232,19.7
15.08.2023 16:30,58,0.232,19.6
15.08.2023 16:00,58,0.232,19.4
15.08.2023 15:30,59,0.271,19.2
15.08.2023 15:00,59,0.271,19.0
15.08.2023 14:30,59,0.271,18.7
15.08.2023 14:00,59,0.271,18.5
15.08.2023 13:30,59,0.271,18.2
15.08.2023 13:00,59,0.271,18.0
15.08.2023 12:30,59,0.271,17.7
15.08.2023 12:00,59,0.271,17.5
15.08.2023 11:30,59,0.271,17.4
15.08.2023 11:00,59,0.271,17.3
15.08.2023 10:30,59,0.271,17.2
15.08.2023 10:00,59,0.271,17.3
15.08.2023 09:30,59,0.271,17.3
15.08.2023 09:00,59,0.271,17.4
15.08.2023 08:30,59,0.271,17.5
15.08.2023 08:00,59,0.271,17.6
15.08.2023 07:30,59,0.271,17.8
15.08.2023 07:00,59,0.271,18.0
15.08.2023 06:30,59,0.271,18.2
15.08.2023 06:00,59,0.271,18.4
15.08.2023 05:30,59,0.271,18.6
15.08.2023 05:00,59,0.271,18.7
15.08.2023 04:30,59,0.271,18.9
15.08.2023 04:00,59,0.271,19.0
15.08.2023 03:30,59,0.271,19.1
15.08.2023 03:00,59,0.271,19.2
15.08.2023 02:30,58,0.232,19.3
15.08.2023 02:00,59,0.271,19.4
15.08.2023 01:30,59,0.271,19.4
15.08.2023 01:00,59,0.271,19.5
15.08.2023 00:30,59,0.271,19.5
15.08.2023 00:00,59,0.271,19.5
14.08.2023 23:30,58,0.232,19.5
14.08.2023 23:00,58,0.232,19.5
14.08.2023 22:30,58,0.232,19.6
14.08.2023 22:00,58,0.232,19.6
14.08.2023 21:30,58,0.232,19.7
14.08.2023 21:00,58,0.232,19.7
14.08.2023 20:30,58,0.232,19.8
14.08.2023 20:00,58,0.232,19.9
14.08.2023 19:30,58,0.232,19.9
14.08.2023 19:00,59,0.271,19.8
14.08.2023 18:30,59,0.271,19.8
14.08.2023 18:00,59,0.271,19.7
14.08.2023 17:30,59,0.271,19.6
14.08.2023 17:00,59,0.271,19.5
14.08.2023 16:30,59,0.271,19.4
14.08.2023 16:00,60,0.313,19.2
14.08.2023 15:30,60,0.313,19.0
14.08.2023 15:00,60,0.313,18.8
14.08.2023 14:30,60,0.313,18.5
14.08.2023 14:00,60,0.313,18.3
14.08.2023 13:30,60,0.313,18.1
14.08.2023 13:00,60,0.313,17.7
14.08.2023 12:30,60,0.313,17.5
14.08.2023 12:00,60,0.313,17.3
14.08.2023 11:30,60,0.313,17.1
14.08.2023 11:00,61,0.358,16.9
14.08.2023 10:30,61,0.358,16.8
14.08.2023 10:00,60,0.313,16.8
14.08.2023 09:30,60,0.313,16.9
14.08.2023 09:00,60,0.313,16.9
14.08.2023 08:30,60,0.313,17.0
14.08.2023 08:00,60,0.313,17.1
14.08.2023 07:30,60,0.313,17.3
14.08.2023 07:00,60,0.313,17.4
14.08.2023 06:30,60,0.313,17.6
14.08.2023 06:00,60,0.313,17.8
14.08.2023 05:30,60,0.313,18.1
14.08.2023 05:00,60,0.313,18.3
14.08.2023 04:30,60,0.313,18.5
14.08.2023 04:00,60,0.313,18.7
14.08.2023 03:30,60,0.313,18.9
14.08.2023 03:00,60,0.313,19.1
14.08.2023 02:30,60,0.313,19.2
14.08.2023 02:00,60,0.313,19.3
14.08.2023 01:30,60,0.313,19.5
14.08.2023 01:00,60,0.313,19.5
14.08.2023 00:30,60,0.313,19.6
14.08.2023 00:00,60,0.313,19.6
13.08.2023 23:30,60,0.313,19.6
13.08.2023 23:00,60,0.313,19.6
13.08.2023 22:30,60,0.313,19.6
13.08.2023 22:00,60,0.313,19.6
13.08.2023 21:30,59,0.271,19.7
13.08.2023 21:00,60,0.313,19.7
13.08.2023 20:30,60,0.313,19.7
13.08.2023 20:00,60,0.313,19.7
13.08.2023 19:30,60,0.313,19.7
13.08.2023 19:00,60,0.313,19.6
13.08.2023 18:30,60,0.313,19.6
13.08.2023 18:00,60,0.313,19.4
13.08.2023 17:30,60,0.313,19.3
13.08.2023 17:00,60,0.313,19.2
13.08.2023 16:30,60,0.313,19.0
13.08.2023 16:00,61,0.358,18.7
13.08.2023 15:30,61,0.358,18.5
13.08.2023 15:00,61,0.358,18.3
13.08.2023 14:30,61,0.358,18.0
13.08.2023 14:00,62,0.404,17.6
13.08.2023 13:30,62,0.404,17.4
13.08.2023 13:00,62,0.404,17.1
13.08.2023 12:30,62,0.404,16.9
13.08.2023 12:00,62,0.404,16.7
13.08.2023 11:30,62,0.404,16.5
13.08.2023 11:00,62,0.404,16.3
13.08.2023 10:30,62,0.404,16.2
13.08.2023 10:00,62,0.404,16.1
13.08.2023 09:30,62,0.404,16.1
13.08.2023 09:00,62,0.404,16.1
13.08.2023 08:30,62,0.404,16.2
13.08.2023 08:00,62,0.404,16.3
13.08.2023 07:30,62,0.404,16.3
13.08.2023 07:00,62,0.404,16.5
13.08.2023 06:30,62,0.404,16.6
13.08.2023 06:00,62,0.404,16.7
13.08.2023 05:30,62,0.404,16.9
