Datum,Vodostaj [cm],Pretok [mÂ³/s],Temperatura vode [Â°C]
17.08.2023 00:30,52,0.592,21.2
17.08.2023 00:00,52,0.592,21.3
16.08.2023 23:30,52,0.592,21.4
16.08.2023 23:00,53,0.629,21.5
16.08.2023 22:30,53,0.629,21.6
16.08.2023 22:00,53,0.629,21.6
16.08.2023 21:30,53,0.629,21.7
16.08.2023 21:00,53,0.629,21.8
16.08.2023 20:30,53,0.629,21.9
16.08.2023 20:00,53,0.629,21.9
16.08.2023 19:30,53,0.629,22.0
16.08.2023 19:00,53,0.629,22.0
16.08.2023 18:30,53,0.629,22.0
16.08.2023 18:00,53,0.629,22.0
16.08.2023 17:30,53,0.629,21.9
16.08.2023 17:00,53,0.629,21.9
16.08.2023 16:30,53,0.629,21.8
16.08.2023 16:00,53,0.629,21.7
16.08.2023 15:30,53,0.629,21.7
16.08.2023 15:00,53,0.629,21.6
16.08.2023 14:30,54,0.668,21.5
16.08.2023 14:00,53,0.629,21.3
16.08.2023 13:30,53,0.629,21.2
16.08.2023 13:00,53,0.629,21.0
16.08.2023 12:30,53,0.629,20.7
16.08.2023 12:00,53,0.629,20.5
16.08.2023 11:30,53,0.629,20.3
16.08.2023 11:00,53,0.629,20.1
16.08.2023 10:30,53,0.629,19.9
16.08.2023 10:00,53,0.629,19.7
16.08.2023 09:30,53,0.629,19.6
16.08.2023 09:00,53,0.629,19.6
16.08.2023 08:30,53,0.629,19.5
16.08.2023 08:00,53,0.629,19.6
16.08.2023 07:30,53,0.629,19.6
16.08.2023 07:00,53,0.629,19.7
16.08.2023 06:30,53,0.629,19.8
16.08.2023 06:00,53,0.629,19.9
16.08.2023 05:30,53,0.629,19.9
16.08.2023 05:00,53,0.629,20.0
16.08.2023 04:30,53,0.629,20.1
16.08.2023 04:00,53,0.629,20.1
16.08.2023 03:30,53,0.629,20.2
16.08.2023 03:00,53,0.629,20.3
16.08.2023 02:30,53,0.629,20.3
16.08.2023 02:00,53,0.629,20.4
16.08.2023 01:30,53,0.629,20.5
16.08.2023 01:00,53,0.629,20.5
16.08.2023 00:30,53,0.629,20.6
16.08.2023 00:00,53,0.629,20.7
15.08.2023 23:30,53,0.629,20.8
15.08.2023 23:00,53,0.629,20.9
15.08.2023 22:30,53,0.629,21.0
15.08.2023 22:00,53,0.629,21.1
15.08.2023 21:30,54,0.668,21.1
15.08.2023 21:00,54,0.668,21.2
15.08.2023 20:30,54,0.668,21.3
15.08.2023 20:00,54,0.668,21.3
15.08.2023 19:30,54,0.668,21.3
15.08.2023 19:00,53,0.629,21.2
15.08.2023 18:30,53,0.629,21.2
15.08.2023 18:00,53,0.629,21.2
15.08.2023 17:30,54,0.668,21.2
15.08.2023 17:00,54,0.668,21.2
15.08.2023 16:30,54,0.668,21.1
15.08.2023 16:00,54,0.668,21.0
15.08.2023 15:30,54,0.668,20.9
15.08.2023 15:00,54,0.668,20.7
15.08.2023 14:30,54,0.668,20.5
15.08.2023 14:00,54,0.668,20.3
15.08.2023 13:30,54,0.668,20.2
15.08.2023 13:00,54,0.668,20.0
15.08.2023 12:30,54,0.668,19.7
15.08.2023 12:00,54,0.668,19.5
15.08.2023 11:30,54,0.668,19.3
15.08.2023 11:00,54,0.668,19.1
15.08.2023 10:30,54,0.668,18.9
15.08.2023 10:00,54,0.668,18.7
15.08.2023 09:30,54,0.668,18.6
15.08.2023 09:00,54,0.668,18.5
15.08.2023 08:30,54,0.668,18.5
15.08.2023 08:00,54,0.668,18.6
15.08.2023 07:30,53,0.629,18.7
15.08.2023 07:00,53,0.629,18.8
15.08.2023 06:30,54,0.668,18.9
15.08.2023 06:00,53,0.629,19.0
15.08.2023 05:30,53,0.629,19.1
15.08.2023 05:00,53,0.629,19.2
15.08.2023 04:30,53,0.629,19.4
15.08.2023 04:00,54,0.668,19.5
15.08.2023 03:30,54,0.668,19.6
15.08.2023 03:00,54,0.668,19.7
15.08.2023 02:30,54,0.668,19.8
15.08.2023 02:00,54,0.668,19.9
15.08.2023 01:30,54,0.668,19.9
15.08.2023 01:00,54,0.668,20.0
15.08.2023 00:30,54,0.668,20.1
15.08.2023 00:00,54,0.668,20.2
14.08.2023 23:30,54,0.668,20.2
14.08.2023 23:00,54,0.668,20.3
14.08.2023 22:30,54,0.668,20.4
14.08.2023 22:00,54,0.668,20.5
14.08.2023 21:30,55,0.708,20.6
14.08.2023 21:00,55,0.708,20.7
14.08.2023 20:30,55,0.708,20.8
14.08.2023 20:00,55,0.708,20.9
14.08.2023 19:30,55,0.708,20.9
14.08.2023 19:00,55,0.708,20.9
14.08.2023 18:30,55,0.708,20.9
14.08.2023 18:00,55,0.708,20.9
14.08.2023 17:30,55,0.708,20.9
14.08.2023 17:00,55,0.708,20.7
14.08.2023 16:30,55,0.708,20.6
14.08.2023 16:00,55,0.708,20.5
14.08.2023 15:30,55,0.708,20.4
14.08.2023 15:00,56,0.750,20.3
14.08.2023 14:30,55,0.708,20.1
14.08.2023 14:00,56,0.750,19.9
14.08.2023 13:30,56,0.750,19.7
14.08.2023 13:00,56,0.750,19.5
14.08.2023 12:30,55,0.708,19.3
14.08.2023 12:00,55,0.708,19.1
14.08.2023 11:30,55,0.708,18.9
14.08.2023 11:00,55,0.708,18.7
14.08.2023 10:30,55,0.708,18.5
14.08.2023 10:00,55,0.708,18.3
14.08.2023 09:30,55,0.708,18.2
14.08.2023 09:00,55,0.708,18.1
14.08.2023 08:30,55,0.708,18.1
14.08.2023 08:00,55,0.708,18.2
14.08.2023 07:30,55,0.708,18.3
14.08.2023 07:00,54,0.668,18.4
14.08.2023 06:30,54,0.668,18.5
14.08.2023 06:00,55,0.708,18.7
14.08.2023 05:30,55,0.708,18.8
14.08.2023 05:00,55,0.708,18.9
14.08.2023 04:30,55,0.708,19.1
14.08.2023 04:00,55,0.708,19.2
14.08.2023 03:30,55,0.708,19.3
14.08.2023 03:00,55,0.708,19.4
14.08.2023 02:30,55,0.708,19.5
14.08.2023 02:00,55,0.708,19.6
14.08.2023 01:30,55,0.708,19.6
14.08.2023 01:00,55,0.708,19.7
14.08.2023 00:30,55,0.708,19.8
14.08.2023 00:00,55,0.708,19.8
13.08.2023 23:30,55,0.708,19.9
13.08.2023 23:00,55,0.708,20.0
13.08.2023 22:30,55,0.708,20.1
13.08.2023 22:00,55,0.708,20.2
13.08.2023 21:30,56,0.750,20.3
13.08.2023 21:00,56,0.750,20.4
13.08.2023 20:30,56,0.750,20.4
13.08.2023 20:00,56,0.750,20.5
13.08.2023 19:30,56,0.750,20.5
13.08.2023 19:00,56,0.750,20.5
13.08.2023 18:30,56,0.750,20.5
13.08.2023 18:00,57,0.793,20.5
13.08.2023 17:30,57,0.793,20.5
13.08.2023 17:00,57,0.793,20.4
13.08.2023 16:30,57,0.793,20.3
13.08.2023 16:00,57,0.793,20.2
13.08.2023 15:30,57,0.793,20.1
13.08.2023 15:00,57,0.793,19.9
13.08.2023 14:30,57,0.793,19.8
13.08.2023 14:00,57,0.793,19.6
13.08.2023 13:30,57,0.793,19.4
13.08.2023 13:00,57,0.793,19.1
13.08.2023 12:30,57,0.793,18.9
13.08.2023 12:00,57,0.793,18.7
13.08.2023 11:30,57,0.793,18.5
13.08.2023 11:00,57,0.793,18.3
13.08.2023 10:30,57,0.793,18.1
13.08.2023 10:00,57,0.793,17.8
13.08.2023 09:30,57,0.793,17.7
13.08.2023 09:00,57,0.793,17.6
13.08.2023 08:30,57,0.793,17.6
13.08.2023 08:00,57,0.793,17.6
13.08.2023 07:30,57,0.793,17.7
13.08.2023 07:00,56,0.750,17.8
13.08.2023 06:30,56,0.750,18.0
13.08.2023 06:00,56,0.750,18.1
13.08.2023 05:30,57,0.793,18.2
13.08.2023 05:00,57,0.793,18.3
13.08.2023 04:30,57,0.793,18.5
13.08.2023 04:00,57,0.793,18.6
13.08.2023 03:30,57,0.793,18.7
13.08.2023 03:00,57,0.793,18.9
13.08.2023 02:30,57,0.793,19.0
13.08.2023 02:00,57,0.793,19.1
13.08.2023 01:30,57,0.793,19.2
13.08.2023 01:00,57,0.793,19.3
13.08.2023 00:30,57,0.793,19.4
13.08.2023 00:00,57,0.793,19.5
12.08.2023 23:30,57,0.793,19.6
12.08.2023 23:00,58,0.837,19.7
12.08.2023 22:30,58,0.837,19.8
12.08.2023 22:00,58,0.837,19.9
12.08.2023 21:30,58,0.837,20.0
12.08.2023 21:00,58,0.837,20.1
12.08.2023 20:30,59,0.883,20.2
12.08.2023 20:00,58,0.837,20.2
12.08.2023 19:30,59,0.883,20.3
12.08.2023 19:00,59,0.883,20.3
12.08.2023 18:30,59,0.883,20.3
12.08.2023 18:00,59,0.883,20.4
12.08.2023 17:30,60,0.930,20.3
12.08.2023 17:00,60,0.930,20.3
12.08.2023 16:30,60,0.930,20.2
12.08.2023 16:00,60,0.930,20.2
12.08.2023 15:30,60,0.930,20.1
12.08.2023 15:00,60,0.930,20.0
12.08.2023 14:30,60,0.930,19.9
12.08.2023 14:00,61,0.979,19.7
12.08.2023 13:30,61,0.979,19.6
12.08.2023 13:00,62,1.03,19.4
12.08.2023 12:30,63,1.08,19.3
