Datum,Vodostaj [cm],Pretok [m³/s],Temperatura vode [°C]
31.07.2023 01:30,139,72.6,-
31.07.2023 02:00,138,71.2,-
31.07.2023 02:30,138,71.2,-
31.07.2023 03:00,137,69.8,-
31.07.2023 03:30,137,69.8,-
31.07.2023 04:00,137,69.8,-
31.07.2023 04:30,137,69.8,-
31.07.2023 05:00,137,69.8,-
31.07.2023 05:30,137,69.8,-
31.07.2023 06:00,137,69.8,-
31.07.2023 06:30,151,90.3,-
31.07.2023 07:00,158,101,-
31.07.2023 07:30,166,115,-
31.07.2023 08:00,171,123,-
31.07.2023 08:30,171,123,-
31.07.2023 09:00,171,123,-
31.07.2023 09:30,171,123,-
31.07.2023 10:00,170,121,-
31.07.2023 10:30,168,118,-
31.07.2023 11:00,167,116,-
31.07.2023 11:30,166,115,-
31.07.2023 12:00,166,115,-
31.07.2023 12:30,165,113,-
31.07.2023 13:00,165,113,-
31.07.2023 13:30,172,125,-
31.07.2023 14:00,175,130,-
31.07.2023 14:30,177,134,-
31.07.2023 15:00,176,132,-
31.07.2023 15:30,176,132,-
31.07.2023 16:00,177,134,-
31.07.2023 16:30,177,134,-
31.07.2023 17:00,177,134,-
31.07.2023 17:30,177,134,-
31.07.2023 18:00,177,134,-
31.07.2023 18:30,176,132,-
31.07.2023 19:00,177,134,-
31.07.2023 19:30,176,132,-
31.07.2023 20:00,175,130,-
31.07.2023 20:30,178,136,-
31.07.2023 21:00,179,138,-
31.07.2023 21:30,178,136,-
31.07.2023 22:00,178,136,-
31.07.2023 22:30,178,136,-
31.07.2023 23:00,181,141,-
31.07.2023 23:30,170,121,-
01.08.2023 00:00,164,111,-
01.08.2023 00:30,149,87.3,-
01.08.2023 01:00,137,69.8,-
01.08.2023 01:30,136,68.4,-
01.08.2023 02:00,136,68.4,-
01.08.2023 02:30,136,68.4,-
01.08.2023 03:00,136,68.4,-
01.08.2023 03:30,136,68.4,-
01.08.2023 04:00,136,68.4,-
01.08.2023 04:30,136,68.4,-
01.08.2023 05:00,137,69.8,-
01.08.2023 05:30,140,74.0,-
01.08.2023 06:00,141,75.5,-
01.08.2023 06:30,152,91.9,-
01.08.2023 07:00,158,101,-
01.08.2023 07:30,160,105,-
01.08.2023 08:00,161,106,-
01.08.2023 08:30,161,106,-
01.08.2023 09:00,161,106,-
01.08.2023 09:30,161,106,-
01.08.2023 10:00,160,105,-
01.08.2023 10:30,158,101,-
01.08.2023 11:00,157,99.7,-
01.08.2023 11:30,157,99.7,-
01.08.2023 12:00,157,99.7,-
01.08.2023 12:30,156,98.1,-
01.08.2023 13:00,156,98.1,-
01.08.2023 13:30,156,98.1,-
01.08.2023 14:00,157,99.7,-
01.08.2023 14:30,156,98.1,-
01.08.2023 15:00,157,99.7,-
01.08.2023 15:30,155,96.5,-
01.08.2023 16:00,154,95.0,-
01.08.2023 16:30,154,95.0,-
01.08.2023 17:00,154,95.0,-
01.08.2023 17:30,158,101,-
01.08.2023 18:00,161,106,-
01.08.2023 18:30,163,110,-
01.08.2023 19:00,165,113,-
01.08.2023 19:30,165,113,-
01.08.2023 20:00,165,113,-
01.08.2023 20:30,164,111,-
01.08.2023 21:00,167,116,-
01.08.2023 21:30,-,-,-
01.08.2023 22:00,167,116,-
01.08.2023 22:30,168,118,-
01.08.2023 23:00,167,116,-
01.08.2023 23:30,153,93.4,-
02.08.2023 00:00,142,76.9,-
02.08.2023 00:30,145,81.3,-
02.08.2023 01:00,148,85.7,-
02.08.2023 01:30,162,108,-
02.08.2023 02:00,170,121,-
02.08.2023 02:30,175,130,-
02.08.2023 03:00,183,145,-
02.08.2023 03:30,183,145,-
02.08.2023 04:00,182,143,-
02.08.2023 04:30,182,143,-
02.08.2023 05:00,182,143,-
02.08.2023 05:30,181,141,-
02.08.2023 06:00,182,143,-
02.08.2023 06:30,182,143,-
02.08.2023 07:00,181,141,-
02.08.2023 07:30,181,141,-
02.08.2023 08:00,181,141,-
02.08.2023 08:30,183,145,-
02.08.2023 09:00,185,149,-
02.08.2023 09:30,184,147,-
02.08.2023 10:00,184,147,-
02.08.2023 10:30,185,149,-
02.08.2023 11:00,184,147,-
02.08.2023 11:30,184,147,-
02.08.2023 12:00,183,145,-
02.08.2023 12:30,183,145,-
02.08.2023 13:00,182,143,-
02.08.2023 13:30,183,145,-
02.08.2023 14:00,182,143,-
02.08.2023 14:30,182,143,-
02.08.2023 15:00,182,143,-
02.08.2023 15:30,182,143,-
02.08.2023 16:00,182,143,-
02.08.2023 16:30,182,143,-
02.08.2023 17:00,182,143,-
02.08.2023 17:30,182,143,-
02.08.2023 18:00,181,141,-
