Datum,Vodostaj [cm],Pretok [m³/s],Temperatura vode [°C]
30.08.2023 00:30,67,0.238,17.7
30.08.2023 00:00,68,0.266,17.8
29.08.2023 23:30,68,0.266,18.0
29.08.2023 23:00,68,0.266,18.3
29.08.2023 22:30,68,0.266,18.6
29.08.2023 22:00,69,0.294,18.7
29.08.2023 21:30,70,0.324,18.7
29.08.2023 21:00,72,0.388,18.9
29.08.2023 20:30,66,0.211,19.3
29.08.2023 20:00,66,0.211,19.6
29.08.2023 19:30,66,0.211,19.9
29.08.2023 19:00,66,0.211,20.3
29.08.2023 18:30,67,0.238,20.7
29.08.2023 18:00,66,0.211,21.2
29.08.2023 17:30,66,0.211,21.5
29.08.2023 17:00,66,0.211,21.9
29.08.2023 16:30,66,0.211,21.9
29.08.2023 16:00,66,0.211,21.8
29.08.2023 15:30,67,0.238,21.6
29.08.2023 15:00,67,0.238,21.6
29.08.2023 14:30,67,0.238,21.8
29.08.2023 14:00,67,0.238,21.4
29.08.2023 13:30,68,0.266,20.7
29.08.2023 13:00,68,0.266,20.4
29.08.2023 12:30,68,0.266,19.8
29.08.2023 12:00,68,0.266,19.4
29.08.2023 11:30,69,0.294,19.2
29.08.2023 11:00,69,0.294,19.1
29.08.2023 10:30,69,0.294,18.7
29.08.2023 10:00,69,0.294,18.3
29.08.2023 09:30,71,0.355,17.9
29.08.2023 09:00,71,0.355,17.7
29.08.2023 08:30,72,0.388,17.5
29.08.2023 08:00,72,0.388,17.3
29.08.2023 07:30,72,0.388,17.3
29.08.2023 07:00,73,0.421,17.3
29.08.2023 06:30,73,0.421,17.4
29.08.2023 06:00,73,0.421,17.5
29.08.2023 05:30,74,0.455,17.6
29.08.2023 05:00,74,0.455,17.7
29.08.2023 04:30,75,0.490,17.8
29.08.2023 04:00,75,0.490,17.9
29.08.2023 03:30,75,0.490,18.1
29.08.2023 03:00,76,0.526,18.3
29.08.2023 02:30,76,0.526,18.4
29.08.2023 02:00,77,0.563,18.6
29.08.2023 01:30,77,0.563,18.7
29.08.2023 01:00,78,0.600,18.8
29.08.2023 00:30,79,0.639,19.0
29.08.2023 00:00,79,0.639,19.1
28.08.2023 23:30,80,0.678,19.2
28.08.2023 23:00,81,0.718,19.3
28.08.2023 22:30,82,0.759,19.3
28.08.2023 22:00,83,0.800,19.4
28.08.2023 21:30,84,0.842,19.5
28.08.2023 21:00,85,0.885,19.6
28.08.2023 20:30,87,0.972,19.7
28.08.2023 20:00,88,1.02,19.8
28.08.2023 19:30,90,1.10,20.0
28.08.2023 19:00,93,1.24,20.1
28.08.2023 18:30,96,1.38,20.3
28.08.2023 18:00,101,1.63,20.3
28.08.2023 17:30,107,1.97,20.3
28.08.2023 17:00,113,2.31,20.2
28.08.2023 16:30,120,2.72,20.3
