Datum,Vodostaj [cm],Pretok [m³/s],Temperatura vode [°C]
31.07.2023 01:30,116,8.24,17.8
31.07.2023 02:00,115,8.01,17.8
31.07.2023 02:30,114,7.78,17.8
31.07.2023 03:00,113,7.55,17.8
31.07.2023 03:30,113,7.55,17.7
31.07.2023 04:00,113,7.55,17.6
31.07.2023 04:30,112,7.32,17.6
31.07.2023 05:00,112,7.32,17.5
31.07.2023 05:30,112,7.32,17.5
31.07.2023 06:00,111,7.10,17.5
31.07.2023 06:30,111,7.10,17.4
31.07.2023 07:00,110,6.87,17.4
31.07.2023 07:30,109,6.65,17.4
31.07.2023 08:00,110,6.87,17.4
31.07.2023 08:30,109,6.65,17.4
31.07.2023 09:00,110,6.87,17.4
31.07.2023 09:30,110,6.87,17.5
31.07.2023 10:00,110,6.87,17.5
31.07.2023 10:30,110,6.87,17.5
31.07.2023 11:00,110,6.87,17.7
31.07.2023 11:30,110,6.87,17.9
31.07.2023 12:00,109,6.65,18.5
31.07.2023 12:30,108,6.42,18.8
31.07.2023 13:00,108,6.42,19.0
31.07.2023 13:30,108,6.42,19.2
31.07.2023 14:00,108,6.42,19.3
31.07.2023 14:30,108,6.42,19.6
31.07.2023 15:00,108,6.42,19.9
31.07.2023 15:30,108,6.42,20.1
31.07.2023 16:00,108,6.42,20.2
31.07.2023 16:30,108,6.42,20.2
31.07.2023 17:00,108,6.42,20.3
31.07.2023 17:30,107,6.20,20.3
31.07.2023 18:00,107,6.20,20.3
31.07.2023 18:30,106,5.98,20.3
31.07.2023 19:00,106,5.98,20.3
31.07.2023 19:30,106,5.98,20.2
31.07.2023 20:00,106,5.98,20.1
31.07.2023 20:30,106,5.98,20.0
31.07.2023 21:00,107,6.20,19.8
31.07.2023 21:30,107,6.20,19.5
31.07.2023 22:00,106,5.98,19.4
31.07.2023 22:30,106,5.98,19.3
31.07.2023 23:00,106,5.98,19.1
31.07.2023 23:30,106,5.98,19.0
01.08.2023 00:00,105,5.76,18.9
01.08.2023 00:30,104,5.54,18.7
01.08.2023 01:00,105,5.76,18.5
01.08.2023 01:30,105,5.76,18.4
01.08.2023 02:00,105,5.76,18.1
01.08.2023 02:30,105,5.76,18.0
01.08.2023 03:00,106,5.98,17.8
01.08.2023 03:30,105,5.76,17.7
01.08.2023 04:00,105,5.76,17.6
01.08.2023 04:30,105,5.76,17.5
01.08.2023 05:00,105,5.76,17.4
01.08.2023 05:30,104,5.54,17.5
01.08.2023 06:00,104,5.54,17.5
01.08.2023 06:30,104,5.54,17.4
01.08.2023 07:00,104,5.54,17.4
01.08.2023 07:30,104,5.54,17.3
01.08.2023 08:00,104,5.54,17.3
01.08.2023 08:30,105,5.76,17.9
01.08.2023 09:00,105,5.76,17.3
01.08.2023 09:30,105,5.76,17.2
01.08.2023 10:00,105,5.76,17.4
01.08.2023 10:30,105,5.76,17.5
01.08.2023 11:00,104,5.54,17.7
01.08.2023 11:30,103,5.32,17.9
01.08.2023 12:00,104,5.54,18.0
01.08.2023 12:30,103,5.32,18.1
01.08.2023 13:00,103,5.32,18.3
01.08.2023 13:30,104,5.54,18.4
01.08.2023 14:00,104,5.54,18.6
01.08.2023 14:30,104,5.54,18.6
01.08.2023 15:00,105,5.76,18.5
01.08.2023 15:30,104,5.54,18.6
01.08.2023 16:00,104,5.54,18.7
01.08.2023 16:30,104,5.54,18.7
01.08.2023 17:00,110,6.87,19.1
01.08.2023 17:30,106,5.98,19.1
01.08.2023 18:00,105,5.76,19.0
01.08.2023 18:30,111,7.10,18.7
01.08.2023 19:00,120,9.18,18.5
01.08.2023 19:30,123,9.90,18.8
01.08.2023 20:00,118,8.71,18.6
01.08.2023 20:30,130,11.6,18.5
01.08.2023 21:00,132,12.1,18.6
01.08.2023 21:30,139,14.0,18.8
01.08.2023 22:00,142,14.8,18.5
01.08.2023 22:30,143,15.1,18.3
01.08.2023 23:00,144,15.3,17.9
01.08.2023 23:30,142,14.8,17.7
02.08.2023 00:00,140,14.2,17.6
02.08.2023 00:30,138,13.7,17.4
02.08.2023 01:00,135,12.9,17.3
02.08.2023 01:30,134,12.7,17.2
02.08.2023 02:00,132,12.1,17.2
02.08.2023 02:30,131,11.9,17.1
02.08.2023 03:00,129,11.4,17.0
02.08.2023 03:30,127,10.9,16.9
02.08.2023 04:00,126,10.6,16.9
02.08.2023 04:30,124,10.1,16.8
02.08.2023 05:00,123,9.90,16.7
02.08.2023 05:30,122,9.66,16.6
02.08.2023 06:00,121,9.42,16.5
02.08.2023 06:30,120,9.18,16.5
02.08.2023 07:00,119,8.95,16.4
02.08.2023 07:30,119,8.95,16.4
02.08.2023 08:00,117,8.48,16.4
02.08.2023 08:30,118,8.71,16.5
02.08.2023 09:00,117,8.48,16.5
02.08.2023 09:30,116,8.24,16.4
02.08.2023 10:00,115,8.01,16.5
02.08.2023 10:30,115,8.01,16.6
02.08.2023 11:00,115,8.01,16.7
02.08.2023 11:30,115,8.01,17.0
02.08.2023 12:00,115,8.01,17.1
02.08.2023 12:30,115,8.01,17.3
02.08.2023 13:00,115,8.01,17.5
02.08.2023 13:30,114,7.78,17.9
02.08.2023 14:00,114,7.78,18.3
02.08.2023 14:30,113,7.55,18.5
02.08.2023 15:00,113,7.55,18.7
02.08.2023 15:30,112,7.32,18.8
02.08.2023 16:00,112,7.32,18.8
02.08.2023 16:30,112,7.32,18.9
02.08.2023 17:00,111,7.10,19.1
02.08.2023 17:30,111,7.10,19.3
02.08.2023 18:00,111,7.10,19.3
02.08.2023 18:30,111,7.10,19.2
02.08.2023 19:00,111,7.10,19.2
02.08.2023 19:30,110,6.87,19.2
02.08.2023 20:00,110,6.87,19.1
02.08.2023 20:30,110,6.87,19.0
02.08.2023 21:00,109,6.65,18.9
02.08.2023 21:30,109,6.65,18.7
02.08.2023 22:00,109,6.65,18.6
02.08.2023 22:30,108,6.42,18.4
02.08.2023 23:00,108,6.42,18.2
02.08.2023 23:30,108,6.42,18.0
03.08.2023 00:00,108,6.42,17.8
03.08.2023 00:30,108,6.42,17.6
03.08.2023 01:00,108,6.42,17.6
03.08.2023 01:30,108,6.42,17.5
03.08.2023 02:00,107,6.20,17.4
03.08.2023 02:30,107,6.20,17.4
03.08.2023 03:00,107,6.20,17.3
03.08.2023 03:30,107,6.20,17.3
03.08.2023 04:00,107,6.20,17.2
03.08.2023 04:30,106,5.98,17.2
03.08.2023 05:00,106,5.98,17.1
03.08.2023 05:30,107,6.20,17.0
03.08.2023 06:00,107,6.20,17.0
03.08.2023 06:30,106,5.98,16.9
03.08.2023 07:00,106,5.98,16.8
03.08.2023 07:30,106,5.98,16.8
03.08.2023 08:00,105,5.76,17.0
03.08.2023 08:30,106,5.98,17.1
03.08.2023 09:00,105,5.76,17.3
03.08.2023 09:30,105,5.76,17.4
03.08.2023 10:00,106,5.98,17.3
03.08.2023 10:30,106,5.98,17.2
03.08.2023 11:00,106,5.98,17.4
03.08.2023 11:30,105,5.76,17.5
03.08.2023 12:00,104,5.54,17.8
03.08.2023 12:30,104,5.54,18.3
03.08.2023 13:00,104,5.54,18.6
03.08.2023 13:30,105,5.76,18.6
03.08.2023 14:00,105,5.76,18.7
03.08.2023 14:30,105,5.76,18.7
03.08.2023 15:00,106,5.98,18.7
03.08.2023 15:30,111,7.10,18.7
03.08.2023 16:00,118,8.71,18.9
03.08.2023 16:30,123,9.90,19.0
03.08.2023 17:00,125,10.4,19.0
03.08.2023 17:30,126,10.6,19.2
03.08.2023 18:00,123,9.90,19.4
03.08.2023 18:30,120,9.18,19.5
03.08.2023 19:00,119,8.95,19.5
03.08.2023 19:30,120,9.18,19.3
03.08.2023 20:00,120,9.18,19.3
03.08.2023 20:30,124,10.1,19.2
03.08.2023 21:00,127,10.9,18.9
03.08.2023 21:30,135,12.9,18.7
03.08.2023 22:00,163,21.0,18.4
03.08.2023 22:30,189,30.1,18.0
03.08.2023 23:00,205,36.7,17.9
03.08.2023 23:30,210,38.9,17.7
04.08.2023 00:00,228,47.6,17.6
04.08.2023 00:30,222,44.5,17.6
04.08.2023 01:00,228,47.6,17.5
04.08.2023 01:30,224,45.5,17.1
04.08.2023 02:00,222,44.5,16.9
04.08.2023 02:30,208,38.0,16.9
04.08.2023 03:00,208,38.0,16.8
04.08.2023 03:30,206,37.1,16.9
04.08.2023 04:00,204,36.2,16.9
04.08.2023 04:30,224,45.5,16.9
04.08.2023 05:00,237,52.4,16.8
04.08.2023 05:30,257,64.2,17.0
04.08.2023 06:00,274,75.6,16.9
04.08.2023 06:30,297,93.2,17.0
04.08.2023 07:00,313,106,16.9
04.08.2023 07:30,331,121,17.0
04.08.2023 08:00,358,147,16.5
04.08.2023 08:30,357,146,16.5
04.08.2023 09:00,358,147,16.5
04.08.2023 09:30,350,139,16.4
04.08.2023 10:00,348,137,16.2
04.08.2023 10:30,344,133,16.2
04.08.2023 11:00,309,103,16.1
04.08.2023 11:30,287,85.2,15.9
04.08.2023 12:00,288,86.0,16.0
04.08.2023 12:30,289,86.8,16.1
04.08.2023 13:00,278,78.4,16.1
04.08.2023 13:30,274,75.6,16.1
04.08.2023 14:00,279,79.2,16.2
04.08.2023 14:30,281,80.6,16.2
04.08.2023 15:00,287,85.2,16.2
04.08.2023 15:30,291,88.3,16.2
04.08.2023 16:00,289,86.8,16.2
04.08.2023 16:30,290,87.5,16.1
04.08.2023 17:00,295,91.5,16.1
04.08.2023 17:30,291,88.3,16.0
04.08.2023 18:00,293,89.9,16.0
04.08.2023 18:30,293,89.9,15.9
04.08.2023 19:00,293,89.9,15.9
04.08.2023 19:30,285,83.7,15.9
04.08.2023 20:00,280,79.9,16.0
04.08.2023 20:30,273,74.9,16.0
04.08.2023 21:00,270,72.8,16.0
04.08.2023 21:30,269,72.1,16.0
04.08.2023 22:00,270,72.8,16.1
04.08.2023 22:30,265,69.4,16.1
04.08.2023 23:00,269,72.1,16.1
04.08.2023 23:30,267,70.7,16.0
05.08.2023 00:00,245,56.9,16.0
05.08.2023 00:30,246,57.5,16.0
05.08.2023 01:00,242,55.1,16.0
05.08.2023 01:30,251,60.4,16.0
05.08.2023 02:00,249,59.2,16.0
05.08.2023 02:30,249,59.2,16.0
05.08.2023 03:00,257,64.2,16.0
05.08.2023 03:30,251,60.4,16.0
05.08.2023 04:00,250,59.8,16.0
05.08.2023 04:30,248,58.6,16.0
05.08.2023 05:00,248,58.6,15.9
05.08.2023 05:30,250,59.8,15.9
05.08.2023 06:00,253,61.7,15.9
05.08.2023 06:30,255,62.9,15.9
05.08.2023 07:00,247,58.0,15.9
05.08.2023 07:30,244,56.3,15.9
05.08.2023 08:00,242,55.1,15.9
05.08.2023 08:30,238,52.9,16.0
05.08.2023 09:00,231,49.1,16.0
05.08.2023 09:30,228,47.6,16.1
05.08.2023 10:00,232,49.7,16.1
05.08.2023 10:30,225,46.0,16.1
05.08.2023 11:00,229,48.1,16.1
05.08.2023 11:30,233,50.2,16.1
05.08.2023 12:00,236,51.8,16.1
05.08.2023 12:30,247,58.0,16.2
05.08.2023 13:00,251,60.4,16.1
05.08.2023 13:30,251,60.4,16.1
05.08.2023 14:00,242,55.1,16.1
05.08.2023 14:30,242,55.1,16.1
05.08.2023 15:00,235,51.3,16.1
05.08.2023 15:30,237,52.4,16.0
05.08.2023 16:00,234,50.7,16.0
05.08.2023 16:30,231,49.1,16.1
05.08.2023 17:00,223,45.0,16.1
05.08.2023 17:30,225,46.0,16.1
05.08.2023 18:00,226,46.5,16.1
05.08.2023 18:30,226,46.5,16.1
05.08.2023 19:00,226,46.5,16.1
05.08.2023 19:30,225,46.0,16.1
05.08.2023 20:00,235,51.3,16.1
05.08.2023 20:30,237,52.4,16.1
05.08.2023 21:00,234,50.7,16.0
05.08.2023 21:30,238,52.9,16.0
05.08.2023 22:00,249,59.2,15.9
05.08.2023 22:30,243,55.7,15.9
05.08.2023 23:00,249,59.2,15.8
05.08.2023 23:30,236,51.8,15.8
06.08.2023 00:00,238,52.9,15.7
06.08.2023 00:30,237,52.4,15.7
06.08.2023 01:00,231,49.1,15.6
06.08.2023 01:30,221,44.0,15.6
06.08.2023 02:00,225,46.0,15.6
06.08.2023 02:30,227,47.1,15.6
06.08.2023 03:00,226,46.5,15.6
06.08.2023 03:30,223,45.0,15.6
06.08.2023 04:00,222,44.5,15.6
06.08.2023 04:30,216,41.6,15.6
06.08.2023 05:00,212,39.8,15.5
06.08.2023 05:30,212,39.8,15.5
06.08.2023 06:00,215,41.2,15.4
06.08.2023 06:30,211,39.3,15.4
06.08.2023 07:00,211,39.3,15.4
06.08.2023 07:30,205,36.7,15.4
06.08.2023 08:00,204,36.2,15.4
06.08.2023 08:30,201,34.9,15.4
06.08.2023 09:00,199,34.1,15.3
