Datum,Vodostaj [cm],Pretok [m³/s],Temperatura vode [°C]
30.08.2023 00:30,125,3.34,14.5
30.08.2023 00:00,126,3.59,14.6
29.08.2023 23:30,125,3.34,14.6
29.08.2023 23:00,125,3.34,14.7
29.08.2023 22:30,125,3.34,14.7
29.08.2023 22:00,125,3.34,14.8
29.08.2023 21:30,125,3.34,14.9
29.08.2023 21:00,126,3.59,15.0
29.08.2023 20:30,127,3.85,15.2
29.08.2023 20:00,129,4.39,15.3
29.08.2023 19:30,129,4.39,15.6
29.08.2023 19:00,130,4.67,15.8
29.08.2023 18:30,132,5.25,16.1
29.08.2023 18:00,132,5.25,16.4
29.08.2023 17:30,133,5.54,16.4
29.08.2023 17:00,126,3.59,16.4
29.08.2023 16:30,124,3.10,16.1
29.08.2023 16:00,121,2.42,16.2
29.08.2023 15:30,121,2.42,16.4
29.08.2023 15:00,122,2.64,16.6
29.08.2023 14:30,122,2.64,16.8
29.08.2023 14:00,124,3.10,16.7
29.08.2023 13:30,126,3.59,16.6
29.08.2023 13:00,127,3.85,16.3
29.08.2023 12:30,128,4.12,15.7
29.08.2023 12:00,122,2.64,15.5
29.08.2023 11:30,121,2.42,15.3
29.08.2023 11:00,120,2.22,15.3
29.08.2023 10:30,120,2.22,15.3
29.08.2023 10:00,121,2.42,15.3
29.08.2023 09:30,121,2.42,15.4
29.08.2023 09:00,122,2.64,15.4
29.08.2023 08:30,123,2.87,15.4
29.08.2023 08:00,123,2.87,15.4
29.08.2023 07:30,124,3.10,15.5
29.08.2023 07:00,124,3.10,15.7
29.08.2023 06:30,125,3.34,15.9
29.08.2023 06:00,124,3.10,16.1
29.08.2023 05:30,123,2.87,15.7
29.08.2023 05:00,119,2.02,15.6
29.08.2023 04:30,119,2.02,15.6
29.08.2023 04:00,119,2.02,15.7
29.08.2023 03:30,119,2.02,15.8
29.08.2023 03:00,120,2.22,15.9
29.08.2023 02:30,121,2.42,16.0
29.08.2023 02:00,122,2.64,16.1
29.08.2023 01:30,123,2.87,16.2
29.08.2023 01:00,123,2.87,16.4
29.08.2023 00:30,125,3.34,16.7
29.08.2023 00:00,125,3.34,17.0
28.08.2023 23:30,127,3.85,17.3
28.08.2023 23:00,126,3.59,17.4
28.08.2023 22:30,123,2.87,17.4
28.08.2023 22:00,121,2.42,17.4
28.08.2023 21:30,118,1.83,17.8
28.08.2023 21:00,118,1.83,17.3
28.08.2023 20:30,117,1.65,17.2
28.08.2023 20:00,116,1.49,17.2
28.08.2023 19:30,115,1.33,17.3
28.08.2023 19:00,115,1.33,17.5
28.08.2023 18:30,115,1.33,17.6
28.08.2023 18:00,116,1.49,17.7
28.08.2023 17:30,116,1.49,17.9
28.08.2023 17:00,116,1.49,17.9
28.08.2023 16:30,116,1.49,17.9
28.08.2023 16:00,116,1.49,18.0
28.08.2023 15:30,115,1.33,18.0
28.08.2023 15:00,116,1.49,17.9
28.08.2023 14:30,116,1.49,17.7
28.08.2023 14:00,116,1.49,17.6
28.08.2023 13:30,116,1.49,17.5
