Datum,Vodostaj [cm],Pretok [m³/s],Temperatura vode [°C]
31.07.2023 01:30,156,74.9,17.6
31.07.2023 02:00,154,72.4,17.5
31.07.2023 02:30,153,71.1,17.5
31.07.2023 03:00,152,69.9,17.4
31.07.2023 03:30,151,68.6,17.4
31.07.2023 04:00,151,68.6,17.3
31.07.2023 04:30,149,66.2,17.2
31.07.2023 05:00,147,63.8,17.2
31.07.2023 05:30,146,62.6,17.1
31.07.2023 06:00,145,61.5,17.0
31.07.2023 06:30,144,60.3,16.9
31.07.2023 07:00,144,60.3,16.9
31.07.2023 07:30,143,59.2,16.9
31.07.2023 08:00,142,58.1,16.9
31.07.2023 08:30,141,57.0,16.8
31.07.2023 09:00,141,57.0,16.8
31.07.2023 09:30,140,55.9,16.8
31.07.2023 10:00,139,54.8,16.9
31.07.2023 10:30,139,54.8,17.0
31.07.2023 11:00,138,53.8,17.2
31.07.2023 11:30,138,53.8,17.3
31.07.2023 12:00,137,52.7,17.5
31.07.2023 12:30,137,52.7,17.7
31.07.2023 13:00,136,51.7,17.8
31.07.2023 13:30,136,51.7,18.0
31.07.2023 14:00,136,51.7,18.1
31.07.2023 14:30,136,51.7,18.2
31.07.2023 15:00,135,50.7,18.3
31.07.2023 15:30,135,50.7,18.4
31.07.2023 16:00,135,50.7,18.6
31.07.2023 16:30,134,49.7,18.6
31.07.2023 17:00,134,49.7,18.6
31.07.2023 17:30,133,48.7,18.7
31.07.2023 18:00,133,48.7,18.7
31.07.2023 18:30,132,47.7,18.7
31.07.2023 19:00,132,47.7,18.8
31.07.2023 19:30,132,47.7,18.7
31.07.2023 20:00,132,47.7,18.7
31.07.2023 20:30,131,46.7,18.6
31.07.2023 21:00,131,46.7,18.6
31.07.2023 21:30,131,46.7,18.5
31.07.2023 22:00,131,46.7,18.4
31.07.2023 22:30,131,46.7,18.3
31.07.2023 23:00,130,45.8,18.2
31.07.2023 23:30,130,45.8,18.1
01.08.2023 00:00,130,45.8,17.9
01.08.2023 00:30,130,45.8,17.8
01.08.2023 01:00,129,44.8,17.7
01.08.2023 01:30,129,44.8,17.6
01.08.2023 02:00,129,44.8,17.5
01.08.2023 02:30,129,44.8,17.4
01.08.2023 03:00,129,44.8,17.3
01.08.2023 03:30,129,44.8,17.3
01.08.2023 04:00,128,43.9,17.2
01.08.2023 04:30,128,43.9,17.1
01.08.2023 05:00,128,43.9,17.1
01.08.2023 05:30,128,43.9,17.0
01.08.2023 06:00,128,43.9,16.9
01.08.2023 06:30,127,42.9,16.9
01.08.2023 07:00,127,42.9,16.8
01.08.2023 07:30,124,40.2,16.7
01.08.2023 08:00,120,36.6,16.7
01.08.2023 08:30,122,38.4,16.7
01.08.2023 09:00,124,40.2,16.7
01.08.2023 09:30,124,40.2,16.6
01.08.2023 10:00,124,40.2,16.7
01.08.2023 10:30,124,40.2,16.8
01.08.2023 11:00,123,39.3,16.8
01.08.2023 11:30,124,40.2,16.9
01.08.2023 12:00,125,41.1,16.9
01.08.2023 12:30,125,41.1,17.0
01.08.2023 13:00,125,41.1,17.1
01.08.2023 13:30,127,42.9,17.1
01.08.2023 14:00,128,43.9,17.3
01.08.2023 14:30,127,42.9,17.4
01.08.2023 15:00,127,42.9,17.4
01.08.2023 15:30,126,42.0,17.5
01.08.2023 16:00,125,41.1,17.7
01.08.2023 16:30,125,41.1,17.7
01.08.2023 17:00,124,40.2,17.7
01.08.2023 17:30,124,40.2,17.6
01.08.2023 18:00,124,40.2,17.6
01.08.2023 18:30,124,40.2,17.5
01.08.2023 19:00,125,41.1,17.4
01.08.2023 19:30,130,45.8,17.3
01.08.2023 20:00,131,46.7,17.3
01.08.2023 20:30,136,51.7,17.1
01.08.2023 21:00,149,66.2,17.1
01.08.2023 21:30,163,84.2,17.1
01.08.2023 22:00,181,110,17.2
01.08.2023 22:30,203,147,17.3
01.08.2023 23:00,218,175,17.3
01.08.2023 23:30,225,188,17.3
02.08.2023 00:00,230,198,17.2
02.08.2023 00:30,236,210,17.3
02.08.2023 01:00,242,223,17.3
02.08.2023 01:30,245,229,17.1
