Datum,Vodostaj [cm],Pretok [mÂ³/s],Temperatura vode [Â°C]
17.08.2023 00:30,55,0.653,18.9
17.08.2023 00:00,56,0.753,19.0
16.08.2023 23:30,55,0.653,19.1
16.08.2023 23:00,56,0.753,19.2
16.08.2023 22:30,56,0.753,19.2
16.08.2023 22:00,56,0.753,19.2
16.08.2023 21:30,56,0.753,19.2
16.08.2023 21:00,56,0.753,19.2
16.08.2023 20:30,56,0.753,19.2
16.08.2023 20:00,56,0.753,19.3
16.08.2023 19:30,56,0.753,19.3
16.08.2023 19:00,56,0.753,19.3
16.08.2023 18:30,56,0.753,19.3
16.08.2023 18:00,56,0.753,19.3
16.08.2023 17:30,56,0.753,19.3
16.08.2023 17:00,56,0.753,19.2
16.08.2023 16:30,56,0.753,19.1
16.08.2023 16:00,56,0.753,19.0
16.08.2023 15:30,56,0.753,18.9
16.08.2023 15:00,56,0.753,18.8
16.08.2023 14:30,56,0.753,18.6
16.08.2023 14:00,56,0.753,18.6
16.08.2023 13:30,56,0.753,18.5
16.08.2023 13:00,56,0.753,18.4
16.08.2023 12:30,56,0.753,18.4
16.08.2023 12:00,56,0.753,18.3
16.08.2023 11:30,56,0.753,18.2
16.08.2023 11:00,56,0.753,18.2
16.08.2023 10:30,56,0.753,18.1
16.08.2023 10:00,56,0.753,18.1
16.08.2023 09:30,56,0.753,18.0
16.08.2023 09:00,56,0.753,18.0
16.08.2023 08:30,56,0.753,18.0
16.08.2023 08:00,56,0.753,18.0
16.08.2023 07:30,56,0.753,18.0
16.08.2023 07:00,58,0.960,18.1
16.08.2023 06:30,58,0.960,18.1
16.08.2023 06:00,58,0.960,18.1
16.08.2023 05:30,58,0.960,18.2
16.08.2023 05:00,58,0.960,18.2
16.08.2023 04:30,58,0.960,18.3
16.08.2023 04:00,58,0.960,18.4
16.08.2023 03:30,58,0.960,18.4
16.08.2023 03:00,58,0.960,18.5
16.08.2023 02:30,58,0.960,18.6
16.08.2023 02:00,58,0.960,18.7
16.08.2023 01:30,58,0.960,18.8
16.08.2023 01:00,58,0.960,18.9
16.08.2023 00:30,58,0.960,19.0
16.08.2023 00:00,58,0.960,19.0
15.08.2023 23:30,58,0.960,19.1
15.08.2023 23:00,58,0.960,19.1
15.08.2023 22:30,58,0.960,19.1
15.08.2023 22:00,58,0.960,19.2
15.08.2023 21:30,58,0.960,19.2
15.08.2023 21:00,58,0.960,19.2
15.08.2023 20:30,58,0.960,19.2
15.08.2023 20:00,58,0.960,19.2
15.08.2023 19:30,58,0.960,19.2
15.08.2023 19:00,58,0.960,19.1
15.08.2023 18:30,58,0.960,19.1
15.08.2023 18:00,58,0.960,19.1
15.08.2023 17:30,58,0.960,19.0
15.08.2023 17:00,58,0.960,18.9
15.08.2023 16:30,58,0.960,18.9
15.08.2023 16:00,58,0.960,18.7
15.08.2023 15:30,58,0.960,18.6
15.08.2023 15:00,58,0.960,18.5
15.08.2023 14:30,58,0.960,18.3
15.08.2023 14:00,58,0.960,18.2
15.08.2023 13:30,58,0.960,18.0
15.08.2023 13:00,58,0.960,17.9
15.08.2023 12:30,58,0.960,17.8
15.08.2023 12:00,58,0.960,17.7
15.08.2023 11:30,58,0.960,17.7
15.08.2023 11:00,58,0.960,17.6
15.08.2023 10:30,58,0.960,17.5
15.08.2023 10:00,58,0.960,17.5
15.08.2023 09:30,58,0.960,17.5
15.08.2023 09:00,58,0.960,17.4
15.08.2023 08:30,58,0.960,17.4
15.08.2023 08:00,58,0.960,17.4
15.08.2023 07:30,58,0.960,17.5
15.08.2023 07:00,58,0.960,17.5
15.08.2023 06:30,58,0.960,17.6
15.08.2023 06:00,58,0.960,17.6
15.08.2023 05:30,58,0.960,17.7
15.08.2023 05:00,58,0.960,17.8
15.08.2023 04:30,58,0.960,17.9
15.08.2023 04:00,58,0.960,18.0
15.08.2023 03:30,58,0.960,18.0
15.08.2023 03:00,58,0.960,18.2
15.08.2023 02:30,58,0.960,18.3
15.08.2023 02:00,58,0.960,18.4
15.08.2023 01:30,58,0.960,18.5
15.08.2023 01:00,58,0.960,18.6
15.08.2023 00:30,58,0.960,18.7
15.08.2023 00:00,58,0.960,18.8
14.08.2023 23:30,58,0.960,18.9
14.08.2023 23:00,58,0.960,18.9
14.08.2023 22:30,58,0.960,19.0
14.08.2023 22:00,58,0.960,19.0
14.08.2023 21:30,58,0.960,19.0
14.08.2023 21:00,58,0.960,19.0
14.08.2023 20:30,58,0.960,19.0
14.08.2023 20:00,58,0.960,19.0
14.08.2023 19:30,58,0.960,19.0
14.08.2023 19:00,58,0.960,19.0
14.08.2023 18:30,58,0.960,19.0
14.08.2023 18:00,58,0.960,18.9
14.08.2023 17:30,58,0.960,18.9
14.08.2023 17:00,58,0.960,18.8
14.08.2023 16:30,58,0.960,18.7
14.08.2023 16:00,58,0.960,18.6
14.08.2023 15:30,58,0.960,18.4
14.08.2023 15:00,58,0.960,18.3
14.08.2023 14:30,58,0.960,18.1
14.08.2023 14:00,58,0.960,18.0
14.08.2023 13:30,58,0.960,17.8
14.08.2023 13:00,58,0.960,17.7
14.08.2023 12:30,58,0.960,17.6
14.08.2023 12:00,58,0.960,17.5
14.08.2023 11:30,58,0.960,17.4
14.08.2023 11:00,58,0.960,17.4
14.08.2023 10:30,58,0.960,17.3
14.08.2023 10:00,58,0.960,17.3
14.08.2023 09:30,58,0.960,17.2
14.08.2023 09:00,58,0.960,17.2
14.08.2023 08:30,58,0.960,17.3
14.08.2023 08:00,58,0.960,17.3
14.08.2023 07:30,58,0.960,17.3
14.08.2023 07:00,58,0.960,17.4
14.08.2023 06:30,58,0.960,17.4
14.08.2023 06:00,58,0.960,17.5
14.08.2023 05:30,58,0.960,17.6
14.08.2023 05:00,58,0.960,17.6
14.08.2023 04:30,58,0.960,17.7
14.08.2023 04:00,58,0.960,17.8
14.08.2023 03:30,58,0.960,17.9
14.08.2023 03:00,58,0.960,18.0
14.08.2023 02:30,58,0.960,18.2
14.08.2023 02:00,58,0.960,18.3
14.08.2023 01:30,58,0.960,18.4
14.08.2023 01:00,58,0.960,18.5
14.08.2023 00:30,59,1.07,18.6
14.08.2023 00:00,58,0.960,18.7
13.08.2023 23:30,58,0.960,18.8
13.08.2023 23:00,58,0.960,18.9
13.08.2023 22:30,59,1.07,18.9
13.08.2023 22:00,58,0.960,18.9
13.08.2023 21:30,59,1.07,19.0
13.08.2023 21:00,59,1.07,19.0
13.08.2023 20:30,59,1.07,19.0
13.08.2023 20:00,58,0.960,19.0
13.08.2023 19:30,59,1.07,19.0
13.08.2023 19:00,59,1.07,18.9
13.08.2023 18:30,59,1.07,18.9
13.08.2023 18:00,59,1.07,18.8
13.08.2023 17:30,59,1.07,18.8
13.08.2023 17:00,59,1.07,18.7
13.08.2023 16:30,59,1.07,18.5
13.08.2023 16:00,59,1.07,18.4
13.08.2023 15:30,59,1.07,18.3
13.08.2023 15:00,59,1.07,18.1
13.08.2023 14:30,59,1.07,18.0
13.08.2023 14:00,59,1.07,17.8
13.08.2023 13:30,59,1.07,17.7
13.08.2023 13:00,59,1.07,17.5
13.08.2023 12:30,58,0.960,17.4
13.08.2023 12:00,59,1.07,17.3
13.08.2023 11:30,59,1.07,17.2
13.08.2023 11:00,59,1.07,17.2
13.08.2023 10:30,58,0.960,17.1
13.08.2023 10:00,58,0.960,17.0
13.08.2023 09:30,58,0.960,17.0
