Datum,Vodostaj [cm],Pretok [m³/s],Temperatura vode [°C]
30.08.2023 00:30,126,20.7,13.0
30.08.2023 00:00,127,21.1,13.0
29.08.2023 23:30,128,21.5,13.1
29.08.2023 23:00,129,22.0,13.2
29.08.2023 22:30,129,22.0,13.3
29.08.2023 22:00,130,22.4,13.3
29.08.2023 21:30,131,22.9,13.4
29.08.2023 21:00,132,23.3,13.5
29.08.2023 20:30,132,23.3,13.6
29.08.2023 20:00,131,22.9,13.7
29.08.2023 19:30,132,23.3,13.7
29.08.2023 19:00,133,23.8,13.8
29.08.2023 18:30,132,23.3,13.8
29.08.2023 18:00,133,23.8,13.9
29.08.2023 17:30,133,23.8,13.9
29.08.2023 17:00,132,23.3,13.9
29.08.2023 16:30,133,23.8,13.9
29.08.2023 16:00,133,23.8,13.9
29.08.2023 15:30,134,24.2,13.8
29.08.2023 15:00,133,23.8,13.7
29.08.2023 14:30,129,22.0,13.7
29.08.2023 14:00,129,22.0,13.7
29.08.2023 13:30,129,22.0,13.6
29.08.2023 13:00,128,21.5,13.6
29.08.2023 12:30,126,20.7,13.4
29.08.2023 12:00,132,23.3,13.3
29.08.2023 11:30,129,22.0,13.3
29.08.2023 11:00,130,22.4,13.3
29.08.2023 10:30,129,22.0,13.3
29.08.2023 10:00,130,22.4,13.3
29.08.2023 09:30,133,23.8,13.4
29.08.2023 09:00,130,22.4,13.4
29.08.2023 08:30,133,23.8,13.4
29.08.2023 08:00,134,24.2,13.4
29.08.2023 07:30,135,24.7,13.4
29.08.2023 07:00,136,25.1,13.4
29.08.2023 06:30,137,25.6,13.5
29.08.2023 06:00,143,28.3,13.5
29.08.2023 05:30,145,29.3,13.6
29.08.2023 05:00,148,30.7,13.7
29.08.2023 04:30,148,30.7,13.7
29.08.2023 04:00,154,33.7,13.8
29.08.2023 03:30,157,35.2,13.9
29.08.2023 03:00,165,39.3,14.0
29.08.2023 02:30,165,39.3,14.1
29.08.2023 02:00,170,42.0,14.2
29.08.2023 01:30,180,47.6,14.4
29.08.2023 01:00,187,51.7,14.6
29.08.2023 00:30,194,55.9,14.7
29.08.2023 00:00,202,61.0,14.9
28.08.2023 23:30,212,67.7,15.1
28.08.2023 23:00,224,76.2,15.2
28.08.2023 22:30,238,86.9,15.4
28.08.2023 22:00,241,89.3,15.4
28.08.2023 21:30,232,82.2,15.8
28.08.2023 21:00,202,61.0,16.4
28.08.2023 20:30,185,50.5,16.4
28.08.2023 20:00,175,44.7,16.4
28.08.2023 19:30,160,36.7,16.3
28.08.2023 19:00,122,19.0,16.2
28.08.2023 18:30,112,14.8,16.0
28.08.2023 18:00,111,14.4,15.6
28.08.2023 17:30,98,9.54,15.3
28.08.2023 17:00,86,5.75,14.8
28.08.2023 16:30,79,3.94,14.7
28.08.2023 16:00,78,3.71,14.6
28.08.2023 15:30,78,3.71,14.6
28.08.2023 15:00,78,3.71,14.6
