Datum,Vodostaj [cm],Pretok [m³/s],Temperatura vode [°C]
30.08.2023 00:30,291,-,-
30.08.2023 00:00,292,-,-
29.08.2023 23:30,292,-,-
29.08.2023 23:00,292,-,-
29.08.2023 22:30,292,-,-
29.08.2023 22:00,292,-,-
29.08.2023 21:30,292,-,-
29.08.2023 21:00,292,-,-
29.08.2023 20:30,292,-,-
29.08.2023 20:00,291,-,-
29.08.2023 19:30,291,-,-
29.08.2023 19:00,291,-,-
29.08.2023 18:30,291,-,-
29.08.2023 18:00,290,-,-
29.08.2023 17:30,290,-,-
29.08.2023 17:00,290,-,-
29.08.2023 16:30,289,-,-
29.08.2023 16:00,289,-,-
29.08.2023 15:30,289,-,-
29.08.2023 15:00,289,-,-
29.08.2023 14:30,289,-,-
29.08.2023 14:00,289,-,-
29.08.2023 13:30,289,-,-
29.08.2023 13:00,289,-,-
29.08.2023 12:30,289,-,-
29.08.2023 12:00,289,-,-
29.08.2023 11:30,289,-,-
29.08.2023 11:00,289,-,-
29.08.2023 10:30,289,-,-
29.08.2023 10:00,289,-,-
29.08.2023 09:30,289,-,-
29.08.2023 09:00,289,-,-
29.08.2023 08:30,290,-,-
29.08.2023 08:00,290,-,-
29.08.2023 07:30,290,-,-
29.08.2023 07:00,290,-,-
29.08.2023 06:30,290,-,-
29.08.2023 06:00,290,-,-
29.08.2023 05:30,290,-,-
29.08.2023 05:00,290,-,-
29.08.2023 04:30,290,-,-
29.08.2023 04:00,290,-,-
29.08.2023 03:30,291,-,-
29.08.2023 03:00,291,-,-
29.08.2023 02:30,291,-,-
29.08.2023 02:00,291,-,-
29.08.2023 01:30,291,-,-
29.08.2023 01:00,291,-,-
29.08.2023 00:30,291,-,-
29.08.2023 00:00,291,-,-
28.08.2023 23:30,291,-,-
28.08.2023 23:00,291,-,-
28.08.2023 22:30,291,-,-
28.08.2023 22:00,292,-,-
28.08.2023 21:30,292,-,-
28.08.2023 21:00,292,-,-
28.08.2023 20:30,291,-,-
28.08.2023 20:00,292,-,-
28.08.2023 19:30,292,-,-
28.08.2023 19:00,291,-,-
28.08.2023 18:30,292,-,-
28.08.2023 18:00,291,-,-
28.08.2023 17:30,290,-,-
28.08.2023 17:00,290,-,-
28.08.2023 16:30,289,-,-
28.08.2023 16:00,289,-,-
28.08.2023 15:30,290,-,-
28.08.2023 15:00,290,-,-
28.08.2023 14:30,290,-,-
28.08.2023 14:00,290,-,-
28.08.2023 13:30,290,-,-
28.08.2023 13:00,290,-,-
28.08.2023 12:30,290,-,-
28.08.2023 12:00,290,-,-
28.08.2023 11:30,290,-,-
28.08.2023 11:00,290,-,-
28.08.2023 10:30,291,-,-
28.08.2023 10:00,291,-,-
28.08.2023 09:30,291,-,-
28.08.2023 09:00,291,-,-
28.08.2023 08:30,291,-,-
28.08.2023 08:00,291,-,-
28.08.2023 07:30,291,-,-
28.08.2023 07:00,291,-,-
28.08.2023 06:30,291,-,-
28.08.2023 06:00,291,-,-
28.08.2023 05:30,291,-,-
28.08.2023 05:00,292,-,-
28.08.2023 04:30,292,-,-
28.08.2023 04:00,292,-,-
28.08.2023 03:30,292,-,-
28.08.2023 03:00,292,-,-
28.08.2023 02:30,292,-,-
28.08.2023 02:00,292,-,-
28.08.2023 01:30,292,-,-
28.08.2023 01:00,293,-,-
28.08.2023 00:30,293,-,-
28.08.2023 00:00,293,-,-
27.08.2023 23:30,293,-,-
27.08.2023 23:00,293,-,-
27.08.2023 22:30,293,-,-
27.08.2023 22:00,293,-,-
27.08.2023 21:30,293,-,-
27.08.2023 21:00,293,-,-
27.08.2023 20:30,294,-,-
27.08.2023 20:00,294,-,-
27.08.2023 19:30,294,-,-
27.08.2023 19:00,294,-,-
27.08.2023 18:30,294,-,-
27.08.2023 18:00,294,-,-
27.08.2023 17:30,294,-,-
27.08.2023 17:00,294,-,-
27.08.2023 16:30,295,-,-
27.08.2023 16:00,294,-,-
27.08.2023 15:30,294,-,-
27.08.2023 15:00,295,-,-
27.08.2023 14:30,295,-,-
27.08.2023 14:00,295,-,-
27.08.2023 13:30,295,-,-
27.08.2023 13:00,295,-,-
27.08.2023 12:30,295,-,-
27.08.2023 12:00,295,-,-
27.08.2023 11:30,295,-,-
27.08.2023 11:00,295,-,-
27.08.2023 10:30,296,-,-
27.08.2023 10:00,295,-,-
27.08.2023 09:30,296,-,-
27.08.2023 09:00,296,-,-
27.08.2023 08:30,296,-,-
27.08.2023 08:00,296,-,-
27.08.2023 07:30,296,-,-
27.08.2023 07:00,296,-,-
27.08.2023 06:30,296,-,-
27.08.2023 06:00,296,-,-
27.08.2023 05:30,296,-,-
27.08.2023 05:00,297,-,-
27.08.2023 04:30,297,-,-
27.08.2023 04:00,297,-,-
27.08.2023 03:30,297,-,-
27.08.2023 03:00,297,-,-
27.08.2023 02:30,297,-,-
27.08.2023 02:00,297,-,-
27.08.2023 01:30,297,-,-
27.08.2023 01:00,298,-,-
27.08.2023 00:30,298,-,-
27.08.2023 00:00,298,-,-
26.08.2023 23:30,298,-,-
26.08.2023 23:00,298,-,-
26.08.2023 22:30,298,-,-
26.08.2023 22:00,298,-,-
26.08.2023 21:30,298,-,-
26.08.2023 21:00,298,-,-
26.08.2023 20:30,298,-,-
26.08.2023 20:00,299,-,-
26.08.2023 19:30,299,-,-
26.08.2023 19:00,299,-,-
26.08.2023 18:30,299,-,-
26.08.2023 18:00,299,-,-
26.08.2023 17:30,299,-,-
26.08.2023 17:00,299,-,-
26.08.2023 16:30,299,-,-
26.08.2023 16:00,299,-,-
26.08.2023 15:30,299,-,-
26.08.2023 15:00,300,-,-
26.08.2023 14:30,300,-,-
26.08.2023 14:00,300,-,-
26.08.2023 13:30,300,-,-
26.08.2023 13:00,300,-,-
26.08.2023 12:30,300,-,-
26.08.2023 12:00,300,-,-
26.08.2023 11:30,300,-,-
26.08.2023 11:00,300,-,-
26.08.2023 10:30,300,-,-
26.08.2023 10:00,300,-,-
26.08.2023 09:30,300,-,-
26.08.2023 09:00,300,-,-
26.08.2023 08:30,301,-,-
26.08.2023 08:00,301,-,-
26.08.2023 07:30,301,-,-
26.08.2023 07:00,301,-,-
26.08.2023 06:30,301,-,-
26.08.2023 06:00,301,-,-
26.08.2023 05:30,301,-,-
26.08.2023 05:00,301,-,-
26.08.2023 04:30,302,-,-
26.08.2023 04:00,302,-,-
26.08.2023 03:30,302,-,-
26.08.2023 03:00,302,-,-
26.08.2023 02:30,302,-,-
26.08.2023 02:00,302,-,-
26.08.2023 01:30,302,-,-
26.08.2023 01:00,302,-,-
26.08.2023 00:30,303,-,-
26.08.2023 00:00,303,-,-
25.08.2023 23:30,303,-,-
25.08.2023 23:00,303,-,-
25.08.2023 22:30,303,-,-
25.08.2023 22:00,303,-,-
25.08.2023 21:30,303,-,-
25.08.2023 21:00,303,-,-
25.08.2023 20:30,303,-,-
25.08.2023 20:00,304,-,-
25.08.2023 19:30,-,-,-
25.08.2023 19:00,-,-,-
25.08.2023 18:30,-,-,-
25.08.2023 18:00,-,-,-
25.08.2023 17:30,304,-,-
25.08.2023 17:00,304,-,-
25.08.2023 16:30,304,-,-
25.08.2023 16:00,304,-,-
25.08.2023 15:30,304,-,-
25.08.2023 15:00,304,-,-
25.08.2023 14:30,304,-,-
25.08.2023 14:00,304,-,-
25.08.2023 13:30,305,-,-
25.08.2023 13:00,305,-,-
25.08.2023 12:30,305,-,-
25.08.2023 12:00,305,-,-
25.08.2023 11:30,305,-,-
25.08.2023 11:00,305,-,-
25.08.2023 10:30,305,-,-
25.08.2023 10:00,305,-,-
25.08.2023 09:30,305,-,-
25.08.2023 09:00,305,-,-
25.08.2023 08:30,305,-,-
25.08.2023 08:00,305,-,-
25.08.2023 07:30,306,-,-
25.08.2023 07:00,306,-,-
25.08.2023 06:30,306,-,-
25.08.2023 06:00,306,-,-
25.08.2023 05:30,306,-,-
25.08.2023 05:00,306,-,-
25.08.2023 04:30,306,-,-
25.08.2023 04:00,306,-,-
25.08.2023 03:30,307,-,-
25.08.2023 03:00,307,-,-
25.08.2023 02:30,307,-,-
25.08.2023 02:00,307,-,-
