Datum,Vodostaj [cm],Pretok [m³/s],Temperatura vode [°C]
31.07.2023 01:30,53,0.476,18.8
31.07.2023 02:00,53,0.476,18.7
31.07.2023 02:30,53,0.476,18.6
31.07.2023 03:00,53,0.476,18.6
31.07.2023 03:30,53,0.476,18.5
31.07.2023 04:00,53,0.476,18.5
31.07.2023 04:30,53,0.476,18.4
31.07.2023 05:00,53,0.476,18.3
31.07.2023 05:30,53,0.476,18.3
31.07.2023 06:00,53,0.476,18.2
31.07.2023 06:30,53,0.476,18.2
31.07.2023 07:00,53,0.476,18.1
31.07.2023 07:30,53,0.476,18.1
31.07.2023 08:00,53,0.476,18.0
31.07.2023 08:30,53,0.476,18.0
31.07.2023 09:00,53,0.476,18.0
31.07.2023 09:30,53,0.476,18.0
31.07.2023 10:00,53,0.476,18.0
31.07.2023 10:30,53,0.476,18.1
31.07.2023 11:00,52,0.400,18.1
31.07.2023 11:30,52,0.400,18.1
31.07.2023 12:00,52,0.400,18.1
31.07.2023 12:30,52,0.400,18.2
31.07.2023 13:00,52,0.400,18.2
31.07.2023 13:30,52,0.400,18.3
31.07.2023 14:00,52,0.400,18.3
31.07.2023 14:30,55,0.653,18.4
31.07.2023 15:00,56,0.753,18.5
31.07.2023 15:30,57,0.855,18.5
31.07.2023 16:00,58,0.960,18.6
31.07.2023 16:30,59,1.07,18.7
31.07.2023 17:00,60,1.18,18.9
31.07.2023 17:30,60,1.18,19.2
31.07.2023 18:00,60,1.18,19.6
31.07.2023 18:30,60,1.18,19.9
31.07.2023 19:00,60,1.18,20.2
31.07.2023 19:30,60,1.18,20.3
31.07.2023 20:00,60,1.18,20.4
31.07.2023 20:30,60,1.18,20.4
31.07.2023 21:00,60,1.18,20.4
31.07.2023 21:30,60,1.18,20.3
31.07.2023 22:00,60,1.18,20.3
31.07.2023 22:30,60,1.18,20.3
31.07.2023 23:00,60,1.18,20.2
31.07.2023 23:30,60,1.18,20.2
01.08.2023 00:00,60,1.18,20.1
01.08.2023 00:30,60,1.18,20.0
01.08.2023 01:00,60,1.18,19.9
01.08.2023 01:30,59,1.07,19.9
01.08.2023 02:00,59,1.07,19.8
01.08.2023 02:30,59,1.07,19.7
01.08.2023 03:00,59,1.07,19.7
01.08.2023 03:30,59,1.07,19.6
01.08.2023 04:00,59,1.07,19.5
01.08.2023 04:30,59,1.07,19.5
01.08.2023 05:00,59,1.07,19.4
01.08.2023 05:30,59,1.07,19.4
01.08.2023 06:00,59,1.07,19.3
01.08.2023 06:30,59,1.07,19.3
01.08.2023 07:00,59,1.07,19.3
01.08.2023 07:30,59,1.07,19.3
01.08.2023 08:00,59,1.07,19.3
01.08.2023 08:30,59,1.07,19.3
01.08.2023 09:00,59,1.07,19.4
01.08.2023 09:30,59,1.07,19.4
01.08.2023 10:00,59,1.07,19.5
01.08.2023 10:30,58,0.960,19.5
01.08.2023 11:00,57,0.855,19.6
01.08.2023 11:30,56,0.753,19.7
01.08.2023 12:00,55,0.653,19.7
01.08.2023 12:30,55,0.653,19.7
01.08.2023 13:00,55,0.653,19.8
