Datum,Vodostaj [cm],Pretok [mÂ³/s],Temperatura vode [Â°C]
17.08.2023 00:30,138,2.44,12.2
17.08.2023 00:00,137,2.32,12.2
16.08.2023 23:30,137,2.32,12.3
16.08.2023 23:00,138,2.44,12.3
16.08.2023 22:30,138,2.44,12.4
16.08.2023 22:00,138,2.44,12.4
16.08.2023 21:30,138,2.44,12.5
16.08.2023 21:00,138,2.44,12.5
16.08.2023 20:30,138,2.44,12.5
16.08.2023 20:00,139,2.57,12.5
16.08.2023 19:30,139,2.57,12.5
16.08.2023 19:00,139,2.57,12.5
16.08.2023 18:30,139,2.57,12.5
16.08.2023 18:00,140,2.70,12.4
16.08.2023 17:30,140,2.70,12.4
16.08.2023 17:00,140,2.70,12.3
16.08.2023 16:30,140,2.70,12.3
16.08.2023 16:00,140,2.70,12.3
16.08.2023 15:30,139,2.57,12.3
16.08.2023 15:00,139,2.57,12.3
16.08.2023 14:30,140,2.70,12.3
16.08.2023 14:00,140,2.70,12.2
16.08.2023 13:30,140,2.70,12.1
16.08.2023 13:00,140,2.70,12.1
16.08.2023 12:30,140,2.70,12.1
16.08.2023 12:00,140,2.70,12.0
16.08.2023 11:30,140,2.70,11.9
16.08.2023 11:00,140,2.70,11.9
16.08.2023 10:30,142,2.96,11.9
16.08.2023 10:00,140,2.70,11.9
16.08.2023 09:30,140,2.70,11.7
16.08.2023 09:00,141,2.83,11.7
16.08.2023 08:30,141,2.83,11.8
16.08.2023 08:00,140,2.70,11.8
16.08.2023 07:30,141,2.83,11.7
16.08.2023 07:00,141,2.83,11.7
16.08.2023 06:30,141,2.83,11.7
16.08.2023 06:00,141,2.83,11.8
16.08.2023 05:30,141,2.83,11.8
16.08.2023 05:00,141,2.83,11.8
16.08.2023 04:30,141,2.83,11.7
16.08.2023 04:00,141,2.83,11.8
16.08.2023 03:30,141,2.83,11.7
16.08.2023 03:00,141,2.83,11.8
16.08.2023 02:30,142,2.96,11.8
16.08.2023 02:00,142,2.96,11.8
16.08.2023 01:30,142,2.96,11.8
16.08.2023 01:00,142,2.96,11.8
16.08.2023 00:30,142,2.96,11.8
16.08.2023 00:00,142,2.96,11.7
15.08.2023 23:30,142,2.96,11.7
15.08.2023 23:00,142,2.96,11.7
15.08.2023 22:30,142,2.96,11.7
15.08.2023 22:00,143,3.09,11.7
15.08.2023 21:30,143,3.09,11.8
15.08.2023 21:00,143,3.09,11.8
15.08.2023 20:30,143,3.09,11.8
15.08.2023 20:00,144,3.23,11.9
15.08.2023 19:30,144,3.23,11.9
15.08.2023 19:00,143,3.09,11.9
15.08.2023 18:30,144,3.23,11.9
15.08.2023 18:00,144,3.23,12.0
15.08.2023 17:30,144,3.23,12.0
15.08.2023 17:00,144,3.23,11.9
15.08.2023 16:30,144,3.23,11.9
15.08.2023 16:00,145,3.37,11.9
15.08.2023 15:30,144,3.23,11.9
15.08.2023 15:00,144,3.23,11.9
15.08.2023 14:30,144,3.23,11.9
15.08.2023 14:00,144,3.23,11.8
15.08.2023 13:30,145,3.37,11.8
15.08.2023 13:00,145,3.37,11.7
15.08.2023 12:30,145,3.37,11.6
15.08.2023 12:00,146,3.51,11.5
15.08.2023 11:30,145,3.37,11.4
15.08.2023 11:00,145,3.37,11.3
15.08.2023 10:30,145,3.37,11.3
15.08.2023 10:00,145,3.37,11.2
15.08.2023 09:30,146,3.51,11.2
15.08.2023 09:00,146,3.51,11.1
15.08.2023 08:30,146,3.51,11.1
15.08.2023 08:00,146,3.51,11.1
15.08.2023 07:30,146,3.51,11.1
15.08.2023 07:00,146,3.51,11.1
15.08.2023 06:30,146,3.51,11.1
15.08.2023 06:00,146,3.51,11.1
15.08.2023 05:30,148,3.80,11.1
15.08.2023 05:00,146,3.51,11.1
15.08.2023 04:30,148,3.80,11.1
15.08.2023 04:00,146,3.51,11.1
15.08.2023 03:30,146,3.51,11.1
15.08.2023 03:00,147,3.65,11.1
