Datum,Vodostaj [cm],Pretok [m³/s],Temperatura vode [°C]
30.08.2023 00:30,106,0.776,15.6
30.08.2023 00:00,106,0.776,15.6
29.08.2023 23:30,106,0.776,15.6
29.08.2023 23:00,107,0.835,15.7
29.08.2023 22:30,107,0.835,15.7
29.08.2023 22:00,107,0.835,15.7
29.08.2023 21:30,106,0.776,15.8
29.08.2023 21:00,106,0.776,15.8
29.08.2023 20:30,104,0.667,15.8
29.08.2023 20:00,102,0.570,16.0
29.08.2023 19:30,101,0.526,16.0
29.08.2023 19:00,103,0.617,15.8
29.08.2023 18:30,101,0.526,15.8
29.08.2023 18:00,101,0.526,15.8
29.08.2023 17:30,101,0.526,15.8
29.08.2023 17:00,102,0.570,15.9
29.08.2023 16:30,102,0.570,15.9
29.08.2023 16:00,102,0.570,15.8
29.08.2023 15:30,102,0.570,15.8
29.08.2023 15:00,103,0.617,15.7
29.08.2023 14:30,103,0.617,15.7
29.08.2023 14:00,104,0.667,15.7
29.08.2023 13:30,104,0.667,15.7
29.08.2023 13:00,104,0.667,16.0
29.08.2023 12:30,105,0.720,16.3
29.08.2023 12:00,107,0.835,16.5
29.08.2023 11:30,108,0.898,16.3
29.08.2023 11:00,107,0.835,16.0
29.08.2023 10:30,105,0.720,15.3
29.08.2023 10:00,105,0.720,14.8
29.08.2023 09:30,103,0.617,14.8
29.08.2023 09:00,103,0.617,14.8
29.08.2023 08:30,104,0.667,14.8
29.08.2023 08:00,104,0.667,14.8
29.08.2023 07:30,104,0.667,14.8
29.08.2023 07:00,104,0.667,14.9
29.08.2023 06:30,104,0.667,14.9
29.08.2023 06:00,105,0.720,14.9
29.08.2023 05:30,105,0.720,14.9
29.08.2023 05:00,106,0.776,14.9
29.08.2023 04:30,107,0.835,14.9
29.08.2023 04:00,108,0.898,14.9
29.08.2023 03:30,109,0.964,14.9
29.08.2023 03:00,110,1.03,15.0
29.08.2023 02:30,111,1.11,15.0
29.08.2023 02:00,113,1.26,15.1
29.08.2023 01:30,115,1.44,15.1
29.08.2023 01:00,118,1.73,15.3
29.08.2023 00:30,120,1.94,15.4
29.08.2023 00:00,123,2.31,15.7
28.08.2023 23:30,126,2.69,16.1
28.08.2023 23:00,130,3.23,16.4
28.08.2023 22:30,135,3.95,16.6
28.08.2023 22:00,141,4.88,16.8
28.08.2023 21:30,143,5.21,17.0
28.08.2023 21:00,142,5.04,17.4
28.08.2023 20:30,136,4.10,17.7
28.08.2023 20:00,129,3.09,17.9
28.08.2023 19:30,112,1.18,18.1
28.08.2023 19:00,101,0.526,17.7
28.08.2023 18:30,98,0.409,17.9
28.08.2023 18:00,101,0.526,17.9
28.08.2023 17:30,94,0.287,18.2
28.08.2023 17:00,93,0.262,18.2
28.08.2023 16:30,93,0.262,18.3
28.08.2023 16:00,94,0.287,18.5
28.08.2023 15:30,93,0.262,18.7
28.08.2023 15:00,93,0.262,18.6
28.08.2023 14:30,93,0.262,18.5
28.08.2023 14:00,93,0.262,18.3
28.08.2023 13:30,93,0.262,18.2
28.08.2023 13:00,93,0.262,18.1
28.08.2023 12:30,94,0.287,17.9
28.08.2023 12:00,94,0.287,18.1
28.08.2023 11:30,94,0.287,18.2
28.08.2023 11:00,94,0.287,18.2
28.08.2023 10:30,94,0.287,17.9
28.08.2023 10:00,94,0.287,17.7
28.08.2023 09:30,94,0.287,17.5
28.08.2023 09:00,94,0.287,17.4
28.08.2023 08:30,94,0.287,17.3
28.08.2023 08:00,94,0.287,17.3
28.08.2023 07:30,93,0.262,17.2
28.08.2023 07:00,94,0.287,17.3
28.08.2023 06:30,94,0.287,17.4
28.08.2023 06:00,94,0.287,17.5
28.08.2023 05:30,94,0.287,17.5
28.08.2023 05:00,94,0.287,17.4
28.08.2023 04:30,93,0.262,17.4
28.08.2023 04:00,93,0.262,17.4
28.08.2023 03:30,93,0.262,17.5
28.08.2023 03:00,93,0.262,17.5
28.08.2023 02:30,93,0.262,17.5
28.08.2023 02:00,93,0.262,17.5
28.08.2023 01:30,93,0.262,17.5
28.08.2023 01:00,93,0.262,17.4
28.08.2023 00:30,93,0.262,17.5
28.08.2023 00:00,93,0.262,17.5
27.08.2023 23:30,93,0.262,17.6
27.08.2023 23:00,93,0.262,17.6
