Datum,Vodostaj [cm],Pretok [m³/s],Temperatura vode [°C]
30.08.2023 00:30,92,5.34,-
30.08.2023 00:00,93,5.64,-
29.08.2023 23:30,93,5.64,-
29.08.2023 23:00,94,5.94,-
29.08.2023 22:30,95,6.24,-
29.08.2023 22:00,95,6.24,-
29.08.2023 21:30,96,6.55,-
29.08.2023 21:00,96,6.55,-
29.08.2023 20:30,98,7.17,-
29.08.2023 20:00,99,7.49,-
29.08.2023 19:30,101,8.14,-
29.08.2023 19:00,103,8.80,-
29.08.2023 18:30,102,8.47,-
29.08.2023 18:00,94,5.94,-
29.08.2023 17:30,94,5.94,-
29.08.2023 17:00,93,5.64,-
29.08.2023 16:30,94,5.94,-
29.08.2023 16:00,95,6.24,-
29.08.2023 15:30,94,5.94,-
29.08.2023 15:00,93,5.64,-
29.08.2023 14:30,93,5.64,-
29.08.2023 14:00,92,5.34,-
29.08.2023 13:30,90,4.76,-
29.08.2023 13:00,91,5.05,-
29.08.2023 12:30,89,4.48,-
29.08.2023 12:00,88,4.20,-
29.08.2023 11:30,87,3.92,-
29.08.2023 11:00,84,3.12,-
29.08.2023 10:30,85,3.38,-
29.08.2023 10:00,85,3.38,-
29.08.2023 09:30,85,3.38,-
29.08.2023 09:00,86,3.65,-
29.08.2023 08:30,86,3.65,-
29.08.2023 08:00,86,3.65,-
29.08.2023 07:30,87,3.92,-
29.08.2023 07:00,87,3.92,-
29.08.2023 06:30,87,3.92,-
29.08.2023 06:00,88,4.20,-
29.08.2023 05:30,88,4.20,-
29.08.2023 05:00,88,4.20,-
29.08.2023 04:30,89,4.48,-
29.08.2023 04:00,90,4.76,-
29.08.2023 03:30,90,4.76,-
29.08.2023 03:00,93,5.64,-
29.08.2023 02:30,93,5.64,-
29.08.2023 02:00,95,6.24,-
29.08.2023 01:30,97,6.86,-
29.08.2023 01:00,100,7.81,-
29.08.2023 00:30,103,8.80,-
29.08.2023 00:00,104,9.14,-
28.08.2023 23:30,95,6.24,-
28.08.2023 23:00,94,5.94,-
28.08.2023 22:30,92,5.34,-
28.08.2023 22:00,92,5.34,-
28.08.2023 21:30,87,3.92,-
28.08.2023 21:00,83,2.86,-
28.08.2023 20:30,81,2.35,-
28.08.2023 20:00,80,2.10,-
28.08.2023 19:30,80,2.10,-
28.08.2023 19:00,80,2.10,-
28.08.2023 18:30,79,1.91,-
28.08.2023 18:00,79,1.91,-
28.08.2023 17:30,80,2.10,-
28.08.2023 17:00,79,1.91,-
28.08.2023 16:30,80,2.10,-
28.08.2023 16:00,80,2.10,-
28.08.2023 15:30,80,2.10,-
28.08.2023 15:00,80,2.10,-
28.08.2023 14:30,80,2.10,-
28.08.2023 14:00,80,2.10,-
28.08.2023 13:30,80,2.10,-
28.08.2023 13:00,80,2.10,-
28.08.2023 12:30,80,2.10,-
28.08.2023 12:00,80,2.10,-
28.08.2023 11:30,79,1.91,-
28.08.2023 11:00,80,2.10,-
28.08.2023 10:30,80,2.10,-
28.08.2023 10:00,80,2.10,-
28.08.2023 09:30,79,1.91,-
28.08.2023 09:00,80,2.10,-
28.08.2023 08:30,80,2.10,-
28.08.2023 08:00,80,2.10,-
28.08.2023 07:30,79,1.91,-
28.08.2023 07:00,80,2.10,-
28.08.2023 06:30,80,2.10,-
28.08.2023 06:00,80,2.10,-
28.08.2023 05:30,80,2.10,-
28.08.2023 05:00,80,2.10,-
28.08.2023 04:30,79,1.91,-
28.08.2023 04:00,80,2.10,-
28.08.2023 03:30,80,2.10,-
28.08.2023 03:00,80,2.10,-
28.08.2023 02:30,80,2.10,-
28.08.2023 02:00,79,1.91,-
28.08.2023 01:30,80,2.10,-
28.08.2023 01:00,80,2.10,-
28.08.2023 00:30,79,1.91,-
28.08.2023 00:00,79,1.91,-
27.08.2023 23:30,79,1.91,-
27.08.2023 23:00,79,1.91,-
27.08.2023 22:30,79,1.91,-
27.08.2023 22:00,80,2.10,-
27.08.2023 21:30,80,2.10,-
27.08.2023 21:00,80,2.10,-
27.08.2023 20:30,80,2.10,-
27.08.2023 20:00,80,2.10,-
27.08.2023 19:30,80,2.10,-
27.08.2023 19:00,80,2.10,-
27.08.2023 18:30,80,2.10,-
27.08.2023 18:00,81,2.35,-
27.08.2023 17:30,81,2.35,-
27.08.2023 17:00,81,2.35,-
27.08.2023 16:30,81,2.35,-
27.08.2023 16:00,81,2.35,-
27.08.2023 15:30,81,2.35,-
27.08.2023 15:00,81,2.35,-
27.08.2023 14:30,81,2.35,-
27.08.2023 14:00,81,2.35,-
27.08.2023 13:30,81,2.35,-
27.08.2023 13:00,81,2.35,-
27.08.2023 12:30,80,2.10,-
27.08.2023 12:00,80,2.10,-
27.08.2023 11:30,80,2.10,-
27.08.2023 11:00,80,2.10,-
27.08.2023 10:30,80,2.10,-
27.08.2023 10:00,80,2.10,-
27.08.2023 09:30,80,2.10,-
27.08.2023 09:00,80,2.10,-
27.08.2023 08:30,80,2.10,-
27.08.2023 08:00,80,2.10,-
27.08.2023 07:30,80,2.10,-
27.08.2023 07:00,80,2.10,-
27.08.2023 06:30,80,2.10,-
27.08.2023 06:00,80,2.10,-
27.08.2023 05:30,80,2.10,-
