Datum,Vodostaj [cm],Pretok [mÂ³/s],Temperatura vode [Â°C]
17.08.2023 00:30,60,0.927,14.5
17.08.2023 00:00,60,0.927,14.8
16.08.2023 23:30,60,0.927,14.9
16.08.2023 23:00,60,0.927,15.1
16.08.2023 22:30,60,0.927,15.2
16.08.2023 22:00,60,0.927,15.4
16.08.2023 21:30,60,0.927,15.5
16.08.2023 21:00,60,0.927,15.6
16.08.2023 20:30,60,0.927,15.8
16.08.2023 20:00,60,0.927,15.9
16.08.2023 19:30,60,0.927,16.0
16.08.2023 19:00,60,0.927,16.2
16.08.2023 18:30,60,0.927,16.2
16.08.2023 18:00,60,0.927,16.2
16.08.2023 17:30,60,0.927,16.2
16.08.2023 17:00,60,0.927,16.2
16.08.2023 16:30,60,0.927,16.3
16.08.2023 16:00,60,0.927,16.5
16.08.2023 15:30,60,0.927,16.5
16.08.2023 15:00,60,0.927,16.4
16.08.2023 14:30,60,0.927,16.1
16.08.2023 14:00,60,0.927,15.7
16.08.2023 13:30,60,0.927,15.4
16.08.2023 13:00,61,1.02,15.0
16.08.2023 12:30,61,1.02,14.8
16.08.2023 12:00,61,1.02,14.3
16.08.2023 11:30,61,1.02,14.0
16.08.2023 11:00,61,1.02,13.7
16.08.2023 10:30,61,1.02,13.5
16.08.2023 10:00,61,1.02,13.4
16.08.2023 09:30,61,1.02,13.3
16.08.2023 09:00,61,1.02,13.3
16.08.2023 08:30,61,1.02,13.3
16.08.2023 08:00,61,1.02,13.3
16.08.2023 07:30,61,1.02,13.4
16.08.2023 07:00,61,1.02,13.4
16.08.2023 06:30,61,1.02,13.4
16.08.2023 06:00,61,1.02,13.5
16.08.2023 05:30,61,1.02,13.6
16.08.2023 05:00,61,1.02,13.6
16.08.2023 04:30,61,1.02,13.7
16.08.2023 04:00,61,1.02,13.8
16.08.2023 03:30,61,1.02,13.8
16.08.2023 03:00,61,1.02,13.9
16.08.2023 02:30,61,1.02,14.0
16.08.2023 02:00,61,1.02,14.1
16.08.2023 01:30,61,1.02,14.2
16.08.2023 01:00,61,1.02,14.3
16.08.2023 00:30,61,1.02,14.4
16.08.2023 00:00,61,1.02,14.6
15.08.2023 23:30,61,1.02,14.8
15.08.2023 23:00,61,1.02,14.9
15.08.2023 22:30,61,1.02,15.1
15.08.2023 22:00,61,1.02,15.2
15.08.2023 21:30,61,1.02,15.4
15.08.2023 21:00,61,1.02,15.6
15.08.2023 20:30,61,1.02,15.7
15.08.2023 20:00,61,1.02,15.9
15.08.2023 19:30,61,1.02,16.0
15.08.2023 19:00,61,1.02,16.2
15.08.2023 18:30,61,1.02,16.3
15.08.2023 18:00,61,1.02,16.4
15.08.2023 17:30,61,1.02,16.4
15.08.2023 17:00,61,1.02,16.5
15.08.2023 16:30,61,1.02,16.6
15.08.2023 16:00,61,1.02,16.5
15.08.2023 15:30,61,1.02,16.4
15.08.2023 15:00,61,1.02,16.2
15.08.2023 14:30,61,1.02,16.0
15.08.2023 14:00,61,1.02,15.7
15.08.2023 13:30,61,1.02,15.3
15.08.2023 13:00,61,1.02,14.9
15.08.2023 12:30,61,1.02,14.4
15.08.2023 12:00,61,1.02,14.0
15.08.2023 11:30,62,1.11,13.6
15.08.2023 11:00,62,1.11,13.4
15.08.2023 10:30,62,1.11,13.2
15.08.2023 10:00,62,1.11,13.1
15.08.2023 09:30,62,1.11,13.0
15.08.2023 09:00,62,1.11,13.0
15.08.2023 08:30,61,1.02,13.0
15.08.2023 08:00,62,1.11,13.0
15.08.2023 07:30,62,1.11,13.1
15.08.2023 07:00,62,1.11,13.1
15.08.2023 06:30,62,1.11,13.2
15.08.2023 06:00,61,1.02,13.2
15.08.2023 05:30,62,1.11,13.3
15.08.2023 05:00,62,1.11,13.4
15.08.2023 04:30,61,1.02,13.5
15.08.2023 04:00,62,1.11,13.5
15.08.2023 03:30,62,1.11,13.6
15.08.2023 03:00,62,1.11,13.7
15.08.2023 02:30,62,1.11,13.8
15.08.2023 02:00,62,1.11,13.9
15.08.2023 01:30,62,1.11,14.0
15.08.2023 01:00,62,1.11,14.1
15.08.2023 00:30,62,1.11,14.2
15.08.2023 00:00,62,1.11,14.3
14.08.2023 23:30,62,1.11,14.5
14.08.2023 23:00,62,1.11,14.7
14.08.2023 22:30,62,1.11,14.9
14.08.2023 22:00,62,1.11,15.0
14.08.2023 21:30,62,1.11,15.2
14.08.2023 21:00,62,1.11,15.4
14.08.2023 20:30,62,1.11,15.6
14.08.2023 20:00,62,1.11,15.8
14.08.2023 19:30,62,1.11,16.0
14.08.2023 19:00,62,1.11,16.1
14.08.2023 18:30,62,1.11,16.2
14.08.2023 18:00,62,1.11,16.4
14.08.2023 17:30,62,1.11,16.5
14.08.2023 17:00,62,1.11,16.6
14.08.2023 16:30,62,1.11,16.6
14.08.2023 16:00,62,1.11,16.6
14.08.2023 15:30,62,1.11,16.5
14.08.2023 15:00,62,1.11,16.3
14.08.2023 14:30,62,1.11,16.1
14.08.2023 14:00,62,1.11,15.8
14.08.2023 13:30,62,1.11,15.4
14.08.2023 13:00,63,1.22,15.1
14.08.2023 12:30,63,1.22,14.7
14.08.2023 12:00,63,1.22,14.2
14.08.2023 11:30,63,1.22,13.9
14.08.2023 11:00,63,1.22,13.6
14.08.2023 10:30,62,1.11,13.5
14.08.2023 10:00,63,1.22,13.4
14.08.2023 09:30,63,1.22,13.2
14.08.2023 09:00,63,1.22,13.2
14.08.2023 08:30,63,1.22,13.3
14.08.2023 08:00,63,1.22,13.3
14.08.2023 07:30,62,1.11,13.3
14.08.2023 07:00,63,1.22,13.4
14.08.2023 06:30,63,1.22,13.4
14.08.2023 06:00,63,1.22,13.5
14.08.2023 05:30,62,1.11,13.6
14.08.2023 05:00,63,1.22,13.6
14.08.2023 04:30,63,1.22,13.7
14.08.2023 04:00,63,1.22,13.8
14.08.2023 03:30,63,1.22,13.9
14.08.2023 03:00,63,1.22,13.9
14.08.2023 02:30,63,1.22,14.0
14.08.2023 02:00,63,1.22,14.1
14.08.2023 01:30,63,1.22,14.2
14.08.2023 01:00,63,1.22,14.3
14.08.2023 00:30,63,1.22,14.4
14.08.2023 00:00,63,1.22,14.5
13.08.2023 23:30,63,1.22,14.8
13.08.2023 23:00,63,1.22,14.9
13.08.2023 22:30,63,1.22,15.0
13.08.2023 22:00,63,1.22,15.2
13.08.2023 21:30,63,1.22,15.4
13.08.2023 21:00,63,1.22,15.5
13.08.2023 20:30,63,1.22,15.7
13.08.2023 20:00,63,1.22,15.9
13.08.2023 19:30,63,1.22,16.0
13.08.2023 19:00,63,1.22,16.1
13.08.2023 18:30,63,1.22,16.3
13.08.2023 18:00,63,1.22,16.4
13.08.2023 17:30,63,1.22,16.4
13.08.2023 17:00,63,1.22,16.4
13.08.2023 16:30,63,1.22,16.3
13.08.2023 16:00,63,1.22,16.3
13.08.2023 15:30,63,1.22,16.3
13.08.2023 15:00,63,1.22,16.1
13.08.2023 14:30,63,1.22,15.9
13.08.2023 14:00,63,1.22,15.5
13.08.2023 13:30,63,1.22,15.2
13.08.2023 13:00,64,1.32,14.8
13.08.2023 12:30,64,1.32,14.3
13.08.2023 12:00,64,1.32,13.9
13.08.2023 11:30,64,1.32,13.6
13.08.2023 11:00,64,1.32,13.3
13.08.2023 10:30,64,1.32,13.1
13.08.2023 10:00,64,1.32,13.0
13.08.2023 09:30,64,1.32,12.9
13.08.2023 09:00,63,1.22,12.9
13.08.2023 08:30,64,1.32,12.9
13.08.2023 08:00,64,1.32,12.9
13.08.2023 07:30,64,1.32,13.0
13.08.2023 07:00,64,1.32,13.0
13.08.2023 06:30,64,1.32,13.0
13.08.2023 06:00,64,1.32,13.1
13.08.2023 05:30,64,1.32,13.1
13.08.2023 05:00,64,1.32,13.2
13.08.2023 04:30,64,1.32,13.3
13.08.2023 04:00,64,1.32,13.3
13.08.2023 03:30,64,1.32,13.4
13.08.2023 03:00,64,1.32,13.4
13.08.2023 02:30,64,1.32,13.5
13.08.2023 02:00,64,1.32,13.6
13.08.2023 01:30,64,1.32,13.7
13.08.2023 01:00,64,1.32,13.8
13.08.2023 00:30,64,1.32,13.8
13.08.2023 00:00,64,1.32,13.9
12.08.2023 23:30,64,1.32,14.0
12.08.2023 23:00,64,1.32,14.2
12.08.2023 22:30,64,1.32,14.3
12.08.2023 22:00,64,1.32,14.4
12.08.2023 21:30,64,1.32,14.5
12.08.2023 21:00,64,1.32,14.8
12.08.2023 20:30,64,1.32,15.0
12.08.2023 20:00,64,1.32,15.2
12.08.2023 19:30,64,1.32,15.3
12.08.2023 19:00,64,1.32,15.5
12.08.2023 18:30,64,1.32,15.6
12.08.2023 18:00,64,1.32,15.7
12.08.2023 17:30,64,1.32,15.7
12.08.2023 17:00,64,1.32,15.8
12.08.2023 16:30,64,1.32,16.0
12.08.2023 16:00,64,1.32,15.9
12.08.2023 15:30,64,1.32,15.8
12.08.2023 15:00,64,1.32,15.6
12.08.2023 14:30,64,1.32,15.3
12.08.2023 14:00,65,1.44,15.0
12.08.2023 13:30,65,1.44,14.5
12.08.2023 13:00,65,1.44,14.1
12.08.2023 12:30,65,1.44,13.7
12.08.2023 12:00,65,1.44,13.4
12.08.2023 11:30,65,1.44,13.0
12.08.2023 11:00,65,1.44,12.8
12.08.2023 10:30,65,1.44,12.6
12.08.2023 10:00,65,1.44,12.5
12.08.2023 09:30,65,1.44,12.3
12.08.2023 09:00,65,1.44,12.3
12.08.2023 08:30,64,1.32,12.3
12.08.2023 08:00,65,1.44,12.4
12.08.2023 07:30,65,1.44,12.4
12.08.2023 07:00,65,1.44,12.5
12.08.2023 06:30,65,1.44,12.5
12.08.2023 06:00,65,1.44,12.6
12.08.2023 05:30,65,1.44,12.6
12.08.2023 05:00,65,1.44,12.7
12.08.2023 04:30,65,1.44,12.8
12.08.2023 04:00,65,1.44,12.9
12.08.2023 03:30,65,1.44,12.9
12.08.2023 03:00,65,1.44,13.0
12.08.2023 02:30,65,1.44,13.1
12.08.2023 02:00,65,1.44,13.2
12.08.2023 01:30,65,1.44,13.3
12.08.2023 01:00,65,1.44,13.3
12.08.2023 00:30,65,1.44,13.4
12.08.2023 00:00,65,1.44,13.6
11.08.2023 23:30,65,1.44,13.7
11.08.2023 23:00,65,1.44,13.8
11.08.2023 22:30,66,1.55,13.9
11.08.2023 22:00,65,1.44,14.0
11.08.2023 21:30,65,1.44,14.2
11.08.2023 21:00,65,1.44,14.3
11.08.2023 20:30,66,1.55,14.5
11.08.2023 20:00,65,1.44,14.8
11.08.2023 19:30,65,1.44,15.0
11.08.2023 19:00,66,1.55,15.1
11.08.2023 18:30,66,1.55,15.3
11.08.2023 18:00,66,1.55,15.4
11.08.2023 17:30,66,1.55,15.5
11.08.2023 17:00,66,1.55,15.6
11.08.2023 16:30,66,1.55,15.6
11.08.2023 16:00,66,1.55,15.6
11.08.2023 15:30,66,1.55,15.5
11.08.2023 15:00,66,1.55,15.2
11.08.2023 14:30,66,1.55,15.0
11.08.2023 14:00,66,1.55,14.6
11.08.2023 13:30,67,1.68,14.2
11.08.2023 13:00,67,1.68,13.8
11.08.2023 12:30,67,1.68,13.4
11.08.2023 12:00,67,1.68,13.0
11.08.2023 11:30,67,1.68,12.7
11.08.2023 11:00,67,1.68,12.4
11.08.2023 10:30,67,1.68,12.2
11.08.2023 10:00,67,1.68,12.1
11.08.2023 09:30,67,1.68,12.0
11.08.2023 09:00,67,1.68,12.0
11.08.2023 08:30,67,1.68,12.0
11.08.2023 08:00,67,1.68,12.0
11.08.2023 07:30,67,1.68,12.1
11.08.2023 07:00,67,1.68,12.1
11.08.2023 06:30,67,1.68,12.2
11.08.2023 06:00,67,1.68,12.2
11.08.2023 05:30,67,1.68,12.3
11.08.2023 05:00,67,1.68,12.4
11.08.2023 04:30,67,1.68,12.4
11.08.2023 04:00,67,1.68,12.5
11.08.2023 03:30,67,1.68,12.6
11.08.2023 03:00,68,1.81,12.6
11.08.2023 02:30,68,1.81,12.7
11.08.2023 02:00,68,1.81,12.8
11.08.2023 01:30,67,1.68,12.9
11.08.2023 01:00,67,1.68,13.0
11.08.2023 00:30,68,1.81,13.0
11.08.2023 00:00,68,1.81,13.1
10.08.2023 23:30,68,1.81,13.2
10.08.2023 23:00,68,1.81,13.3
10.08.2023 22:30,68,1.81,13.4
10.08.2023 22:00,68,1.81,13.6
10.08.2023 21:30,68,1.81,13.7
10.08.2023 21:00,68,1.81,13.8
10.08.2023 20:30,68,1.81,14.0
10.08.2023 20:00,68,1.81,14.2
10.08.2023 19:30,68,1.81,14.3
10.08.2023 19:00,68,1.81,14.4
10.08.2023 18:30,68,1.81,14.7
10.08.2023 18:00,68,1.81,14.8
10.08.2023 17:30,68,1.81,14.9
10.08.2023 17:00,69,1.94,14.9
10.08.2023 16:30,68,1.81,14.9
