Datum,Vodostaj [cm],Pretok [mÂ³/s],Temperatura vode [Â°C]
17.08.2023 00:30,135,10.1,16.0
17.08.2023 00:00,136,10.5,16.2
16.08.2023 23:30,136,10.5,16.4
16.08.2023 23:00,138,11.3,16.6
16.08.2023 22:30,138,11.3,16.8
16.08.2023 22:00,140,12.3,17.0
16.08.2023 21:30,140,12.3,17.1
16.08.2023 21:00,134,9.67,17.2
16.08.2023 20:30,131,8.54,17.3
16.08.2023 20:00,130,8.19,17.4
16.08.2023 19:30,130,8.19,17.5
16.08.2023 19:00,130,8.19,17.6
16.08.2023 18:30,130,8.19,17.7
16.08.2023 18:00,130,8.19,17.7
16.08.2023 17:30,130,8.19,17.7
16.08.2023 17:00,130,8.19,17.7
16.08.2023 16:30,130,8.19,17.6
16.08.2023 16:00,130,8.19,17.4
16.08.2023 15:30,131,8.54,17.3
16.08.2023 15:00,131,8.54,17.1
16.08.2023 14:30,131,8.54,16.9
16.08.2023 14:00,130,8.19,16.6
16.08.2023 13:30,131,8.54,16.4
16.08.2023 13:00,131,8.54,16.1
16.08.2023 12:30,131,8.54,15.9
16.08.2023 12:00,131,8.54,15.7
16.08.2023 11:30,132,8.91,15.4
16.08.2023 11:00,131,8.54,15.2
16.08.2023 10:30,131,8.54,15.1
16.08.2023 10:00,132,8.91,14.9
16.08.2023 09:30,132,8.91,14.8
16.08.2023 09:00,132,8.91,14.6
16.08.2023 08:30,132,8.91,14.5
16.08.2023 08:00,132,8.91,14.5
16.08.2023 07:30,132,8.91,14.5
16.08.2023 07:00,132,8.91,14.5
16.08.2023 06:30,132,8.91,14.7
16.08.2023 06:00,132,8.91,14.8
16.08.2023 05:30,132,8.91,14.9
16.08.2023 05:00,132,8.91,15.1
16.08.2023 04:30,132,8.91,15.2
16.08.2023 04:00,132,8.91,15.3
16.08.2023 03:30,132,8.91,15.5
16.08.2023 03:00,131,8.54,15.6
16.08.2023 02:30,132,8.91,15.8
16.08.2023 02:00,132,8.91,15.9
16.08.2023 01:30,132,8.91,16.1
16.08.2023 01:00,132,8.91,16.3
16.08.2023 00:30,132,8.91,16.4
16.08.2023 00:00,132,8.91,16.6
15.08.2023 23:30,132,8.91,16.8
15.08.2023 23:00,132,8.91,16.9
15.08.2023 22:30,132,8.91,17.1
15.08.2023 22:00,132,8.91,17.3
15.08.2023 21:30,132,8.91,17.4
15.08.2023 21:00,132,8.91,17.6
15.08.2023 20:30,132,8.91,17.7
15.08.2023 20:00,132,8.91,17.8
15.08.2023 19:30,132,8.91,17.9
15.08.2023 19:00,132,8.91,18.1
15.08.2023 18:30,132,8.91,18.1
15.08.2023 18:00,132,8.91,18.0
15.08.2023 17:30,132,8.91,17.9
15.08.2023 17:00,132,8.91,17.8
15.08.2023 16:30,133,9.28,17.6
15.08.2023 16:00,133,9.28,17.4
15.08.2023 15:30,133,9.28,17.2
15.08.2023 15:00,133,9.28,17.0
15.08.2023 14:30,134,9.67,16.8
15.08.2023 14:00,133,9.28,16.6
15.08.2023 13:30,134,9.67,16.3
15.08.2023 13:00,134,9.67,16.0
15.08.2023 12:30,134,9.67,15.7
15.08.2023 12:00,134,9.67,15.5
15.08.2023 11:30,134,9.67,15.2
15.08.2023 11:00,134,9.67,15.0
15.08.2023 10:30,134,9.67,14.9
15.08.2023 10:00,134,9.67,14.6
15.08.2023 09:30,134,9.67,14.4
15.08.2023 09:00,134,9.67,14.4
15.08.2023 08:30,134,9.67,14.3
15.08.2023 08:00,134,9.67,14.3
15.08.2023 07:30,134,9.67,14.3
15.08.2023 07:00,134,9.67,14.3
15.08.2023 06:30,134,9.67,14.4
15.08.2023 06:00,134,9.67,14.5
15.08.2023 05:30,134,9.67,14.5
15.08.2023 05:00,134,9.67,14.7
15.08.2023 04:30,134,9.67,14.8
15.08.2023 04:00,134,9.67,15.0
15.08.2023 03:30,134,9.67,15.1
15.08.2023 03:00,134,9.67,15.3
15.08.2023 02:30,134,9.67,15.4
15.08.2023 02:00,134,9.67,15.6
15.08.2023 01:30,134,9.67,15.8
15.08.2023 01:00,134,9.67,16.0
15.08.2023 00:30,134,9.67,16.1
15.08.2023 00:00,134,9.67,16.3
14.08.2023 23:30,135,10.1,16.5
14.08.2023 23:00,134,9.67,16.6
14.08.2023 22:30,134,9.67,16.8
14.08.2023 22:00,135,10.1,17.0
14.08.2023 21:30,135,10.1,17.2
14.08.2023 21:00,134,9.67,17.4
14.08.2023 20:30,134,9.67,17.5
14.08.2023 20:00,135,10.1,17.6
14.08.2023 19:30,135,10.1,17.8
14.08.2023 19:00,135,10.1,17.9
14.08.2023 18:30,135,10.1,17.9
14.08.2023 18:00,136,10.5,17.9
14.08.2023 17:30,136,10.5,17.8
14.08.2023 17:00,136,10.5,17.7
14.08.2023 16:30,136,10.5,17.6
14.08.2023 16:00,136,10.5,17.4
14.08.2023 15:30,136,10.5,17.2
14.08.2023 15:00,136,10.5,17.0
14.08.2023 14:30,136,10.5,16.8
14.08.2023 14:00,136,10.5,16.6
14.08.2023 13:30,136,10.5,16.4
14.08.2023 13:00,136,10.5,16.1
14.08.2023 12:30,136,10.5,15.8
14.08.2023 12:00,136,10.5,15.6
14.08.2023 11:30,137,10.9,15.3
14.08.2023 11:00,137,10.9,15.1
14.08.2023 10:30,137,10.9,15.0
14.08.2023 10:00,137,10.9,14.8
14.08.2023 09:30,136,10.5,14.6
14.08.2023 09:00,136,10.5,14.5
14.08.2023 08:30,136,10.5,14.4
14.08.2023 08:00,136,10.5,14.4
14.08.2023 07:30,136,10.5,14.4
14.08.2023 07:00,136,10.5,14.4
14.08.2023 06:30,137,10.9,14.4
14.08.2023 06:00,136,10.5,14.5
14.08.2023 05:30,136,10.5,14.6
14.08.2023 05:00,136,10.5,14.7
14.08.2023 04:30,137,10.9,14.8
14.08.2023 04:00,137,10.9,14.9
14.08.2023 03:30,137,10.9,15.0
14.08.2023 03:00,137,10.9,15.1
14.08.2023 02:30,137,10.9,15.3
14.08.2023 02:00,138,11.3,15.4
14.08.2023 01:30,138,11.3,15.6
14.08.2023 01:00,137,10.9,15.8
14.08.2023 00:30,138,11.3,15.9
14.08.2023 00:00,138,11.3,16.1
13.08.2023 23:30,138,11.3,16.3
13.08.2023 23:00,138,11.3,16.4
13.08.2023 22:30,138,11.3,16.6
13.08.2023 22:00,138,11.3,16.8
13.08.2023 21:30,138,11.3,17.0
13.08.2023 21:00,137,10.9,17.1
13.08.2023 20:30,138,11.3,17.3
13.08.2023 20:00,138,11.3,17.4
13.08.2023 19:30,138,11.3,17.5
13.08.2023 19:00,138,11.3,17.6
13.08.2023 18:30,138,11.3,17.6
13.08.2023 18:00,138,11.3,17.6
13.08.2023 17:30,138,11.3,17.5
13.08.2023 17:00,138,11.3,17.4
13.08.2023 16:30,138,11.3,17.3
13.08.2023 16:00,138,11.3,17.2
13.08.2023 15:30,140,12.3,16.9
13.08.2023 15:00,139,11.8,16.7
13.08.2023 14:30,139,11.8,16.5
13.08.2023 14:00,139,11.8,16.2
13.08.2023 13:30,140,12.3,15.9
13.08.2023 13:00,140,12.3,15.7
13.08.2023 12:30,140,12.3,15.4
13.08.2023 12:00,140,12.3,15.1
13.08.2023 11:30,140,12.3,14.8
13.08.2023 11:00,140,12.3,14.5
13.08.2023 10:30,140,12.3,14.3
13.08.2023 10:00,140,12.3,14.1
13.08.2023 09:30,140,12.3,14.0
13.08.2023 09:00,140,12.3,13.9
13.08.2023 08:30,140,12.3,13.8
13.08.2023 08:00,140,12.3,13.8
13.08.2023 07:30,140,12.3,13.8
13.08.2023 07:00,140,12.3,13.8
13.08.2023 06:30,140,12.3,13.9
13.08.2023 06:00,141,12.7,13.9
13.08.2023 05:30,140,12.3,14.0
13.08.2023 05:00,140,12.3,14.0
13.08.2023 04:30,140,12.3,14.1
13.08.2023 04:00,140,12.3,14.2
13.08.2023 03:30,141,12.7,14.3
13.08.2023 03:00,141,12.7,14.4
13.08.2023 02:30,141,12.7,14.5
13.08.2023 02:00,141,12.7,14.8
13.08.2023 01:30,141,12.7,14.9
13.08.2023 01:00,141,12.7,15.1
13.08.2023 00:30,141,12.7,15.3
13.08.2023 00:00,142,13.2,15.4
12.08.2023 23:30,141,12.7,15.6
12.08.2023 23:00,142,13.2,15.8
12.08.2023 22:30,142,13.2,15.9
12.08.2023 22:00,142,13.2,16.1
12.08.2023 21:30,142,13.2,16.2
12.08.2023 21:00,142,13.2,16.4
12.08.2023 20:30,143,13.7,16.5
12.08.2023 20:00,144,14.2,16.7
12.08.2023 19:30,144,14.2,16.8
12.08.2023 19:00,144,14.2,16.9
12.08.2023 18:30,142,13.2,16.9
12.08.2023 18:00,142,13.2,16.9
12.08.2023 17:30,142,13.2,16.8
12.08.2023 17:00,142,13.2,16.7
12.08.2023 16:30,142,13.2,16.6
12.08.2023 16:00,143,13.7,16.5
12.08.2023 15:30,142,13.2,16.2
12.08.2023 15:00,140,12.3,16.0
12.08.2023 14:30,142,13.2,15.8
12.08.2023 14:00,144,14.2,15.5
12.08.2023 13:30,144,14.2,15.3
12.08.2023 13:00,144,14.2,15.0
12.08.2023 12:30,144,14.2,14.8
12.08.2023 12:00,144,14.2,14.4
12.08.2023 11:30,145,14.8,14.2
12.08.2023 11:00,146,15.3,14.0
12.08.2023 10:30,146,15.3,13.8
12.08.2023 10:00,144,14.2,13.7
12.08.2023 09:30,144,14.2,13.6
12.08.2023 09:00,144,14.2,13.5
12.08.2023 08:30,145,14.8,13.4
12.08.2023 08:00,144,14.2,13.4
12.08.2023 07:30,144,14.2,13.4
12.08.2023 07:00,145,14.8,13.5
12.08.2023 06:30,145,14.8,13.5
12.08.2023 06:00,145,14.8,13.6
12.08.2023 05:30,145,14.8,13.6
12.08.2023 05:00,145,14.8,13.7
12.08.2023 04:30,145,14.8,13.8
12.08.2023 04:00,145,14.8,13.8
12.08.2023 03:30,145,14.8,13.9
12.08.2023 03:00,146,15.3,14.0
12.08.2023 02:30,145,14.8,14.0
12.08.2023 02:00,145,14.8,14.2
12.08.2023 01:30,145,14.8,14.3
12.08.2023 01:00,146,15.3,14.5
12.08.2023 00:30,146,15.3,14.7
12.08.2023 00:00,146,15.3,14.9
11.08.2023 23:30,146,15.3,15.1
11.08.2023 23:00,146,15.3,15.2
11.08.2023 22:30,146,15.3,15.4
11.08.2023 22:00,147,15.9,15.5
11.08.2023 21:30,147,15.9,15.7
11.08.2023 21:00,147,15.9,15.8
11.08.2023 20:30,148,16.5,16.0
11.08.2023 20:00,148,16.5,16.1
11.08.2023 19:30,147,15.9,16.2
11.08.2023 19:00,147,15.9,16.3
11.08.2023 18:30,148,16.5,16.4
11.08.2023 18:00,148,16.5,16.4
11.08.2023 17:30,148,16.5,16.3
11.08.2023 17:00,148,16.5,16.3
11.08.2023 16:30,148,16.5,16.1
11.08.2023 16:00,148,16.5,16.0
11.08.2023 15:30,149,17.1,15.8
11.08.2023 15:00,149,17.1,15.6
11.08.2023 14:30,149,17.1,15.3
11.08.2023 14:00,149,17.1,15.0
11.08.2023 13:30,150,17.7,14.8
11.08.2023 13:00,150,17.7,14.4
11.08.2023 12:30,150,17.7,14.2
11.08.2023 12:00,150,17.7,14.0
11.08.2023 11:30,150,17.7,13.7
11.08.2023 11:00,150,17.7,13.5
11.08.2023 10:30,150,17.7,13.4
11.08.2023 10:00,150,17.7,13.2
11.08.2023 09:30,150,17.7,13.1
11.08.2023 09:00,150,17.7,13.1
11.08.2023 08:30,150,17.7,13.0
11.08.2023 08:00,151,18.3,13.0
11.08.2023 07:30,151,18.3,13.0
11.08.2023 07:00,151,18.3,13.0
11.08.2023 06:30,151,18.3,13.0
11.08.2023 06:00,151,18.3,13.1
11.08.2023 05:30,151,18.3,13.1
11.08.2023 05:00,152,18.9,13.1
11.08.2023 04:30,152,18.9,13.2
11.08.2023 04:00,152,18.9,13.3
11.08.2023 03:30,152,18.9,13.3
11.08.2023 03:00,152,18.9,13.4
11.08.2023 02:30,152,18.9,13.5
11.08.2023 02:00,152,18.9,13.5
11.08.2023 01:30,153,19.5,13.6
11.08.2023 01:00,153,19.5,13.7
11.08.2023 00:30,153,19.5,13.7
11.08.2023 00:00,153,19.5,13.8
10.08.2023 23:30,153,19.5,13.9
10.08.2023 23:00,153,19.5,14.0
10.08.2023 22:30,154,20.2,14.2
10.08.2023 22:00,154,20.2,14.3
10.08.2023 21:30,154,20.2,14.5
10.08.2023 21:00,154,20.2,14.8
10.08.2023 20:30,154,20.2,14.9
10.08.2023 20:00,155,20.8,15.0
10.08.2023 19:30,154,20.2,15.0
10.08.2023 19:00,155,20.8,15.0
10.08.2023 18:30,155,20.8,15.0
10.08.2023 18:00,155,20.8,15.1
10.08.2023 17:30,156,21.4,15.2
10.08.2023 17:00,156,21.4,15.2
10.08.2023 16:30,156,21.4,15.1
10.08.2023 16:00,156,21.4,15.0
10.08.2023 15:30,157,22.0,14.8
10.08.2023 15:00,157,22.0,14.5
10.08.2023 14:30,157,22.0,14.2
