Datum,Vodostaj [cm],Pretok [mÂ³/s],Temperatura vode [Â°C]
17.08.2023 00:30,118,1.83,14.8
17.08.2023 00:00,118,1.83,14.9
16.08.2023 23:30,117,1.65,14.9
16.08.2023 23:00,117,1.65,15.0
16.08.2023 22:30,117,1.65,15.1
16.08.2023 22:00,117,1.65,15.2
16.08.2023 21:30,118,1.83,15.3
16.08.2023 21:00,118,1.83,15.5
16.08.2023 20:30,118,1.83,15.6
16.08.2023 20:00,118,1.83,15.8
16.08.2023 19:30,118,1.83,16.0
16.08.2023 19:00,118,1.83,16.2
16.08.2023 18:30,118,1.83,16.4
16.08.2023 18:00,118,1.83,16.6
16.08.2023 17:30,118,1.83,16.8
16.08.2023 17:00,118,1.83,16.8
16.08.2023 16:30,117,1.65,16.8
16.08.2023 16:00,118,1.83,16.7
16.08.2023 15:30,118,1.83,16.7
16.08.2023 15:00,118,1.83,16.6
16.08.2023 14:30,118,1.83,16.4
16.08.2023 14:00,118,1.83,16.2
16.08.2023 13:30,118,1.83,15.9
16.08.2023 13:00,118,1.83,15.5
16.08.2023 12:30,118,1.83,15.3
16.08.2023 12:00,118,1.83,15.1
16.08.2023 11:30,118,1.83,15.0
16.08.2023 11:00,118,1.83,14.9
16.08.2023 10:30,119,2.02,14.7
16.08.2023 10:00,119,2.02,14.5
16.08.2023 09:30,119,2.02,14.4
16.08.2023 09:00,119,2.02,14.2
16.08.2023 08:30,119,2.02,14.1
16.08.2023 08:00,120,2.22,14.1
16.08.2023 07:30,119,2.02,14.0
16.08.2023 07:00,119,2.02,14.0
16.08.2023 06:30,119,2.02,14.1
16.08.2023 06:00,119,2.02,14.1
16.08.2023 05:30,119,2.02,14.2
16.08.2023 05:00,119,2.02,14.2
16.08.2023 04:30,119,2.02,14.2
16.08.2023 04:00,119,2.02,14.3
16.08.2023 03:30,119,2.02,14.3
16.08.2023 03:00,119,2.02,14.4
16.08.2023 02:30,119,2.02,14.5
16.08.2023 02:00,119,2.02,14.5
16.08.2023 01:30,119,2.02,14.6
16.08.2023 01:00,119,2.02,14.7
16.08.2023 00:30,119,2.02,14.7
16.08.2023 00:00,119,2.02,14.8
15.08.2023 23:30,119,2.02,14.8
15.08.2023 23:00,119,2.02,15.0
15.08.2023 22:30,119,2.02,15.0
15.08.2023 22:00,119,2.02,15.1
15.08.2023 21:30,119,2.02,15.3
15.08.2023 21:00,119,2.02,15.4
15.08.2023 20:30,119,2.02,15.6
15.08.2023 20:00,119,2.02,15.8
15.08.2023 19:30,119,2.02,15.9
15.08.2023 19:00,119,2.02,16.1
15.08.2023 18:30,119,2.02,16.2
15.08.2023 18:00,119,2.02,16.4
15.08.2023 17:30,119,2.02,16.4
15.08.2023 17:00,119,2.02,16.4
15.08.2023 16:30,119,2.02,16.4
15.08.2023 16:00,119,2.02,16.3
15.08.2023 15:30,119,2.02,16.2
15.08.2023 15:00,119,2.02,16.0
15.08.2023 14:30,119,2.02,15.8
15.08.2023 14:00,119,2.02,15.6
15.08.2023 13:30,119,2.02,15.3
15.08.2023 13:00,120,2.22,15.0
15.08.2023 12:30,119,2.02,14.8
15.08.2023 12:00,120,2.22,14.5
15.08.2023 11:30,119,2.02,14.3
15.08.2023 11:00,120,2.22,14.1
15.08.2023 10:30,120,2.22,13.9
15.08.2023 10:00,120,2.22,13.8
15.08.2023 09:30,120,2.22,13.6
15.08.2023 09:00,120,2.22,13.5
15.08.2023 08:30,120,2.22,13.4
15.08.2023 08:00,120,2.22,13.4
15.08.2023 07:30,120,2.22,13.4
