Datum,Vodostaj [cm],Pretok [m³/s],Temperatura vode [°C]
30.08.2023 00:30,107,6.24,16.8
30.08.2023 00:00,107,6.24,16.9
29.08.2023 23:30,108,6.49,17.1
29.08.2023 23:00,109,6.74,17.3
29.08.2023 22:30,110,6.99,17.5
29.08.2023 22:00,112,7.51,17.7
29.08.2023 21:30,114,8.05,17.8
29.08.2023 21:00,117,8.87,17.8
29.08.2023 20:30,119,9.42,17.8
29.08.2023 20:00,121,9.99,18.0
29.08.2023 19:30,124,10.9,18.0
29.08.2023 19:00,126,11.4,18.1
29.08.2023 18:30,128,12.0,17.8
29.08.2023 18:00,126,11.4,17.7
29.08.2023 17:30,126,11.4,17.7
29.08.2023 17:00,127,11.7,17.6
29.08.2023 16:30,124,10.9,17.6
29.08.2023 16:00,124,10.9,17.5
29.08.2023 15:30,116,8.59,17.7
29.08.2023 15:00,106,5.99,18.0
29.08.2023 14:30,104,5.51,18.2
29.08.2023 14:00,103,5.28,18.0
29.08.2023 13:30,102,5.05,18.0
29.08.2023 13:00,100,4.60,18.0
29.08.2023 12:30,99,4.38,18.0
29.08.2023 12:00,99,4.38,17.8
29.08.2023 11:30,99,4.38,18.0
29.08.2023 11:00,99,4.38,18.1
29.08.2023 10:30,99,4.38,18.2
29.08.2023 10:00,99,4.38,18.4
29.08.2023 09:30,100,4.60,18.8
29.08.2023 09:00,100,4.60,19.1
29.08.2023 08:30,102,5.05,19.2
29.08.2023 08:00,103,5.28,19.2
29.08.2023 07:30,103,5.28,19.1
29.08.2023 07:00,103,5.28,19.1
29.08.2023 06:30,103,5.28,19.1
29.08.2023 06:00,104,5.51,19.1
29.08.2023 05:30,104,5.51,19.1
29.08.2023 05:00,104,5.51,19.1
29.08.2023 04:30,105,5.75,19.1
29.08.2023 04:00,105,5.75,19.1
29.08.2023 03:30,106,5.99,19.1
29.08.2023 03:00,107,6.24,19.1
29.08.2023 02:30,108,6.49,19.2
29.08.2023 02:00,108,6.49,19.3
29.08.2023 01:30,108,6.49,19.5
29.08.2023 01:00,108,6.49,19.6
29.08.2023 00:30,108,6.49,19.6
29.08.2023 00:00,108,6.49,19.6
28.08.2023 23:30,108,6.49,19.6
28.08.2023 23:00,108,6.49,19.6
28.08.2023 22:30,109,6.74,19.7
28.08.2023 22:00,108,6.49,19.9
28.08.2023 21:30,106,5.99,20.0
28.08.2023 21:00,104,5.51,20.4
28.08.2023 20:30,100,4.60,20.6
28.08.2023 20:00,100,4.60,20.7
28.08.2023 19:30,100,4.60,20.8
28.08.2023 19:00,100,4.60,20.9
28.08.2023 18:30,100,4.60,20.9
28.08.2023 18:00,100,4.60,21.0
28.08.2023 17:30,100,4.60,21.0
28.08.2023 17:00,100,4.60,21.1
28.08.2023 16:30,100,4.60,21.2
28.08.2023 16:00,100,4.60,21.2
28.08.2023 15:30,100,4.60,21.2
28.08.2023 15:00,100,4.60,21.1
28.08.2023 14:30,100,4.60,21.0
28.08.2023 14:00,100,4.60,20.9
28.08.2023 13:30,100,4.60,20.6
28.08.2023 13:00,100,4.60,20.5
28.08.2023 12:30,100,4.60,20.4
28.08.2023 12:00,100,4.60,20.5
28.08.2023 11:30,100,4.60,20.2
28.08.2023 11:00,100,4.60,20.2
28.08.2023 10:30,100,4.60,20.2
28.08.2023 10:00,100,4.60,19.9
28.08.2023 09:30,100,4.60,19.8
28.08.2023 09:00,100,4.60,19.6
28.08.2023 08:30,100,4.60,19.4
28.08.2023 08:00,99,4.38,19.3
28.08.2023 07:30,99,4.38,19.2
28.08.2023 07:00,99,4.38,19.2
28.08.2023 06:30,99,4.38,19.3
28.08.2023 06:00,99,4.38,19.3
