Datum,Vodostaj [cm],Pretok [m³/s],Temperatura vode [°C]
30.08.2023 00:30,150,17.9,14.4
30.08.2023 00:00,150,17.9,14.5
29.08.2023 23:30,149,17.5,14.6
29.08.2023 23:00,147,16.6,14.5
29.08.2023 22:30,144,15.3,14.5
29.08.2023 22:00,143,14.8,14.6
29.08.2023 21:30,142,14.4,14.6
29.08.2023 21:00,141,14.0,14.6
29.08.2023 20:30,141,14.0,14.6
29.08.2023 20:00,141,14.0,14.6
29.08.2023 19:30,140,13.6,14.5
29.08.2023 19:00,140,13.6,14.5
29.08.2023 18:30,140,13.6,14.4
29.08.2023 18:00,139,13.2,14.4
29.08.2023 17:30,139,13.2,14.4
29.08.2023 17:00,139,13.2,14.4
29.08.2023 16:30,139,13.2,14.3
29.08.2023 16:00,138,12.8,14.2
29.08.2023 15:30,138,12.8,14.2
29.08.2023 15:00,137,12.4,14.1
29.08.2023 14:30,137,12.4,14.1
29.08.2023 14:00,136,12.0,14.1
29.08.2023 13:30,136,12.0,14.2
29.08.2023 13:00,136,12.0,14.2
29.08.2023 12:30,135,11.6,14.2
29.08.2023 12:00,135,11.6,14.1
29.08.2023 11:30,135,11.6,14.0
29.08.2023 11:00,135,11.6,14.0
29.08.2023 10:30,135,11.6,13.9
29.08.2023 10:00,135,11.6,13.8
29.08.2023 09:30,135,11.6,13.8
29.08.2023 09:00,134,11.2,13.8
29.08.2023 08:30,134,11.2,13.7
29.08.2023 08:00,134,11.2,13.8
29.08.2023 07:30,134,11.2,13.8
29.08.2023 07:00,134,11.2,13.8
29.08.2023 06:30,135,11.6,13.9
29.08.2023 06:00,135,11.6,13.9
29.08.2023 05:30,135,11.6,14.0
29.08.2023 05:00,135,11.6,14.0
29.08.2023 04:30,135,11.6,14.1
29.08.2023 04:00,135,11.6,14.2
29.08.2023 03:30,135,11.6,14.4
29.08.2023 03:00,135,11.6,14.5
29.08.2023 02:30,135,11.6,14.6
29.08.2023 02:00,135,11.6,14.7
29.08.2023 01:30,135,11.6,14.8
29.08.2023 01:00,135,11.6,14.9
29.08.2023 00:30,135,11.6,14.9
29.08.2023 00:00,135,11.6,14.9
28.08.2023 23:30,134,11.2,15.0
28.08.2023 23:00,135,11.6,15.0
28.08.2023 22:30,135,11.6,15.0
28.08.2023 22:00,134,11.2,14.9
28.08.2023 21:30,134,11.2,14.9
28.08.2023 21:00,134,11.2,14.8
28.08.2023 20:30,134,11.2,14.8
28.08.2023 20:00,134,11.2,14.7
28.08.2023 19:30,134,11.2,14.7
28.08.2023 19:00,134,11.2,14.6
28.08.2023 18:30,134,11.2,14.6
28.08.2023 18:00,134,11.2,14.6
28.08.2023 17:30,134,11.2,14.6
28.08.2023 17:00,134,11.2,14.6
28.08.2023 16:30,134,11.2,14.6
28.08.2023 16:00,134,11.2,14.5
28.08.2023 15:30,134,11.2,14.4
28.08.2023 15:00,134,11.2,14.5
28.08.2023 14:30,134,11.2,14.5
28.08.2023 14:00,134,11.2,14.5
28.08.2023 13:30,134,11.2,14.4
28.08.2023 13:00,134,11.2,14.2
28.08.2023 12:30,134,11.2,14.1
28.08.2023 12:00,134,11.2,14.1
28.08.2023 11:30,134,11.2,14.1
28.08.2023 11:00,134,11.2,14.0
28.08.2023 10:30,134,11.2,14.0
28.08.2023 10:00,134,11.2,13.9
28.08.2023 09:30,135,11.6,13.9
28.08.2023 09:00,134,11.2,13.9
28.08.2023 08:30,134,11.2,13.9
28.08.2023 08:00,134,11.2,13.9
28.08.2023 07:30,135,11.6,13.9
28.08.2023 07:00,134,11.2,14.0
28.08.2023 06:30,134,11.2,14.0
28.08.2023 06:00,134,11.2,14.1
28.08.2023 05:30,135,11.6,14.2
28.08.2023 05:00,134,11.2,14.4
28.08.2023 04:30,134,11.2,14.5
28.08.2023 04:00,134,11.2,14.6
28.08.2023 03:30,134,11.2,14.7
28.08.2023 03:00,134,11.2,14.9
28.08.2023 02:30,134,11.2,14.9
28.08.2023 02:00,135,11.6,15.0
28.08.2023 01:30,135,11.6,15.1
28.08.2023 01:00,135,11.6,15.2
28.08.2023 00:30,135,11.6,15.2
28.08.2023 00:00,135,11.6,15.3
27.08.2023 23:30,135,11.6,15.3
27.08.2023 23:00,135,11.6,15.3
27.08.2023 22:30,135,11.6,15.3
27.08.2023 22:00,135,11.6,15.3
27.08.2023 21:30,135,11.6,15.3
27.08.2023 21:00,135,11.6,15.3
27.08.2023 20:30,135,11.6,15.2
