Datum,Vodostaj [cm],Pretok [m³/s],Temperatura vode [°C]
30.08.2023 00:30,24,0.008,17.0
30.08.2023 00:00,24,0.008,17.0
29.08.2023 23:30,24,0.008,17.1
29.08.2023 23:00,26,0.011,17.1
29.08.2023 22:30,26,0.011,17.1
29.08.2023 22:00,26,0.011,17.1
29.08.2023 21:30,26,0.011,17.2
29.08.2023 21:00,28,0.013,17.4
29.08.2023 20:30,28,0.013,17.6
29.08.2023 20:00,28,0.013,17.9
29.08.2023 19:30,26,0.011,18.1
29.08.2023 19:00,26,0.011,18.2
29.08.2023 18:30,26,0.011,18.2
29.08.2023 18:00,30,0.016,18.2
29.08.2023 17:30,30,0.016,18.3
29.08.2023 17:00,18,0.001,18.4
29.08.2023 16:30,18,0.001,18.5
29.08.2023 16:00,18,0.001,18.5
29.08.2023 15:30,18,0.001,18.5
29.08.2023 15:00,18,0.001,18.4
29.08.2023 14:30,18,0.001,18.4
29.08.2023 14:00,18,0.001,18.3
29.08.2023 13:30,18,0.001,18.2
29.08.2023 13:00,18,0.001,18.2
29.08.2023 12:30,18,0.001,18.2
29.08.2023 12:00,18,0.001,18.1
29.08.2023 11:30,18,0.001,18.1
29.08.2023 11:00,18,0.001,18.1
29.08.2023 10:30,18,0.001,18.1
29.08.2023 10:00,18,0.001,18.2
29.08.2023 09:30,18,0.001,18.2
29.08.2023 09:00,18,0.001,18.2
29.08.2023 08:30,18,0.001,18.2
29.08.2023 08:00,18,0.001,18.3
29.08.2023 07:30,18,0.001,18.3
29.08.2023 07:00,18,0.001,18.4
29.08.2023 06:30,18,0.001,18.5
29.08.2023 06:00,18,0.001,18.5
29.08.2023 05:30,18,0.001,18.6
29.08.2023 05:00,18,0.001,18.7
29.08.2023 04:30,18,0.001,18.7
29.08.2023 04:00,18,0.001,18.8
29.08.2023 03:30,18,0.001,18.9
29.08.2023 03:00,18,0.001,18.9
29.08.2023 02:30,18,0.001,19.0
29.08.2023 02:00,18,0.001,19.0
29.08.2023 01:30,18,0.001,19.1
29.08.2023 01:00,18,0.001,19.1
29.08.2023 00:30,18,0.001,19.2
29.08.2023 00:00,18,0.001,19.2
28.08.2023 23:30,18,0.001,19.2
28.08.2023 23:00,18,0.001,19.3
28.08.2023 22:30,18,0.001,19.3
28.08.2023 22:00,18,0.001,19.4
28.08.2023 21:30,18,0.001,19.4
28.08.2023 21:00,18,0.001,19.5
28.08.2023 20:30,18,0.001,19.5
28.08.2023 20:00,18,0.001,19.5
28.08.2023 19:30,18,0.001,19.6
28.08.2023 19:00,18,0.001,19.6
28.08.2023 18:30,18,0.001,19.6
