Datum,Vodostaj [cm],Pretok [mÂ³/s],Temperatura vode [Â°C]
17.08.2023 00:30,79,0.326,12.3
17.08.2023 00:00,79,0.326,12.4
16.08.2023 23:30,79,0.326,12.5
16.08.2023 23:00,79,0.326,12.6
16.08.2023 22:30,79,0.326,12.7
16.08.2023 22:00,79,0.326,12.8
16.08.2023 21:30,79,0.326,12.9
16.08.2023 21:00,79,0.326,13.0
16.08.2023 20:30,80,0.341,13.1
16.08.2023 20:00,80,0.341,13.2
16.08.2023 19:30,80,0.341,13.3
16.08.2023 19:00,80,0.341,13.4
16.08.2023 18:30,81,0.356,13.5
16.08.2023 18:00,80,0.341,13.5
16.08.2023 17:30,80,0.341,13.6
16.08.2023 17:00,79,0.326,13.7
16.08.2023 16:30,80,0.341,13.7
16.08.2023 16:00,80,0.341,13.7
16.08.2023 15:30,80,0.341,13.7
16.08.2023 15:00,80,0.341,13.6
16.08.2023 14:30,80,0.341,13.6
16.08.2023 14:00,80,0.341,13.5
16.08.2023 13:30,80,0.341,13.4
16.08.2023 13:00,80,0.341,13.2
16.08.2023 12:30,81,0.356,13.0
16.08.2023 12:00,80,0.341,12.8
16.08.2023 11:30,80,0.341,12.4
16.08.2023 11:00,80,0.341,12.1
16.08.2023 10:30,80,0.341,12.0
16.08.2023 10:00,80,0.341,11.9
16.08.2023 09:30,80,0.341,11.7
16.08.2023 09:00,80,0.341,11.6
16.08.2023 08:30,80,0.341,11.5
16.08.2023 08:00,80,0.341,11.4
16.08.2023 07:30,80,0.341,11.4
16.08.2023 07:00,80,0.341,11.4
16.08.2023 06:30,80,0.341,11.4
16.08.2023 06:00,80,0.341,11.5
16.08.2023 05:30,80,0.341,11.5
16.08.2023 05:00,80,0.341,11.6
16.08.2023 04:30,80,0.341,11.6
16.08.2023 04:00,80,0.341,11.7
16.08.2023 03:30,80,0.341,11.7
16.08.2023 03:00,80,0.341,11.8
16.08.2023 02:30,80,0.341,11.9
16.08.2023 02:00,80,0.341,11.9
