Datum,Vodostaj [cm],Pretok [mÂ³/s],Temperatura vode [Â°C]
17.08.2023 00:30,113,7.71,9.3
17.08.2023 00:00,113,7.71,9.3
16.08.2023 23:30,113,7.71,9.4
16.08.2023 23:00,113,7.71,9.4
16.08.2023 22:30,113,7.71,9.5
16.08.2023 22:00,113,7.71,9.5
16.08.2023 21:30,114,8.10,9.5
16.08.2023 21:00,114,8.10,9.6
16.08.2023 20:30,113,7.71,9.7
16.08.2023 20:00,113,7.71,9.7
16.08.2023 19:30,113,7.71,9.8
16.08.2023 19:00,112,7.33,9.9
16.08.2023 18:30,111,6.95,9.8
16.08.2023 18:00,111,6.95,10.0
16.08.2023 17:30,111,6.95,10.0
16.08.2023 17:00,112,7.33,10.1
16.08.2023 16:30,111,6.95,10.3
16.08.2023 16:00,112,7.33,10.2
16.08.2023 15:30,112,7.33,10.2
16.08.2023 15:00,113,7.71,10.3
16.08.2023 14:30,114,8.10,10.3
16.08.2023 14:00,115,8.49,10.4
16.08.2023 13:30,126,13.2,10.5
16.08.2023 13:00,83,0.515,10.5
16.08.2023 12:30,86,0.740,10.5
16.08.2023 12:00,87,0.833,10.3
16.08.2023 11:30,88,0.937,9.9
16.08.2023 11:00,88,0.937,9.7
16.08.2023 10:30,88,0.937,9.6
16.08.2023 10:00,88,0.937,9.4
16.08.2023 09:30,88,0.937,9.3
16.08.2023 09:00,88,0.937,9.2
16.08.2023 08:30,88,0.937,9.2
16.08.2023 08:00,88,0.937,9.2
16.08.2023 07:30,88,0.937,9.2
16.08.2023 07:00,88,0.937,9.1
16.08.2023 06:30,88,0.937,9.2
16.08.2023 06:00,88,0.937,9.2
16.08.2023 05:30,88,0.937,9.3
16.08.2023 05:00,88,0.937,9.3
16.08.2023 04:30,88,0.937,9.3
16.08.2023 04:00,88,0.937,9.3
16.08.2023 03:30,88,0.937,9.3
16.08.2023 03:00,88,0.937,9.3
16.08.2023 02:30,89,1.05,9.4
16.08.2023 02:00,89,1.05,9.4
16.08.2023 01:30,89,1.05,9.5
16.08.2023 01:00,88,0.937,9.5
16.08.2023 00:30,89,1.05,9.5
16.08.2023 00:00,89,1.05,9.6
15.08.2023 23:30,89,1.05,9.8
15.08.2023 23:00,89,1.05,9.8
15.08.2023 22:30,89,1.05,9.8
15.08.2023 22:00,88,0.937,9.9
15.08.2023 21:30,89,1.05,10.0
15.08.2023 21:00,89,1.05,10.1
15.08.2023 20:30,89,1.05,10.3
15.08.2023 20:00,89,1.05,10.0
15.08.2023 19:30,90,1.18,10.2
15.08.2023 19:00,90,1.18,10.4
15.08.2023 18:30,90,1.18,10.6
15.08.2023 18:00,90,1.18,10.7
15.08.2023 17:30,90,1.18,10.9
15.08.2023 17:00,90,1.18,11.1
15.08.2023 16:30,90,1.18,11.1
15.08.2023 16:00,90,1.18,11.2
15.08.2023 15:30,90,1.18,11.2
15.08.2023 15:00,91,1.31,11.1
15.08.2023 14:30,91,1.31,11.1
15.08.2023 14:00,90,1.18,10.9
15.08.2023 13:30,91,1.31,10.8
15.08.2023 13:00,91,1.31,10.6
15.08.2023 12:30,90,1.18,10.4
15.08.2023 12:00,91,1.31,10.1
15.08.2023 11:30,92,1.46,9.9
15.08.2023 11:00,92,1.46,9.6
15.08.2023 10:30,91,1.31,9.4
15.08.2023 10:00,92,1.46,9.2
15.08.2023 09:30,91,1.31,9.2
15.08.2023 09:00,92,1.46,9.1
15.08.2023 08:30,92,1.46,9.0
15.08.2023 08:00,91,1.31,9.0
15.08.2023 07:30,91,1.31,9.0
15.08.2023 07:00,91,1.31,9.0
15.08.2023 06:30,90,1.18,9.0
15.08.2023 06:00,91,1.31,9.0
15.08.2023 05:30,91,1.31,9.1
15.08.2023 05:00,91,1.31,9.0
15.08.2023 04:30,91,1.31,9.0
15.08.2023 04:00,92,1.46,9.1
15.08.2023 03:30,92,1.46,9.1
15.08.2023 03:00,91,1.31,9.2
15.08.2023 02:30,92,1.46,9.2
15.08.2023 02:00,91,1.31,9.2
15.08.2023 01:30,92,1.46,9.3
15.08.2023 01:00,91,1.31,9.2
15.08.2023 00:30,91,1.31,9.3
15.08.2023 00:00,92,1.46,9.4
14.08.2023 23:30,92,1.46,9.4
14.08.2023 23:00,92,1.46,9.4
14.08.2023 22:30,92,1.46,9.5
14.08.2023 22:00,93,1.63,9.6
14.08.2023 21:30,92,1.46,9.6
14.08.2023 21:00,93,1.63,9.7
14.08.2023 20:30,92,1.46,9.8
14.08.2023 20:00,93,1.63,9.9
14.08.2023 19:30,93,1.63,10.0
14.08.2023 19:00,92,1.46,10.3
14.08.2023 18:30,92,1.46,10.5
14.08.2023 18:00,93,1.63,10.6
14.08.2023 17:30,93,1.63,10.8
14.08.2023 17:00,93,1.63,10.9
14.08.2023 16:30,94,1.80,11.0
14.08.2023 16:00,93,1.63,11.1
14.08.2023 15:30,92,1.46,11.1
14.08.2023 15:00,94,1.80,11.0
14.08.2023 14:30,94,1.80,11.0
14.08.2023 14:00,93,1.63,10.9
14.08.2023 13:30,94,1.80,10.8
14.08.2023 13:00,94,1.80,10.6
14.08.2023 12:30,94,1.80,10.5
14.08.2023 12:00,95,2.00,10.3
14.08.2023 11:30,94,1.80,10.0
14.08.2023 11:00,94,1.80,10.0
14.08.2023 10:30,94,1.80,9.6
14.08.2023 10:00,94,1.80,9.4
14.08.2023 09:30,94,1.80,9.3
14.08.2023 09:00,94,1.80,9.3
14.08.2023 08:30,93,1.63,9.2
14.08.2023 08:00,94,1.80,9.2
14.08.2023 07:30,93,1.63,9.2
14.08.2023 07:00,94,1.80,9.2
14.08.2023 06:30,94,1.80,9.2
14.08.2023 06:00,94,1.80,9.2
14.08.2023 05:30,93,1.63,9.2
14.08.2023 05:00,94,1.80,9.2
14.08.2023 04:30,93,1.63,9.2
14.08.2023 04:00,94,1.80,9.3
14.08.2023 03:30,94,1.80,9.3
14.08.2023 03:00,94,1.80,9.3
14.08.2023 02:30,94,1.80,9.4
14.08.2023 02:00,94,1.80,9.4
14.08.2023 01:30,94,1.80,9.4
14.08.2023 01:00,94,1.80,9.4
14.08.2023 00:30,94,1.80,9.4
14.08.2023 00:00,94,1.80,9.5
13.08.2023 23:30,95,2.00,9.5
13.08.2023 23:00,95,2.00,9.6
13.08.2023 22:30,95,2.00,9.6
13.08.2023 22:00,95,2.00,9.7
13.08.2023 21:30,95,2.00,9.7
13.08.2023 21:00,95,2.00,9.8
13.08.2023 20:30,95,2.00,9.8
13.08.2023 20:00,95,2.00,9.9
13.08.2023 19:30,95,2.00,10.0
13.08.2023 19:00,95,2.00,10.1
13.08.2023 18:30,96,2.20,10.3
13.08.2023 18:00,95,2.00,10.4
13.08.2023 17:30,95,2.00,10.6
13.08.2023 17:00,95,2.00,10.7
13.08.2023 16:30,95,2.00,10.9
13.08.2023 16:00,96,2.20,11.1
13.08.2023 15:30,96,2.20,11.3
13.08.2023 15:00,96,2.20,11.3
13.08.2023 14:30,96,2.20,11.1
13.08.2023 14:00,96,2.20,11.0
13.08.2023 13:30,97,2.42,10.9
13.08.2023 13:00,96,2.20,10.7
13.08.2023 12:30,96,2.20,10.5
13.08.2023 12:00,96,2.20,10.3
13.08.2023 11:30,97,2.42,10.0
13.08.2023 11:00,97,2.42,9.7
13.08.2023 10:30,97,2.42,9.5
13.08.2023 10:00,97,2.42,9.4
13.08.2023 09:30,96,2.20,9.3
13.08.2023 09:00,97,2.42,9.2
13.08.2023 08:30,97,2.42,9.2
13.08.2023 08:00,96,2.20,9.1
13.08.2023 07:30,97,2.42,9.1
13.08.2023 07:00,97,2.42,9.1
13.08.2023 06:30,97,2.42,9.1
13.08.2023 06:00,97,2.42,9.2
13.08.2023 05:30,97,2.42,9.2
13.08.2023 05:00,97,2.42,9.2
13.08.2023 04:30,97,2.42,9.2
13.08.2023 04:00,97,2.42,9.2
13.08.2023 03:30,97,2.42,9.3
13.08.2023 03:00,97,2.42,9.2
13.08.2023 02:30,97,2.42,9.3
13.08.2023 02:00,97,2.42,9.3
13.08.2023 01:30,97,2.42,9.3
13.08.2023 01:00,97,2.42,9.3
13.08.2023 00:30,98,2.66,9.4
13.08.2023 00:00,97,2.42,9.4
12.08.2023 23:30,97,2.42,9.4
12.08.2023 23:00,98,2.66,9.5
12.08.2023 22:30,97,2.42,9.5
12.08.2023 22:00,97,2.42,9.6
12.08.2023 21:30,98,2.66,9.6
12.08.2023 21:00,98,2.66,9.7
12.08.2023 20:30,98,2.66,9.8
12.08.2023 20:00,98,2.66,9.9
12.08.2023 19:30,98,2.66,10.0
12.08.2023 19:00,98,2.66,10.3
12.08.2023 18:30,98,2.66,10.5
12.08.2023 18:00,98,2.66,10.7
12.08.2023 17:30,99,2.91,10.8
12.08.2023 17:00,99,2.91,10.9
12.08.2023 16:30,99,2.91,11.0
12.08.2023 16:00,99,2.91,11.0
12.08.2023 15:30,98,2.66,11.0
12.08.2023 15:00,99,2.91,11.0
12.08.2023 14:30,99,2.91,10.9
12.08.2023 14:00,99,2.91,10.7
12.08.2023 13:30,99,2.91,10.6
12.08.2023 13:00,100,3.18,10.4
12.08.2023 12:30,99,2.91,10.2
12.08.2023 12:00,99,2.91,9.9
12.08.2023 11:30,99,2.91,9.7
12.08.2023 11:00,99,2.91,9.5
12.08.2023 10:30,99,2.91,9.3
12.08.2023 10:00,99,2.91,9.1
12.08.2023 09:30,99,2.91,9.1
12.08.2023 09:00,99,2.91,9.0
12.08.2023 08:30,99,2.91,9.0
12.08.2023 08:00,99,2.91,8.9
12.08.2023 07:30,99,2.91,8.9
12.08.2023 07:00,99,2.91,8.9
12.08.2023 06:30,100,3.18,9.0
