Datum,Vodostaj [cm],Pretok [mÂ³/s],Temperatura vode [Â°C]
17.08.2023 00:30,72,5.49,10.9
17.08.2023 00:00,72,5.49,10.9
16.08.2023 23:30,72,5.49,11.0
16.08.2023 23:00,72,5.49,11.1
16.08.2023 22:30,72,5.49,11.2
16.08.2023 22:00,72,5.49,11.2
16.08.2023 21:30,72,5.49,11.3
16.08.2023 21:00,72,5.49,11.4
16.08.2023 20:30,72,5.49,11.5
16.08.2023 20:00,71,5.23,11.6
16.08.2023 19:30,72,5.49,11.7
16.08.2023 19:00,73,5.77,11.8
16.08.2023 18:30,72,5.49,11.9
16.08.2023 18:00,72,5.49,11.9
16.08.2023 17:30,73,5.77,11.8
16.08.2023 17:00,72,5.49,12.0
16.08.2023 16:30,73,5.77,12.2
16.08.2023 16:00,73,5.77,12.5
16.08.2023 15:30,73,5.77,12.8
16.08.2023 15:00,73,5.77,13.1
16.08.2023 14:30,73,5.77,13.3
16.08.2023 14:00,74,6.05,13.1
16.08.2023 13:30,72,5.49,13.2
16.08.2023 13:00,75,6.34,12.9
16.08.2023 12:30,72,5.49,12.4
16.08.2023 12:00,73,5.77,12.3
16.08.2023 11:30,74,6.05,11.9
16.08.2023 11:00,73,5.77,11.6
16.08.2023 10:30,73,5.77,11.3
16.08.2023 10:00,73,5.77,11.1
16.08.2023 09:30,72,5.49,10.7
16.08.2023 09:00,74,6.05,10.5
16.08.2023 08:30,73,5.77,10.4
16.08.2023 08:00,73,5.77,10.4
16.08.2023 07:30,73,5.77,10.4
16.08.2023 07:00,73,5.77,10.4
16.08.2023 06:30,73,5.77,10.4
16.08.2023 06:00,73,5.77,10.4
16.08.2023 05:30,73,5.77,10.5
16.08.2023 05:00,74,6.05,10.5
16.08.2023 04:30,73,5.77,10.5
16.08.2023 04:00,73,5.77,10.6
16.08.2023 03:30,74,6.05,10.6
16.08.2023 03:00,74,6.05,10.6
16.08.2023 02:30,73,5.77,10.7
16.08.2023 02:00,74,6.05,10.7
16.08.2023 01:30,74,6.05,10.7
16.08.2023 01:00,74,6.05,10.8
16.08.2023 00:30,74,6.05,10.9
16.08.2023 00:00,74,6.05,10.9
15.08.2023 23:30,74,6.05,11.0
15.08.2023 23:00,74,6.05,11.0
15.08.2023 22:30,73,5.77,11.1
15.08.2023 22:00,74,6.05,11.2
15.08.2023 21:30,74,6.05,11.3
15.08.2023 21:00,74,6.05,11.5
15.08.2023 20:30,74,6.05,11.6
15.08.2023 20:00,75,6.34,11.9
15.08.2023 19:30,74,6.05,12.2
15.08.2023 19:00,75,6.34,12.4
15.08.2023 18:30,75,6.34,12.6
15.08.2023 18:00,75,6.34,12.9
15.08.2023 17:30,74,6.05,13.1
15.08.2023 17:00,74,6.05,13.3
15.08.2023 16:30,75,6.34,13.4
15.08.2023 16:00,75,6.34,13.4
15.08.2023 15:30,75,6.34,13.6
15.08.2023 15:00,76,6.64,13.5
15.08.2023 14:30,75,6.34,13.3
15.08.2023 14:00,75,6.34,13.1
15.08.2023 13:30,75,6.34,12.8
15.08.2023 13:00,75,6.34,12.6
15.08.2023 12:30,76,6.64,12.3
15.08.2023 12:00,75,6.34,11.9
15.08.2023 11:30,75,6.34,11.6
15.08.2023 11:00,75,6.34,11.2
15.08.2023 10:30,74,6.05,10.9
15.08.2023 10:00,75,6.34,10.6
15.08.2023 09:30,74,6.05,10.4
15.08.2023 09:00,74,6.05,10.1
15.08.2023 08:30,76,6.64,10.1
15.08.2023 08:00,76,6.64,10.0
15.08.2023 07:30,76,6.64,10.0
15.08.2023 07:00,76,6.64,10.0
15.08.2023 06:30,75,6.34,10.0
15.08.2023 06:00,75,6.34,10.1
15.08.2023 05:30,76,6.64,10.1
15.08.2023 05:00,76,6.64,10.1
15.08.2023 04:30,76,6.64,10.2
15.08.2023 04:00,76,6.64,10.2
15.08.2023 03:30,75,6.34,10.3
15.08.2023 03:00,76,6.64,10.4
15.08.2023 02:30,75,6.34,10.4
15.08.2023 02:00,76,6.64,10.5
15.08.2023 01:30,76,6.64,10.5
15.08.2023 01:00,76,6.64,10.5
15.08.2023 00:30,76,6.64,10.6
15.08.2023 00:00,76,6.64,10.6
14.08.2023 23:30,76,6.64,10.7
14.08.2023 23:00,76,6.64,10.7
14.08.2023 22:30,76,6.64,10.8
14.08.2023 22:00,76,6.64,10.9
14.08.2023 21:30,76,6.64,11.0
14.08.2023 21:00,76,6.64,11.1
14.08.2023 20:30,77,6.94,11.3
14.08.2023 20:00,78,7.25,11.6
14.08.2023 19:30,76,6.64,11.9
14.08.2023 19:00,78,7.25,12.2
14.08.2023 18:30,77,6.94,12.4
14.08.2023 18:00,78,7.25,12.7
14.08.2023 17:30,78,7.25,12.9
14.08.2023 17:00,78,7.25,13.1
14.08.2023 16:30,78,7.25,13.2
14.08.2023 16:00,77,6.94,13.3
14.08.2023 15:30,78,7.25,13.3
14.08.2023 15:00,78,7.25,13.2
14.08.2023 14:30,78,7.25,13.1
14.08.2023 14:00,78,7.25,13.0
14.08.2023 13:30,78,7.25,12.7
14.08.2023 13:00,78,7.25,12.5
14.08.2023 12:30,78,7.25,12.2
14.08.2023 12:00,78,7.25,11.8
14.08.2023 11:30,78,7.25,11.5
14.08.2023 11:00,78,7.25,11.2
14.08.2023 10:30,78,7.25,10.9
14.08.2023 10:00,77,6.94,10.6
14.08.2023 09:30,79,7.56,10.4
14.08.2023 09:00,78,7.25,10.3
14.08.2023 08:30,78,7.25,10.1
14.08.2023 08:00,78,7.25,10.1
14.08.2023 07:30,78,7.25,10.1
14.08.2023 07:00,80,7.88,10.0
14.08.2023 06:30,79,7.56,10.1
14.08.2023 06:00,79,7.56,10.1
14.08.2023 05:30,79,7.56,10.2
14.08.2023 05:00,79,7.56,10.2
14.08.2023 04:30,79,7.56,10.3
14.08.2023 04:00,79,7.56,10.4
14.08.2023 03:30,79,7.56,10.4
14.08.2023 03:00,80,7.88,10.4
14.08.2023 02:30,79,7.56,10.4
14.08.2023 02:00,80,7.88,10.4
14.08.2023 01:30,80,7.88,10.5
14.08.2023 01:00,80,7.88,10.5
14.08.2023 00:30,80,7.88,10.5
14.08.2023 00:00,80,7.88,10.6
13.08.2023 23:30,80,7.88,10.6
13.08.2023 23:00,80,7.88,10.7
13.08.2023 22:30,80,7.88,10.8
13.08.2023 22:00,80,7.88,10.9
13.08.2023 21:30,80,7.88,11.0
13.08.2023 21:00,81,8.20,11.1
13.08.2023 20:30,81,8.20,11.2
13.08.2023 20:00,80,7.88,11.3
13.08.2023 19:30,80,7.88,11.6
13.08.2023 19:00,80,7.88,11.8
13.08.2023 18:30,80,7.88,11.9
13.08.2023 18:00,80,7.88,12.1
13.08.2023 17:30,80,7.88,12.5
13.08.2023 17:00,80,7.88,12.8
13.08.2023 16:30,80,7.88,13.1
13.08.2023 16:00,80,7.88,13.2
13.08.2023 15:30,80,7.88,13.1
13.08.2023 15:00,80,7.88,13.1
13.08.2023 14:30,81,8.20,12.9
13.08.2023 14:00,81,8.20,12.8
13.08.2023 13:30,81,8.20,12.5
13.08.2023 13:00,81,8.20,12.2
13.08.2023 12:30,81,8.20,11.9
13.08.2023 12:00,81,8.20,11.5
13.08.2023 11:30,81,8.20,11.2
13.08.2023 11:00,80,7.88,10.9
13.08.2023 10:30,81,8.20,10.6
13.08.2023 10:00,82,8.53,10.2
13.08.2023 09:30,81,8.20,10.0
13.08.2023 09:00,82,8.53,9.9
13.08.2023 08:30,81,8.20,9.8
13.08.2023 08:00,81,8.20,9.7
13.08.2023 07:30,82,8.53,9.7
13.08.2023 07:00,82,8.53,9.7
13.08.2023 06:30,82,8.53,9.7
13.08.2023 06:00,82,8.53,9.7
13.08.2023 05:30,82,8.53,9.7
13.08.2023 05:00,82,8.53,9.8
13.08.2023 04:30,82,8.53,9.8
13.08.2023 04:00,82,8.53,9.8
13.08.2023 03:30,82,8.53,9.8
13.08.2023 03:00,83,8.86,9.9
13.08.2023 02:30,83,8.86,9.9
13.08.2023 02:00,83,8.86,10.0
13.08.2023 01:30,83,8.86,10.0
13.08.2023 01:00,83,8.86,10.0
13.08.2023 00:30,83,8.86,10.1
13.08.2023 00:00,83,8.86,10.1
12.08.2023 23:30,84,9.20,10.2
12.08.2023 23:00,83,8.86,10.3
12.08.2023 22:30,82,8.53,10.4
12.08.2023 22:00,83,8.86,10.4
12.08.2023 21:30,83,8.86,10.5
12.08.2023 21:00,82,8.53,10.6
12.08.2023 20:30,83,8.86,10.7
12.08.2023 20:00,84,9.20,10.9
12.08.2023 19:30,84,9.20,11.1
12.08.2023 19:00,83,8.86,11.3
12.08.2023 18:30,84,9.20,11.6
12.08.2023 18:00,84,9.20,11.8
12.08.2023 17:30,84,9.20,12.0
12.08.2023 17:00,84,9.20,12.2
12.08.2023 16:30,84,9.20,12.3
12.08.2023 16:00,84,9.20,12.4
12.08.2023 15:30,85,9.54,12.5
12.08.2023 15:00,83,8.86,12.5
12.08.2023 14:30,83,8.86,12.4
12.08.2023 14:00,85,9.54,12.2
12.08.2023 13:30,84,9.20,12.0
12.08.2023 13:00,85,9.54,11.8
12.08.2023 12:30,85,9.54,11.5
12.08.2023 12:00,86,9.89,11.2
12.08.2023 11:30,88,10.6,10.9
12.08.2023 11:00,85,9.54,10.5
12.08.2023 10:30,85,9.54,10.1
12.08.2023 10:00,86,9.89,9.9
12.08.2023 09:30,85,9.54,9.7
12.08.2023 09:00,85,9.54,9.6
12.08.2023 08:30,86,9.89,9.5
12.08.2023 08:00,86,9.89,9.4
12.08.2023 07:30,86,9.89,9.4
12.08.2023 07:00,86,9.89,9.4
12.08.2023 06:30,86,9.89,9.4
12.08.2023 06:00,86,9.89,9.4
12.08.2023 05:30,87,10.2,9.4
12.08.2023 05:00,86,9.89,9.4
12.08.2023 04:30,87,10.2,9.5
12.08.2023 04:00,86,9.89,9.5
12.08.2023 03:30,87,10.2,9.5
12.08.2023 03:00,87,10.2,9.6
12.08.2023 02:30,87,10.2,9.6
12.08.2023 02:00,87,10.2,9.6
12.08.2023 01:30,87,10.2,9.6
12.08.2023 01:00,87,10.2,9.7
12.08.2023 00:30,88,10.6,9.7
12.08.2023 00:00,87,10.2,9.7
11.08.2023 23:30,88,10.6,9.8
11.08.2023 23:00,88,10.6,9.8
11.08.2023 22:30,88,10.6,9.9
11.08.2023 22:00,88,10.6,9.9
11.08.2023 21:30,89,11.0,10.0
11.08.2023 21:00,88,10.6,10.1
11.08.2023 20:30,88,10.6,10.3
11.08.2023 20:00,89,11.0,10.5
11.08.2023 19:30,88,10.6,10.7
11.08.2023 19:00,90,11.3,10.9
11.08.2023 18:30,88,10.6,11.1
11.08.2023 18:00,89,11.0,11.3
11.08.2023 17:30,89,11.0,11.5
11.08.2023 17:00,90,11.3,11.6
11.08.2023 16:30,89,11.0,11.7
11.08.2023 16:00,90,11.3,11.8
11.08.2023 15:30,90,11.3,11.8
11.08.2023 15:00,90,11.3,11.7
11.08.2023 14:30,90,11.3,11.5
11.08.2023 14:00,90,11.3,10.9
11.08.2023 13:30,90,11.3,10.6
11.08.2023 13:00,91,11.7,10.5
11.08.2023 12:30,91,11.7,10.6
11.08.2023 12:00,91,11.7,10.6
11.08.2023 11:30,91,11.7,10.5
11.08.2023 11:00,91,11.7,10.2
11.08.2023 10:30,92,12.1,10.0
11.08.2023 10:00,91,11.7,9.7
11.08.2023 09:30,91,11.7,9.5
11.08.2023 09:00,92,12.1,9.4
11.08.2023 08:30,91,11.7,9.3
11.08.2023 08:00,92,12.1,9.3
11.08.2023 07:30,92,12.1,9.3
11.08.2023 07:00,92,12.1,9.3
11.08.2023 06:30,92,12.1,9.3
11.08.2023 06:00,92,12.1,9.3
11.08.2023 05:30,93,12.5,9.3
11.08.2023 05:00,93,12.5,9.3
11.08.2023 04:30,93,12.5,9.3
11.08.2023 04:00,93,12.5,9.3
11.08.2023 03:30,94,12.9,9.4
11.08.2023 03:00,93,12.5,9.4
11.08.2023 02:30,94,12.9,9.4
11.08.2023 02:00,94,12.9,9.4
11.08.2023 01:30,94,12.9,9.4
11.08.2023 01:00,94,12.9,9.4
11.08.2023 00:30,95,13.3,9.4
11.08.2023 00:00,95,13.3,9.4
10.08.2023 23:30,95,13.3,9.4
10.08.2023 23:00,95,13.3,9.4
10.08.2023 22:30,95,13.3,9.5
10.08.2023 22:00,95,13.3,9.5
10.08.2023 21:30,95,13.3,9.5
10.08.2023 21:00,96,13.7,9.6
10.08.2023 20:30,98,14.5,9.6
10.08.2023 20:00,96,13.7,9.7
10.08.2023 19:30,97,14.1,9.8
10.08.2023 19:00,96,13.7,9.8
10.08.2023 18:30,96,13.7,9.9
10.08.2023 18:00,97,14.1,10.1
10.08.2023 17:30,97,14.1,10.1
10.08.2023 17:00,98,14.5,10.2
10.08.2023 16:30,98,14.5,10.6
10.08.2023 16:00,100,15.3,10.9
10.08.2023 15:30,96,13.7,10.9
10.08.2023 15:00,98,14.5,10.9
10.08.2023 14:30,100,15.3,10.7
10.08.2023 14:00,98,14.5,10.4
10.08.2023 13:30,99,14.9,10.2
10.08.2023 13:00,98,14.5,10.2
10.08.2023 12:30,99,14.9,10.1
10.08.2023 12:00,99,14.9,10.0
10.08.2023 11:30,99,14.9,9.8
10.08.2023 11:00,100,15.3,9.7
10.08.2023 10:30,100,15.3,9.5
10.08.2023 10:00,99,14.9,9.2
10.08.2023 09:30,100,15.3,9.1
10.08.2023 09:00,100,15.3,9.1
10.08.2023 08:30,101,15.8,9.0
10.08.2023 08:00,101,15.8,9.0
10.08.2023 07:30,101,15.8,9.0
10.08.2023 07:00,100,15.3,8.9
10.08.2023 06:30,101,15.8,8.9
10.08.2023 06:00,101,15.8,8.9
10.08.2023 05:30,102,16.2,8.9
10.08.2023 05:00,102,16.2,8.9
10.08.2023 04:30,102,16.2,9.0
10.08.2023 04:00,103,16.6,9.0
10.08.2023 03:30,103,16.6,9.0
10.08.2023 03:00,103,16.6,9.0
10.08.2023 02:30,103,16.6,9.0
10.08.2023 02:00,103,16.6,9.0
10.08.2023 01:30,103,16.6,9.0
10.08.2023 01:00,103,16.6,9.0
10.08.2023 00:30,104,17.1,9.0
10.08.2023 00:00,103,16.6,9.1
09.08.2023 23:30,104,17.1,9.1
09.08.2023 23:00,104,17.1,9.1
09.08.2023 22:30,104,17.1,9.1
09.08.2023 22:00,104,17.1,9.1
09.08.2023 21:30,105,17.5,9.2
09.08.2023 21:00,105,17.5,9.2
09.08.2023 20:30,105,17.5,9.3
09.08.2023 20:00,106,18.0,9.3
09.08.2023 19:30,105,17.5,9.4
09.08.2023 19:00,105,17.5,9.5
09.08.2023 18:30,106,18.0,9.5
