Datum,Vodostaj [cm],Pretok [m³/s],Temperatura vode [°C]
30.08.2023 00:30,26,1.60,21.6
30.08.2023 00:00,26,1.60,21.6
29.08.2023 23:30,26,1.60,21.7
29.08.2023 23:00,26,1.60,21.7
29.08.2023 22:30,26,1.60,21.7
29.08.2023 22:00,26,1.60,21.7
29.08.2023 21:30,26,1.60,21.7
29.08.2023 21:00,26,1.60,21.7
29.08.2023 20:30,26,1.60,21.7
29.08.2023 20:00,26,1.60,21.7
29.08.2023 19:30,25,1.51,21.6
29.08.2023 19:00,25,1.51,21.6
29.08.2023 18:30,25,1.51,21.6
29.08.2023 18:00,25,1.51,21.6
29.08.2023 17:30,25,1.51,21.6
29.08.2023 17:00,25,1.51,21.7
29.08.2023 16:30,25,1.51,21.7
29.08.2023 16:00,25,1.51,21.7
29.08.2023 15:30,26,1.60,21.7
29.08.2023 15:00,25,1.51,21.9
29.08.2023 14:30,24,1.43,21.9
29.08.2023 14:00,24,1.43,22.0
29.08.2023 13:30,24,1.43,21.9
29.08.2023 13:00,24,1.43,21.9
29.08.2023 12:30,24,1.43,22.0
29.08.2023 12:00,23,1.35,22.1
29.08.2023 11:30,23,1.35,22.0
29.08.2023 11:00,23,1.35,22.0
29.08.2023 10:30,23,1.35,22.1
29.08.2023 10:00,23,1.35,22.1
29.08.2023 09:30,23,1.35,22.1
29.08.2023 09:00,23,1.35,22.2
29.08.2023 08:30,23,1.35,22.2
29.08.2023 08:00,23,1.35,22.3
29.08.2023 07:30,23,1.35,22.3
29.08.2023 07:00,23,1.35,22.4
29.08.2023 06:30,23,1.35,22.4
29.08.2023 06:00,23,1.35,22.5
29.08.2023 05:30,23,1.35,22.5
29.08.2023 05:00,23,1.35,22.5
29.08.2023 04:30,23,1.35,22.6
29.08.2023 04:00,23,1.35,22.7
29.08.2023 03:30,23,1.35,22.7
29.08.2023 03:00,23,1.35,22.8
29.08.2023 02:30,23,1.35,22.8
29.08.2023 02:00,23,1.35,22.9
29.08.2023 01:30,23,1.35,22.9
29.08.2023 01:00,23,1.35,22.9
29.08.2023 00:30,23,1.35,23.0
29.08.2023 00:00,23,1.35,23.0
28.08.2023 23:30,23,1.35,23.0
28.08.2023 23:00,23,1.35,22.9
28.08.2023 22:30,23,1.35,22.9
28.08.2023 22:00,23,1.35,22.9
28.08.2023 21:30,23,1.35,22.9
28.08.2023 21:00,23,1.35,22.9
28.08.2023 20:30,23,1.35,22.8
28.08.2023 20:00,23,1.35,22.8
28.08.2023 19:30,23,1.35,22.7
28.08.2023 19:00,23,1.35,22.7
28.08.2023 18:30,23,1.35,22.7
28.08.2023 18:00,23,1.35,22.7
28.08.2023 17:30,23,1.35,22.6
28.08.2023 17:00,23,1.35,22.6
28.08.2023 16:30,23,1.35,22.6
28.08.2023 16:00,23,1.35,22.6
28.08.2023 15:30,23,1.35,22.6
28.08.2023 15:00,23,1.35,22.6
28.08.2023 14:30,23,1.35,22.6
28.08.2023 14:00,23,1.35,22.6
28.08.2023 13:30,23,1.35,22.6
28.08.2023 13:00,23,1.35,22.6
28.08.2023 12:30,23,1.35,22.6
28.08.2023 12:00,23,1.35,22.7
28.08.2023 11:30,23,1.35,22.8
28.08.2023 11:00,23,1.35,22.8
28.08.2023 10:30,23,1.35,22.8
28.08.2023 10:00,23,1.35,22.8
28.08.2023 09:30,23,1.35,22.9
28.08.2023 09:00,23,1.35,22.9
28.08.2023 08:30,23,1.35,23.0
28.08.2023 08:00,23,1.35,23.1
28.08.2023 07:30,23,1.35,23.1
28.08.2023 07:00,23,1.35,23.2
28.08.2023 06:30,23,1.35,23.3
28.08.2023 06:00,23,1.35,23.4
28.08.2023 05:30,23,1.35,23.4
28.08.2023 05:00,23,1.35,23.5
28.08.2023 04:30,23,1.35,23.6
28.08.2023 04:00,23,1.35,23.6
28.08.2023 03:30,23,1.35,23.7
28.08.2023 03:00,23,1.35,23.8
28.08.2023 02:30,23,1.35,23.9
28.08.2023 02:00,23,1.35,23.9
28.08.2023 01:30,23,1.35,24.0
28.08.2023 01:00,24,1.43,24.1
28.08.2023 00:30,23,1.35,24.1
28.08.2023 00:00,24,1.43,24.1
27.08.2023 23:30,23,1.35,24.0
27.08.2023 23:00,24,1.43,24.0
27.08.2023 22:30,24,1.43,23.9
27.08.2023 22:00,24,1.43,23.8
27.08.2023 21:30,24,1.43,23.8
27.08.2023 21:00,24,1.43,23.7
27.08.2023 20:30,24,1.43,23.7
27.08.2023 20:00,24,1.43,23.6
27.08.2023 19:30,24,1.43,23.6
27.08.2023 19:00,24,1.43,23.5
27.08.2023 18:30,24,1.43,23.5
27.08.2023 18:00,24,1.43,23.4
27.08.2023 17:30,24,1.43,23.3
27.08.2023 17:00,24,1.43,23.2
27.08.2023 16:30,24,1.43,23.2
27.08.2023 16:00,24,1.43,23.1
27.08.2023 15:30,24,1.43,23.1
27.08.2023 15:00,24,1.43,23.0
27.08.2023 14:30,24,1.43,23.0
27.08.2023 14:00,24,1.43,23.0
27.08.2023 13:30,24,1.43,22.9
27.08.2023 13:00,24,1.43,22.9
27.08.2023 12:30,24,1.43,22.9
27.08.2023 12:00,24,1.43,22.9
27.08.2023 11:30,24,1.43,23.0
27.08.2023 11:00,24,1.43,23.0
27.08.2023 10:30,24,1.43,23.0
27.08.2023 10:00,24,1.43,23.0
27.08.2023 09:30,24,1.43,23.1
27.08.2023 09:00,24,1.43,23.1
27.08.2023 08:30,24,1.43,23.2
27.08.2023 08:00,24,1.43,23.3
27.08.2023 07:30,24,1.43,23.3
27.08.2023 07:00,24,1.43,23.4
27.08.2023 06:30,24,1.43,23.5
27.08.2023 06:00,24,1.43,23.6
27.08.2023 05:30,24,1.43,23.7
27.08.2023 05:00,24,1.43,23.8
27.08.2023 04:30,24,1.43,23.9
27.08.2023 04:00,24,1.43,24.0
27.08.2023 03:30,24,1.43,24.1
27.08.2023 03:00,24,1.43,24.2
27.08.2023 02:30,24,1.43,24.2
27.08.2023 02:00,24,1.43,24.3
27.08.2023 01:30,24,1.43,24.4
27.08.2023 01:00,24,1.43,24.5
27.08.2023 00:30,24,1.43,24.6
27.08.2023 00:00,24,1.43,24.6
26.08.2023 23:30,24,1.43,24.6
26.08.2023 23:00,24,1.43,24.6
26.08.2023 22:30,24,1.43,24.6
26.08.2023 22:00,24,1.43,24.5
26.08.2023 21:30,24,1.43,24.4
26.08.2023 21:00,24,1.43,24.4
26.08.2023 20:30,25,1.51,24.3
26.08.2023 20:00,25,1.51,24.3
26.08.2023 19:30,24,1.43,24.3
26.08.2023 19:00,24,1.43,24.2
26.08.2023 18:30,24,1.43,24.2
26.08.2023 18:00,24,1.43,24.1
26.08.2023 17:30,25,1.51,24.0
26.08.2023 17:00,24,1.43,23.9
26.08.2023 16:30,25,1.51,23.8
26.08.2023 16:00,25,1.51,23.7
26.08.2023 15:30,24,1.43,23.6
26.08.2023 15:00,25,1.51,23.5
26.08.2023 14:30,25,1.51,23.5
26.08.2023 14:00,25,1.51,23.4
26.08.2023 13:30,25,1.51,23.3
26.08.2023 13:00,24,1.43,23.3
26.08.2023 12:30,24,1.43,23.3
26.08.2023 12:00,23,1.35,23.3
26.08.2023 11:30,24,1.43,23.2
26.08.2023 11:00,25,1.51,23.2
26.08.2023 10:30,25,1.51,23.2
26.08.2023 10:00,25,1.51,23.2
26.08.2023 09:30,25,1.51,23.3
26.08.2023 09:00,25,1.51,23.3
26.08.2023 08:30,25,1.51,23.4
26.08.2023 08:00,25,1.51,23.4
26.08.2023 07:30,25,1.51,23.5
26.08.2023 07:00,25,1.51,23.6
26.08.2023 06:30,25,1.51,23.7
26.08.2023 06:00,25,1.51,23.7
26.08.2023 05:30,25,1.51,23.8
26.08.2023 05:00,25,1.51,23.9
26.08.2023 04:30,25,1.51,23.9
26.08.2023 04:00,25,1.51,24.0
26.08.2023 03:30,25,1.51,24.1
26.08.2023 03:00,25,1.51,24.1
26.08.2023 02:30,25,1.51,24.2
26.08.2023 02:00,25,1.51,24.3
26.08.2023 01:30,25,1.51,24.3
26.08.2023 01:00,25,1.51,24.4
26.08.2023 00:30,25,1.51,24.5
26.08.2023 00:00,25,1.51,24.5
25.08.2023 23:30,25,1.51,24.5
25.08.2023 23:00,25,1.51,24.5
25.08.2023 22:30,25,1.51,24.4
25.08.2023 22:00,25,1.51,24.4
25.08.2023 21:30,25,1.51,24.3
25.08.2023 21:00,25,1.51,24.2
25.08.2023 20:30,25,1.51,24.1
25.08.2023 20:00,25,1.51,24.1
25.08.2023 19:30,25,1.51,24.1
25.08.2023 19:00,25,1.51,24.0
25.08.2023 18:30,25,1.51,23.9
25.08.2023 18:00,26,1.60,23.8
25.08.2023 17:30,25,1.51,23.8
25.08.2023 17:00,25,1.51,23.7
25.08.2023 16:30,25,1.51,23.6
25.08.2023 16:00,25,1.51,23.5
25.08.2023 15:30,26,1.60,23.4
25.08.2023 15:00,25,1.51,23.3
25.08.2023 14:30,25,1.51,23.2
