Datum,Vodostaj [cm],Pretok [mÂ³/s],Temperatura vode [Â°C]
17.08.2023 00:30,37,25.6,20.5
17.08.2023 00:00,37,25.6,20.7
16.08.2023 23:30,36,24.8,20.8
16.08.2023 23:00,36,24.8,20.8
16.08.2023 22:30,37,25.6,20.8
16.08.2023 22:00,37,25.6,20.9
16.08.2023 21:30,37,25.6,20.9
16.08.2023 21:00,37,25.6,21.0
16.08.2023 20:30,37,25.6,21.0
16.08.2023 20:00,37,25.6,21.1
16.08.2023 19:30,37,25.6,21.1
16.08.2023 19:00,37,25.6,21.2
16.08.2023 18:30,38,26.4,21.3
16.08.2023 18:00,37,25.6,21.3
16.08.2023 17:30,37,25.6,21.4
16.08.2023 17:00,38,26.4,21.4
16.08.2023 16:30,38,26.4,21.3
16.08.2023 16:00,38,26.4,21.3
16.08.2023 15:30,38,26.4,21.2
16.08.2023 15:00,38,26.4,21.1
16.08.2023 14:30,38,26.4,21.0
16.08.2023 14:00,38,26.4,20.9
16.08.2023 13:30,38,26.4,20.8
16.08.2023 13:00,38,26.4,20.5
16.08.2023 12:30,38,26.4,20.4
16.08.2023 12:00,38,26.4,20.2
16.08.2023 11:30,38,26.4,20.1
16.08.2023 11:00,38,26.4,19.9
16.08.2023 10:30,38,26.4,19.8
16.08.2023 10:00,38,26.4,19.7
16.08.2023 09:30,38,26.4,19.5
16.08.2023 09:00,38,26.4,19.3
16.08.2023 08:30,38,26.4,19.2
16.08.2023 08:00,38,26.4,19.0
16.08.2023 07:30,38,26.4,19.0
16.08.2023 07:00,38,26.4,19.0
16.08.2023 06:30,38,26.4,19.0
16.08.2023 06:00,38,26.4,19.1
16.08.2023 05:30,38,26.4,19.1
16.08.2023 05:00,39,27.2,19.2
16.08.2023 04:30,39,27.2,19.2
16.08.2023 04:00,38,26.4,19.3
16.08.2023 03:30,38,26.4,19.3
16.08.2023 03:00,39,27.2,19.4
16.08.2023 02:30,39,27.2,19.5
16.08.2023 02:00,38,26.4,19.5
16.08.2023 01:30,38,26.4,19.6
16.08.2023 01:00,39,27.2,19.7
16.08.2023 00:30,38,26.4,19.7
16.08.2023 00:00,39,27.2,19.8
15.08.2023 23:30,39,27.2,19.8
15.08.2023 23:00,39,27.2,19.8
15.08.2023 22:30,39,27.2,19.9
15.08.2023 22:00,39,27.2,19.9
15.08.2023 21:30,39,27.2,19.9
15.08.2023 21:00,39,27.2,19.9
15.08.2023 20:30,39,27.2,19.9
15.08.2023 20:00,39,27.2,19.9
15.08.2023 19:30,39,27.2,19.9
15.08.2023 19:00,39,27.2,20.0
15.08.2023 18:30,40,28.1,20.1
15.08.2023 18:00,39,27.2,20.1
15.08.2023 17:30,40,28.1,20.2
15.08.2023 17:00,40,28.1,20.2
15.08.2023 16:30,40,28.1,20.2
15.08.2023 16:00,40,28.1,20.1
15.08.2023 15:30,40,28.1,20.1
15.08.2023 15:00,40,28.1,20.0
15.08.2023 14:30,40,28.1,20.0
15.08.2023 14:00,40,28.1,19.9
15.08.2023 13:30,40,28.1,19.8
15.08.2023 13:00,40,28.1,19.7
15.08.2023 12:30,40,28.1,19.5
15.08.2023 12:00,40,28.1,19.4
15.08.2023 11:30,40,28.1,19.3
15.08.2023 11:00,40,28.1,19.2
15.08.2023 10:30,40,28.1,19.0
15.08.2023 10:00,40,28.1,18.9
15.08.2023 09:30,40,28.1,18.8
15.08.2023 09:00,40,28.1,18.6
15.08.2023 08:30,40,28.1,18.4
15.08.2023 08:00,40,28.1,18.3
15.08.2023 07:30,40,28.1,18.3
15.08.2023 07:00,41,28.9,18.3
15.08.2023 06:30,41,28.9,18.3
15.08.2023 06:00,41,28.9,18.3
15.08.2023 05:30,41,28.9,18.4
15.08.2023 05:00,41,28.9,18.4
15.08.2023 04:30,40,28.1,18.4
15.08.2023 04:00,41,28.9,18.5
15.08.2023 03:30,41,28.9,18.5
15.08.2023 03:00,41,28.9,18.6
15.08.2023 02:30,41,28.9,18.6
15.08.2023 02:00,41,28.9,18.7
15.08.2023 01:30,41,28.9,18.7
15.08.2023 01:00,41,28.9,18.8
15.08.2023 00:30,41,28.9,18.8
15.08.2023 00:00,41,28.9,18.9
14.08.2023 23:30,41,28.9,18.9
14.08.2023 23:00,41,28.9,19.0
14.08.2023 22:30,41,28.9,19.0
14.08.2023 22:00,42,29.7,19.0
14.08.2023 21:30,42,29.7,19.0
14.08.2023 21:00,42,29.7,18.9
14.08.2023 20:30,42,29.7,18.9
14.08.2023 20:00,42,29.7,18.9
14.08.2023 19:30,42,29.7,18.9
14.08.2023 19:00,42,29.7,19.0
14.08.2023 18:30,42,29.7,19.0
14.08.2023 18:00,42,29.7,19.1
14.08.2023 17:30,43,30.6,19.1
14.08.2023 17:00,42,29.7,19.1
14.08.2023 16:30,42,29.7,19.1
14.08.2023 16:00,43,30.6,19.1
14.08.2023 15:30,43,30.6,19.0
14.08.2023 15:00,43,30.6,19.0
14.08.2023 14:30,42,29.7,18.9
14.08.2023 14:00,43,30.6,18.8
14.08.2023 13:30,43,30.6,18.7
14.08.2023 13:00,43,30.6,18.6
14.08.2023 12:30,43,30.6,18.5
14.08.2023 12:00,43,30.6,18.4
14.08.2023 11:30,43,30.6,18.3
14.08.2023 11:00,43,30.6,18.2
14.08.2023 10:30,43,30.6,18.0
14.08.2023 10:00,43,30.6,17.7
14.08.2023 09:30,43,30.6,17.5
14.08.2023 09:00,43,30.6,17.4
14.08.2023 08:30,43,30.6,17.3
14.08.2023 08:00,43,30.6,17.3
14.08.2023 07:30,44,31.4,17.2
14.08.2023 07:00,44,31.4,17.3
14.08.2023 06:30,44,31.4,17.3
14.08.2023 06:00,44,31.4,17.3
14.08.2023 05:30,44,31.4,17.4
14.08.2023 05:00,43,30.6,17.4
14.08.2023 04:30,44,31.4,17.5
14.08.2023 04:00,44,31.4,17.5
14.08.2023 03:30,44,31.4,17.6
14.08.2023 03:00,44,31.4,17.7
14.08.2023 02:30,44,31.4,17.7
14.08.2023 02:00,44,31.4,17.9
14.08.2023 01:30,44,31.4,18.0
14.08.2023 01:00,44,31.4,18.1
14.08.2023 00:30,44,31.4,18.1
14.08.2023 00:00,45,32.3,18.2
13.08.2023 23:30,45,32.3,18.3
13.08.2023 23:00,44,31.4,18.4
13.08.2023 22:30,45,32.3,18.4
13.08.2023 22:00,45,32.3,18.5
13.08.2023 21:30,45,32.3,18.5
13.08.2023 21:00,45,32.3,18.5
13.08.2023 20:30,45,32.3,18.5
13.08.2023 20:00,45,32.3,18.5
13.08.2023 19:30,45,32.3,18.5
13.08.2023 19:00,45,32.3,18.5
13.08.2023 18:30,46,33.2,18.5
13.08.2023 18:00,46,33.2,18.5
13.08.2023 17:30,46,33.2,18.6
13.08.2023 17:00,46,33.2,18.5
13.08.2023 16:30,46,33.2,18.5
13.08.2023 16:00,47,34.1,18.5
13.08.2023 15:30,46,33.2,18.4
13.08.2023 15:00,47,34.1,18.3
13.08.2023 14:30,47,34.1,18.2
13.08.2023 14:00,47,34.1,18.1
13.08.2023 13:30,47,34.1,18.0
13.08.2023 13:00,48,35.0,17.9
13.08.2023 12:30,48,35.0,17.6
13.08.2023 12:00,47,34.1,17.5
13.08.2023 11:30,48,35.0,17.3
13.08.2023 11:00,48,35.0,17.2
13.08.2023 10:30,48,35.0,17.0
13.08.2023 10:00,48,35.0,16.8
13.08.2023 09:30,48,35.0,16.6
13.08.2023 09:00,48,35.0,16.5
13.08.2023 08:30,48,35.0,16.3
13.08.2023 08:00,48,35.0,16.3
13.08.2023 07:30,49,35.9,16.2
13.08.2023 07:00,49,35.9,16.2
13.08.2023 06:30,49,35.9,16.2
13.08.2023 06:00,49,35.9,16.2
13.08.2023 05:30,49,35.9,16.2
13.08.2023 05:00,49,35.9,16.2
13.08.2023 04:30,49,35.9,16.2
13.08.2023 04:00,49,35.9,16.2
13.08.2023 03:30,50,36.8,16.3
13.08.2023 03:00,50,36.8,16.3
13.08.2023 02:30,50,36.8,16.3
13.08.2023 02:00,49,35.9,16.4
13.08.2023 01:30,50,36.8,16.5
13.08.2023 01:00,50,36.8,16.5
13.08.2023 00:30,50,36.8,16.6
13.08.2023 00:00,50,36.8,16.7
12.08.2023 23:30,50,36.8,16.8
12.08.2023 23:00,51,37.7,16.9
12.08.2023 22:30,51,37.7,17.0
12.08.2023 22:00,51,37.7,17.1
12.08.2023 21:30,51,37.7,17.1
12.08.2023 21:00,51,37.7,17.2
12.08.2023 20:30,51,37.7,17.3
12.08.2023 20:00,51,37.7,17.3
12.08.2023 19:30,52,38.6,17.3
12.08.2023 19:00,52,38.6,17.4
12.08.2023 18:30,52,38.6,17.4
12.08.2023 18:00,52,38.6,17.5
12.08.2023 17:30,52,38.6,17.5
12.08.2023 17:00,53,39.5,17.5
12.08.2023 16:30,53,39.5,17.5
12.08.2023 16:00,53,39.5,17.4
12.08.2023 15:30,53,39.5,17.4
12.08.2023 15:00,54,40.5,17.3
12.08.2023 14:30,54,40.5,17.2
12.08.2023 14:00,54,40.5,17.1
12.08.2023 13:30,54,40.5,16.9
12.08.2023 13:00,54,40.5,16.8
12.08.2023 12:30,54,40.5,16.5
12.08.2023 12:00,54,40.5,16.5
12.08.2023 11:30,55,41.4,16.3
12.08.2023 11:00,55,41.4,16.1
12.08.2023 10:30,55,41.4,15.9
12.08.2023 10:00,55,41.4,15.8
12.08.2023 09:30,55,41.4,15.6
12.08.2023 09:00,55,41.4,15.5
12.08.2023 08:30,56,42.4,15.4
12.08.2023 08:00,56,42.4,15.4
12.08.2023 07:30,57,43.3,15.4
12.08.2023 07:00,57,43.3,15.4
12.08.2023 06:30,57,43.3,15.4
12.08.2023 06:00,58,44.3,15.4
12.08.2023 05:30,57,43.3,15.4
12.08.2023 05:00,58,44.3,15.4
12.08.2023 04:30,58,44.3,15.4
12.08.2023 04:00,58,44.3,15.4
12.08.2023 03:30,59,45.3,15.3
12.08.2023 03:00,59,45.3,15.3
12.08.2023 02:30,59,45.3,15.3
12.08.2023 02:00,60,46.2,15.3
