Datum,Vodostaj [cm],Pretok [m³/s],Temperatura vode [°C]
31.07.2023 01:30,330,266,16.9
31.07.2023 02:00,332,271,16.9
31.07.2023 02:30,332,271,16.9
31.07.2023 03:00,332,271,16.9
31.07.2023 03:30,331,268,16.8
31.07.2023 04:00,330,266,16.8
31.07.2023 04:30,328,262,16.8
31.07.2023 05:00,326,258,16.7
31.07.2023 05:30,324,254,16.7
31.07.2023 06:00,321,248,16.7
31.07.2023 06:30,317,239,16.6
31.07.2023 07:00,313,231,16.6
31.07.2023 07:30,310,225,16.5
31.07.2023 08:00,306,218,16.5
31.07.2023 08:30,303,212,16.5
31.07.2023 09:00,300,206,16.4
31.07.2023 09:30,297,201,16.4
31.07.2023 10:00,295,197,16.4
31.07.2023 10:30,293,193,16.4
31.07.2023 11:00,292,191,16.4
31.07.2023 11:30,291,190,16.4
31.07.2023 12:00,290,188,16.4
31.07.2023 12:30,290,188,16.4
31.07.2023 13:00,289,186,16.4
31.07.2023 13:30,290,188,16.4
31.07.2023 14:00,291,190,16.5
31.07.2023 14:30,295,197,16.5
31.07.2023 15:00,300,206,16.5
31.07.2023 15:30,304,214,16.6
31.07.2023 16:00,307,220,16.6
31.07.2023 16:30,308,222,16.7
31.07.2023 17:00,309,224,16.8
31.07.2023 17:30,308,222,16.8
31.07.2023 18:00,308,222,16.9
31.07.2023 18:30,306,218,16.9
31.07.2023 19:00,306,218,16.9
31.07.2023 19:30,305,216,17.0
31.07.2023 20:00,305,216,17.0
31.07.2023 20:30,304,214,17.0
31.07.2023 21:00,306,218,17.0
31.07.2023 21:30,307,220,17.1
31.07.2023 22:00,308,222,17.1
31.07.2023 22:30,308,222,17.1
31.07.2023 23:00,309,224,17.1
31.07.2023 23:30,309,224,17.1
01.08.2023 00:00,309,224,17.1
01.08.2023 00:30,309,224,17.1
01.08.2023 01:00,309,224,17.1
01.08.2023 01:30,309,224,17.1
01.08.2023 02:00,308,222,17.1
01.08.2023 02:30,308,222,17.0
01.08.2023 03:00,307,220,17.0
01.08.2023 03:30,306,218,17.0
01.08.2023 04:00,306,218,16.9
01.08.2023 04:30,306,218,16.9
01.08.2023 05:00,306,218,16.9
01.08.2023 05:30,306,218,16.8
01.08.2023 06:00,305,216,16.8
01.08.2023 06:30,303,212,16.8
01.08.2023 07:00,301,208,16.7
01.08.2023 07:30,296,199,16.7
01.08.2023 08:00,291,190,16.7
01.08.2023 08:30,287,182,16.6
01.08.2023 09:00,282,174,16.6
01.08.2023 09:30,278,167,16.6
01.08.2023 10:00,275,162,16.6
01.08.2023 10:30,273,158,16.5
01.08.2023 11:00,272,157,16.5
01.08.2023 11:30,271,155,16.5
01.08.2023 12:00,270,153,16.5
01.08.2023 12:30,270,153,16.5
01.08.2023 13:00,270,153,16.5
01.08.2023 13:30,271,155,16.5
01.08.2023 14:00,272,157,16.5
01.08.2023 14:30,276,163,16.5
01.08.2023 15:00,279,168,16.5
01.08.2023 15:30,282,174,16.5
01.08.2023 16:00,284,177,16.5
01.08.2023 16:30,285,179,16.5
01.08.2023 17:00,286,181,16.5
01.08.2023 17:30,286,181,16.5
01.08.2023 18:00,286,181,16.5
01.08.2023 18:30,285,179,16.5
01.08.2023 19:00,284,177,16.5
01.08.2023 19:30,284,177,16.5
01.08.2023 20:00,284,177,16.6
01.08.2023 20:30,284,177,16.6
01.08.2023 21:00,286,181,16.6
01.08.2023 21:30,288,184,16.6
01.08.2023 22:00,291,190,16.6
01.08.2023 22:30,296,199,16.6
01.08.2023 23:00,302,210,16.6
01.08.2023 23:30,303,212,16.6
02.08.2023 00:00,304,214,16.5
02.08.2023 00:30,303,212,16.5
02.08.2023 01:00,304,214,16.5
02.08.2023 01:30,304,214,16.5
02.08.2023 02:00,305,216,16.4
02.08.2023 02:30,305,216,16.4
02.08.2023 03:00,305,216,16.4
02.08.2023 03:30,306,218,16.3
02.08.2023 04:00,308,222,16.3
02.08.2023 04:30,310,225,16.3
02.08.2023 05:00,313,231,16.3
02.08.2023 05:30,314,233,16.2
02.08.2023 06:00,314,233,16.2
02.08.2023 06:30,312,229,16.2
02.08.2023 07:00,308,222,16.1
02.08.2023 07:30,304,214,16.1
02.08.2023 08:00,302,210,16.1
02.08.2023 08:30,301,208,16.0
02.08.2023 09:00,304,214,16.0
02.08.2023 09:30,308,222,16.0
02.08.2023 10:00,313,231,16.0
02.08.2023 10:30,316,237,15.9
02.08.2023 11:00,319,243,15.9
