Datum,Vodostaj [cm],Pretok [m³/s],Temperatura vode [°C]
30.08.2023 00:30,102,3.55,15.8
30.08.2023 00:00,104,3.89,15.9
29.08.2023 23:30,105,4.07,16.0
29.08.2023 23:00,106,4.24,16.1
29.08.2023 22:30,108,4.58,16.2
29.08.2023 22:00,110,4.93,16.3
29.08.2023 21:30,112,5.28,16.5
29.08.2023 21:00,115,5.81,16.5
29.08.2023 20:30,118,6.35,16.6
29.08.2023 20:00,123,7.25,16.7
29.08.2023 19:30,130,8.55,16.8
29.08.2023 19:00,138,10.1,16.9
29.08.2023 18:30,140,10.5,17.0
29.08.2023 18:00,133,9.11,17.0
29.08.2023 17:30,108,4.58,17.2
29.08.2023 17:00,98,2.87,17.2
29.08.2023 16:30,96,2.53,17.1
29.08.2023 16:00,91,1.78,17.2
29.08.2023 15:30,91,1.78,17.2
29.08.2023 15:00,91,1.78,17.1
29.08.2023 14:30,92,1.91,17.0
29.08.2023 14:00,93,2.06,16.9
29.08.2023 13:30,94,2.21,16.8
29.08.2023 13:00,95,2.36,16.7
29.08.2023 12:30,96,2.53,16.7
29.08.2023 12:00,97,2.70,16.6
29.08.2023 11:30,98,2.87,16.5
29.08.2023 11:00,99,3.04,16.5
29.08.2023 10:30,101,3.38,16.5
29.08.2023 10:00,100,3.21,16.6
29.08.2023 09:30,101,3.38,16.6
29.08.2023 09:00,104,3.89,16.7
29.08.2023 08:30,107,4.41,16.8
29.08.2023 08:00,110,4.93,16.9
29.08.2023 07:30,110,4.93,16.9
29.08.2023 07:00,107,4.41,16.8
29.08.2023 06:30,103,3.72,16.8
29.08.2023 06:00,98,2.87,16.9
29.08.2023 05:30,94,2.21,16.9
29.08.2023 05:00,94,2.21,17.0
29.08.2023 04:30,95,2.36,17.1
29.08.2023 04:00,95,2.36,17.2
29.08.2023 03:30,96,2.53,17.3
29.08.2023 03:00,97,2.70,17.4
29.08.2023 02:30,99,3.04,17.4
29.08.2023 02:00,101,3.38,17.5
29.08.2023 01:30,102,3.55,17.7
29.08.2023 01:00,99,3.04,17.8
29.08.2023 00:30,94,2.21,17.9
29.08.2023 00:00,87,1.28,18.1
28.08.2023 23:30,84,0.965,18.3
28.08.2023 23:00,81,0.699,18.4
28.08.2023 22:30,81,0.699,18.5
28.08.2023 22:00,81,0.699,18.7
28.08.2023 21:30,81,0.699,18.7
28.08.2023 21:00,81,0.699,18.8
28.08.2023 20:30,81,0.699,18.9
28.08.2023 20:00,81,0.699,19.0
28.08.2023 19:30,81,0.699,19.1
28.08.2023 19:00,81,0.699,19.1
28.08.2023 18:30,81,0.699,19.2
