Datum,Vodostaj [cm],Pretok [mÂ³/s],Temperatura vode [Â°C]
17.08.2023 00:30,102,4.21,14.7
17.08.2023 00:00,102,4.21,14.8
16.08.2023 23:30,101,4.05,14.9
16.08.2023 23:00,102,4.21,15.0
16.08.2023 22:30,102,4.21,15.1
16.08.2023 22:00,102,4.21,15.3
16.08.2023 21:30,102,4.21,15.5
16.08.2023 21:00,102,4.21,15.6
16.08.2023 20:30,102,4.21,15.8
16.08.2023 20:00,102,4.21,16.0
16.08.2023 19:30,102,4.21,16.2
16.08.2023 19:00,102,4.21,16.3
16.08.2023 18:30,102,4.21,16.4
16.08.2023 18:00,102,4.21,16.5
16.08.2023 17:30,102,4.21,16.6
16.08.2023 17:00,102,4.21,16.7
16.08.2023 16:30,102,4.21,16.8
16.08.2023 16:00,102,4.21,16.7
16.08.2023 15:30,102,4.21,16.5
16.08.2023 15:00,102,4.21,16.3
16.08.2023 14:30,102,4.21,16.0
16.08.2023 14:00,102,4.21,15.8
16.08.2023 13:30,102,4.21,15.6
16.08.2023 13:00,102,4.21,15.3
16.08.2023 12:30,103,4.37,15.0
16.08.2023 12:00,102,4.21,14.8
16.08.2023 11:30,103,4.37,14.6
16.08.2023 11:00,102,4.21,14.2
16.08.2023 10:30,102,4.21,14.0
16.08.2023 10:00,104,4.53,13.9
16.08.2023 09:30,102,4.21,13.8
16.08.2023 09:00,102,4.21,13.7
16.08.2023 08:30,103,4.37,13.6
16.08.2023 08:00,103,4.37,13.6
16.08.2023 07:30,103,4.37,13.6
16.08.2023 07:00,103,4.37,13.6
16.08.2023 06:30,102,4.21,13.6
16.08.2023 06:00,102,4.21,13.7
16.08.2023 05:30,102,4.21,13.8
16.08.2023 05:00,102,4.21,13.8
16.08.2023 04:30,102,4.21,13.9
16.08.2023 04:00,102,4.21,14.0
16.08.2023 03:30,103,4.37,14.1
16.08.2023 03:00,103,4.37,14.1
16.08.2023 02:30,103,4.37,14.2
16.08.2023 02:00,102,4.21,14.3
16.08.2023 01:30,103,4.37,14.4
16.08.2023 01:00,103,4.37,14.6
16.08.2023 00:30,103,4.37,14.7
16.08.2023 00:00,103,4.37,14.9
15.08.2023 23:30,103,4.37,15.0
15.08.2023 23:00,103,4.37,15.1
15.08.2023 22:30,103,4.37,15.3
15.08.2023 22:00,102,4.21,15.4
15.08.2023 21:30,103,4.37,15.6
15.08.2023 21:00,103,4.37,15.8
15.08.2023 20:30,103,4.37,16.0
15.08.2023 20:00,103,4.37,16.3
15.08.2023 19:30,103,4.37,16.5
15.08.2023 19:00,103,4.37,16.7
15.08.2023 18:30,103,4.37,16.8
15.08.2023 18:00,103,4.37,16.8
15.08.2023 17:30,103,4.37,16.9
15.08.2023 17:00,103,4.37,16.8
15.08.2023 16:30,103,4.37,16.8
15.08.2023 16:00,103,4.37,16.7
15.08.2023 15:30,103,4.37,16.5
15.08.2023 15:00,103,4.37,16.3
15.08.2023 14:30,104,4.53,16.0
15.08.2023 14:00,103,4.37,15.8
15.08.2023 13:30,103,4.37,15.6
15.08.2023 13:00,103,4.37,15.3
15.08.2023 12:30,104,4.53,15.0
15.08.2023 12:00,103,4.37,14.6
15.08.2023 11:30,104,4.53,14.3
15.08.2023 11:00,104,4.53,14.0
15.08.2023 10:30,104,4.53,13.8
15.08.2023 10:00,104,4.53,13.6
15.08.2023 09:30,104,4.53,13.5
15.08.2023 09:00,104,4.53,13.4
15.08.2023 08:30,104,4.53,13.3
15.08.2023 08:00,104,4.53,13.3
15.08.2023 07:30,104,4.53,13.3
15.08.2023 07:00,104,4.53,13.3
15.08.2023 06:30,104,4.53,13.3
15.08.2023 06:00,104,4.53,13.4
15.08.2023 05:30,103,4.37,13.5
15.08.2023 05:00,104,4.53,13.5
15.08.2023 04:30,104,4.53,13.6
15.08.2023 04:00,104,4.53,13.7
15.08.2023 03:30,104,4.53,13.8
15.08.2023 03:00,104,4.53,13.9
15.08.2023 02:30,104,4.53,14.0
15.08.2023 02:00,104,4.53,14.1
15.08.2023 01:30,104,4.53,14.2
15.08.2023 01:00,104,4.53,14.3
15.08.2023 00:30,104,4.53,14.4
15.08.2023 00:00,104,4.53,14.6
14.08.2023 23:30,104,4.53,14.7
14.08.2023 23:00,104,4.53,14.9
14.08.2023 22:30,105,4.70,15.0
14.08.2023 22:00,104,4.53,15.2
14.08.2023 21:30,104,4.53,15.4
14.08.2023 21:00,104,4.53,15.6
14.08.2023 20:30,105,4.70,15.8
14.08.2023 20:00,105,4.70,16.1
14.08.2023 19:30,105,4.70,16.3
14.08.2023 19:00,105,4.70,16.5
14.08.2023 18:30,105,4.70,16.6
14.08.2023 18:00,105,4.70,16.7
14.08.2023 17:30,105,4.70,16.7
14.08.2023 17:00,105,4.70,16.7
14.08.2023 16:30,105,4.70,16.6
14.08.2023 16:00,105,4.70,16.5
14.08.2023 15:30,105,4.70,16.3
14.08.2023 15:00,105,4.70,16.2
14.08.2023 14:30,105,4.70,15.9
14.08.2023 14:00,105,4.70,15.7
14.08.2023 13:30,105,4.70,15.5
14.08.2023 13:00,105,4.70,15.1
14.08.2023 12:30,106,4.86,14.9
14.08.2023 12:00,106,4.86,14.6
14.08.2023 11:30,105,4.70,14.3
14.08.2023 11:00,105,4.70,14.0
14.08.2023 10:30,106,4.86,13.8
14.08.2023 10:00,106,4.86,13.7
14.08.2023 09:30,106,4.86,13.5
14.08.2023 09:00,106,4.86,13.4
14.08.2023 08:30,106,4.86,13.4
14.08.2023 08:00,105,4.70,13.4
14.08.2023 07:30,106,4.86,13.4
14.08.2023 07:00,106,4.86,13.4
14.08.2023 06:30,106,4.86,13.4
14.08.2023 06:00,106,4.86,13.5
14.08.2023 05:30,106,4.86,13.6
14.08.2023 05:00,106,4.86,13.7
14.08.2023 04:30,106,4.86,13.7
14.08.2023 04:00,106,4.86,13.8
14.08.2023 03:30,106,4.86,13.8
14.08.2023 03:00,106,4.86,13.9
14.08.2023 02:30,106,4.86,14.0
14.08.2023 02:00,106,4.86,14.1
14.08.2023 01:30,106,4.86,14.2
14.08.2023 01:00,106,4.86,14.2
14.08.2023 00:30,106,4.86,14.3
14.08.2023 00:00,106,4.86,14.6
13.08.2023 23:30,106,4.86,14.7
13.08.2023 23:00,106,4.86,14.8
13.08.2023 22:30,107,5.03,15.0
13.08.2023 22:00,106,4.86,15.1
13.08.2023 21:30,107,5.03,15.3
13.08.2023 21:00,106,4.86,15.5
13.08.2023 20:30,107,5.03,15.7
13.08.2023 20:00,107,5.03,15.9
13.08.2023 19:30,107,5.03,16.1
13.08.2023 19:00,107,5.03,16.3
13.08.2023 18:30,107,5.03,16.4
13.08.2023 18:00,107,5.03,16.6
13.08.2023 17:30,107,5.03,16.6
13.08.2023 17:00,107,5.03,16.5
13.08.2023 16:30,108,5.20,16.5
13.08.2023 16:00,107,5.03,16.4
13.08.2023 15:30,107,5.03,16.3
13.08.2023 15:00,107,5.03,16.0
13.08.2023 14:30,108,5.20,15.8
13.08.2023 14:00,107,5.03,15.5
13.08.2023 13:30,107,5.03,15.2
13.08.2023 13:00,107,5.03,15.0
13.08.2023 12:30,108,5.20,14.7
13.08.2023 12:00,107,5.03,14.3
13.08.2023 11:30,108,5.20,14.0
13.08.2023 11:00,107,5.03,13.8
13.08.2023 10:30,108,5.20,13.5
13.08.2023 10:00,108,5.20,13.3
13.08.2023 09:30,108,5.20,13.2
13.08.2023 09:00,108,5.20,13.1
13.08.2023 08:30,108,5.20,13.0
13.08.2023 08:00,108,5.20,13.0
13.08.2023 07:30,108,5.20,13.0
13.08.2023 07:00,108,5.20,13.0
13.08.2023 06:30,108,5.20,13.0
13.08.2023 06:00,108,5.20,13.1
13.08.2023 05:30,108,5.20,13.1
13.08.2023 05:00,108,5.20,13.2
13.08.2023 04:30,108,5.20,13.2
13.08.2023 04:00,108,5.20,13.3
13.08.2023 03:30,108,5.20,13.3
13.08.2023 03:00,108,5.20,13.4
13.08.2023 02:30,108,5.20,13.5
13.08.2023 02:00,108,5.20,13.6
13.08.2023 01:30,109,5.37,13.6
13.08.2023 01:00,109,5.37,13.7
13.08.2023 00:30,109,5.37,13.8
13.08.2023 00:00,109,5.37,13.9
12.08.2023 23:30,108,5.20,14.1
