Datum,Vodostaj [cm],Pretok [mÂ³/s],Temperatura vode [Â°C]
17.08.2023 00:30,170,5.01,16.3
17.08.2023 00:00,170,5.01,16.4
16.08.2023 23:30,171,5.14,16.5
16.08.2023 23:00,172,5.26,16.6
16.08.2023 22:30,172,5.26,16.7
16.08.2023 22:00,173,5.39,16.9
16.08.2023 21:30,173,5.39,17.0
16.08.2023 21:00,175,5.64,17.1
16.08.2023 20:30,175,5.64,17.1
16.08.2023 20:00,176,5.77,17.2
16.08.2023 19:30,178,6.02,17.3
16.08.2023 19:00,179,6.14,17.4
16.08.2023 18:30,180,6.27,17.4
16.08.2023 18:00,183,6.65,17.4
16.08.2023 17:30,187,7.17,17.3
16.08.2023 17:00,193,7.98,17.0
16.08.2023 16:30,208,10.2,16.7
16.08.2023 16:00,241,15.9,16.8
16.08.2023 15:30,252,17.9,17.0
16.08.2023 15:00,229,13.8,17.8
16.08.2023 14:30,162,3.98,16.9
16.08.2023 14:00,162,3.98,16.7
16.08.2023 13:30,162,3.98,16.6
16.08.2023 13:00,162,3.98,16.5
16.08.2023 12:30,162,3.98,16.3
16.08.2023 12:00,162,3.98,16.1
16.08.2023 11:30,162,3.98,15.9
16.08.2023 11:00,162,3.98,15.8
16.08.2023 10:30,162,3.98,15.6
16.08.2023 10:00,163,4.11,15.5
16.08.2023 09:30,162,3.98,15.5
16.08.2023 09:00,163,4.11,15.4
16.08.2023 08:30,163,4.11,15.4
16.08.2023 08:00,163,4.11,15.4
16.08.2023 07:30,163,4.11,15.5
16.08.2023 07:00,162,3.98,15.5
16.08.2023 06:30,163,4.11,15.6
16.08.2023 06:00,163,4.11,15.6
16.08.2023 05:30,163,4.11,15.7
16.08.2023 05:00,163,4.11,15.7
16.08.2023 04:30,163,4.11,15.8
16.08.2023 04:00,163,4.11,15.9
16.08.2023 03:30,163,4.11,15.9
16.08.2023 03:00,163,4.11,16.0
16.08.2023 02:30,163,4.11,16.1
16.08.2023 02:00,162,3.98,16.2
16.08.2023 01:30,162,3.98,16.3
16.08.2023 01:00,162,3.98,16.4
16.08.2023 00:30,162,3.98,16.5
16.08.2023 00:00,163,4.11,16.7
15.08.2023 23:30,163,4.11,16.8
15.08.2023 23:00,162,3.98,17.0
15.08.2023 22:30,163,4.11,17.1
15.08.2023 22:00,162,3.98,17.2
15.08.2023 21:30,162,3.98,17.4
15.08.2023 21:00,163,4.11,17.5
15.08.2023 20:30,163,4.11,17.5
15.08.2023 20:00,162,3.98,17.6
15.08.2023 19:30,162,3.98,17.6
15.08.2023 19:00,163,4.11,17.6
15.08.2023 18:30,163,4.11,17.6
15.08.2023 18:00,163,4.11,17.5
15.08.2023 17:30,163,4.11,17.5
15.08.2023 17:00,163,4.11,17.4
15.08.2023 16:30,163,4.11,17.2
15.08.2023 16:00,164,4.24,17.1
15.08.2023 15:30,164,4.24,16.9
15.08.2023 15:00,164,4.24,16.7
15.08.2023 14:30,164,4.24,16.4
15.08.2023 14:00,164,4.24,16.2
15.08.2023 13:30,165,4.37,15.9
15.08.2023 13:00,164,4.24,15.7
15.08.2023 12:30,165,4.37,15.4
15.08.2023 12:00,165,4.37,15.2
15.08.2023 11:30,165,4.37,15.0
15.08.2023 11:00,165,4.37,14.9
15.08.2023 10:30,165,4.37,14.8
15.08.2023 10:00,165,4.37,14.8
15.08.2023 09:30,165,4.37,14.7
15.08.2023 09:00,165,4.37,14.7
15.08.2023 08:30,165,4.37,14.7
15.08.2023 08:00,166,4.50,14.7
15.08.2023 07:30,166,4.50,14.7
15.08.2023 07:00,166,4.50,14.8
15.08.2023 06:30,166,4.50,14.9
15.08.2023 06:00,165,4.37,14.9
15.08.2023 05:30,166,4.50,15.0
15.08.2023 05:00,166,4.50,15.1
15.08.2023 04:30,166,4.50,15.1
15.08.2023 04:00,166,4.50,15.2
15.08.2023 03:30,166,4.50,15.3
15.08.2023 03:00,166,4.50,15.4
15.08.2023 02:30,165,4.37,15.5
15.08.2023 02:00,166,4.50,15.6
15.08.2023 01:30,166,4.50,15.7
15.08.2023 01:00,166,4.50,15.8
15.08.2023 00:30,166,4.50,16.0
15.08.2023 00:00,166,4.50,16.1
14.08.2023 23:30,165,4.37,16.3
14.08.2023 23:00,166,4.50,16.5
14.08.2023 22:30,166,4.50,16.7
14.08.2023 22:00,165,4.37,16.8
14.08.2023 21:30,165,4.37,17.0
14.08.2023 21:00,166,4.50,17.1
14.08.2023 20:30,166,4.50,17.2
14.08.2023 20:00,166,4.50,17.4
14.08.2023 19:30,167,4.63,17.4
14.08.2023 19:00,168,4.76,17.5
14.08.2023 18:30,166,4.50,17.5
14.08.2023 18:00,166,4.50,17.4
14.08.2023 17:30,166,4.50,17.4
14.08.2023 17:00,166,4.50,17.3
14.08.2023 16:30,166,4.50,17.1
14.08.2023 16:00,167,4.63,17.0
14.08.2023 15:30,167,4.63,16.8
14.08.2023 15:00,167,4.63,16.6
14.08.2023 14:30,167,4.63,16.4
14.08.2023 14:00,168,4.76,16.2
14.08.2023 13:30,168,4.76,15.9
14.08.2023 13:00,168,4.76,15.6
14.08.2023 12:30,168,4.76,15.4
14.08.2023 12:00,168,4.76,15.2
14.08.2023 11:30,165,4.37,15.0
14.08.2023 11:00,168,4.76,14.9
14.08.2023 10:30,169,4.88,14.8
14.08.2023 10:00,169,4.88,14.7
14.08.2023 09:30,169,4.88,14.6
14.08.2023 09:00,169,4.88,14.6
14.08.2023 08:30,169,4.88,14.6
14.08.2023 08:00,169,4.88,14.6
14.08.2023 07:30,169,4.88,14.7
14.08.2023 07:00,169,4.88,14.7
14.08.2023 06:30,169,4.88,14.8
14.08.2023 06:00,169,4.88,14.9
14.08.2023 05:30,169,4.88,14.9
14.08.2023 05:00,169,4.88,15.0
14.08.2023 04:30,169,4.88,15.1
14.08.2023 04:00,169,4.88,15.2
14.08.2023 03:30,170,5.01,15.3
14.08.2023 03:00,170,5.01,15.4
14.08.2023 02:30,169,4.88,15.5
14.08.2023 02:00,170,5.01,15.6
14.08.2023 01:30,170,5.01,15.7
14.08.2023 01:00,169,4.88,15.8
14.08.2023 00:30,169,4.88,15.9
14.08.2023 00:00,170,5.01,16.1
13.08.2023 23:30,170,5.01,16.3
13.08.2023 23:00,169,4.88,16.4
13.08.2023 22:30,169,4.88,16.6
13.08.2023 22:00,169,4.88,16.8
13.08.2023 21:30,169,4.88,16.9
13.08.2023 21:00,169,4.88,17.1
13.08.2023 20:30,170,5.01,17.2
13.08.2023 20:00,170,5.01,17.3
13.08.2023 19:30,170,5.01,17.4
13.08.2023 19:00,169,4.88,17.4
13.08.2023 18:30,169,4.88,17.4
13.08.2023 18:00,170,5.01,17.3
13.08.2023 17:30,170,5.01,17.2
13.08.2023 17:00,170,5.01,17.1
13.08.2023 16:30,169,4.88,16.9
13.08.2023 16:00,170,5.01,16.8
13.08.2023 15:30,171,5.14,16.6
13.08.2023 15:00,171,5.14,16.4
13.08.2023 14:30,171,5.14,16.1
13.08.2023 14:00,172,5.26,15.9
13.08.2023 13:30,171,5.14,15.6
13.08.2023 13:00,171,5.14,15.3
13.08.2023 12:30,172,5.26,15.0
13.08.2023 12:00,172,5.26,14.8
13.08.2023 11:30,172,5.26,14.6
13.08.2023 11:00,172,5.26,14.5
13.08.2023 10:30,172,5.26,14.3
13.08.2023 10:00,172,5.26,14.2
13.08.2023 09:30,172,5.26,14.1
13.08.2023 09:00,173,5.39,14.1
13.08.2023 08:30,172,5.26,14.1
13.08.2023 08:00,172,5.26,14.1
13.08.2023 07:30,173,5.39,14.1
13.08.2023 07:00,173,5.39,14.1
13.08.2023 06:30,173,5.39,14.2
13.08.2023 06:00,173,5.39,14.2
13.08.2023 05:30,173,5.39,14.3
13.08.2023 05:00,173,5.39,14.4
13.08.2023 04:30,174,5.51,14.4
13.08.2023 04:00,173,5.39,14.5
13.08.2023 03:30,174,5.51,14.5
13.08.2023 03:00,173,5.39,14.6
13.08.2023 02:30,174,5.51,14.7
13.08.2023 02:00,174,5.51,14.8
13.08.2023 01:30,173,5.39,14.8
13.08.2023 01:00,174,5.51,14.9
13.08.2023 00:30,174,5.51,15.0
13.08.2023 00:00,174,5.51,15.1
12.08.2023 23:30,174,5.51,15.3
12.08.2023 23:00,174,5.51,15.4
12.08.2023 22:30,174,5.51,15.6
12.08.2023 22:00,174,5.51,15.8
12.08.2023 21:30,173,5.39,15.9
12.08.2023 21:00,174,5.51,16.1
12.08.2023 20:30,173,5.39,16.2
12.08.2023 20:00,174,5.51,16.3
12.08.2023 19:30,174,5.51,16.4
12.08.2023 19:00,174,5.51,16.4
12.08.2023 18:30,174,5.51,16.4
12.08.2023 18:00,175,5.64,16.4
12.08.2023 17:30,175,5.64,16.3
12.08.2023 17:00,174,5.51,16.2
12.08.2023 16:30,175,5.64,16.1
12.08.2023 16:00,175,5.64,15.9
12.08.2023 15:30,175,5.64,15.7
12.08.2023 15:00,176,5.77,15.5
12.08.2023 14:30,176,5.77,15.2
12.08.2023 14:00,175,5.64,15.0
12.08.2023 13:30,176,5.77,14.7
12.08.2023 13:00,177,5.89,14.5
12.08.2023 12:30,177,5.89,14.3
12.08.2023 12:00,176,5.77,14.1
12.08.2023 11:30,177,5.89,13.9
12.08.2023 11:00,177,5.89,13.7
12.08.2023 10:30,178,6.02,13.6
12.08.2023 10:00,178,6.02,13.5
12.08.2023 09:30,177,5.89,13.4
12.08.2023 09:00,178,6.02,13.3
12.08.2023 08:30,178,6.02,13.3
12.08.2023 08:00,178,6.02,13.3
12.08.2023 07:30,179,6.14,13.3
12.08.2023 07:00,179,6.14,13.4
12.08.2023 06:30,178,6.02,13.4
12.08.2023 06:00,179,6.14,13.5
12.08.2023 05:30,178,6.02,13.5
12.08.2023 05:00,179,6.14,13.6
12.08.2023 04:30,178,6.02,13.7
12.08.2023 04:00,179,6.14,13.7
12.08.2023 03:30,178,6.02,13.8
12.08.2023 03:00,179,6.14,13.9
12.08.2023 02:30,179,6.14,14.0
12.08.2023 02:00,179,6.14,14.1
12.08.2023 01:30,179,6.14,14.2
12.08.2023 01:00,179,6.14,14.2
12.08.2023 00:30,179,6.14,14.3
12.08.2023 00:00,179,6.14,14.4
11.08.2023 23:30,180,6.27,14.5
11.08.2023 23:00,179,6.14,14.6
11.08.2023 22:30,180,6.27,14.8
11.08.2023 22:00,183,6.65,14.9
11.08.2023 21:30,181,6.40,15.0
11.08.2023 21:00,180,6.27,15.2
11.08.2023 20:30,178,6.02,15.3
11.08.2023 20:00,177,5.89,15.5
11.08.2023 19:30,180,6.27,15.6
11.08.2023 19:00,180,6.27,15.6
11.08.2023 18:30,181,6.40,15.6
11.08.2023 18:00,181,6.40,15.7
11.08.2023 17:30,181,6.40,15.6
11.08.2023 17:00,181,6.40,15.6
11.08.2023 16:30,181,6.40,15.5
11.08.2023 16:00,182,6.52,15.4
11.08.2023 15:30,182,6.52,15.2
11.08.2023 15:00,182,6.52,15.0
11.08.2023 14:30,182,6.52,14.8
11.08.2023 14:00,183,6.65,14.6
11.08.2023 13:30,183,6.65,14.4
11.08.2023 13:00,183,6.65,14.2
11.08.2023 12:30,183,6.65,14.0
11.08.2023 12:00,184,6.78,13.8
11.08.2023 11:30,184,6.78,13.7
11.08.2023 11:00,184,6.78,13.6
11.08.2023 10:30,185,6.91,13.4
11.08.2023 10:00,184,6.78,13.3
11.08.2023 09:30,185,6.91,13.3
11.08.2023 09:00,186,7.04,13.2
11.08.2023 08:30,185,6.91,13.2
11.08.2023 08:00,186,7.04,13.2
