Datum,Vodostaj [cm],Pretok [mÂ³/s],Temperatura vode [Â°C]
17.08.2023 00:30,94,51.6,16.6
17.08.2023 00:00,94,51.6,16.6
16.08.2023 23:30,94,51.6,16.6
16.08.2023 23:00,94,51.6,16.6
16.08.2023 22:30,94,51.6,16.7
16.08.2023 22:00,94,51.6,16.7
16.08.2023 21:30,94,51.6,16.7
16.08.2023 21:00,94,51.6,16.7
16.08.2023 20:30,95,52.4,16.7
16.08.2023 20:00,94,51.6,16.7
16.08.2023 19:30,94,51.6,16.7
16.08.2023 19:00,94,51.6,16.7
16.08.2023 18:30,95,52.4,16.7
16.08.2023 18:00,94,51.6,16.7
16.08.2023 17:30,95,52.4,16.7
16.08.2023 17:00,94,51.6,16.7
16.08.2023 16:30,94,51.6,16.6
16.08.2023 16:00,94,51.6,16.6
16.08.2023 15:30,94,51.6,16.6
16.08.2023 15:00,94,51.6,16.6
16.08.2023 14:30,94,51.6,16.6
16.08.2023 14:00,94,51.6,16.5
16.08.2023 13:30,94,51.6,16.5
16.08.2023 13:00,93,50.8,16.5
16.08.2023 12:30,93,50.8,16.5
16.08.2023 12:00,93,50.8,16.5
16.08.2023 11:30,92,50.0,16.5
16.08.2023 11:00,92,50.0,16.5
16.08.2023 10:30,92,50.0,16.5
16.08.2023 10:00,91,49.2,16.4
16.08.2023 09:30,91,49.2,16.4
16.08.2023 09:00,90,48.4,16.4
16.08.2023 08:30,89,47.6,16.4
16.08.2023 08:00,88,46.8,16.4
16.08.2023 07:30,87,46.1,16.4
16.08.2023 07:00,87,46.1,16.4
16.08.2023 06:30,92,50.0,16.4
16.08.2023 06:00,101,57.4,16.4
16.08.2023 05:30,101,57.4,16.4
16.08.2023 05:00,101,57.4,16.4
16.08.2023 04:30,102,58.3,16.4
16.08.2023 04:00,102,58.3,16.4
16.08.2023 03:30,102,58.3,16.4
16.08.2023 03:00,102,58.3,16.4
16.08.2023 02:30,102,58.3,16.4
16.08.2023 02:00,102,58.3,16.5
16.08.2023 01:30,102,58.3,16.5
16.08.2023 01:00,103,59.2,16.5
16.08.2023 00:30,103,59.2,16.5
16.08.2023 00:00,103,59.2,16.5
15.08.2023 23:30,103,59.2,16.4
15.08.2023 23:00,103,59.2,16.4
15.08.2023 22:30,103,59.2,16.4
15.08.2023 22:00,104,60.0,16.4
15.08.2023 21:30,104,60.0,16.4
15.08.2023 21:00,104,60.0,16.4
15.08.2023 20:30,104,60.0,16.3
15.08.2023 20:00,104,60.0,16.3
15.08.2023 19:30,104,60.0,16.3
15.08.2023 19:00,104,60.0,16.3
15.08.2023 18:30,104,60.0,16.3
15.08.2023 18:00,105,60.9,16.3
15.08.2023 17:30,107,62.7,16.3
15.08.2023 17:00,107,62.7,16.3
15.08.2023 16:30,107,62.7,16.2
15.08.2023 16:00,108,63.5,16.2
15.08.2023 15:30,108,63.5,16.2
15.08.2023 15:00,108,63.5,16.2
15.08.2023 14:30,109,64.4,16.2
15.08.2023 14:00,109,64.4,16.2
15.08.2023 13:30,109,64.4,16.2
15.08.2023 13:00,109,64.4,16.2
15.08.2023 12:30,110,65.3,16.2
15.08.2023 12:00,110,65.3,16.2
15.08.2023 11:30,110,65.3,16.2
15.08.2023 11:00,110,65.3,16.2
15.08.2023 10:30,111,66.2,16.2
15.08.2023 10:00,111,66.2,16.3
15.08.2023 09:30,111,66.2,16.3
15.08.2023 09:00,111,66.2,16.3
15.08.2023 08:30,111,66.2,16.3
15.08.2023 08:00,112,67.1,16.3
15.08.2023 07:30,113,68.0,16.3
15.08.2023 07:00,113,68.0,16.3
15.08.2023 06:30,113,68.0,16.3
15.08.2023 06:00,113,68.0,16.3
15.08.2023 05:30,114,69.0,16.3
15.08.2023 05:00,114,69.0,16.3
15.08.2023 04:30,114,69.0,16.3
15.08.2023 04:00,114,69.0,16.3
15.08.2023 03:30,114,69.0,16.3
15.08.2023 03:00,115,69.9,16.3
15.08.2023 02:30,115,69.9,16.3
15.08.2023 02:00,115,69.9,16.3
15.08.2023 01:30,116,70.8,16.3
15.08.2023 01:00,116,70.8,16.3
15.08.2023 00:30,116,70.8,16.3
15.08.2023 00:00,116,70.8,16.2
14.08.2023 23:30,117,71.7,16.2
14.08.2023 23:00,117,71.7,16.2
14.08.2023 22:30,117,71.7,16.2
14.08.2023 22:00,117,71.7,16.2
14.08.2023 21:30,118,72.7,16.2
14.08.2023 21:00,118,72.7,16.2
14.08.2023 20:30,118,72.7,16.1
14.08.2023 20:00,119,73.6,16.1
14.08.2023 19:30,119,73.6,16.1
14.08.2023 19:00,119,73.6,16.1
14.08.2023 18:30,119,73.6,16.1
14.08.2023 18:00,120,74.6,16.1
14.08.2023 17:30,120,74.6,16.0
14.08.2023 17:00,120,74.6,16.0
14.08.2023 16:30,120,74.6,16.0
14.08.2023 16:00,120,74.6,16.0
14.08.2023 15:30,121,75.5,16.0
14.08.2023 15:00,121,75.5,16.0
14.08.2023 14:30,121,75.5,16.0
14.08.2023 14:00,121,75.5,16.0
14.08.2023 13:30,121,75.5,16.0
14.08.2023 13:00,121,75.5,16.0
14.08.2023 12:30,122,76.5,16.0
14.08.2023 12:00,122,76.5,16.1
14.08.2023 11:30,122,76.5,16.1
14.08.2023 11:00,121,75.5,16.1
14.08.2023 10:30,121,75.5,16.1
14.08.2023 10:00,122,76.5,16.1
14.08.2023 09:30,122,76.5,16.1
14.08.2023 09:00,121,75.5,16.1
14.08.2023 08:30,121,75.5,16.1
14.08.2023 08:00,121,75.5,16.1
14.08.2023 07:30,120,74.6,16.1
14.08.2023 07:00,119,73.6,16.1
14.08.2023 06:30,121,75.5,16.1
14.08.2023 06:00,127,81.3,16.1
14.08.2023 05:30,127,81.3,16.1
14.08.2023 05:00,127,81.3,16.1
14.08.2023 04:30,128,82.3,16.1
14.08.2023 04:00,128,82.3,16.1
14.08.2023 03:30,128,82.3,16.0
14.08.2023 03:00,128,82.3,16.0
14.08.2023 02:30,128,82.3,16.0
14.08.2023 02:00,129,83.3,16.0
14.08.2023 01:30,129,83.3,16.0
14.08.2023 01:00,129,83.3,16.0
14.08.2023 00:30,129,83.3,16.0
14.08.2023 00:00,129,83.3,16.0
13.08.2023 23:30,130,84.3,16.0
13.08.2023 23:00,130,84.3,15.9
13.08.2023 22:30,130,84.3,15.9
13.08.2023 22:00,130,84.3,15.9
13.08.2023 21:30,131,85.3,15.9
13.08.2023 21:00,131,85.3,15.9
13.08.2023 20:30,131,85.3,15.9
13.08.2023 20:00,131,85.3,15.9
13.08.2023 19:30,131,85.3,15.9
13.08.2023 19:00,131,85.3,15.9
13.08.2023 18:30,132,86.3,15.8
13.08.2023 18:00,132,86.3,15.9
13.08.2023 17:30,132,86.3,15.8
13.08.2023 17:00,132,86.3,15.8
13.08.2023 16:30,133,87.3,15.8
13.08.2023 16:00,133,87.3,15.8
13.08.2023 15:30,133,87.3,15.8
13.08.2023 15:00,133,87.3,15.8
13.08.2023 14:30,133,87.3,15.8
13.08.2023 14:00,133,87.3,15.9
13.08.2023 13:30,133,87.3,15.9
13.08.2023 13:00,134,88.3,15.9
13.08.2023 12:30,133,87.3,15.9
13.08.2023 12:00,134,88.3,15.9
13.08.2023 11:30,134,88.3,15.9
13.08.2023 11:00,134,88.3,15.9
13.08.2023 10:30,133,87.3,15.9
13.08.2023 10:00,133,87.3,15.9
13.08.2023 09:30,133,87.3,15.9
13.08.2023 09:00,133,87.3,15.9
13.08.2023 08:30,132,86.3,15.9
13.08.2023 08:00,132,86.3,15.9
13.08.2023 07:30,131,85.3,15.9
13.08.2023 07:00,134,88.3,15.9
13.08.2023 06:30,134,88.3,15.9
13.08.2023 06:00,139,93.5,15.9
13.08.2023 05:30,140,94.6,15.9
13.08.2023 05:00,141,95.7,15.9
13.08.2023 04:30,141,95.7,15.9
13.08.2023 04:00,141,95.7,15.9
13.08.2023 03:30,141,95.7,15.9
13.08.2023 03:00,141,95.7,15.8
13.08.2023 02:30,142,96.7,15.8
13.08.2023 02:00,142,96.7,15.8
13.08.2023 01:30,142,96.7,15.8
13.08.2023 01:00,142,96.7,15.8
13.08.2023 00:30,143,97.8,15.8
13.08.2023 00:00,143,97.8,15.8
12.08.2023 23:30,143,97.8,15.7
12.08.2023 23:00,143,97.8,15.7
12.08.2023 22:30,143,97.8,15.7
12.08.2023 22:00,143,97.8,15.7
12.08.2023 21:30,144,98.9,15.7
12.08.2023 21:00,144,98.9,15.7
12.08.2023 20:30,144,98.9,15.7
12.08.2023 20:00,144,98.9,15.6
12.08.2023 19:30,145,100,15.6
12.08.2023 19:00,145,100,15.6
12.08.2023 18:30,145,100,15.6
12.08.2023 18:00,145,100,15.6
12.08.2023 17:30,145,100,15.6
12.08.2023 17:00,145,100,15.6
12.08.2023 16:30,145,100,15.6
