Datum,Vodostaj [cm],Pretok [m³/s],Temperatura vode [°C]
31.07.2023 01:30,80,4.65,17.5
31.07.2023 02:00,79,4.51,17.4
31.07.2023 02:30,79,4.51,17.3
31.07.2023 03:00,78,4.38,17.2
31.07.2023 03:30,78,4.38,17.1
31.07.2023 04:00,77,4.25,17.0
31.07.2023 04:30,77,4.25,16.9
31.07.2023 05:00,77,4.25,16.8
31.07.2023 05:30,77,4.25,16.7
31.07.2023 06:00,76,4.12,16.6
31.07.2023 06:30,76,4.12,16.5
31.07.2023 07:00,76,4.12,16.5
31.07.2023 07:30,75,3.99,16.4
31.07.2023 08:00,75,3.99,16.4
31.07.2023 08:30,75,3.99,16.3
31.07.2023 09:00,75,3.99,16.3
31.07.2023 09:30,75,3.99,16.3
31.07.2023 10:00,74,3.86,16.4
31.07.2023 10:30,74,3.86,16.5
31.07.2023 11:00,74,3.86,16.6
31.07.2023 11:30,74,3.86,16.7
31.07.2023 12:00,74,3.86,16.8
31.07.2023 12:30,73,3.73,17.0
31.07.2023 13:00,73,3.73,17.1
31.07.2023 13:30,72,3.61,17.2
31.07.2023 14:00,72,3.61,17.4
31.07.2023 14:30,72,3.61,17.5
31.07.2023 15:00,72,3.61,17.6
31.07.2023 15:30,71,3.48,17.9
31.07.2023 16:00,71,3.48,18.0
31.07.2023 16:30,71,3.48,18.1
31.07.2023 17:00,70,3.36,18.2
31.07.2023 17:30,70,3.36,18.3
31.07.2023 18:00,70,3.36,18.4
31.07.2023 18:30,70,3.36,18.4
31.07.2023 19:00,69,3.24,18.5
31.07.2023 19:30,69,3.24,18.5
31.07.2023 20:00,69,3.24,18.5
31.07.2023 20:30,68,3.12,18.5
31.07.2023 21:00,69,3.24,18.4
31.07.2023 21:30,69,3.24,18.4
31.07.2023 22:00,68,3.12,18.3
31.07.2023 22:30,68,3.12,18.3
31.07.2023 23:00,68,3.12,18.3
31.07.2023 23:30,68,3.12,18.2
01.08.2023 00:00,68,3.12,18.2
01.08.2023 00:30,68,3.12,18.1
01.08.2023 01:00,68,3.12,18.0
01.08.2023 01:30,68,3.12,18.0
01.08.2023 02:00,68,3.12,17.9
01.08.2023 02:30,68,3.12,17.8
01.08.2023 03:00,67,3.00,17.8
01.08.2023 03:30,67,3.00,17.6
01.08.2023 04:00,68,3.12,17.5
01.08.2023 04:30,67,3.00,17.3
01.08.2023 05:00,68,3.12,17.2
01.08.2023 05:30,67,3.00,17.1
01.08.2023 06:00,67,3.00,17.0
01.08.2023 06:30,67,3.00,16.8
01.08.2023 07:00,67,3.00,16.7
01.08.2023 07:30,67,3.00,16.6
01.08.2023 08:00,67,3.00,16.6
01.08.2023 08:30,67,3.00,16.5
01.08.2023 09:00,67,3.00,16.5
01.08.2023 09:30,67,3.00,16.5
01.08.2023 10:00,67,3.00,16.5
01.08.2023 10:30,67,3.00,16.6
01.08.2023 11:00,67,3.00,16.6
01.08.2023 11:30,67,3.00,16.6
01.08.2023 12:00,67,3.00,16.7
01.08.2023 12:30,66,2.88,16.7
01.08.2023 13:00,66,2.88,16.7
01.08.2023 13:30,66,2.88,16.8
01.08.2023 14:00,66,2.88,16.9
01.08.2023 14:30,66,2.88,17.0
01.08.2023 15:00,66,2.88,17.1
01.08.2023 15:30,66,2.88,17.2
01.08.2023 16:00,66,2.88,17.3
01.08.2023 16:30,66,2.88,17.3
01.08.2023 17:00,66,2.88,17.3
01.08.2023 17:30,66,2.88,17.3
01.08.2023 18:00,69,3.24,17.4
01.08.2023 18:30,70,3.36,17.4
01.08.2023 19:00,71,3.48,17.3
01.08.2023 19:30,72,3.61,17.4
01.08.2023 20:00,71,3.48,17.4
01.08.2023 20:30,72,3.61,17.4
01.08.2023 21:00,73,3.73,17.4
01.08.2023 21:30,78,4.38,17.3
01.08.2023 22:00,103,8.14,17.2
01.08.2023 22:30,118,10.8,17.3
01.08.2023 23:00,127,12.6,17.1
01.08.2023 23:30,125,12.2,17.1
02.08.2023 00:00,121,11.4,16.9
02.08.2023 00:30,118,10.8,16.7
02.08.2023 01:00,116,10.5,16.5
02.08.2023 01:30,112,9.72,16.4
02.08.2023 02:00,110,9.36,16.4
02.08.2023 02:30,108,9.00,16.3
02.08.2023 03:00,106,8.65,16.3
02.08.2023 03:30,106,8.65,16.3
02.08.2023 04:00,105,8.48,16.2
02.08.2023 04:30,105,8.48,16.2
02.08.2023 05:00,104,8.31,16.1
02.08.2023 05:30,104,8.31,16.2
02.08.2023 06:00,103,8.14,16.1
02.08.2023 06:30,103,8.14,16.2
02.08.2023 07:00,102,7.98,16.2
02.08.2023 07:30,102,7.98,16.1
02.08.2023 08:00,101,7.81,16.1
02.08.2023 08:30,100,7.65,16.1
02.08.2023 09:00,100,7.65,16.1
02.08.2023 09:30,99,7.48,16.2
02.08.2023 10:00,98,7.32,16.2
02.08.2023 10:30,97,7.16,16.2
02.08.2023 11:00,96,7.00,16.2
02.08.2023 11:30,95,6.84,16.3
02.08.2023 12:00,94,6.69,16.4
02.08.2023 12:30,94,6.69,16.5
02.08.2023 13:00,92,6.38,16.5
02.08.2023 13:30,92,6.38,16.7
02.08.2023 14:00,91,6.23,16.8
02.08.2023 14:30,90,6.08,16.9
02.08.2023 15:00,89,5.93,17.1
02.08.2023 15:30,89,5.93,17.2
02.08.2023 16:00,88,5.78,17.3
02.08.2023 16:30,87,5.63,17.4
02.08.2023 17:00,86,5.49,17.4
02.08.2023 17:30,86,5.49,17.5
02.08.2023 18:00,85,5.35,17.6
02.08.2023 18:30,84,5.20,17.6
02.08.2023 19:00,84,5.20,17.6
02.08.2023 19:30,83,5.06,17.6
02.08.2023 20:00,83,5.06,17.6
02.08.2023 20:30,82,4.92,17.5
02.08.2023 21:00,82,4.92,17.4
02.08.2023 21:30,82,4.92,17.3
02.08.2023 22:00,81,4.79,17.3
02.08.2023 22:30,81,4.79,17.2
02.08.2023 23:00,80,4.65,17.2
02.08.2023 23:30,80,4.65,17.1
03.08.2023 00:00,80,4.65,17.0
03.08.2023 00:30,79,4.51,17.0
03.08.2023 01:00,79,4.51,16.9
