Datum,Vodostaj [cm],Pretok [mÂ³/s],Temperatura vode [Â°C]
17.08.2023 00:30,186,-,-
17.08.2023 00:00,186,-,-
16.08.2023 23:30,185,-,-
16.08.2023 23:00,185,-,-
16.08.2023 22:30,185,-,-
16.08.2023 22:00,185,-,-
16.08.2023 21:30,185,-,-
16.08.2023 21:00,186,-,-
16.08.2023 20:30,186,-,-
16.08.2023 20:00,186,-,-
16.08.2023 19:30,186,-,-
16.08.2023 19:00,185,-,-
16.08.2023 18:30,185,-,-
16.08.2023 18:00,185,-,-
16.08.2023 17:30,184,-,-
16.08.2023 17:00,185,-,-
16.08.2023 16:30,185,-,-
16.08.2023 16:00,185,-,-
16.08.2023 15:30,186,-,-
16.08.2023 15:00,186,-,-
16.08.2023 14:30,186,-,-
16.08.2023 14:00,186,-,-
16.08.2023 13:30,186,-,-
16.08.2023 13:00,186,-,-
16.08.2023 12:30,186,-,-
16.08.2023 12:00,186,-,-
16.08.2023 11:30,186,-,-
16.08.2023 11:00,186,-,-
16.08.2023 10:30,187,-,-
16.08.2023 10:00,186,-,-
16.08.2023 09:30,187,-,-
16.08.2023 09:00,187,-,-
16.08.2023 08:30,187,-,-
16.08.2023 08:00,187,-,-
16.08.2023 07:30,187,-,-
16.08.2023 07:00,187,-,-
16.08.2023 06:30,187,-,-
16.08.2023 06:00,187,-,-
16.08.2023 05:30,187,-,-
16.08.2023 05:00,187,-,-
16.08.2023 04:30,187,-,-
16.08.2023 04:00,187,-,-
16.08.2023 03:30,187,-,-
16.08.2023 03:00,187,-,-
16.08.2023 02:30,187,-,-
16.08.2023 02:00,188,-,-
16.08.2023 01:30,187,-,-
16.08.2023 01:00,187,-,-
16.08.2023 00:30,187,-,-
16.08.2023 00:00,188,-,-
15.08.2023 23:30,187,-,-
15.08.2023 23:00,187,-,-
15.08.2023 22:30,188,-,-
15.08.2023 22:00,188,-,-
15.08.2023 21:30,188,-,-
15.08.2023 21:00,188,-,-
15.08.2023 20:30,188,-,-
15.08.2023 20:00,189,-,-
15.08.2023 19:30,188,-,-
15.08.2023 19:00,188,-,-
15.08.2023 18:30,188,-,-
15.08.2023 18:00,188,-,-
15.08.2023 17:30,188,-,-
15.08.2023 17:00,189,-,-
15.08.2023 16:30,189,-,-
15.08.2023 16:00,189,-,-
15.08.2023 15:30,189,-,-
15.08.2023 15:00,189,-,-
15.08.2023 14:30,189,-,-
15.08.2023 14:00,190,-,-
15.08.2023 13:30,189,-,-
15.08.2023 13:00,189,-,-
15.08.2023 12:30,189,-,-
15.08.2023 12:00,190,-,-
15.08.2023 11:30,190,-,-
15.08.2023 11:00,190,-,-
15.08.2023 10:30,190,-,-
15.08.2023 10:00,190,-,-
15.08.2023 09:30,191,-,-
15.08.2023 09:00,191,-,-
15.08.2023 08:30,191,-,-
15.08.2023 08:00,190,-,-
