Datum,Vodostaj [cm],Pretok [m³/s],Temperatura vode [°C]
31.07.2023 01:30,85,36.9,18.9
31.07.2023 02:00,85,36.9,18.9
31.07.2023 02:30,86,37.9,18.8
31.07.2023 03:00,86,37.9,18.7
31.07.2023 03:30,86,37.9,18.7
31.07.2023 04:00,85,36.9,18.6
31.07.2023 04:30,85,36.9,18.5
31.07.2023 05:00,84,35.9,18.5
31.07.2023 05:30,84,35.9,18.4
31.07.2023 06:00,84,35.9,18.4
31.07.2023 06:30,84,35.9,18.3
31.07.2023 07:00,84,35.9,18.3
31.07.2023 07:30,84,35.9,18.2
31.07.2023 08:00,84,35.9,18.2
31.07.2023 08:30,84,35.9,18.2
31.07.2023 09:00,84,35.9,18.1
31.07.2023 09:30,84,35.9,18.1
31.07.2023 10:00,84,35.9,18.1
31.07.2023 10:30,84,35.9,18.2
31.07.2023 11:00,84,35.9,18.2
31.07.2023 11:30,84,35.9,18.2
31.07.2023 12:00,83,34.9,18.3
31.07.2023 12:30,82,33.9,18.4
31.07.2023 13:00,82,33.9,18.5
31.07.2023 13:30,82,33.9,18.6
31.07.2023 14:00,82,33.9,18.7
31.07.2023 14:30,82,33.9,18.7
31.07.2023 15:00,82,33.9,18.8
31.07.2023 15:30,81,33.0,18.9
31.07.2023 16:00,81,33.0,19.0
31.07.2023 16:30,81,33.0,19.1
31.07.2023 17:00,81,33.0,19.2
31.07.2023 17:30,81,33.0,19.3
31.07.2023 18:00,81,33.0,19.4
31.07.2023 18:30,80,32.1,19.4
31.07.2023 19:00,80,32.1,19.5
31.07.2023 19:30,80,32.1,19.5
31.07.2023 20:00,80,32.1,19.5
31.07.2023 20:30,80,32.1,19.4
31.07.2023 21:00,80,32.1,19.4
31.07.2023 21:30,80,32.1,19.4
31.07.2023 22:00,80,32.1,19.3
31.07.2023 22:30,80,32.1,19.2
31.07.2023 23:00,80,32.1,19.2
31.07.2023 23:30,80,32.1,19.1
01.08.2023 00:00,80,32.1,19.1
01.08.2023 00:30,80,32.1,19.0
01.08.2023 01:00,79,31.1,19.0
01.08.2023 01:30,79,31.1,18.9
01.08.2023 02:00,79,31.1,18.9
01.08.2023 02:30,79,31.1,18.8
01.08.2023 03:00,79,31.1,18.8
01.08.2023 03:30,79,31.1,18.7
01.08.2023 04:00,79,31.1,18.7
01.08.2023 04:30,79,31.1,18.6
01.08.2023 05:00,79,31.1,18.6
01.08.2023 05:30,79,31.1,18.5
01.08.2023 06:00,79,31.1,18.4
01.08.2023 06:30,79,31.1,18.4
01.08.2023 07:00,79,31.1,18.3
01.08.2023 07:30,79,31.1,18.3
01.08.2023 08:00,79,31.1,18.2
01.08.2023 08:30,79,31.1,18.2
01.08.2023 09:00,78,30.2,18.2
01.08.2023 09:30,77,29.4,18.2
01.08.2023 10:00,75,27.6,18.2
01.08.2023 10:30,75,27.6,18.2
01.08.2023 11:00,75,27.6,18.3
01.08.2023 11:30,76,28.5,18.3
