Datum,Vodostaj [cm],Pretok [mÂ³/s],Temperatura vode [Â°C]
17.08.2023 00:30,112,-,8.2
17.08.2023 00:00,111,-,8.2
16.08.2023 23:30,111,-,8.2
16.08.2023 23:00,112,-,8.2
16.08.2023 22:30,112,-,8.2
16.08.2023 22:00,112,-,8.2
16.08.2023 21:30,112,-,8.2
16.08.2023 21:00,112,-,8.3
16.08.2023 20:30,112,-,8.3
16.08.2023 20:00,112,-,8.3
16.08.2023 19:30,112,-,8.3
16.08.2023 19:00,112,-,8.4
16.08.2023 18:30,112,-,8.4
16.08.2023 18:00,112,-,8.5
16.08.2023 17:30,112,-,8.6
16.08.2023 17:00,112,-,8.7
16.08.2023 16:30,113,-,8.7
16.08.2023 16:00,113,-,8.7
16.08.2023 15:30,113,-,8.8
16.08.2023 15:00,113,-,8.8
16.08.2023 14:30,113,-,8.9
16.08.2023 14:00,113,-,8.9
16.08.2023 13:30,113,-,8.8
16.08.2023 13:00,113,-,8.8
16.08.2023 12:30,113,-,8.8
16.08.2023 12:00,113,-,8.7
16.08.2023 11:30,113,-,8.6
16.08.2023 11:00,113,-,8.5
16.08.2023 10:30,114,-,8.4
16.08.2023 10:00,114,-,8.3
16.08.2023 09:30,113,-,8.2
16.08.2023 09:00,113,-,8.2
16.08.2023 08:30,113,-,8.1
16.08.2023 08:00,113,-,8.1
16.08.2023 07:30,113,-,8.1
16.08.2023 07:00,112,-,8.1
16.08.2023 06:30,112,-,8.1
16.08.2023 06:00,112,-,8.1
16.08.2023 05:30,113,-,8.1
16.08.2023 05:00,113,-,8.1
16.08.2023 04:30,113,-,8.1
16.08.2023 04:00,114,-,8.1
16.08.2023 03:30,114,-,8.1
16.08.2023 03:00,114,-,8.1
16.08.2023 02:30,114,-,8.1
16.08.2023 02:00,114,-,8.1
16.08.2023 01:30,113,-,8.1
16.08.2023 01:00,113,-,8.1
16.08.2023 00:30,113,-,8.1
16.08.2023 00:00,113,-,8.2
15.08.2023 23:30,113,-,8.2
15.08.2023 23:00,113,-,8.2
15.08.2023 22:30,113,-,8.2
15.08.2023 22:00,113,-,8.2
15.08.2023 21:30,113,-,8.2
15.08.2023 21:00,113,-,8.2
15.08.2023 20:30,113,-,8.3
15.08.2023 20:00,113,-,8.3
15.08.2023 19:30,113,-,8.3
15.08.2023 19:00,113,-,8.4
15.08.2023 18:30,114,-,8.4
15.08.2023 18:00,114,-,8.5
15.08.2023 17:30,114,-,8.6
15.08.2023 17:00,114,-,8.7
15.08.2023 16:30,114,-,8.7
15.08.2023 16:00,114,-,8.8
15.08.2023 15:30,114,-,8.9
15.08.2023 15:00,114,-,8.9
15.08.2023 14:30,114,-,8.9
15.08.2023 14:00,114,-,8.8
15.08.2023 13:30,114,-,8.8
15.08.2023 13:00,114,-,8.8
15.08.2023 12:30,114,-,8.8
15.08.2023 12:00,114,-,8.7
15.08.2023 11:30,114,-,8.6
15.08.2023 11:00,115,-,8.5
15.08.2023 10:30,115,-,8.4
15.08.2023 10:00,115,-,8.4
15.08.2023 09:30,115,-,8.3
15.08.2023 09:00,115,-,8.2
15.08.2023 08:30,114,-,8.2
15.08.2023 08:00,114,-,8.1
15.08.2023 07:30,114,-,8.1
15.08.2023 07:00,114,-,8.1
15.08.2023 06:30,114,-,8.1
15.08.2023 06:00,114,-,8.1
15.08.2023 05:30,114,-,8.1
15.08.2023 05:00,114,-,8.1
15.08.2023 04:30,114,-,8.1
15.08.2023 04:00,115,-,8.1
