Datum,Vodostaj [cm],Pretok [m³/s],Temperatura vode [°C]
30.08.2023 00:30,65,0.916,17.5
30.08.2023 00:00,65,0.916,17.6
29.08.2023 23:30,65,0.916,17.8
29.08.2023 23:00,66,1.01,17.8
29.08.2023 22:30,65,0.916,17.9
29.08.2023 22:00,65,0.916,18.0
29.08.2023 21:30,65,0.916,18.1
29.08.2023 21:00,65,0.916,18.2
29.08.2023 20:30,65,0.916,18.3
29.08.2023 20:00,65,0.916,18.4
29.08.2023 19:30,66,1.01,18.4
29.08.2023 19:00,66,1.01,18.5
29.08.2023 18:30,66,1.01,18.6
29.08.2023 18:00,67,1.10,18.6
29.08.2023 17:30,67,1.10,18.7
29.08.2023 17:00,67,1.10,18.8
29.08.2023 16:30,67,1.10,18.9
29.08.2023 16:00,67,1.10,18.9
29.08.2023 15:30,67,1.10,18.9
29.08.2023 15:00,65,0.916,19.1
29.08.2023 14:30,61,0.601,19.1
29.08.2023 14:00,61,0.601,19.1
29.08.2023 13:30,61,0.601,19.0
29.08.2023 13:00,61,0.601,18.8
29.08.2023 12:30,61,0.601,18.8
29.08.2023 12:00,61,0.601,18.7
29.08.2023 11:30,61,0.601,18.6
29.08.2023 11:00,61,0.601,18.4
29.08.2023 10:30,61,0.601,18.3
29.08.2023 10:00,61,0.601,18.3
29.08.2023 09:30,61,0.601,18.3
29.08.2023 09:00,61,0.601,18.3
29.08.2023 08:30,61,0.601,18.3
29.08.2023 08:00,61,0.601,18.3
29.08.2023 07:30,61,0.601,18.3
29.08.2023 07:00,61,0.601,18.4
29.08.2023 06:30,61,0.601,18.4
29.08.2023 06:00,61,0.601,18.5
29.08.2023 05:30,61,0.601,18.5
29.08.2023 05:00,61,0.601,18.6
29.08.2023 04:30,61,0.601,18.7
29.08.2023 04:00,61,0.601,18.8
29.08.2023 03:30,61,0.601,18.8
29.08.2023 03:00,62,0.674,18.9
29.08.2023 02:30,62,0.674,18.9
29.08.2023 02:00,63,0.751,19.0
29.08.2023 01:30,64,0.832,19.0
29.08.2023 01:00,65,0.916,19.0
29.08.2023 00:30,63,0.751,19.0
29.08.2023 00:00,60,0.533,19.1
28.08.2023 23:30,60,0.533,19.1
28.08.2023 23:00,60,0.533,19.2
28.08.2023 22:30,60,0.533,19.2
28.08.2023 22:00,60,0.533,19.3
28.08.2023 21:30,60,0.533,19.3
28.08.2023 21:00,60,0.533,19.3
28.08.2023 20:30,61,0.601,19.4
28.08.2023 20:00,60,0.533,19.4
28.08.2023 19:30,60,0.533,19.5
28.08.2023 19:00,60,0.533,19.5
28.08.2023 18:30,60,0.533,19.6
28.08.2023 18:00,60,0.533,19.6
28.08.2023 17:30,60,0.533,19.6
28.08.2023 17:00,60,0.533,19.7
28.08.2023 16:30,60,0.533,19.7
28.08.2023 16:00,60,0.533,19.7
28.08.2023 15:30,60,0.533,19.6
28.08.2023 15:00,60,0.533,19.5
28.08.2023 14:30,60,0.533,19.4
28.08.2023 14:00,60,0.533,19.3
28.08.2023 13:30,60,0.533,19.2
28.08.2023 13:00,60,0.533,19.0
28.08.2023 12:30,60,0.533,18.9
28.08.2023 12:00,60,0.533,19.0
28.08.2023 11:30,60,0.533,19.1
28.08.2023 11:00,60,0.533,19.0
28.08.2023 10:30,60,0.533,18.8
28.08.2023 10:00,60,0.533,18.7
28.08.2023 09:30,60,0.533,18.6
28.08.2023 09:00,60,0.533,18.6
28.08.2023 08:30,60,0.533,18.6
28.08.2023 08:00,60,0.533,18.7
28.08.2023 07:30,60,0.533,18.7
28.08.2023 07:00,60,0.533,18.8
28.08.2023 06:30,60,0.533,18.9
28.08.2023 06:00,60,0.533,18.9
28.08.2023 05:30,60,0.533,19.0
28.08.2023 05:00,60,0.533,19.1
28.08.2023 04:30,60,0.533,19.2
28.08.2023 04:00,60,0.533,19.2
28.08.2023 03:30,60,0.533,19.3
28.08.2023 03:00,60,0.533,19.4
28.08.2023 02:30,60,0.533,19.4
28.08.2023 02:00,60,0.533,19.5
28.08.2023 01:30,60,0.533,19.6
28.08.2023 01:00,60,0.533,19.6
28.08.2023 00:30,60,0.533,19.7
28.08.2023 00:00,60,0.533,19.7
27.08.2023 23:30,60,0.533,19.8
27.08.2023 23:00,60,0.533,19.8
27.08.2023 22:30,60,0.533,19.9
27.08.2023 22:00,60,0.533,19.9
27.08.2023 21:30,60,0.533,20.0
27.08.2023 21:00,60,0.533,20.0
27.08.2023 20:30,60,0.533,20.1
27.08.2023 20:00,60,0.533,20.3
27.08.2023 19:30,60,0.533,20.4
27.08.2023 19:00,60,0.533,20.6
