Datum,Vodostaj [cm],Pretok [m³/s],Temperatura vode [°C]
31.07.2023 01:30,109,7.16,19.6
31.07.2023 02:00,107,6.94,19.5
31.07.2023 02:30,106,6.83,19.4
31.07.2023 03:00,104,6.61,19.2
31.07.2023 03:30,102,6.39,19.1
31.07.2023 04:00,100,6.18,18.9
31.07.2023 04:30,98,5.97,18.8
31.07.2023 05:00,96,5.76,18.7
31.07.2023 05:30,94,5.55,18.5
31.07.2023 06:00,92,5.35,18.4
31.07.2023 06:30,89,5.05,18.3
31.07.2023 07:00,88,4.95,18.1
31.07.2023 07:30,85,4.66,18.0
31.07.2023 08:00,84,4.56,18.0
31.07.2023 08:30,82,4.37,17.9
31.07.2023 09:00,80,4.19,17.7
31.07.2023 09:30,78,4.00,17.6
31.07.2023 10:00,76,3.83,17.6
31.07.2023 10:30,74,3.65,17.6
31.07.2023 11:00,73,3.56,17.5
31.07.2023 11:30,72,3.47,17.5
31.07.2023 12:00,70,3.30,17.5
31.07.2023 12:30,68,3.13,17.6
31.07.2023 13:00,67,3.05,17.7
31.07.2023 13:30,66,2.97,17.7
31.07.2023 14:00,65,2.89,17.9
31.07.2023 14:30,64,2.81,17.9
31.07.2023 15:00,63,2.73,18.0
31.07.2023 15:30,62,2.65,18.1
31.07.2023 16:00,61,2.57,18.2
31.07.2023 16:30,61,2.57,18.3
31.07.2023 17:00,60,2.49,18.4
31.07.2023 17:30,60,2.49,18.5
31.07.2023 18:00,59,2.41,18.5
31.07.2023 18:30,58,2.33,18.6
31.07.2023 19:00,58,2.33,18.6
31.07.2023 19:30,58,2.33,18.7
31.07.2023 20:00,57,2.24,18.7
31.07.2023 20:30,57,2.24,18.8
31.07.2023 21:00,56,2.16,18.7
31.07.2023 21:30,56,2.16,18.7
31.07.2023 22:00,55,2.07,18.6
31.07.2023 22:30,55,2.07,18.6
31.07.2023 23:00,54,1.99,18.5
31.07.2023 23:30,54,1.99,18.5
01.08.2023 00:00,54,1.99,18.4
01.08.2023 00:30,54,1.99,18.3
01.08.2023 01:00,53,1.90,18.3
01.08.2023 01:30,53,1.90,18.2
01.08.2023 02:00,53,1.90,18.2
01.08.2023 02:30,52,1.81,18.1
01.08.2023 03:00,52,1.81,18.0
01.08.2023 03:30,52,1.81,17.9
01.08.2023 04:00,52,1.81,17.7
01.08.2023 04:30,51,1.73,17.6
01.08.2023 05:00,51,1.73,17.5
01.08.2023 05:30,51,1.73,17.4
01.08.2023 06:00,51,1.73,17.3
01.08.2023 06:30,51,1.73,17.2
01.08.2023 07:00,51,1.73,17.0
01.08.2023 07:30,50,1.64,17.0
01.08.2023 08:00,50,1.64,16.9
01.08.2023 08:30,50,1.64,16.8
01.08.2023 09:00,50,1.64,16.8
01.08.2023 09:30,50,1.64,16.7
01.08.2023 10:00,49,1.56,16.7
01.08.2023 10:30,49,1.56,16.7
01.08.2023 11:00,49,1.56,16.7
01.08.2023 11:30,49,1.56,16.7
01.08.2023 12:00,49,1.56,16.7
