Datum,Vodostaj [cm],Pretok [m³/s],Temperatura vode [°C]
31.07.2023 01:30,159,3.94,13.6
31.07.2023 02:00,158,3.83,13.6
31.07.2023 02:30,156,3.61,13.6
31.07.2023 03:00,155,3.50,13.6
31.07.2023 03:30,154,3.39,13.5
31.07.2023 04:00,153,3.28,13.5
31.07.2023 04:30,151,3.07,13.5
31.07.2023 05:00,150,2.96,13.5
31.07.2023 05:30,148,2.74,13.5
31.07.2023 06:00,147,2.64,13.5
31.07.2023 06:30,145,2.43,13.5
31.07.2023 07:00,143,2.22,13.5
31.07.2023 07:30,141,2.02,13.6
31.07.2023 08:00,139,1.83,13.7
31.07.2023 08:30,137,1.65,13.8
31.07.2023 09:00,135,1.47,14.0
31.07.2023 09:30,133,1.31,14.2
31.07.2023 10:00,131,1.15,14.4
31.07.2023 10:30,129,1.01,14.8
31.07.2023 11:00,127,0.873,15.0
31.07.2023 11:30,127,0.873,15.2
31.07.2023 12:00,125,0.755,15.5
31.07.2023 12:30,124,0.701,15.8
31.07.2023 13:00,123,0.651,16.0
31.07.2023 13:30,122,0.605,16.3
31.07.2023 14:00,121,0.562,16.6
31.07.2023 14:30,120,0.524,16.9
31.07.2023 15:00,119,0.485,17.1
31.07.2023 15:30,118,0.447,17.3
31.07.2023 16:00,117,0.411,17.5
31.07.2023 16:30,117,0.411,17.8
31.07.2023 17:00,116,0.377,18.1
31.07.2023 17:30,115,0.345,18.3
31.07.2023 18:00,115,0.345,18.5
31.07.2023 18:30,115,0.345,18.5
31.07.2023 19:00,114,0.315,18.6
31.07.2023 19:30,114,0.315,18.6
31.07.2023 20:00,113,0.286,18.7
31.07.2023 20:30,113,0.286,18.7
31.07.2023 21:00,112,0.260,18.7
31.07.2023 21:30,112,0.260,18.8
31.07.2023 22:00,112,0.260,18.8
31.07.2023 22:30,111,0.235,18.9
31.07.2023 23:00,111,0.235,18.9
31.07.2023 23:30,111,0.235,19.0
01.08.2023 00:00,111,0.235,19.0
01.08.2023 00:30,110,0.211,19.0
01.08.2023 01:00,110,0.211,18.9
01.08.2023 01:30,110,0.211,18.9
01.08.2023 02:00,110,0.211,18.9
01.08.2023 02:30,110,0.211,18.9
01.08.2023 03:00,109,0.189,18.9
01.08.2023 03:30,109,0.189,18.8
01.08.2023 04:00,109,0.189,18.8
01.08.2023 04:30,109,0.189,18.8
01.08.2023 05:00,109,0.189,18.8
01.08.2023 05:30,109,0.189,18.8
01.08.2023 06:00,109,0.189,18.8
01.08.2023 06:30,109,0.189,18.8
01.08.2023 07:00,109,0.189,18.8
01.08.2023 07:30,109,0.189,18.8
01.08.2023 08:00,108,0.169,18.9
01.08.2023 08:30,108,0.169,18.9
01.08.2023 09:00,108,0.169,19.0
01.08.2023 09:30,108,0.169,19.1
01.08.2023 10:00,108,0.169,19.2
01.08.2023 10:30,108,0.169,19.3
01.08.2023 11:00,108,0.169,19.3
01.08.2023 11:30,108,0.169,19.4
01.08.2023 12:00,108,0.169,19.6
01.08.2023 12:30,108,0.169,19.7
01.08.2023 13:00,108,0.169,20.0
01.08.2023 13:30,108,0.169,20.2
01.08.2023 14:00,108,0.169,20.4
01.08.2023 14:30,108,0.169,20.5
01.08.2023 15:00,108,0.169,20.6
01.08.2023 15:30,108,0.169,20.8
01.08.2023 16:00,108,0.169,20.9
01.08.2023 16:30,107,0.150,21.0
01.08.2023 17:00,108,0.169,21.1
01.08.2023 17:30,107,0.150,21.2
01.08.2023 18:00,107,0.150,21.2
01.08.2023 18:30,107,0.150,21.2
01.08.2023 19:00,107,0.150,21.2
01.08.2023 19:30,107,0.150,21.2
01.08.2023 20:00,106,0.132,21.2
01.08.2023 20:30,107,0.150,21.0
01.08.2023 21:00,108,0.169,20.9
01.08.2023 21:30,109,0.189,20.8
01.08.2023 22:00,109,0.189,20.6
01.08.2023 22:30,111,0.235,20.5
01.08.2023 23:00,112,0.260,20.4
01.08.2023 23:30,114,0.315,20.3
02.08.2023 00:00,137,1.65,20.1
02.08.2023 00:30,148,2.74,19.9
02.08.2023 01:00,150,2.96,20.1
02.08.2023 01:30,150,2.96,19.9
02.08.2023 02:00,148,2.74,19.6
02.08.2023 02:30,146,2.53,19.4
02.08.2023 03:00,145,2.43,19.4
02.08.2023 03:30,143,2.22,19.3
02.08.2023 04:00,141,2.02,19.2
02.08.2023 04:30,139,1.83,19.2
02.08.2023 05:00,138,1.74,19.1
02.08.2023 05:30,138,1.74,19.0
02.08.2023 06:00,143,2.22,19.0
02.08.2023 06:30,149,2.85,18.9
02.08.2023 07:00,153,3.28,18.9
02.08.2023 07:30,157,3.72,18.7
02.08.2023 08:00,156,3.61,18.8
02.08.2023 08:30,157,3.72,17.7
02.08.2023 09:00,158,3.83,16.5
02.08.2023 09:30,159,3.94,15.8
02.08.2023 10:00,159,3.94,15.5
02.08.2023 10:30,159,3.94,15.2
02.08.2023 11:00,159,3.94,15.0
02.08.2023 11:30,159,3.94,15.0
