Datum,Vodostaj [cm],Pretok [m³/s],Temperatura vode [°C]
31.07.2023 01:30,92,12.1,9.8
31.07.2023 02:00,92,12.1,9.8
31.07.2023 02:30,92,12.1,9.8
31.07.2023 03:00,91,11.7,9.7
31.07.2023 03:30,92,12.1,9.7
31.07.2023 04:00,90,11.3,9.6
31.07.2023 04:30,91,11.7,9.6
31.07.2023 05:00,90,11.3,9.6
31.07.2023 05:30,90,11.3,9.6
31.07.2023 06:00,90,11.3,9.5
31.07.2023 06:30,91,11.7,9.5
31.07.2023 07:00,91,11.7,9.5
31.07.2023 07:30,90,11.3,9.5
31.07.2023 08:00,90,11.3,9.5
31.07.2023 08:30,90,11.3,9.5
31.07.2023 09:00,90,11.3,9.6
31.07.2023 09:30,90,11.3,9.7
31.07.2023 10:00,90,11.3,9.8
31.07.2023 10:30,89,11.0,9.9
31.07.2023 11:00,90,11.3,9.9
31.07.2023 11:30,90,11.3,10.1
31.07.2023 12:00,89,11.0,10.3
31.07.2023 12:30,90,11.3,10.6
31.07.2023 13:00,90,11.3,10.7
31.07.2023 13:30,89,11.0,10.8
31.07.2023 14:00,89,11.0,10.8
31.07.2023 14:30,89,11.0,11.0
31.07.2023 15:00,89,11.0,11.2
31.07.2023 15:30,89,11.0,11.5
31.07.2023 16:00,89,11.0,11.6
31.07.2023 16:30,89,11.0,11.6
31.07.2023 17:00,89,11.0,11.6
31.07.2023 17:30,89,11.0,11.6
31.07.2023 18:00,87,10.2,11.5
31.07.2023 18:30,89,11.0,11.4
31.07.2023 19:00,88,10.6,11.2
31.07.2023 19:30,88,10.6,11.0
31.07.2023 20:00,88,10.6,10.8
31.07.2023 20:30,88,10.6,10.6
31.07.2023 21:00,87,10.2,10.5
31.07.2023 21:30,87,10.2,10.4
31.07.2023 22:00,87,10.2,10.2
31.07.2023 22:30,87,10.2,10.1
31.07.2023 23:00,87,10.2,10.1
31.07.2023 23:30,86,9.89,10.0
01.08.2023 00:00,87,10.2,9.9
01.08.2023 00:30,88,10.6,9.9
01.08.2023 01:00,87,10.2,9.8
01.08.2023 01:30,87,10.2,9.8
01.08.2023 02:00,87,10.2,9.8
01.08.2023 02:30,86,9.89,9.7
01.08.2023 03:00,86,9.89,9.7
01.08.2023 03:30,86,9.89,9.7
01.08.2023 04:00,86,9.89,9.6
01.08.2023 04:30,86,9.89,9.6
01.08.2023 05:00,86,9.89,9.6
01.08.2023 05:30,86,9.89,9.5
01.08.2023 06:00,86,9.89,9.5
01.08.2023 06:30,85,9.54,9.5
01.08.2023 07:00,85,9.54,9.5
01.08.2023 07:30,86,9.89,9.5
01.08.2023 08:00,86,9.89,9.5
01.08.2023 08:30,86,9.89,9.6
01.08.2023 09:00,86,9.89,9.6
01.08.2023 09:30,86,9.89,9.7
01.08.2023 10:00,85,9.54,9.8
01.08.2023 10:30,85,9.54,10.0
01.08.2023 11:00,86,9.89,10.1
01.08.2023 11:30,85,9.54,10.1
01.08.2023 12:00,85,9.54,10.1
01.08.2023 12:30,86,9.89,10.2
01.08.2023 13:00,85,9.54,10.3
01.08.2023 13:30,85,9.54,10.5
01.08.2023 14:00,86,9.89,10.6
01.08.2023 14:30,85,9.54,10.7
01.08.2023 15:00,85,9.54,10.8
01.08.2023 15:30,85,9.54,10.9
01.08.2023 16:00,87,10.2,10.9
01.08.2023 16:30,87,10.2,11.4
01.08.2023 17:00,91,11.7,11.1
01.08.2023 17:30,89,11.0,11.3
01.08.2023 18:00,90,11.3,11.3
01.08.2023 18:30,91,11.7,11.4
01.08.2023 19:00,91,11.7,11.3
01.08.2023 19:30,91,11.7,11.3
01.08.2023 20:00,96,13.7,11.9
01.08.2023 20:30,103,16.6,11.4
01.08.2023 21:00,118,24.0,11.7
01.08.2023 21:30,136,34.9,12.5
01.08.2023 22:00,140,37.6,12.9
01.08.2023 22:30,130,31.0,12.4
01.08.2023 23:00,128,29.8,12.3
01.08.2023 23:30,128,29.8,12.1
02.08.2023 00:00,125,27.9,12.0
02.08.2023 00:30,123,26.8,11.7
02.08.2023 01:00,121,25.6,11.4
02.08.2023 01:30,116,22.9,11.2
02.08.2023 02:00,117,23.5,11.0
02.08.2023 02:30,116,22.9,10.9
02.08.2023 03:00,112,20.9,10.7
02.08.2023 03:30,113,21.4,10.6
02.08.2023 04:00,111,20.4,10.5
02.08.2023 04:30,109,19.4,10.5
02.08.2023 05:00,108,18.9,10.3
02.08.2023 05:30,107,18.5,10.1
02.08.2023 06:00,108,18.9,10.0
02.08.2023 06:30,105,17.5,10.0
