Datum,Vodostaj [cm],Pretok [mÂ³/s],Temperatura vode [Â°C]
17.08.2023 00:30,152,168,19.0
17.08.2023 00:00,162,190,19.0
16.08.2023 23:30,170,209,19.1
16.08.2023 23:00,198,285,19.2
16.08.2023 22:30,210,321,19.3
16.08.2023 22:00,266,519,19.4
16.08.2023 21:30,258,488,19.4
16.08.2023 21:00,255,477,19.3
16.08.2023 20:30,251,462,19.2
16.08.2023 20:00,249,454,19.2
16.08.2023 19:30,247,447,19.1
16.08.2023 19:00,264,511,19.1
16.08.2023 18:30,254,473,19.0
16.08.2023 18:00,228,380,19.0
16.08.2023 17:30,226,373,18.9
16.08.2023 17:00,207,312,18.8
16.08.2023 16:30,200,291,18.8
16.08.2023 16:00,185,248,18.7
16.08.2023 15:30,186,251,18.7
16.08.2023 15:00,183,243,18.7
16.08.2023 14:30,183,243,18.6
16.08.2023 14:00,182,240,18.5
16.08.2023 13:30,182,240,18.4
16.08.2023 13:00,182,240,18.3
16.08.2023 12:30,182,240,18.3
16.08.2023 12:00,184,245,18.3
16.08.2023 11:30,185,248,18.3
16.08.2023 11:00,186,251,18.3
16.08.2023 10:30,186,251,18.2
16.08.2023 10:00,178,229,18.2
16.08.2023 09:30,180,235,18.2
16.08.2023 09:00,183,243,18.2
16.08.2023 08:30,185,248,18.3
16.08.2023 08:00,182,240,18.3
16.08.2023 07:30,174,219,18.3
16.08.2023 07:00,167,202,18.3
16.08.2023 06:30,170,209,18.4
16.08.2023 06:00,180,235,18.5
16.08.2023 05:30,176,224,18.5
16.08.2023 05:00,166,199,18.6
16.08.2023 04:30,166,199,18.7
16.08.2023 04:00,172,214,18.7
16.08.2023 03:30,172,214,18.7
16.08.2023 03:00,173,217,18.7
16.08.2023 02:30,172,214,18.8
16.08.2023 02:00,172,214,18.8
16.08.2023 01:30,172,214,18.8
16.08.2023 01:00,170,209,18.8
16.08.2023 00:30,180,235,18.9
16.08.2023 00:00,221,357,18.9
15.08.2023 23:30,223,363,19.0
15.08.2023 23:00,243,433,19.0
15.08.2023 22:30,245,440,19.1
15.08.2023 22:00,261,499,19.0
15.08.2023 21:30,258,488,18.9
15.08.2023 21:00,251,462,18.8
15.08.2023 20:30,248,451,18.8
15.08.2023 20:00,231,390,18.8
15.08.2023 19:30,225,370,18.7
15.08.2023 19:00,200,291,18.6
15.08.2023 18:30,191,265,18.5
15.08.2023 18:00,170,209,18.4
15.08.2023 17:30,166,199,18.3
15.08.2023 17:00,137,138,18.2
15.08.2023 16:30,144,151,18.2
15.08.2023 16:00,145,153,18.2
15.08.2023 15:30,148,159,18.1
15.08.2023 15:00,154,172,18.1
15.08.2023 14:30,156,176,18.0
15.08.2023 14:00,164,195,17.8
15.08.2023 13:30,164,195,17.6
15.08.2023 13:00,164,195,17.6
15.08.2023 12:30,172,214,17.6
15.08.2023 12:00,197,282,17.5
15.08.2023 11:30,198,285,17.4
15.08.2023 11:00,196,279,17.3
15.08.2023 10:30,198,285,17.2
15.08.2023 10:00,199,288,17.2
15.08.2023 09:30,206,309,17.2
15.08.2023 09:00,230,387,17.2
15.08.2023 08:30,231,390,17.3
15.08.2023 08:00,233,397,17.3
15.08.2023 07:30,234,401,17.3
15.08.2023 07:00,233,397,17.4
15.08.2023 06:30,233,397,17.4
15.08.2023 06:00,226,373,17.4
15.08.2023 05:30,221,357,17.4
15.08.2023 05:00,209,318,17.5
15.08.2023 04:30,209,318,17.5
15.08.2023 04:00,209,318,17.6
15.08.2023 03:30,209,318,17.7
15.08.2023 03:00,209,318,17.8
15.08.2023 02:30,209,318,18.0
15.08.2023 02:00,208,315,18.0
15.08.2023 01:30,208,315,18.0
15.08.2023 01:00,208,315,18.1
15.08.2023 00:30,206,309,18.1
15.08.2023 00:00,198,285,18.1
14.08.2023 23:30,198,285,18.1
14.08.2023 23:00,200,291,18.1
14.08.2023 22:30,208,315,18.3
14.08.2023 22:00,256,480,18.4
14.08.2023 21:30,256,480,18.3
14.08.2023 21:00,265,515,18.2
14.08.2023 20:30,263,507,18.1
14.08.2023 20:00,260,496,18.1
14.08.2023 19:30,256,480,18.1
14.08.2023 19:00,241,425,18.0
14.08.2023 18:30,238,415,18.0
14.08.2023 18:00,224,367,18.0
14.08.2023 17:30,215,337,17.8
14.08.2023 17:00,186,251,17.7
14.08.2023 16:30,180,235,17.7
14.08.2023 16:00,162,190,17.6
14.08.2023 15:30,160,185,17.5
14.08.2023 15:00,153,170,17.4
14.08.2023 14:30,153,170,17.3
14.08.2023 14:00,154,172,17.2
14.08.2023 13:30,156,176,17.1
14.08.2023 13:00,156,176,17.0
14.08.2023 12:30,157,179,16.9
14.08.2023 12:00,160,185,16.7
14.08.2023 11:30,162,190,16.6
14.08.2023 11:00,166,199,16.6
14.08.2023 10:30,177,227,16.7
14.08.2023 10:00,217,344,16.7
14.08.2023 09:30,220,353,16.7
14.08.2023 09:00,230,387,16.7
14.08.2023 08:30,232,394,16.7
14.08.2023 08:00,232,394,16.6
14.08.2023 07:30,228,380,16.5
14.08.2023 07:00,209,318,16.4
14.08.2023 06:30,212,328,16.5
14.08.2023 06:00,212,328,16.5
14.08.2023 05:30,212,328,16.5
14.08.2023 05:00,212,328,16.5
14.08.2023 04:30,216,340,16.6
14.08.2023 04:00,219,350,16.6
14.08.2023 03:30,219,350,16.7
14.08.2023 03:00,219,350,16.7
14.08.2023 02:30,220,353,16.7
14.08.2023 02:00,219,350,16.8
14.08.2023 01:30,220,353,16.8
14.08.2023 01:00,221,357,16.8
14.08.2023 00:30,229,384,17.0
14.08.2023 00:00,275,554,17.2
13.08.2023 23:30,276,558,17.2
13.08.2023 23:00,277,562,17.2
13.08.2023 22:30,278,566,17.3
13.08.2023 22:00,278,566,17.3
13.08.2023 21:30,278,566,17.3
13.08.2023 21:00,277,562,17.3
13.08.2023 20:30,274,550,17.3
13.08.2023 20:00,272,542,17.2
13.08.2023 19:30,271,538,17.2
13.08.2023 19:00,269,530,17.2
13.08.2023 18:30,265,515,17.1
13.08.2023 18:00,237,411,17.1
13.08.2023 17:30,235,404,17.1
13.08.2023 17:00,234,401,17.1
13.08.2023 16:30,230,387,17.1
13.08.2023 16:00,219,350,17.0
13.08.2023 15:30,210,321,16.9
13.08.2023 15:00,190,262,16.9
13.08.2023 14:30,201,294,16.8
13.08.2023 14:00,194,273,16.7
13.08.2023 13:30,185,248,16.5
13.08.2023 13:00,164,195,16.4
13.08.2023 12:30,161,188,16.2
13.08.2023 12:00,142,148,16.1
13.08.2023 11:30,150,164,16.1
13.08.2023 11:00,172,214,15.9
13.08.2023 10:30,171,212,15.8
