Datum,Vodostaj [cm],Pretok [m³/s],Temperatura vode [°C]
31.07.2023 01:30,107,49.6,14.2
31.07.2023 02:00,108,50.6,14.1
31.07.2023 02:30,108,50.6,14.0
31.07.2023 03:00,108,50.6,13.9
31.07.2023 03:30,107,49.6,13.7
31.07.2023 04:00,106,48.6,13.6
31.07.2023 04:30,105,47.6,13.4
31.07.2023 05:00,104,46.6,13.3
31.07.2023 05:30,102,44.6,13.2
31.07.2023 06:00,101,43.7,13.1
31.07.2023 06:30,100,42.7,13.0
31.07.2023 07:00,98,40.8,12.9
31.07.2023 07:30,98,40.8,12.8
31.07.2023 08:00,96,38.9,12.7
31.07.2023 08:30,95,38.0,12.6
31.07.2023 09:00,95,38.0,12.7
31.07.2023 09:30,93,36.2,12.8
31.07.2023 10:00,93,36.2,12.9
31.07.2023 10:30,92,35.3,13.0
31.07.2023 11:00,91,34.4,13.2
31.07.2023 11:30,90,33.5,13.3
31.07.2023 12:00,89,32.6,13.4
31.07.2023 12:30,88,31.7,13.5
31.07.2023 13:00,87,30.8,13.7
31.07.2023 13:30,86,30.0,13.9
31.07.2023 14:00,86,30.0,14.1
31.07.2023 14:30,85,29.1,14.2
31.07.2023 15:00,84,28.3,14.4
31.07.2023 15:30,84,28.3,14.7
31.07.2023 16:00,83,27.4,14.8
31.07.2023 16:30,82,26.6,14.9
31.07.2023 17:00,82,26.6,15.0
31.07.2023 17:30,81,25.8,15.0
31.07.2023 18:00,80,24.9,15.1
31.07.2023 18:30,80,24.9,15.1
31.07.2023 19:00,80,24.9,15.1
31.07.2023 19:30,79,24.2,15.1
31.07.2023 20:00,79,24.2,15.2
31.07.2023 20:30,77,22.8,15.2
31.07.2023 21:00,77,22.8,15.2
31.07.2023 21:30,77,22.8,15.2
31.07.2023 22:00,76,22.1,15.2
31.07.2023 22:30,76,22.1,15.1
31.07.2023 23:00,75,21.4,15.0
31.07.2023 23:30,75,21.4,15.0
01.08.2023 00:00,74,20.8,14.9
01.08.2023 00:30,74,20.8,14.9
01.08.2023 01:00,74,20.8,14.8
01.08.2023 01:30,74,20.8,14.8
01.08.2023 02:00,73,20.1,14.8
01.08.2023 02:30,73,20.1,14.7
01.08.2023 03:00,73,20.1,14.6
01.08.2023 03:30,72,19.5,14.6
01.08.2023 04:00,72,19.5,14.6
01.08.2023 04:30,72,19.5,14.4
01.08.2023 05:00,72,19.5,14.4
01.08.2023 05:30,71,18.9,14.4
01.08.2023 06:00,71,18.9,14.3
01.08.2023 06:30,71,18.9,14.3
01.08.2023 07:00,70,18.3,14.3
01.08.2023 07:30,71,18.9,14.2
01.08.2023 08:00,70,18.3,14.2
01.08.2023 08:30,70,18.3,14.2
01.08.2023 09:00,70,18.3,14.2
01.08.2023 09:30,70,18.3,14.2
01.08.2023 10:00,69,17.7,14.2
01.08.2023 10:30,69,17.7,14.3
01.08.2023 11:00,69,17.7,14.3
01.08.2023 11:30,69,17.7,14.3
01.08.2023 12:00,69,17.7,14.3
01.08.2023 12:30,68,17.1,14.3
01.08.2023 13:00,69,17.7,14.4
01.08.2023 13:30,68,17.1,14.6
01.08.2023 14:00,68,17.1,14.7
01.08.2023 14:30,68,17.1,14.8
01.08.2023 15:00,68,17.1,14.9
01.08.2023 15:30,68,17.1,15.0
01.08.2023 16:00,68,17.1,15.1
01.08.2023 16:30,65,15.4,15.2
01.08.2023 17:00,69,17.7,15.2
01.08.2023 17:30,67,16.5,15.2
01.08.2023 18:00,66,16.0,15.2
01.08.2023 18:30,67,16.5,15.2
01.08.2023 19:00,66,16.0,15.2
