Datum,Vodostaj [cm],Pretok [m³/s],Temperatura vode [°C]
30.08.2023 00:30,140,1.05,16.7
30.08.2023 00:00,140,1.05,16.7
29.08.2023 23:30,140,1.05,16.8
29.08.2023 23:00,139,0.948,16.8
29.08.2023 22:30,139,0.948,16.8
29.08.2023 22:00,138,0.849,16.8
29.08.2023 21:30,137,0.755,16.9
29.08.2023 21:00,136,0.664,16.9
29.08.2023 20:30,135,0.578,16.9
29.08.2023 20:00,135,0.578,16.9
29.08.2023 19:30,135,0.578,16.9
29.08.2023 19:00,135,0.578,16.9
29.08.2023 18:30,135,0.578,16.9
29.08.2023 18:00,135,0.578,16.9
29.08.2023 17:30,135,0.578,16.9
29.08.2023 17:00,135,0.578,16.8
29.08.2023 16:30,135,0.578,16.8
29.08.2023 16:00,136,0.664,16.7
29.08.2023 15:30,136,0.664,16.7
29.08.2023 15:00,136,0.664,16.7
29.08.2023 14:30,136,0.664,16.6
29.08.2023 14:00,137,0.755,16.6
29.08.2023 13:30,137,0.755,16.6
29.08.2023 13:00,137,0.755,16.6
29.08.2023 12:30,137,0.755,16.5
29.08.2023 12:00,138,0.849,16.5
29.08.2023 11:30,138,0.849,16.5
29.08.2023 11:00,139,0.948,16.5
29.08.2023 10:30,137,0.755,16.6
29.08.2023 10:00,138,0.849,16.6
29.08.2023 09:30,138,0.849,16.6
29.08.2023 09:00,139,0.948,16.6
29.08.2023 08:30,139,0.948,16.6
29.08.2023 08:00,140,1.05,16.6
29.08.2023 07:30,141,1.15,16.6
29.08.2023 07:00,141,1.15,16.7
29.08.2023 06:30,142,1.26,16.7
29.08.2023 06:00,143,1.37,16.8
29.08.2023 05:30,144,1.48,16.8
29.08.2023 05:00,145,1.59,16.8
29.08.2023 04:30,146,1.70,16.9
29.08.2023 04:00,147,1.82,16.9
29.08.2023 03:30,149,2.04,17.0
29.08.2023 03:00,150,2.17,17.1
29.08.2023 02:30,152,2.41,17.2
29.08.2023 02:00,154,2.65,17.2
29.08.2023 01:30,157,3.00,17.2
29.08.2023 01:00,160,3.35,17.2
29.08.2023 00:30,162,3.58,17.3
29.08.2023 00:00,165,3.93,17.3
28.08.2023 23:30,167,4.16,17.3
28.08.2023 23:00,169,4.39,17.3
28.08.2023 22:30,171,4.62,17.4
28.08.2023 22:00,173,4.84,17.4
28.08.2023 21:30,175,5.07,17.4
28.08.2023 21:00,176,5.18,17.5
28.08.2023 20:30,176,5.18,17.5
28.08.2023 20:00,176,5.18,17.6
28.08.2023 19:30,174,4.96,17.6
28.08.2023 19:00,173,4.84,17.7
28.08.2023 18:30,172,4.73,17.7
28.08.2023 18:00,170,4.50,17.7
28.08.2023 17:30,168,4.28,17.8
28.08.2023 17:00,146,1.70,17.7
28.08.2023 16:30,134,0.497,17.7
28.08.2023 16:00,129,0.175,17.7
28.08.2023 15:30,127,0.092,17.7
28.08.2023 15:00,127,0.092,17.7
28.08.2023 14:30,127,0.092,17.7
28.08.2023 14:00,127,0.092,17.7
28.08.2023 13:30,126,0.062,17.7
28.08.2023 13:00,126,0.062,17.7
28.08.2023 12:30,126,0.062,17.7
28.08.2023 12:00,126,0.062,17.7
28.08.2023 11:30,126,0.062,17.7
28.08.2023 11:00,126,0.062,17.7
28.08.2023 10:30,126,0.062,17.7
28.08.2023 10:00,126,0.062,17.7
28.08.2023 09:30,126,0.062,17.7
28.08.2023 09:00,126,0.062,17.7
28.08.2023 08:30,126,0.062,17.8
28.08.2023 08:00,126,0.062,17.8
28.08.2023 07:30,126,0.062,18.0
28.08.2023 07:00,126,0.062,18.0
28.08.2023 06:30,126,0.062,18.1
28.08.2023 06:00,126,0.062,18.1
28.08.2023 05:30,126,0.062,18.1
28.08.2023 05:00,126,0.062,18.2
28.08.2023 04:30,126,0.062,18.2
28.08.2023 04:00,126,0.062,18.3
28.08.2023 03:30,126,0.062,18.3
28.08.2023 03:00,126,0.062,18.3
28.08.2023 02:30,126,0.062,18.4
28.08.2023 02:00,126,0.062,18.4
28.08.2023 01:30,126,0.062,18.5
28.08.2023 01:00,126,0.062,18.5
28.08.2023 00:30,126,0.062,18.5
28.08.2023 00:00,126,0.062,18.6
27.08.2023 23:30,126,0.062,18.6
27.08.2023 23:00,126,0.062,18.6
27.08.2023 22:30,126,0.062,18.7
27.08.2023 22:00,126,0.062,18.7
27.08.2023 21:30,126,0.062,18.7
27.08.2023 21:00,125,0.041,18.7
27.08.2023 20:30,125,0.041,18.7
27.08.2023 20:00,125,0.041,18.7
27.08.2023 19:30,125,0.041,18.7
27.08.2023 19:00,125,0.041,18.7
27.08.2023 18:30,126,0.062,18.7
27.08.2023 18:00,126,0.062,18.6
27.08.2023 17:30,126,0.062,18.5
27.08.2023 17:00,126,0.062,18.4
27.08.2023 16:30,126,0.062,18.3
27.08.2023 16:00,126,0.062,18.2
27.08.2023 15:30,126,0.062,18.1
27.08.2023 15:00,126,0.062,17.9
27.08.2023 14:30,126,0.062,17.7
27.08.2023 14:00,126,0.062,17.6
27.08.2023 13:30,127,0.092,17.5
27.08.2023 13:00,127,0.092,17.5
27.08.2023 12:30,127,0.092,17.4
27.08.2023 12:00,126,0.062,17.4
27.08.2023 11:30,126,0.062,17.4
27.08.2023 11:00,127,0.092,17.4
27.08.2023 10:30,127,0.092,17.4
27.08.2023 10:00,127,0.092,17.4
27.08.2023 09:30,127,0.092,17.4
27.08.2023 09:00,126,0.062,17.5
27.08.2023 08:30,126,0.062,17.6
27.08.2023 08:00,126,0.062,17.6
27.08.2023 07:30,126,0.062,17.7
27.08.2023 07:00,126,0.062,17.7
27.08.2023 06:30,126,0.062,17.8
