Datum,Vodostaj [cm],Pretok [mÂ³/s],Temperatura vode [Â°C]
17.08.2023 00:30,46,2.99,17.3
17.08.2023 00:00,46,2.99,17.4
16.08.2023 23:30,46,2.99,17.3
16.08.2023 23:00,47,3.08,17.2
16.08.2023 22:30,47,3.08,17.2
16.08.2023 22:00,47,3.08,17.1
16.08.2023 21:30,47,3.08,17.1
16.08.2023 21:00,47,3.08,17.3
16.08.2023 20:30,48,3.17,17.4
16.08.2023 20:00,49,3.26,17.6
16.08.2023 19:30,49,3.26,17.6
16.08.2023 19:00,48,3.17,17.6
16.08.2023 18:30,47,3.08,17.6
16.08.2023 18:00,46,2.99,17.7
16.08.2023 17:30,45,2.90,17.8
16.08.2023 17:00,45,2.90,17.8
16.08.2023 16:30,45,2.90,18.0
16.08.2023 16:00,45,2.90,18.0
16.08.2023 15:30,45,2.90,18.0
16.08.2023 15:00,45,2.90,18.1
16.08.2023 14:30,45,2.90,18.0
16.08.2023 14:00,46,2.99,17.7
16.08.2023 13:30,46,2.99,17.5
16.08.2023 13:00,45,2.90,17.2
16.08.2023 12:30,46,2.99,17.0
16.08.2023 12:00,46,2.99,16.8
16.08.2023 11:30,46,2.99,16.5
16.08.2023 11:00,46,2.99,16.4
16.08.2023 10:30,46,2.99,16.2
16.08.2023 10:00,46,2.99,16.1
16.08.2023 09:30,46,2.99,16.0
16.08.2023 09:00,46,2.99,16.0
16.08.2023 08:30,46,2.99,16.0
16.08.2023 08:00,46,2.99,16.1
16.08.2023 07:30,46,2.99,16.1
16.08.2023 07:00,46,2.99,16.2
16.08.2023 06:30,45,2.90,16.3
16.08.2023 06:00,45,2.90,16.4
16.08.2023 05:30,45,2.90,16.5
16.08.2023 05:00,45,2.90,16.6
16.08.2023 04:30,45,2.90,16.7
16.08.2023 04:00,45,2.90,16.8
16.08.2023 03:30,45,2.90,16.8
16.08.2023 03:00,45,2.90,16.9
16.08.2023 02:30,45,2.90,16.9
16.08.2023 02:00,46,2.99,17.0
16.08.2023 01:30,45,2.90,17.1
16.08.2023 01:00,45,2.90,17.1
16.08.2023 00:30,45,2.90,17.2
16.08.2023 00:00,45,2.90,17.3
15.08.2023 23:30,45,2.90,17.3
15.08.2023 23:00,45,2.90,17.4
15.08.2023 22:30,45,2.90,17.5
15.08.2023 22:00,46,2.99,17.6
15.08.2023 21:30,45,2.90,17.8
15.08.2023 21:00,45,2.90,18.0
15.08.2023 20:30,46,2.99,18.0
15.08.2023 20:00,46,2.99,18.1
15.08.2023 19:30,46,2.99,18.2
15.08.2023 19:00,46,2.99,18.2
15.08.2023 18:30,46,2.99,18.3
15.08.2023 18:00,46,2.99,18.3
15.08.2023 17:30,46,2.99,18.4
15.08.2023 17:00,46,2.99,18.4
15.08.2023 16:30,46,2.99,18.3
15.08.2023 16:00,46,2.99,18.2
15.08.2023 15:30,46,2.99,18.1
15.08.2023 15:00,46,2.99,17.8
15.08.2023 14:30,46,2.99,17.7
15.08.2023 14:00,46,2.99,17.5
15.08.2023 13:30,47,3.08,17.2
15.08.2023 13:00,47,3.08,17.0
15.08.2023 12:30,47,3.08,16.7
15.08.2023 12:00,47,3.08,16.4
15.08.2023 11:30,47,3.08,16.2
15.08.2023 11:00,47,3.08,15.9
15.08.2023 10:30,46,2.99,15.8
15.08.2023 10:00,47,3.08,15.6
15.08.2023 09:30,46,2.99,15.6
15.08.2023 09:00,46,2.99,15.6
15.08.2023 08:30,47,3.08,15.6
15.08.2023 08:00,46,2.99,15.6
15.08.2023 07:30,46,2.99,15.7
15.08.2023 07:00,46,2.99,15.8
15.08.2023 06:30,46,2.99,15.9
15.08.2023 06:00,46,2.99,16.0
15.08.2023 05:30,46,2.99,16.1
15.08.2023 05:00,46,2.99,16.2
15.08.2023 04:30,46,2.99,16.3
15.08.2023 04:00,46,2.99,16.4
15.08.2023 03:30,46,2.99,16.5
15.08.2023 03:00,46,2.99,16.6
15.08.2023 02:30,46,2.99,16.7
15.08.2023 02:00,46,2.99,16.7
15.08.2023 01:30,46,2.99,16.8
15.08.2023 01:00,46,2.99,16.9
15.08.2023 00:30,46,2.99,17.0
15.08.2023 00:00,46,2.99,17.1
14.08.2023 23:30,46,2.99,17.2
14.08.2023 23:00,46,2.99,17.3
14.08.2023 22:30,47,3.08,17.4
14.08.2023 22:00,46,2.99,17.5
14.08.2023 21:30,47,3.08,17.6
14.08.2023 21:00,47,3.08,17.8
14.08.2023 20:30,47,3.08,17.9
14.08.2023 20:00,47,3.08,18.0
14.08.2023 19:30,47,3.08,18.1
14.08.2023 19:00,47,3.08,18.2
14.08.2023 18:30,47,3.08,18.2
14.08.2023 18:00,47,3.08,18.3
14.08.2023 17:30,47,3.08,18.3
14.08.2023 17:00,47,3.08,18.3
14.08.2023 16:30,47,3.08,18.3
14.08.2023 16:00,47,3.08,18.2
14.08.2023 15:30,47,3.08,18.1
14.08.2023 15:00,47,3.08,18.0
14.08.2023 14:30,47,3.08,17.7
14.08.2023 14:00,47,3.08,17.6
14.08.2023 13:30,47,3.08,17.4
14.08.2023 13:00,47,3.08,17.2
14.08.2023 12:30,47,3.08,16.9
14.08.2023 12:00,47,3.08,16.6
14.08.2023 11:30,47,3.08,16.3
14.08.2023 11:00,47,3.08,16.1
14.08.2023 10:30,47,3.08,16.0
14.08.2023 10:00,48,3.17,15.8
14.08.2023 09:30,48,3.17,15.8
14.08.2023 09:00,47,3.08,15.8
14.08.2023 08:30,47,3.08,15.8
14.08.2023 08:00,48,3.17,15.8
14.08.2023 07:30,48,3.17,15.9
14.08.2023 07:00,48,3.17,15.9
14.08.2023 06:30,47,3.08,16.1
14.08.2023 06:00,47,3.08,16.2
14.08.2023 05:30,47,3.08,16.3
14.08.2023 05:00,47,3.08,16.4
14.08.2023 04:30,47,3.08,16.5
14.08.2023 04:00,47,3.08,16.6
14.08.2023 03:30,47,3.08,16.7
14.08.2023 03:00,47,3.08,16.8
14.08.2023 02:30,47,3.08,16.8
14.08.2023 02:00,47,3.08,16.9
14.08.2023 01:30,47,3.08,17.0
14.08.2023 01:00,47,3.08,17.1
14.08.2023 00:30,47,3.08,17.1
14.08.2023 00:00,47,3.08,17.2
13.08.2023 23:30,47,3.08,17.3
13.08.2023 23:00,47,3.08,17.4
13.08.2023 22:30,47,3.08,17.5
13.08.2023 22:00,47,3.08,17.5
