Datum,Vodostaj [cm],Pretok [m³/s],Temperatura vode [°C]
30.08.2023 00:30,136,4.62,18.1
30.08.2023 00:00,139,5.11,18.3
29.08.2023 23:30,144,5.97,18.6
29.08.2023 23:00,149,6.88,18.9
29.08.2023 22:30,153,7.66,19.1
29.08.2023 22:00,158,8.68,19.2
29.08.2023 21:30,161,9.32,19.2
29.08.2023 21:00,160,9.10,19.2
29.08.2023 20:30,153,7.66,19.2
29.08.2023 20:00,138,4.94,19.3
29.08.2023 19:30,129,3.56,19.3
29.08.2023 19:00,127,3.27,19.4
29.08.2023 18:30,125,3.00,19.5
29.08.2023 18:00,123,2.72,19.6
29.08.2023 17:30,123,2.72,19.6
29.08.2023 17:00,125,3.00,19.6
29.08.2023 16:30,126,3.13,19.7
29.08.2023 16:00,124,2.85,19.9
29.08.2023 15:30,121,2.46,20.2
29.08.2023 15:00,120,2.34,20.5
29.08.2023 14:30,119,2.22,21.0
29.08.2023 14:00,121,2.46,21.0
29.08.2023 13:30,122,2.59,20.8
29.08.2023 13:00,123,2.72,20.7
29.08.2023 12:30,124,2.85,20.5
29.08.2023 12:00,125,3.00,20.4
29.08.2023 11:30,125,3.00,20.3
29.08.2023 11:00,127,3.27,20.3
29.08.2023 10:30,125,3.00,20.3
29.08.2023 10:00,123,2.72,20.2
29.08.2023 09:30,121,2.46,20.2
29.08.2023 09:00,121,2.46,20.1
29.08.2023 08:30,122,2.59,20.1
29.08.2023 08:00,124,2.85,20.0
29.08.2023 07:30,126,3.13,19.8
29.08.2023 07:00,126,3.13,19.6
29.08.2023 06:30,120,2.34,19.5
29.08.2023 06:00,109,1.23,19.5
29.08.2023 05:30,101,0.667,19.5
29.08.2023 05:00,100,0.609,19.5
29.08.2023 04:30,100,0.609,19.5
29.08.2023 04:00,100,0.609,19.6
29.08.2023 03:30,100,0.609,19.6
29.08.2023 03:00,100,0.609,19.6
29.08.2023 02:30,100,0.609,19.7
29.08.2023 02:00,100,0.609,19.8
29.08.2023 01:30,100,0.609,19.8
29.08.2023 01:00,101,0.667,19.9
29.08.2023 00:30,100,0.609,20.0
29.08.2023 00:00,100,0.609,20.1
28.08.2023 23:30,100,0.609,20.2
28.08.2023 23:00,101,0.667,20.3
28.08.2023 22:30,102,0.727,20.4
28.08.2023 22:00,101,0.667,20.6
28.08.2023 21:30,102,0.727,20.7
28.08.2023 21:00,102,0.727,20.8
28.08.2023 20:30,102,0.727,20.9
28.08.2023 20:00,103,0.790,21.0
28.08.2023 19:30,104,0.856,21.1
28.08.2023 19:00,104,0.856,21.2
28.08.2023 18:30,105,0.925,21.3
28.08.2023 18:00,107,1.07,21.4
28.08.2023 17:30,108,1.15,21.5
28.08.2023 17:00,109,1.23,21.7
28.08.2023 16:30,110,1.32,21.7
28.08.2023 16:00,112,1.49,21.6
28.08.2023 15:30,113,1.59,21.7
28.08.2023 15:00,115,1.79,21.8
28.08.2023 14:30,117,2.00,21.8
28.08.2023 14:00,117,2.00,21.6
28.08.2023 13:30,117,2.00,21.5
28.08.2023 13:00,117,2.00,21.4
28.08.2023 12:30,118,2.11,21.1
28.08.2023 12:00,117,2.00,21.0
28.08.2023 11:30,116,1.89,21.0
28.08.2023 11:00,116,1.89,20.9
28.08.2023 10:30,117,2.00,20.9
28.08.2023 10:00,117,2.00,20.6
28.08.2023 09:30,118,2.11,20.4
28.08.2023 09:00,118,2.11,20.3
28.08.2023 08:30,119,2.22,20.2
28.08.2023 08:00,120,2.34,20.2
28.08.2023 07:30,119,2.22,20.2
28.08.2023 07:00,120,2.34,20.3
28.08.2023 06:30,120,2.34,20.4
28.08.2023 06:00,120,2.34,20.5
28.08.2023 05:30,120,2.34,20.7
28.08.2023 05:00,120,2.34,20.9
28.08.2023 04:30,120,2.34,21.0
28.08.2023 04:00,120,2.34,21.2
28.08.2023 03:30,120,2.34,21.3
28.08.2023 03:00,120,2.34,21.4
28.08.2023 02:30,120,2.34,21.5
28.08.2023 02:00,120,2.34,21.6
