Datum,Vodostaj [cm],Pretok [mÂ³/s],Temperatura vode [Â°C]
17.08.2023 00:30,62,13.8,-
17.08.2023 00:00,62,13.8,-
16.08.2023 23:30,63,14.3,-
16.08.2023 23:00,64,14.9,-
16.08.2023 22:30,65,15.4,-
16.08.2023 22:00,64,14.9,-
16.08.2023 21:30,61,13.3,-
16.08.2023 21:00,60,12.8,-
16.08.2023 20:30,56,11.0,-
16.08.2023 20:00,58,11.9,-
16.08.2023 19:30,58,11.9,-
16.08.2023 19:00,58,11.9,-
16.08.2023 18:30,58,11.9,-
16.08.2023 18:00,58,11.9,-
16.08.2023 17:30,58,11.9,-
16.08.2023 17:00,59,12.4,-
16.08.2023 16:30,58,11.9,-
16.08.2023 16:00,58,11.9,-
16.08.2023 15:30,58,11.9,-
16.08.2023 15:00,59,12.4,-
16.08.2023 14:30,59,12.4,-
16.08.2023 14:00,59,12.4,-
16.08.2023 13:30,59,12.4,-
16.08.2023 13:00,59,12.4,-
16.08.2023 12:30,59,12.4,-
16.08.2023 12:00,58,11.9,-
16.08.2023 11:30,59,12.4,-
16.08.2023 11:00,59,12.4,-
16.08.2023 10:30,59,12.4,-
16.08.2023 10:00,61,13.3,-
16.08.2023 09:30,54,10.2,-
16.08.2023 09:00,59,12.4,-
16.08.2023 08:30,59,12.4,-
16.08.2023 08:00,59,12.4,-
16.08.2023 07:30,59,12.4,-
16.08.2023 07:00,59,12.4,-
16.08.2023 06:30,59,12.4,-
16.08.2023 06:00,59,12.4,-
16.08.2023 05:30,59,12.4,-
16.08.2023 05:00,59,12.4,-
16.08.2023 04:30,59,12.4,-
16.08.2023 04:00,59,12.4,-
16.08.2023 03:30,59,12.4,-
16.08.2023 03:00,59,12.4,-
16.08.2023 02:30,59,12.4,-
16.08.2023 02:00,60,12.8,-
16.08.2023 01:30,59,12.4,-
16.08.2023 01:00,59,12.4,-
16.08.2023 00:30,59,12.4,-
16.08.2023 00:00,59,12.4,-
15.08.2023 23:30,59,12.4,-
15.08.2023 23:00,59,12.4,-
15.08.2023 22:30,59,12.4,-
15.08.2023 22:00,59,12.4,-
15.08.2023 21:30,59,12.4,-
15.08.2023 21:00,59,12.4,-
15.08.2023 20:30,60,12.8,-
15.08.2023 20:00,60,12.8,-
15.08.2023 19:30,60,12.8,-
15.08.2023 19:00,60,12.8,-
15.08.2023 18:30,60,12.8,-
15.08.2023 18:00,61,13.3,-
15.08.2023 17:30,60,12.8,-
15.08.2023 17:00,61,13.3,-
15.08.2023 16:30,61,13.3,-
15.08.2023 16:00,60,12.8,-
15.08.2023 15:30,60,12.8,-
15.08.2023 15:00,61,13.3,-
15.08.2023 14:30,61,13.3,-
15.08.2023 14:00,61,13.3,-
15.08.2023 13:30,61,13.3,-
15.08.2023 13:00,62,13.8,-
15.08.2023 12:30,61,13.3,-
15.08.2023 12:00,61,13.3,-
15.08.2023 11:30,61,13.3,-
15.08.2023 11:00,61,13.3,-
15.08.2023 10:30,61,13.3,-
15.08.2023 10:00,61,13.3,-
15.08.2023 09:30,63,14.3,-
15.08.2023 09:00,60,12.8,-
15.08.2023 08:30,60,12.8,-
15.08.2023 08:00,62,13.8,-
15.08.2023 07:30,61,13.3,-
15.08.2023 07:00,61,13.3,-
15.08.2023 06:30,61,13.3,-
15.08.2023 06:00,61,13.3,-
15.08.2023 05:30,61,13.3,-
15.08.2023 05:00,61,13.3,-
15.08.2023 04:30,61,13.3,-
15.08.2023 04:00,61,13.3,-
15.08.2023 03:30,61,13.3,-
15.08.2023 03:00,62,13.8,-
15.08.2023 02:30,62,13.8,-
15.08.2023 02:00,61,13.3,-
15.08.2023 01:30,61,13.3,-
15.08.2023 01:00,61,13.3,-
15.08.2023 00:30,61,13.3,-
15.08.2023 00:00,61,13.3,-
14.08.2023 23:30,61,13.3,-
14.08.2023 23:00,61,13.3,-
14.08.2023 22:30,62,13.8,-
14.08.2023 22:00,62,13.8,-
14.08.2023 21:30,62,13.8,-
14.08.2023 21:00,62,13.8,-
14.08.2023 20:30,61,13.3,-
14.08.2023 20:00,62,13.8,-
14.08.2023 19:30,62,13.8,-
14.08.2023 19:00,62,13.8,-
14.08.2023 18:30,62,13.8,-
14.08.2023 18:00,63,14.3,-
14.08.2023 17:30,63,14.3,-
14.08.2023 17:00,63,14.3,-
14.08.2023 16:30,63,14.3,-
14.08.2023 16:00,63,14.3,-
14.08.2023 15:30,63,14.3,-
14.08.2023 15:00,63,14.3,-
14.08.2023 14:30,63,14.3,-
14.08.2023 14:00,63,14.3,-
14.08.2023 13:30,63,14.3,-
14.08.2023 13:00,63,14.3,-
14.08.2023 12:30,63,14.3,-
14.08.2023 12:00,64,14.9,-
14.08.2023 11:30,63,14.3,-
14.08.2023 11:00,63,14.3,-
14.08.2023 10:30,63,14.3,-
14.08.2023 10:00,63,14.3,-
14.08.2023 09:30,64,14.9,-
14.08.2023 09:00,63,14.3,-
14.08.2023 08:30,63,14.3,-
14.08.2023 08:00,63,14.3,-
14.08.2023 07:30,63,14.3,-
14.08.2023 07:00,63,14.3,-
14.08.2023 06:30,63,14.3,-
14.08.2023 06:00,63,14.3,-
14.08.2023 05:30,63,14.3,-
14.08.2023 05:00,63,14.3,-
14.08.2023 04:30,64,14.9,-
14.08.2023 04:00,64,14.9,-
14.08.2023 03:30,64,14.9,-
14.08.2023 03:00,64,14.9,-
14.08.2023 02:30,64,14.9,-
14.08.2023 02:00,64,14.9,-
14.08.2023 01:30,64,14.9,-
14.08.2023 01:00,64,14.9,-
14.08.2023 00:30,64,14.9,-
14.08.2023 00:00,64,14.9,-
13.08.2023 23:30,64,14.9,-
13.08.2023 23:00,64,14.9,-
13.08.2023 22:30,64,14.9,-
13.08.2023 22:00,65,15.4,-
13.08.2023 21:30,64,14.9,-
13.08.2023 21:00,65,15.4,-
13.08.2023 20:30,65,15.4,-
13.08.2023 20:00,65,15.4,-
13.08.2023 19:30,65,15.4,-
13.08.2023 19:00,65,15.4,-
13.08.2023 18:30,65,15.4,-
13.08.2023 18:00,66,16.0,-
13.08.2023 17:30,66,16.0,-
13.08.2023 17:00,66,16.0,-
13.08.2023 16:30,66,16.0,-
13.08.2023 16:00,66,16.0,-
13.08.2023 15:30,66,16.0,-
13.08.2023 15:00,66,16.0,-
13.08.2023 14:30,66,16.0,-
13.08.2023 14:00,66,16.0,-
13.08.2023 13:30,66,16.0,-
13.08.2023 13:00,66,16.0,-
13.08.2023 12:30,66,16.0,-
13.08.2023 12:00,66,16.0,-
13.08.2023 11:30,66,16.0,-
13.08.2023 11:00,66,16.0,-
13.08.2023 10:30,66,16.0,-
13.08.2023 10:00,66,16.0,-
13.08.2023 09:30,66,16.0,-
13.08.2023 09:00,66,16.0,-
13.08.2023 08:30,66,16.0,-
13.08.2023 08:00,66,16.0,-
13.08.2023 07:30,66,16.0,-
13.08.2023 07:00,66,16.0,-
13.08.2023 06:30,66,16.0,-
13.08.2023 06:00,66,16.0,-
13.08.2023 05:30,67,16.5,-
13.08.2023 05:00,66,16.0,-
13.08.2023 04:30,66,16.0,-
13.08.2023 04:00,66,16.0,-
13.08.2023 03:30,66,16.0,-
13.08.2023 03:00,67,16.5,-
13.08.2023 02:30,66,16.0,-
13.08.2023 02:00,67,16.5,-
13.08.2023 01:30,67,16.5,-
13.08.2023 01:00,67,16.5,-
13.08.2023 00:30,67,16.5,-
13.08.2023 00:00,68,17.1,-
12.08.2023 23:30,67,16.5,-
12.08.2023 23:00,67,16.5,-
12.08.2023 22:30,67,16.5,-
12.08.2023 22:00,67,16.5,-
12.08.2023 21:30,67,16.5,-
12.08.2023 21:00,68,17.1,-
12.08.2023 20:30,68,17.1,-
12.08.2023 20:00,67,16.5,-
12.08.2023 19:30,68,17.1,-
12.08.2023 19:00,68,17.1,-
12.08.2023 18:30,68,17.1,-
12.08.2023 18:00,69,17.7,-
12.08.2023 17:30,68,17.1,-
12.08.2023 17:00,69,17.7,-
12.08.2023 16:30,69,17.7,-
12.08.2023 16:00,69,17.7,-
12.08.2023 15:30,69,17.7,-
12.08.2023 15:00,69,17.7,-
12.08.2023 14:30,69,17.7,-
12.08.2023 14:00,69,17.7,-
12.08.2023 13:30,69,17.7,-
12.08.2023 13:00,70,18.3,-
12.08.2023 12:30,69,17.7,-
12.08.2023 12:00,69,17.7,-
12.08.2023 11:30,69,17.7,-
12.08.2023 11:00,69,17.7,-
12.08.2023 10:30,68,17.1,-
12.08.2023 10:00,69,17.7,-
12.08.2023 09:30,69,17.7,-
12.08.2023 09:00,69,17.7,-
12.08.2023 08:30,69,17.7,-
12.08.2023 08:00,69,17.7,-
12.08.2023 07:30,70,18.3,-
12.08.2023 07:00,69,17.7,-
12.08.2023 06:30,70,18.3,-
12.08.2023 06:00,70,18.3,-
12.08.2023 05:30,70,18.3,-
12.08.2023 05:00,70,18.3,-
12.08.2023 04:30,70,18.3,-
12.08.2023 04:00,70,18.3,-
12.08.2023 03:30,70,18.3,-
12.08.2023 03:00,70,18.3,-
12.08.2023 02:30,70,18.3,-
12.08.2023 02:00,70,18.3,-
12.08.2023 01:30,71,18.9,-
12.08.2023 01:00,71,18.9,-
12.08.2023 00:30,71,18.9,-
12.08.2023 00:00,71,18.9,-
11.08.2023 23:30,71,18.9,-
11.08.2023 23:00,71,18.9,-
11.08.2023 22:30,71,18.9,-
11.08.2023 22:00,71,18.9,-
11.08.2023 21:30,71,18.9,-
11.08.2023 21:00,72,19.5,-
11.08.2023 20:30,71,18.9,-
11.08.2023 20:00,72,19.5,-
11.08.2023 19:30,72,19.5,-
11.08.2023 19:00,73,20.1,-
11.08.2023 18:30,72,19.5,-
11.08.2023 18:00,73,20.1,-
11.08.2023 17:30,73,20.1,-
11.08.2023 17:00,73,20.1,-
11.08.2023 16:30,73,20.1,-
11.08.2023 16:00,73,20.1,-
11.08.2023 15:30,74,20.8,-
11.08.2023 15:00,74,20.8,-
11.08.2023 14:30,74,20.8,-
11.08.2023 14:00,74,20.8,-
11.08.2023 13:30,73,20.1,-
11.08.2023 13:00,74,20.8,-
11.08.2023 12:30,74,20.8,-
11.08.2023 12:00,74,20.8,-
11.08.2023 11:30,74,20.8,-
11.08.2023 11:00,74,20.8,-
11.08.2023 10:30,74,20.8,-
11.08.2023 10:00,74,20.8,-
11.08.2023 09:30,74,20.8,-
