Datum,Vodostaj [cm],Pretok [m³/s],Temperatura vode [°C]
30.08.2023 00:30,143,41.2,10.6
30.08.2023 00:00,143,41.2,10.7
29.08.2023 23:30,143,41.2,10.8
29.08.2023 23:00,142,40.2,10.9
29.08.2023 22:30,141,39.2,10.9
29.08.2023 22:00,141,39.2,11.0
29.08.2023 21:30,140,38.3,11.1
29.08.2023 21:00,139,37.3,11.1
29.08.2023 20:30,138,36.4,11.1
29.08.2023 20:00,138,36.4,11.2
29.08.2023 19:30,138,36.4,11.2
29.08.2023 19:00,138,36.4,11.1
29.08.2023 18:30,137,35.5,11.2
29.08.2023 18:00,138,36.4,11.1
29.08.2023 17:30,137,35.5,11.1
29.08.2023 17:00,137,35.5,11.1
29.08.2023 16:30,138,36.4,11.0
29.08.2023 16:00,138,36.4,11.0
29.08.2023 15:30,139,37.3,10.9
29.08.2023 15:00,139,37.3,10.9
29.08.2023 14:30,139,37.3,10.9
29.08.2023 14:00,140,38.3,10.8
29.08.2023 13:30,140,38.3,10.8
29.08.2023 13:00,140,38.3,10.7
29.08.2023 12:30,141,39.2,10.6
29.08.2023 12:00,141,39.2,10.6
29.08.2023 11:30,141,39.2,10.5
29.08.2023 11:00,142,40.2,10.5
29.08.2023 10:30,143,41.2,10.5
29.08.2023 10:00,143,41.2,10.5
29.08.2023 09:30,144,42.3,10.4
29.08.2023 09:00,145,43.5,10.5
29.08.2023 08:30,146,44.7,10.5
29.08.2023 08:00,147,45.9,10.5
29.08.2023 07:30,148,47.0,10.6
29.08.2023 07:00,148,47.0,10.6
29.08.2023 06:30,149,48.2,10.7
29.08.2023 06:00,150,49.4,10.7
29.08.2023 05:30,150,49.4,10.7
29.08.2023 05:00,151,50.6,10.8
29.08.2023 04:30,151,50.6,10.8
29.08.2023 04:00,152,51.8,10.9
29.08.2023 03:30,153,53.0,11.0
29.08.2023 03:00,152,51.8,11.0
29.08.2023 02:30,152,51.8,11.1
29.08.2023 02:00,152,51.8,11.3
29.08.2023 01:30,152,51.8,11.5
29.08.2023 01:00,152,51.8,11.7
29.08.2023 00:30,151,50.6,11.9
29.08.2023 00:00,152,51.8,12.1
28.08.2023 23:30,151,50.6,12.5
28.08.2023 23:00,152,51.8,12.8
28.08.2023 22:30,151,50.6,13.0
28.08.2023 22:00,149,48.2,13.1
28.08.2023 21:30,146,44.7,13.0
28.08.2023 21:00,143,41.2,13.1
28.08.2023 20:30,136,34.6,13.0
28.08.2023 20:00,133,32.0,12.9
28.08.2023 19:30,132,31.2,12.9
28.08.2023 19:00,130,29.6,12.9
28.08.2023 18:30,125,25.8,12.8
28.08.2023 18:00,124,25.1,12.8
28.08.2023 17:30,123,24.4,12.8
28.08.2023 17:00,120,22.5,12.9
28.08.2023 16:30,117,20.6,13.1
28.08.2023 16:00,115,19.5,13.1
28.08.2023 15:30,114,18.9,13.2
28.08.2023 15:00,115,19.5,13.3
28.08.2023 14:30,115,19.5,13.0
28.08.2023 14:00,115,19.5,12.8
28.08.2023 13:30,116,20.0,12.5
28.08.2023 13:00,111,17.3,12.2
28.08.2023 12:30,109,16.3,12.2
28.08.2023 12:00,108,15.8,12.1
28.08.2023 11:30,107,15.3,12.0
28.08.2023 11:00,108,15.8,12.1
28.08.2023 10:30,109,16.3,12.1
28.08.2023 10:00,110,16.8,12.1
28.08.2023 09:30,108,15.8,12.2
28.08.2023 09:00,108,15.8,12.2
28.08.2023 08:30,108,15.8,12.3
28.08.2023 08:00,108,15.8,12.3
28.08.2023 07:30,109,16.3,12.4
28.08.2023 07:00,108,15.8,12.5
28.08.2023 06:30,109,16.3,12.5
28.08.2023 06:00,107,15.3,12.6
28.08.2023 05:30,107,15.3,12.7
28.08.2023 05:00,107,15.3,12.8
28.08.2023 04:30,106,14.9,12.9
28.08.2023 04:00,107,15.3,13.0
28.08.2023 03:30,107,15.3,13.1
28.08.2023 03:00,107,15.3,13.2
28.08.2023 02:30,107,15.3,13.3
28.08.2023 02:00,107,15.3,13.4
28.08.2023 01:30,107,15.3,13.5
28.08.2023 01:00,107,15.3,13.6
28.08.2023 00:30,107,15.3,13.8
28.08.2023 00:00,107,15.3,13.9
27.08.2023 23:30,107,15.3,14.0
27.08.2023 23:00,107,15.3,14.2
27.08.2023 22:30,107,15.3,14.3
27.08.2023 22:00,108,15.8,14.5
27.08.2023 21:30,109,16.3,14.6
27.08.2023 21:00,109,16.3,14.7
27.08.2023 20:30,109,16.3,14.7
27.08.2023 20:00,109,16.3,14.6
27.08.2023 19:30,109,16.3,14.6
27.08.2023 19:00,109,16.3,14.4
27.08.2023 18:30,109,16.3,14.4
27.08.2023 18:00,108,15.8,14.3
27.08.2023 17:30,107,15.3,14.1
27.08.2023 17:00,107,15.3,14.0
27.08.2023 16:30,107,15.3,13.9
27.08.2023 16:00,108,15.8,13.8
27.08.2023 15:30,108,15.8,13.7
27.08.2023 15:00,107,15.3,13.5
27.08.2023 14:30,108,15.8,13.2
27.08.2023 14:00,108,15.8,13.0
27.08.2023 13:30,108,15.8,12.7
27.08.2023 13:00,107,15.3,12.5
27.08.2023 12:30,108,15.8,12.4
27.08.2023 12:00,108,15.8,12.2
27.08.2023 11:30,108,15.8,12.2
27.08.2023 11:00,109,16.3,12.1
27.08.2023 10:30,109,16.3,12.1
27.08.2023 10:00,109,16.3,12.1
27.08.2023 09:30,109,16.3,12.1
27.08.2023 09:00,109,16.3,12.2
27.08.2023 08:30,109,16.3,12.2
27.08.2023 08:00,109,16.3,12.3
27.08.2023 07:30,108,15.8,12.3
27.08.2023 07:00,107,15.3,12.4
27.08.2023 06:30,107,15.3,12.5
27.08.2023 06:00,108,15.8,12.6
27.08.2023 05:30,107,15.3,12.8
27.08.2023 05:00,108,15.8,12.9
27.08.2023 04:30,107,15.3,13.0
27.08.2023 04:00,107,15.3,13.2
27.08.2023 03:30,108,15.8,13.4
27.08.2023 03:00,107,15.3,13.5
27.08.2023 02:30,107,15.3,13.8
27.08.2023 02:00,108,15.8,14.0
27.08.2023 01:30,108,15.8,14.2
27.08.2023 01:00,108,15.8,14.4
27.08.2023 00:30,109,16.3,14.7
27.08.2023 00:00,109,16.3,14.9
26.08.2023 23:30,109,16.3,15.0
26.08.2023 23:00,109,16.3,15.1
26.08.2023 22:30,109,16.3,15.2
26.08.2023 22:00,109,16.3,15.2
26.08.2023 21:30,109,16.3,15.3
26.08.2023 21:00,108,15.8,15.3
26.08.2023 20:30,108,15.8,15.3
26.08.2023 20:00,108,15.8,15.3
26.08.2023 19:30,108,15.8,15.2
26.08.2023 19:00,108,15.8,15.1
26.08.2023 18:30,108,15.8,15.0
26.08.2023 18:00,108,15.8,15.0
26.08.2023 17:30,108,15.8,14.8
26.08.2023 17:00,109,16.3,14.7
26.08.2023 16:30,108,15.8,14.5
26.08.2023 16:00,108,15.8,14.3
26.08.2023 15:30,109,16.3,14.1
26.08.2023 15:00,109,16.3,13.8
26.08.2023 14:30,109,16.3,13.6
26.08.2023 14:00,110,16.8,13.4
26.08.2023 13:30,110,16.8,13.2
26.08.2023 13:00,110,16.8,13.0
26.08.2023 12:30,110,16.8,12.8
26.08.2023 12:00,110,16.8,12.6
26.08.2023 11:30,111,17.3,12.4
26.08.2023 11:00,111,17.3,12.2
26.08.2023 10:30,110,16.8,12.1
26.08.2023 10:00,108,15.8,12.0
26.08.2023 09:30,108,15.8,12.0
26.08.2023 09:00,108,15.8,12.0
26.08.2023 08:30,108,15.8,12.1
26.08.2023 08:00,108,15.8,12.1
26.08.2023 07:30,108,15.8,12.2
26.08.2023 07:00,108,15.8,12.3
26.08.2023 06:30,108,15.8,12.4
26.08.2023 06:00,109,16.3,12.5
26.08.2023 05:30,109,16.3,12.7
26.08.2023 05:00,109,16.3,12.9
26.08.2023 04:30,109,16.3,13.0
26.08.2023 04:00,109,16.3,13.3
26.08.2023 03:30,110,16.8,13.4
26.08.2023 03:00,110,16.8,13.7
26.08.2023 02:30,110,16.8,13.9
26.08.2023 02:00,110,16.8,14.1
26.08.2023 01:30,110,16.8,14.3
26.08.2023 01:00,111,17.3,14.6
26.08.2023 00:30,110,16.8,14.8
26.08.2023 00:00,109,16.3,14.9
25.08.2023 23:30,109,16.3,15.1
25.08.2023 23:00,109,16.3,15.2
25.08.2023 22:30,109,16.3,15.2
25.08.2023 22:00,109,16.3,15.2
25.08.2023 21:30,109,16.3,15.2
25.08.2023 21:00,109,16.3,15.3
25.08.2023 20:30,109,16.3,15.3
25.08.2023 20:00,109,16.3,15.3
25.08.2023 19:30,109,16.3,15.3
25.08.2023 19:00,109,16.3,15.2
25.08.2023 18:30,109,16.3,15.2
25.08.2023 18:00,110,16.8,15.1
25.08.2023 17:30,110,16.8,15.1
25.08.2023 17:00,111,17.3,15.0
25.08.2023 16:30,111,17.3,14.8
25.08.2023 16:00,111,17.3,14.6
25.08.2023 15:30,111,17.3,14.2
25.08.2023 15:00,111,17.3,14.0
25.08.2023 14:30,111,17.3,13.8
25.08.2023 14:00,110,16.8,13.6
25.08.2023 13:30,110,16.8,13.3
25.08.2023 13:00,110,16.8,13.1
25.08.2023 12:30,110,16.8,12.8
25.08.2023 12:00,110,16.8,12.6
25.08.2023 11:30,110,16.8,12.4
25.08.2023 11:00,110,16.8,12.2
25.08.2023 10:30,110,16.8,12.1
25.08.2023 10:00,109,16.3,12.0
25.08.2023 09:30,109,16.3,12.0
25.08.2023 09:00,109,16.3,12.1
25.08.2023 08:30,109,16.3,12.1
25.08.2023 08:00,109,16.3,12.2
