Datum,Vodostaj [cm],Pretok [mÂ³/s],Temperatura vode [Â°C]
17.08.2023 00:30,81,4.54,14.4
17.08.2023 00:00,81,4.54,14.6
16.08.2023 23:30,81,4.54,14.7
16.08.2023 23:00,81,4.54,14.9
16.08.2023 22:30,81,4.54,15.0
16.08.2023 22:00,81,4.54,15.1
16.08.2023 21:30,81,4.54,15.2
16.08.2023 21:00,81,4.54,15.4
16.08.2023 20:30,81,4.54,15.5
16.08.2023 20:00,81,4.54,15.7
16.08.2023 19:30,81,4.54,15.8
16.08.2023 19:00,81,4.54,16.0
16.08.2023 18:30,82,4.82,16.1
16.08.2023 18:00,83,5.11,16.1
16.08.2023 17:30,83,5.11,16.1
16.08.2023 17:00,81,4.54,16.1
16.08.2023 16:30,79,4.01,16.2
16.08.2023 16:00,80,4.27,16.2
16.08.2023 15:30,81,4.54,16.1
16.08.2023 15:00,82,4.82,16.0
16.08.2023 14:30,82,4.82,15.8
16.08.2023 14:00,82,4.82,15.6
16.08.2023 13:30,82,4.82,15.4
16.08.2023 13:00,82,4.82,15.2
16.08.2023 12:30,81,4.54,15.1
16.08.2023 12:00,82,4.82,14.9
16.08.2023 11:30,81,4.54,14.7
16.08.2023 11:00,82,4.82,14.4
16.08.2023 10:30,82,4.82,14.1
16.08.2023 10:00,82,4.82,13.9
16.08.2023 09:30,82,4.82,13.8
16.08.2023 09:00,82,4.82,13.7
16.08.2023 08:30,81,4.54,13.7
16.08.2023 08:00,82,4.82,13.6
16.08.2023 07:30,81,4.54,13.6
16.08.2023 07:00,81,4.54,13.7
16.08.2023 06:30,82,4.82,13.7
16.08.2023 06:00,82,4.82,13.8
16.08.2023 05:30,82,4.82,13.8
16.08.2023 05:00,82,4.82,13.9
16.08.2023 04:30,82,4.82,14.0
16.08.2023 04:00,82,4.82,14.0
16.08.2023 03:30,82,4.82,14.1
16.08.2023 03:00,82,4.82,14.2
16.08.2023 02:30,82,4.82,14.2
16.08.2023 02:00,82,4.82,14.3
16.08.2023 01:30,82,4.82,14.4
16.08.2023 01:00,82,4.82,14.5
16.08.2023 00:30,80,4.27,14.6
16.08.2023 00:00,80,4.27,14.8
15.08.2023 23:30,80,4.27,14.9
15.08.2023 23:00,82,4.82,15.0
15.08.2023 22:30,82,4.82,15.2
15.08.2023 22:00,82,4.82,15.3
15.08.2023 21:30,82,4.82,15.4
15.08.2023 21:00,82,4.82,15.6
15.08.2023 20:30,82,4.82,15.8
15.08.2023 20:00,83,5.11,15.9
15.08.2023 19:30,83,5.11,16.1
15.08.2023 19:00,83,5.11,16.2
15.08.2023 18:30,83,5.11,16.4
15.08.2023 18:00,83,5.11,16.4
15.08.2023 17:30,83,5.11,16.5
15.08.2023 17:00,83,5.11,16.4
15.08.2023 16:30,83,5.11,16.4
15.08.2023 16:00,83,5.11,16.3
15.08.2023 15:30,83,5.11,16.2
15.08.2023 15:00,83,5.11,16.1
15.08.2023 14:30,83,5.11,15.9
15.08.2023 14:00,83,5.11,15.7
15.08.2023 13:30,83,5.11,15.5
15.08.2023 13:00,83,5.11,15.2
15.08.2023 12:30,83,5.11,14.9
15.08.2023 12:00,83,5.11,14.6
15.08.2023 11:30,83,5.11,14.3
15.08.2023 11:00,83,5.11,14.0
15.08.2023 10:30,83,5.11,13.8
15.08.2023 10:00,83,5.11,13.6
15.08.2023 09:30,83,5.11,13.4
15.08.2023 09:00,84,5.42,13.3
15.08.2023 08:30,84,5.42,13.3
15.08.2023 08:00,84,5.42,13.3
15.08.2023 07:30,84,5.42,13.3
15.08.2023 07:00,84,5.42,13.3
15.08.2023 06:30,83,5.11,13.4
15.08.2023 06:00,84,5.42,13.4
15.08.2023 05:30,84,5.42,13.5
15.08.2023 05:00,84,5.42,13.5
15.08.2023 04:30,84,5.42,13.6
15.08.2023 04:00,84,5.42,13.7
15.08.2023 03:30,84,5.42,13.7
15.08.2023 03:00,84,5.42,13.8
15.08.2023 02:30,84,5.42,13.9
15.08.2023 02:00,84,5.42,14.0
15.08.2023 01:30,84,5.42,14.1
15.08.2023 01:00,84,5.42,14.1
15.08.2023 00:30,84,5.42,14.2
15.08.2023 00:00,84,5.42,14.4
14.08.2023 23:30,84,5.42,14.6
14.08.2023 23:00,85,5.75,14.8
14.08.2023 22:30,85,5.75,15.0
14.08.2023 22:00,85,5.75,15.1
14.08.2023 21:30,84,5.42,15.2
14.08.2023 21:00,83,5.11,15.4
14.08.2023 20:30,85,5.75,15.6
14.08.2023 20:00,85,5.75,15.8
14.08.2023 19:30,85,5.75,15.9
14.08.2023 19:00,85,5.75,16.1
14.08.2023 18:30,85,5.75,16.2
14.08.2023 18:00,85,5.75,16.3
14.08.2023 17:30,85,5.75,16.4
14.08.2023 17:00,85,5.75,16.4
14.08.2023 16:30,85,5.75,16.4
14.08.2023 16:00,85,5.75,16.3
14.08.2023 15:30,85,5.75,16.3
14.08.2023 15:00,86,6.09,16.2
14.08.2023 14:30,85,5.75,16.0
14.08.2023 14:00,86,6.09,15.8
14.08.2023 13:30,86,6.09,15.6
14.08.2023 13:00,86,6.09,15.4
14.08.2023 12:30,86,6.09,15.2
14.08.2023 12:00,86,6.09,14.9
14.08.2023 11:30,86,6.09,14.6
14.08.2023 11:00,86,6.09,14.3
14.08.2023 10:30,85,5.75,14.0
14.08.2023 10:00,86,6.09,13.8
14.08.2023 09:30,86,6.09,13.6
14.08.2023 09:00,86,6.09,13.5
14.08.2023 08:30,86,6.09,13.5
14.08.2023 08:00,86,6.09,13.5
14.08.2023 07:30,86,6.09,13.5
14.08.2023 07:00,86,6.09,13.5
14.08.2023 06:30,86,6.09,13.5
14.08.2023 06:00,86,6.09,13.6
14.08.2023 05:30,86,6.09,13.6
14.08.2023 05:00,86,6.09,13.6
14.08.2023 04:30,86,6.09,13.7
14.08.2023 04:00,86,6.09,13.7
14.08.2023 03:30,86,6.09,13.8
