Datum,Vodostaj [cm],Pretok [m³/s],Temperatura vode [°C]
31.07.2023 01:30,96,0.252,19.9
31.07.2023 02:00,95,0.234,19.8
31.07.2023 02:30,93,0.199,19.7
31.07.2023 03:00,93,0.199,19.5
31.07.2023 03:30,92,0.183,19.4
31.07.2023 04:00,91,0.167,19.3
31.07.2023 04:30,90,0.152,19.2
31.07.2023 05:00,89,0.137,19.1
31.07.2023 05:30,89,0.137,18.9
31.07.2023 06:00,88,0.124,18.8
31.07.2023 06:30,88,0.124,18.7
31.07.2023 07:00,88,0.124,18.6
31.07.2023 07:30,87,0.111,18.6
31.07.2023 08:00,87,0.111,18.7
31.07.2023 08:30,87,0.111,18.7
31.07.2023 09:00,87,0.111,18.9
31.07.2023 09:30,87,0.111,19.2
31.07.2023 10:00,86,0.099,19.6
31.07.2023 10:30,86,0.099,20.0
31.07.2023 11:00,86,0.099,20.4
31.07.2023 11:30,86,0.099,20.9
31.07.2023 12:00,86,0.099,21.2
31.07.2023 12:30,85,0.088,21.3
31.07.2023 13:00,85,0.088,21.2
31.07.2023 13:30,85,0.088,21.1
31.07.2023 14:00,85,0.088,21.0
31.07.2023 14:30,85,0.088,21.0
31.07.2023 15:00,85,0.088,21.1
31.07.2023 15:30,85,0.088,21.3
31.07.2023 16:00,85,0.088,21.6
31.07.2023 16:30,84,0.077,21.8
31.07.2023 17:00,85,0.088,21.9
31.07.2023 17:30,84,0.077,22.0
31.07.2023 18:00,84,0.077,22.1
31.07.2023 18:30,84,0.077,22.1
31.07.2023 19:00,84,0.077,21.9
31.07.2023 19:30,83,0.068,21.7
31.07.2023 20:00,83,0.068,21.5
31.07.2023 20:30,83,0.068,21.3
31.07.2023 21:00,83,0.068,21.1
31.07.2023 21:30,83,0.068,20.9
31.07.2023 22:00,82,0.059,20.8
31.07.2023 22:30,82,0.059,20.6
31.07.2023 23:00,82,0.059,20.5
31.07.2023 23:30,82,0.059,20.4
01.08.2023 00:00,82,0.059,20.3
01.08.2023 00:30,82,0.059,20.2
01.08.2023 01:00,82,0.059,20.1
01.08.2023 01:30,82,0.059,20.0
01.08.2023 02:00,82,0.059,19.9
01.08.2023 02:30,81,0.050,19.8
01.08.2023 03:00,81,0.050,19.8
01.08.2023 03:30,81,0.050,19.7
01.08.2023 04:00,82,0.059,19.6
01.08.2023 04:30,81,0.050,19.5
01.08.2023 05:00,82,0.059,19.4
01.08.2023 05:30,82,0.059,19.3
01.08.2023 06:00,82,0.059,19.2
01.08.2023 06:30,82,0.059,19.1
01.08.2023 07:00,82,0.059,19.1
01.08.2023 07:30,81,0.050,19.1
01.08.2023 08:00,82,0.059,19.1
01.08.2023 08:30,82,0.059,19.2
01.08.2023 09:00,82,0.059,19.4
01.08.2023 09:30,82,0.059,20.0
01.08.2023 10:00,82,0.059,20.4
01.08.2023 10:30,83,0.068,21.1
01.08.2023 11:00,83,0.068,21.4
01.08.2023 11:30,83,0.068,21.5
01.08.2023 12:00,82,0.059,21.5
01.08.2023 12:30,83,0.068,21.6
01.08.2023 13:00,83,0.068,21.5
01.08.2023 13:30,82,0.059,21.5
01.08.2023 14:00,82,0.059,21.6
01.08.2023 14:30,83,0.068,21.5
01.08.2023 15:00,82,0.059,21.4
01.08.2023 15:30,82,0.059,21.4
01.08.2023 16:00,82,0.059,21.4
01.08.2023 16:30,82,0.059,21.3
01.08.2023 17:00,82,0.059,21.1
01.08.2023 17:30,82,0.059,20.9
01.08.2023 18:00,83,0.068,20.6
01.08.2023 18:30,84,0.077,20.4
01.08.2023 19:00,85,0.088,20.2
01.08.2023 19:30,86,0.099,20.1
01.08.2023 20:00,91,0.167,19.9
01.08.2023 20:30,99,0.309,19.8
01.08.2023 21:00,104,0.416,19.6
01.08.2023 21:30,112,0.615,19.5
01.08.2023 22:00,116,0.729,19.4
01.08.2023 22:30,118,0.789,19.3
01.08.2023 23:00,117,0.758,19.1
01.08.2023 23:30,116,0.729,19.0
02.08.2023 00:00,117,0.758,18.9
02.08.2023 00:30,117,0.758,18.9
02.08.2023 01:00,116,0.729,18.8
02.08.2023 01:30,113,0.643,18.8
02.08.2023 02:00,111,0.588,18.7
02.08.2023 02:30,108,0.511,18.6
02.08.2023 03:00,107,0.486,18.5
02.08.2023 03:30,106,0.462,18.4
02.08.2023 04:00,105,0.439,18.3
02.08.2023 04:30,104,0.416,18.3
02.08.2023 05:00,103,0.393,18.2
02.08.2023 05:30,102,0.371,18.2
02.08.2023 06:00,101,0.350,18.1
02.08.2023 06:30,100,0.329,18.1
02.08.2023 07:00,99,0.309,18.1
02.08.2023 07:30,98,0.289,18.0
02.08.2023 08:00,98,0.289,18.1
02.08.2023 08:30,98,0.289,18.1
02.08.2023 09:00,98,0.289,18.1
02.08.2023 09:30,96,0.252,18.3
02.08.2023 10:00,96,0.252,18.7
02.08.2023 10:30,96,0.252,18.8
02.08.2023 11:00,95,0.234,19.1
02.08.2023 11:30,95,0.234,19.4
02.08.2023 12:00,95,0.234,19.6
02.08.2023 12:30,95,0.234,19.8
02.08.2023 13:00,94,0.216,19.8
02.08.2023 13:30,94,0.216,19.8
02.08.2023 14:00,94,0.216,19.9
02.08.2023 14:30,93,0.199,20.1
02.08.2023 15:00,93,0.199,20.4
02.08.2023 15:30,93,0.199,20.6
02.08.2023 16:00,93,0.199,20.8
02.08.2023 16:30,92,0.183,20.9
02.08.2023 17:00,91,0.167,20.9
02.08.2023 17:30,91,0.167,21.0
02.08.2023 18:00,91,0.167,20.9
02.08.2023 18:30,90,0.152,20.8
02.08.2023 19:00,90,0.152,20.6
02.08.2023 19:30,89,0.137,20.6
02.08.2023 20:00,89,0.137,20.5
02.08.2023 20:30,89,0.137,20.5
02.08.2023 21:00,88,0.124,20.4
02.08.2023 21:30,88,0.124,20.4
02.08.2023 22:00,88,0.124,20.3
02.08.2023 22:30,88,0.124,20.2
02.08.2023 23:00,88,0.124,20.2
02.08.2023 23:30,87,0.111,20.1
03.08.2023 00:00,87,0.111,20.0
03.08.2023 00:30,88,0.124,20.0
03.08.2023 01:00,87,0.111,19.9
03.08.2023 01:30,87,0.111,19.8
03.08.2023 02:00,87,0.111,19.7
03.08.2023 02:30,87,0.111,19.7
03.08.2023 03:00,87,0.111,19.6
03.08.2023 03:30,87,0.111,19.5
03.08.2023 04:00,86,0.099,19.4
03.08.2023 04:30,86,0.099,19.4
03.08.2023 05:00,86,0.099,19.3
03.08.2023 05:30,86,0.099,19.3
03.08.2023 06:00,86,0.099,19.2
03.08.2023 06:30,86,0.099,19.2
03.08.2023 07:00,87,0.111,19.2
03.08.2023 07:30,86,0.099,19.2
03.08.2023 08:00,86,0.099,19.2
03.08.2023 08:30,86,0.099,19.3
03.08.2023 09:00,86,0.099,19.4
03.08.2023 09:30,86,0.099,19.5
03.08.2023 10:00,86,0.099,20.0
03.08.2023 10:30,86,0.099,20.3
03.08.2023 11:00,86,0.099,20.5
03.08.2023 11:30,86,0.099,20.4
03.08.2023 12:00,86,0.099,20.7
03.08.2023 12:30,86,0.099,21.2
03.08.2023 13:00,86,0.099,21.3
03.08.2023 13:30,86,0.099,21.2
03.08.2023 14:00,86,0.099,21.1
03.08.2023 14:30,85,0.088,21.0
03.08.2023 15:00,85,0.088,21.0
03.08.2023 15:30,86,0.099,20.8
03.08.2023 16:00,87,0.111,20.5
03.08.2023 16:30,88,0.124,20.4
03.08.2023 17:00,89,0.137,20.3
03.08.2023 17:30,90,0.152,20.2
03.08.2023 18:00,94,0.216,20.1
03.08.2023 18:30,112,0.615,20.0
03.08.2023 19:00,120,0.851,19.9
03.08.2023 19:30,117,0.758,19.8
03.08.2023 20:00,112,0.615,19.8
03.08.2023 20:30,110,0.562,19.7
03.08.2023 21:00,107,0.486,19.6
03.08.2023 21:30,105,0.439,19.6
03.08.2023 22:00,106,0.462,19.5
03.08.2023 22:30,111,0.588,19.4
03.08.2023 23:00,137,1.48,19.3
03.08.2023 23:30,195,5.01,19.1
04.08.2023 00:00,234,8.81,18.5
04.08.2023 00:30,242,9.79,18.4
04.08.2023 01:00,241,9.67,18.5
04.08.2023 01:30,236,9.05,18.5
04.08.2023 02:00,233,8.69,18.5
04.08.2023 02:30,231,8.46,18.4
04.08.2023 03:00,231,8.46,18.3
04.08.2023 03:30,231,8.46,18.2
04.08.2023 04:00,229,8.23,18.2
04.08.2023 04:30,231,8.46,18.1
04.08.2023 05:00,240,9.54,18.1
04.08.2023 05:30,252,11.1,18.0
04.08.2023 06:00,261,12.4,17.8
04.08.2023 06:30,267,13.4,17.7
04.08.2023 07:00,281,15.8,17.6
04.08.2023 07:30,299,19.2,17.6
04.08.2023 08:00,302,19.8,17.6
04.08.2023 08:30,304,20.3,17.5
04.08.2023 09:00,306,20.7,17.5
04.08.2023 09:30,308,21.1,17.6
04.08.2023 10:00,308,21.1,17.6
04.08.2023 10:30,308,21.1,17.5
04.08.2023 11:00,306,20.7,17.5
04.08.2023 11:30,304,20.3,17.6
04.08.2023 12:00,298,19.0,17.6
04.08.2023 12:30,288,17.0,17.7
04.08.2023 13:00,278,15.2,17.7
04.08.2023 13:30,273,14.4,17.6
04.08.2023 14:00,275,14.7,17.6
04.08.2023 14:30,284,16.3,17.7
04.08.2023 15:00,293,18.0,17.7
04.08.2023 15:30,297,18.8,17.7
04.08.2023 16:00,301,19.6,17.8
04.08.2023 16:30,303,20.0,18.0
04.08.2023 17:00,304,20.3,18.0
04.08.2023 17:30,303,20.0,18.1
04.08.2023 18:00,298,19.0,18.1
04.08.2023 18:30,291,17.6,18.2
04.08.2023 19:00,281,15.8,18.2
04.08.2023 19:30,272,14.2,18.2
04.08.2023 20:00,266,13.2,18.2
04.08.2023 20:30,260,12.3,18.2
04.08.2023 21:00,254,11.4,18.2
04.08.2023 21:30,247,10.4,18.1
04.08.2023 22:00,241,9.67,18.1
04.08.2023 22:30,236,9.05,18.0
04.08.2023 23:00,232,8.58,18.0
04.08.2023 23:30,228,8.12,18.0
05.08.2023 00:00,225,7.79,17.8
05.08.2023 00:30,224,7.68,17.8
05.08.2023 01:00,222,7.47,17.8
05.08.2023 01:30,221,7.37,17.7
05.08.2023 02:00,218,7.06,17.7
05.08.2023 02:30,215,6.76,17.7
05.08.2023 03:00,211,6.38,17.6
05.08.2023 03:30,206,5.93,17.6
05.08.2023 04:00,201,5.50,17.6
05.08.2023 04:30,198,5.25,17.6
05.08.2023 05:00,197,5.17,17.5
05.08.2023 05:30,203,5.67,17.5
05.08.2023 06:00,214,6.67,17.5
05.08.2023 06:30,227,8.01,17.5
05.08.2023 07:00,236,9.05,17.5
05.08.2023 07:30,240,9.54,17.5
05.08.2023 08:00,242,9.79,17.5
05.08.2023 08:30,243,9.92,17.4
05.08.2023 09:00,242,9.79,17.4
05.08.2023 09:30,239,9.42,17.4
05.08.2023 10:00,234,8.81,17.4
05.08.2023 10:30,230,8.35,17.4
05.08.2023 11:00,228,8.12,17.4
05.08.2023 11:30,228,8.12,17.5
05.08.2023 12:00,229,8.23,17.5
05.08.2023 12:30,231,8.46,17.5
05.08.2023 13:00,231,8.46,17.5
05.08.2023 13:30,232,8.58,17.5
05.08.2023 14:00,229,8.23,17.6
05.08.2023 14:30,225,7.79,17.6
05.08.2023 15:00,219,7.16,17.6
05.08.2023 15:30,213,6.57,17.6
05.08.2023 16:00,208,6.11,17.7
05.08.2023 16:30,204,5.76,17.7
05.08.2023 17:00,200,5.42,17.7
05.08.2023 17:30,197,5.17,17.7
05.08.2023 18:00,194,4.93,17.7
05.08.2023 18:30,192,4.77,17.7
05.08.2023 19:00,192,4.77,17.7
05.08.2023 19:30,197,5.17,17.7
05.08.2023 20:00,213,6.57,17.7
05.08.2023 20:30,248,10.6,17.7
05.08.2023 21:00,288,17.0,17.7
05.08.2023 21:30,301,19.6,17.6
05.08.2023 22:00,302,19.8,17.5
05.08.2023 22:30,302,19.8,17.5
05.08.2023 23:00,303,20.0,17.4
05.08.2023 23:30,305,20.5,17.4
06.08.2023 00:00,305,20.5,17.4
06.08.2023 00:30,305,20.5,17.3
06.08.2023 01:00,303,20.0,17.3
06.08.2023 01:30,298,19.0,17.3
06.08.2023 02:00,289,17.2,17.3
06.08.2023 02:30,280,15.6,17.3
06.08.2023 03:00,272,14.2,17.2
06.08.2023 03:30,264,12.9,17.2
06.08.2023 04:00,257,11.9,17.2
06.08.2023 04:30,251,11.0,17.2
06.08.2023 05:00,244,10.1,17.2
06.08.2023 05:30,238,9.29,17.1
06.08.2023 06:00,231,8.46,17.1
06.08.2023 06:30,225,7.79,17.1
06.08.2023 07:00,219,7.16,17.1
06.08.2023 07:30,214,6.67,17.1
06.08.2023 08:00,210,6.29,17.1
06.08.2023 08:30,205,5.84,17.1
06.08.2023 09:00,201,5.50,17.1
06.08.2023 09:30,198,5.25,17.1
06.08.2023 10:00,194,4.93,17.1
06.08.2023 10:30,192,4.77,17.2
06.08.2023 11:00,190,4.61,17.2
06.08.2023 11:30,189,4.54,17.2
06.08.2023 12:00,188,4.46,17.3
06.08.2023 12:30,187,4.38,17.3
06.08.2023 13:00,186,4.31,17.4
06.08.2023 13:30,186,4.31,17.4
06.08.2023 14:00,185,4.24,17.5
06.08.2023 14:30,183,4.09,17.6
06.08.2023 15:00,181,3.95,17.8
06.08.2023 15:30,179,3.81,18.0
06.08.2023 16:00,177,3.67,18.1
06.08.2023 16:30,175,3.54,18.1
06.08.2023 17:00,173,3.40,18.1
06.08.2023 17:30,171,3.28,18.1
06.08.2023 18:00,168,3.09,18.2
06.08.2023 18:30,165,2.90,18.2
06.08.2023 19:00,163,2.79,18.2
06.08.2023 19:30,160,2.61,18.2
06.08.2023 20:00,158,2.50,18.2
06.08.2023 20:30,156,2.39,18.1
06.08.2023 21:00,153,2.23,18.1
06.08.2023 21:30,151,2.13,18.1
06.08.2023 22:00,150,2.08,18.0
06.08.2023 22:30,148,1.98,18.0
06.08.2023 23:00,146,1.88,17.8
06.08.2023 23:30,145,1.84,17.8
07.08.2023 00:00,143,1.74,17.7
07.08.2023 00:30,142,1.70,17.6
07.08.2023 01:00,140,1.61,17.5
07.08.2023 01:30,139,1.56,17.4
07.08.2023 02:00,138,1.52,17.3
07.08.2023 02:30,137,1.48,17.2
07.08.2023 03:00,136,1.44,17.2
07.08.2023 03:30,135,1.40,17.1
07.08.2023 04:00,134,1.35,17.0
07.08.2023 04:30,133,1.32,16.9
07.08.2023 05:00,132,1.28,16.8
07.08.2023 05:30,131,1.24,16.7
07.08.2023 06:00,130,1.20,16.6
07.08.2023 06:30,129,1.16,16.5
07.08.2023 07:00,128,1.12,16.4
07.08.2023 07:30,127,1.09,16.4
07.08.2023 08:00,127,1.09,16.4
07.08.2023 08:30,126,1.05,16.4
07.08.2023 09:00,125,1.02,16.4
07.08.2023 09:30,125,1.02,16.5
07.08.2023 10:00,124,0.983,16.6
07.08.2023 10:30,123,0.949,16.6
07.08.2023 11:00,122,0.916,16.7
07.08.2023 11:30,122,0.916,16.8
07.08.2023 12:00,121,0.883,17.0
07.08.2023 12:30,120,0.851,17.1
07.08.2023 13:00,120,0.851,17.3
07.08.2023 13:30,119,0.820,17.4
07.08.2023 14:00,118,0.789,17.6
07.08.2023 14:30,117,0.758,17.7
07.08.2023 15:00,116,0.729,17.8
07.08.2023 15:30,115,0.699,17.8
07.08.2023 16:00,114,0.671,18.0
07.08.2023 16:30,114,0.671,18.0
07.08.2023 17:00,112,0.615,18.0
07.08.2023 17:30,111,0.588,18.0
07.08.2023 18:00,111,0.588,18.0
07.08.2023 18:30,110,0.562,17.8
07.08.2023 19:00,109,0.536,17.8
07.08.2023 19:30,108,0.511,17.7
07.08.2023 20:00,108,0.511,17.6
07.08.2023 20:30,107,0.486,17.6
07.08.2023 21:00,106,0.462,17.5
07.08.2023 21:30,106,0.462,17.4
07.08.2023 22:00,106,0.462,17.3
07.08.2023 22:30,105,0.439,17.3
07.08.2023 23:00,105,0.439,17.2
07.08.2023 23:30,105,0.439,17.1
08.08.2023 00:00,104,0.416,17.1
08.08.2023 00:30,104,0.416,17.0
08.08.2023 01:00,104,0.416,16.9
08.08.2023 01:30,103,0.393,16.8
08.08.2023 02:00,103,0.393,16.7
08.08.2023 02:30,103,0.393,16.6
08.08.2023 03:00,102,0.371,16.5
08.08.2023 03:30,102,0.371,16.5
08.08.2023 04:00,102,0.371,16.4
08.08.2023 04:30,102,0.371,16.3
08.08.2023 05:00,102,0.371,16.2
08.08.2023 05:30,102,0.371,16.1
08.08.2023 06:00,101,0.350,16.0
08.08.2023 06:30,101,0.350,15.9
08.08.2023 07:00,101,0.350,15.8
08.08.2023 07:30,101,0.350,15.7
08.08.2023 08:00,101,0.350,15.7
08.08.2023 08:30,101,0.350,15.7
08.08.2023 09:00,101,0.350,15.9
08.08.2023 09:30,101,0.350,16.0
08.08.2023 10:00,101,0.350,16.2
08.08.2023 10:30,100,0.329,16.5
08.08.2023 11:00,100,0.329,16.8
08.08.2023 11:30,101,0.350,17.1
08.08.2023 12:00,100,0.329,17.3
08.08.2023 12:30,100,0.329,17.4
08.08.2023 13:00,100,0.329,17.6
08.08.2023 13:30,100,0.329,17.7
08.08.2023 14:00,99,0.309,18.0
08.08.2023 14:30,99,0.309,18.2
08.08.2023 15:00,98,0.289,18.4
08.08.2023 15:30,98,0.289,18.5
08.08.2023 16:00,98,0.289,18.6
08.08.2023 16:30,98,0.289,18.7
08.08.2023 17:00,97,0.270,18.7
08.08.2023 17:30,97,0.270,18.8
08.08.2023 18:00,97,0.270,18.8
08.08.2023 18:30,96,0.252,18.8
08.08.2023 19:00,96,0.252,18.7
08.08.2023 19:30,96,0.252,18.7
08.08.2023 20:00,95,0.234,18.6
08.08.2023 20:30,95,0.234,18.5
08.08.2023 21:00,95,0.234,18.4
08.08.2023 21:30,95,0.234,18.3
08.08.2023 22:00,94,0.216,18.2
08.08.2023 22:30,94,0.216,18.1
08.08.2023 23:00,94,0.216,18.0
08.08.2023 23:30,94,0.216,17.7
09.08.2023 00:00,94,0.216,17.6
09.08.2023 00:30,94,0.216,17.5
09.08.2023 01:00,93,0.199,17.4
09.08.2023 01:30,94,0.216,17.3
09.08.2023 02:00,93,0.199,17.2
09.08.2023 02:30,94,0.216,17.0
09.08.2023 03:00,93,0.199,16.9
09.08.2023 03:30,93,0.199,16.7
09.08.2023 04:00,93,0.199,16.6
09.08.2023 04:30,93,0.199,16.5
09.08.2023 05:00,93,0.199,16.5
09.08.2023 05:30,93,0.199,16.4
09.08.2023 06:00,93,0.199,16.3
09.08.2023 06:30,93,0.199,16.3
09.08.2023 07:00,93,0.199,16.2
09.08.2023 07:30,93,0.199,16.2
09.08.2023 08:00,93,0.199,16.2
09.08.2023 08:30,93,0.199,16.3
09.08.2023 09:00,93,0.199,16.4
09.08.2023 09:30,93,0.199,16.5
09.08.2023 10:00,93,0.199,16.7
09.08.2023 10:30,93,0.199,16.9
09.08.2023 11:00,93,0.199,17.3
09.08.2023 11:30,93,0.199,17.5
09.08.2023 12:00,93,0.199,17.7
09.08.2023 12:30,93,0.199,17.7
09.08.2023 13:00,93,0.199,17.7
09.08.2023 13:30,93,0.199,18.0
09.08.2023 14:00,93,0.199,18.2
09.08.2023 14:30,93,0.199,18.3
09.08.2023 15:00,92,0.183,18.4
09.08.2023 15:30,93,0.199,18.4
09.08.2023 16:00,92,0.183,18.4
09.08.2023 16:30,92,0.183,18.4
09.08.2023 17:00,93,0.199,18.3
09.08.2023 17:30,94,0.216,18.3
09.08.2023 18:00,93,0.199,18.3
09.08.2023 18:30,93,0.199,18.3
09.08.2023 19:00,93,0.199,18.3
09.08.2023 19:30,93,0.199,18.3
09.08.2023 20:00,93,0.199,18.3
09.08.2023 20:30,92,0.183,18.2
09.08.2023 21:00,92,0.183,18.2
09.08.2023 21:30,92,0.183,18.1
09.08.2023 22:00,92,0.183,18.0
09.08.2023 22:30,92,0.183,17.9
09.08.2023 23:00,92,0.183,17.8
09.08.2023 23:30,92,0.183,17.7
10.08.2023 00:00,93,0.199,17.7
10.08.2023 00:30,93,0.199,17.6
10.08.2023 01:00,94,0.216,17.5
10.08.2023 01:30,94,0.216,17.4
10.08.2023 02:00,95,0.234,17.3
10.08.2023 02:30,95,0.234,17.2
10.08.2023 03:00,96,0.252,17.1
10.08.2023 03:30,98,0.289,17.0
10.08.2023 04:00,107,0.486,16.9
10.08.2023 04:30,109,0.536,16.8
10.08.2023 05:00,107,0.486,16.8
10.08.2023 05:30,104,0.416,16.7
10.08.2023 06:00,102,0.371,16.6
10.08.2023 06:30,100,0.329,16.5
10.08.2023 07:00,99,0.309,16.4
10.08.2023 07:30,99,0.309,16.4
10.08.2023 08:00,98,0.289,16.3
10.08.2023 08:30,98,0.289,16.3
10.08.2023 09:00,97,0.270,16.4
10.08.2023 09:30,97,0.270,16.4
10.08.2023 10:00,97,0.270,16.6
10.08.2023 10:30,97,0.270,16.7
10.08.2023 11:00,97,0.270,17.0
10.08.2023 11:30,96,0.252,17.3
10.08.2023 12:00,96,0.252,17.3
10.08.2023 12:30,96,0.252,17.5
10.08.2023 13:00,96,0.252,17.8
10.08.2023 13:30,95,0.234,18.0
10.08.2023 14:00,94,0.216,18.1
10.08.2023 14:30,94,0.216,18.3
10.08.2023 15:00,94,0.216,18.4
10.08.2023 15:30,94,0.216,18.6
10.08.2023 16:00,94,0.216,18.7
10.08.2023 16:30,93,0.199,18.7
10.08.2023 17:00,93,0.199,18.8
10.08.2023 17:30,93,0.199,18.8
10.08.2023 18:00,92,0.183,18.8
10.08.2023 18:30,92,0.183,18.7
10.08.2023 19:00,92,0.183,18.6
10.08.2023 19:30,92,0.183,18.5
10.08.2023 20:00,92,0.183,18.5
10.08.2023 20:30,91,0.167,18.4
10.08.2023 21:00,91,0.167,18.3
10.08.2023 21:30,91,0.167,18.2
10.08.2023 22:00,91,0.167,18.1
10.08.2023 22:30,90,0.152,18.0
10.08.2023 23:00,90,0.152,18.0
10.08.2023 23:30,90,0.152,17.8
11.08.2023 00:00,90,0.152,17.7
11.08.2023 00:30,90,0.152,17.6
11.08.2023 01:00,90,0.152,17.5
11.08.2023 01:30,90,0.152,17.4
11.08.2023 02:00,90,0.152,17.3
11.08.2023 02:30,90,0.152,17.2
11.08.2023 03:00,90,0.152,17.1
11.08.2023 03:30,90,0.152,17.0
11.08.2023 04:00,90,0.152,16.8
11.08.2023 04:30,89,0.137,16.7
11.08.2023 05:00,90,0.152,16.6
11.08.2023 05:30,90,0.152,16.5
11.08.2023 06:00,89,0.137,16.4
11.08.2023 06:30,89,0.137,16.2
11.08.2023 07:00,89,0.137,16.1
11.08.2023 07:30,89,0.137,16.1
11.08.2023 08:00,89,0.137,16.0
11.08.2023 08:30,89,0.137,16.1
11.08.2023 09:00,90,0.152,16.3
11.08.2023 09:30,90,0.152,16.6
11.08.2023 10:00,90,0.152,16.9
11.08.2023 10:30,90,0.152,17.3
11.08.2023 11:00,90,0.152,17.7
11.08.2023 11:30,90,0.152,18.2
11.08.2023 12:00,90,0.152,18.4
11.08.2023 12:30,90,0.152,18.5
11.08.2023 13:00,90,0.152,18.5
11.08.2023 13:30,89,0.137,18.5
11.08.2023 14:00,89,0.137,18.5
11.08.2023 14:30,89,0.137,18.6
11.08.2023 15:00,89,0.137,18.8
11.08.2023 15:30,89,0.137,19.0
11.08.2023 16:00,89,0.137,19.2
11.08.2023 16:30,89,0.137,19.4
11.08.2023 17:00,88,0.124,19.4
11.08.2023 17:30,88,0.124,19.5
11.08.2023 18:00,88,0.124,19.4
11.08.2023 18:30,88,0.124,19.3
11.08.2023 19:00,87,0.111,19.2
11.08.2023 19:30,87,0.111,19.1
11.08.2023 20:00,87,0.111,19.0
11.08.2023 20:30,87,0.111,19.0
11.08.2023 21:00,86,0.099,18.9
11.08.2023 21:30,86,0.099,18.8
11.08.2023 22:00,86,0.099,18.7
11.08.2023 22:30,86,0.099,18.7
11.08.2023 23:00,86,0.099,18.6
11.08.2023 23:30,86,0.099,18.5
12.08.2023 00:00,85,0.088,18.4
12.08.2023 00:30,86,0.099,18.3
12.08.2023 01:00,86,0.099,18.2
12.08.2023 01:30,86,0.099,18.1
12.08.2023 02:00,85,0.088,18.0
12.08.2023 02:30,85,0.088,17.8
12.08.2023 03:00,85,0.088,17.6
12.08.2023 03:30,85,0.088,17.5
12.08.2023 04:00,85,0.088,17.4
12.08.2023 04:30,85,0.088,17.2
12.08.2023 05:00,86,0.099,17.1
12.08.2023 05:30,86,0.099,17.0
12.08.2023 06:00,85,0.088,16.9
12.08.2023 06:30,85,0.088,16.8
12.08.2023 07:00,85,0.088,16.7
12.08.2023 07:30,86,0.099,16.7
12.08.2023 08:00,86,0.099,16.6
12.08.2023 08:30,86,0.099,16.7
12.08.2023 09:00,86,0.099,16.8
12.08.2023 09:30,86,0.099,17.2
12.08.2023 10:00,86,0.099,17.7
12.08.2023 10:30,86,0.099,18.2
12.08.2023 11:00,87,0.111,18.7
12.08.2023 11:30,87,0.111,19.1
12.08.2023 12:00,87,0.111,19.4
12.08.2023 12:30,86,0.099,19.5
12.08.2023 13:00,87,0.111,19.4
12.08.2023 13:30,87,0.111,19.4
12.08.2023 14:00,87,0.111,19.3
12.08.2023 14:30,87,0.111,19.3
12.08.2023 15:00,86,0.099,19.5
12.08.2023 15:30,86,0.099,19.6
12.08.2023 16:00,86,0.099,19.8
12.08.2023 16:30,86,0.099,20.0
12.08.2023 17:00,86,0.099,20.2
12.08.2023 17:30,86,0.099,20.4
12.08.2023 18:00,86,0.099,20.4
12.08.2023 18:30,85,0.088,20.3
12.08.2023 19:00,85,0.088,20.1
12.08.2023 19:30,85,0.088,19.9
12.08.2023 20:00,85,0.088,19.8
12.08.2023 20:30,85,0.088,19.7
12.08.2023 21:00,85,0.088,19.6
12.08.2023 21:30,84,0.077,19.5
12.08.2023 22:00,84,0.077,19.4
12.08.2023 22:30,84,0.077,19.3
12.08.2023 23:00,84,0.077,19.2
12.08.2023 23:30,83,0.068,19.1
13.08.2023 00:00,84,0.077,19.0
13.08.2023 00:30,84,0.077,18.9
