Datum,Vodostaj [cm],Pretok [m³/s],Temperatura vode [°C]
30.08.2023 00:30,103,7.81,11.0
30.08.2023 00:00,103,7.81,11.0
29.08.2023 23:30,104,8.15,11.1
29.08.2023 23:00,104,8.15,11.1
29.08.2023 22:30,104,8.15,11.2
29.08.2023 22:00,104,8.15,11.3
29.08.2023 21:30,105,8.49,11.4
29.08.2023 21:00,106,8.84,11.5
29.08.2023 20:30,106,8.84,11.6
29.08.2023 20:00,107,9.20,11.6
29.08.2023 19:30,108,9.56,11.7
29.08.2023 19:00,109,9.94,11.8
29.08.2023 18:30,110,10.3,11.9
29.08.2023 18:00,112,11.1,12.0
29.08.2023 17:30,113,11.5,12.0
29.08.2023 17:00,114,11.9,12.0
29.08.2023 16:30,114,11.9,12.0
29.08.2023 16:00,114,11.9,12.0
29.08.2023 15:30,114,11.9,11.9
29.08.2023 15:00,113,11.5,11.6
29.08.2023 14:30,107,9.20,11.3
29.08.2023 14:00,107,9.20,11.1
29.08.2023 13:30,103,7.81,10.9
29.08.2023 13:00,101,7.16,10.7
29.08.2023 12:30,97,5.96,10.6
29.08.2023 12:00,95,5.41,10.5
29.08.2023 11:30,94,5.15,10.5
29.08.2023 11:00,94,5.15,10.5
29.08.2023 10:30,94,5.15,10.5
29.08.2023 10:00,95,5.41,10.5
29.08.2023 09:30,95,5.41,10.5
29.08.2023 09:00,96,5.68,10.5
29.08.2023 08:30,97,5.96,10.5
29.08.2023 08:00,97,5.96,10.5
29.08.2023 07:30,98,6.25,10.5
29.08.2023 07:00,99,6.55,10.5
29.08.2023 06:30,100,6.85,10.5
29.08.2023 06:00,101,7.16,10.5
29.08.2023 05:30,102,7.48,10.5
29.08.2023 05:00,103,7.81,10.6
29.08.2023 04:30,105,8.49,10.6
29.08.2023 04:00,106,8.84,10.6
29.08.2023 03:30,107,9.20,10.6
29.08.2023 03:00,109,9.94,10.6
29.08.2023 02:30,111,10.7,10.6
29.08.2023 02:00,112,11.1,10.7
29.08.2023 01:30,114,11.9,10.8
29.08.2023 01:00,114,11.9,10.8
29.08.2023 00:30,114,11.9,10.9
29.08.2023 00:00,115,12.3,11.0
28.08.2023 23:30,116,12.8,11.2
28.08.2023 23:00,116,12.8,11.4
28.08.2023 22:30,117,13.2,11.6
28.08.2023 22:00,117,13.2,11.7
28.08.2023 21:30,120,14.5,11.8
28.08.2023 21:00,123,15.9,11.9
28.08.2023 20:30,126,17.4,12.1
28.08.2023 20:00,130,19.3,12.5
28.08.2023 19:30,128,18.3,12.6
28.08.2023 19:00,122,15.4,12.2
28.08.2023 18:30,93,4.89,11.3
28.08.2023 18:00,85,3.14,11.2
28.08.2023 17:30,82,2.62,11.1
28.08.2023 17:00,81,2.46,11.1
28.08.2023 16:30,81,2.46,10.9
28.08.2023 16:00,80,2.32,10.8
28.08.2023 15:30,79,2.18,10.7
28.08.2023 15:00,79,2.18,10.7
28.08.2023 14:30,79,2.18,10.7
28.08.2023 14:00,79,2.18,10.7
28.08.2023 13:30,78,2.05,10.8
28.08.2023 13:00,78,2.05,10.7
28.08.2023 12:30,79,2.18,10.8
28.08.2023 12:00,79,2.18,10.8
28.08.2023 11:30,79,2.18,10.8
28.08.2023 11:00,79,2.18,10.8
28.08.2023 10:30,79,2.18,10.8
28.08.2023 10:00,79,2.18,10.8
28.08.2023 09:30,79,2.18,10.8
28.08.2023 09:00,79,2.18,10.8
28.08.2023 08:30,79,2.18,10.8
28.08.2023 08:00,79,2.18,10.8
28.08.2023 07:30,79,2.18,10.8
28.08.2023 07:00,79,2.18,10.8
28.08.2023 06:30,79,2.18,10.8
28.08.2023 06:00,79,2.18,10.8
28.08.2023 05:30,79,2.18,10.8
28.08.2023 05:00,79,2.18,10.8
28.08.2023 04:30,79,2.18,10.8
28.08.2023 04:00,79,2.18,10.8
28.08.2023 03:30,79,2.18,10.8
28.08.2023 03:00,79,2.18,10.8
28.08.2023 02:30,79,2.18,10.8
28.08.2023 02:00,79,2.18,10.8
28.08.2023 01:30,79,2.18,10.8
28.08.2023 01:00,79,2.18,10.8
28.08.2023 00:30,79,2.18,10.9
28.08.2023 00:00,79,2.18,10.9
27.08.2023 23:30,79,2.18,10.9
27.08.2023 23:00,79,2.18,10.9
27.08.2023 22:30,79,2.18,10.9
27.08.2023 22:00,79,2.18,11.1
27.08.2023 21:30,80,2.32,11.2
27.08.2023 21:00,80,2.32,11.2
27.08.2023 20:30,82,2.62,11.0
27.08.2023 20:00,80,2.32,10.9
27.08.2023 19:30,79,2.18,10.9
27.08.2023 19:00,79,2.18,10.9
27.08.2023 18:30,79,2.18,10.9
27.08.2023 18:00,79,2.18,11.0
27.08.2023 17:30,79,2.18,11.1
27.08.2023 17:00,79,2.18,11.1
27.08.2023 16:30,79,2.18,11.1
27.08.2023 16:00,79,2.18,11.2
27.08.2023 15:30,80,2.32,11.2
27.08.2023 15:00,80,2.32,11.2
27.08.2023 14:30,80,2.32,11.1
27.08.2023 14:00,80,2.32,11.0
27.08.2023 13:30,80,2.32,11.0
27.08.2023 13:00,80,2.32,10.9
27.08.2023 12:30,80,2.32,10.9
27.08.2023 12:00,80,2.32,10.8
27.08.2023 11:30,80,2.32,10.8
27.08.2023 11:00,79,2.18,10.8
27.08.2023 10:30,79,2.18,10.8
27.08.2023 10:00,79,2.18,10.8
