Datum,Vodostaj [cm],Pretok [mÂ³/s],Temperatura vode [Â°C]
17.08.2023 00:30,81,6.82,16.8
17.08.2023 00:00,79,6.49,16.9
16.08.2023 23:30,76,6.00,16.8
16.08.2023 23:00,75,5.84,16.8
16.08.2023 22:30,79,6.49,16.6
16.08.2023 22:00,81,6.82,17.1
16.08.2023 21:30,79,6.49,17.3
16.08.2023 21:00,76,6.00,17.3
16.08.2023 20:30,77,6.16,17.1
16.08.2023 20:00,81,6.82,17.2
16.08.2023 19:30,81,6.82,17.3
16.08.2023 19:00,78,6.32,17.3
16.08.2023 18:30,75,5.84,17.1
16.08.2023 18:00,78,6.32,16.8
16.08.2023 17:30,82,6.99,16.9
16.08.2023 17:00,80,6.65,17.0
16.08.2023 16:30,77,6.16,17.0
16.08.2023 16:00,76,6.00,16.9
16.08.2023 15:30,80,6.65,16.8
16.08.2023 15:00,82,6.99,17.2
16.08.2023 14:30,80,6.65,17.2
16.08.2023 14:00,77,6.16,17.1
16.08.2023 13:30,77,6.16,16.8
16.08.2023 13:00,81,6.82,16.7
16.08.2023 12:30,81,6.82,16.7
16.08.2023 12:00,80,6.65,16.6
16.08.2023 11:30,78,6.32,16.4
16.08.2023 11:00,79,6.49,16.2
16.08.2023 10:30,82,6.99,16.0
16.08.2023 10:00,81,6.82,16.1
16.08.2023 09:30,79,6.49,15.9
16.08.2023 09:00,77,6.16,15.9
16.08.2023 08:30,79,6.49,15.7
16.08.2023 08:00,81,6.82,15.7
16.08.2023 07:30,81,6.82,15.7
16.08.2023 07:00,79,6.49,15.7
16.08.2023 06:30,77,6.16,15.7
16.08.2023 06:00,79,6.49,15.6
16.08.2023 05:30,81,6.82,15.8
16.08.2023 05:00,81,6.82,15.8
16.08.2023 04:30,78,6.32,15.8
16.08.2023 04:00,77,6.16,15.8
16.08.2023 03:30,81,6.82,15.7
16.08.2023 03:00,81,6.82,15.8
16.08.2023 02:30,79,6.49,15.7
16.08.2023 02:00,77,6.16,15.7
16.08.2023 01:30,78,6.32,15.7
16.08.2023 01:00,81,6.82,15.7
16.08.2023 00:30,81,6.82,15.7
16.08.2023 00:00,78,6.32,15.7
15.08.2023 23:30,78,6.32,15.8
15.08.2023 23:00,81,6.82,15.8
15.08.2023 22:30,82,6.99,15.9
15.08.2023 22:00,81,6.82,16.0
15.08.2023 21:30,78,6.32,16.1
15.08.2023 21:00,77,6.16,16.1
15.08.2023 20:30,82,6.99,16.2
15.08.2023 20:00,83,7.16,16.4
15.08.2023 19:30,80,6.65,16.5
15.08.2023 19:00,78,6.32,16.5
15.08.2023 18:30,80,6.65,16.5
15.08.2023 18:00,84,7.34,16.6
15.08.2023 17:30,83,7.16,16.6
15.08.2023 17:00,80,6.65,16.6
15.08.2023 16:30,79,6.49,16.6
15.08.2023 16:00,82,6.99,16.5
15.08.2023 15:30,84,7.34,16.5
15.08.2023 15:00,83,7.16,16.5
15.08.2023 14:30,81,6.82,16.3
15.08.2023 14:00,79,6.49,16.2
15.08.2023 13:30,81,6.82,16.0
15.08.2023 13:00,83,7.16,15.9
15.08.2023 12:30,82,6.99,15.8
15.08.2023 12:00,81,6.82,15.6
15.08.2023 11:30,80,6.65,15.4
15.08.2023 11:00,84,7.34,15.1
15.08.2023 10:30,86,7.69,15.0
15.08.2023 10:00,82,6.99,15.1
15.08.2023 09:30,81,6.82,15.0
15.08.2023 09:00,79,6.49,14.9
15.08.2023 08:30,79,6.49,14.8
15.08.2023 08:00,82,6.99,14.8
15.08.2023 07:30,82,6.99,14.8
15.08.2023 07:00,81,6.82,14.9
15.08.2023 06:30,79,6.49,14.9
15.08.2023 06:00,78,6.32,15.0
15.08.2023 05:30,81,6.82,15.0
15.08.2023 05:00,82,6.99,15.1
15.08.2023 04:30,81,6.82,15.1
15.08.2023 04:00,79,6.49,15.1
15.08.2023 03:30,79,6.49,15.1
15.08.2023 03:00,81,6.82,15.1
15.08.2023 02:30,83,7.16,15.2
15.08.2023 02:00,81,6.82,15.2
15.08.2023 01:30,80,6.65,15.3
15.08.2023 01:00,78,6.32,15.3
15.08.2023 00:30,81,6.82,15.3
15.08.2023 00:00,83,7.16,15.4
14.08.2023 23:30,82,6.99,15.5
14.08.2023 23:00,80,6.65,15.5
14.08.2023 22:30,79,6.49,15.6
14.08.2023 22:00,79,6.49,15.7
14.08.2023 21:30,83,7.16,15.7
14.08.2023 21:00,83,7.16,15.8
14.08.2023 20:30,81,6.82,15.9
14.08.2023 20:00,79,6.49,16.0
14.08.2023 19:30,82,6.99,16.0
14.08.2023 19:00,85,7.51,16.1
14.08.2023 18:30,83,7.16,16.2
14.08.2023 18:00,81,6.82,16.2
14.08.2023 17:30,80,6.65,16.2
14.08.2023 17:00,83,7.16,16.2
14.08.2023 16:30,84,7.34,16.3
14.08.2023 16:00,83,7.16,16.2
14.08.2023 15:30,81,6.82,16.2
14.08.2023 15:00,80,6.65,16.1
14.08.2023 14:30,83,7.16,16.0
14.08.2023 14:00,84,7.34,15.9
14.08.2023 13:30,83,7.16,15.8
14.08.2023 13:00,83,7.16,15.6
14.08.2023 12:30,84,7.34,15.5
14.08.2023 12:00,83,7.16,15.4
14.08.2023 11:30,84,7.34,15.2
14.08.2023 11:00,88,8.05,15.1
14.08.2023 10:30,84,7.34,15.0
14.08.2023 10:00,82,6.99,14.9
14.08.2023 09:30,82,6.99,14.8
14.08.2023 09:00,82,6.99,14.8
14.08.2023 08:30,81,6.82,14.8
14.08.2023 08:00,80,6.65,14.7
14.08.2023 07:30,79,6.49,14.8
14.08.2023 07:00,79,6.49,14.8
14.08.2023 06:30,83,7.16,14.8
14.08.2023 06:00,83,7.16,14.8
14.08.2023 05:30,83,7.16,14.9
14.08.2023 05:00,82,6.99,14.9
14.08.2023 04:30,81,6.82,15.0
14.08.2023 04:00,80,6.65,15.0
14.08.2023 03:30,82,6.99,15.1
14.08.2023 03:00,84,7.34,15.1
14.08.2023 02:30,83,7.16,15.1
14.08.2023 02:00,82,6.99,15.2
14.08.2023 01:30,81,6.82,15.2
14.08.2023 01:00,81,6.82,15.2
14.08.2023 00:30,84,7.34,15.3
14.08.2023 00:00,84,7.34,15.3
13.08.2023 23:30,83,7.16,15.4
13.08.2023 23:00,81,6.82,15.5
13.08.2023 22:30,81,6.82,15.5
13.08.2023 22:00,84,7.34,15.6
13.08.2023 21:30,85,7.51,15.6
13.08.2023 21:00,83,7.16,15.7
13.08.2023 20:30,78,6.32,15.6
13.08.2023 20:00,80,6.65,15.7
13.08.2023 19:30,83,7.16,15.7
13.08.2023 19:00,82,6.99,15.8
13.08.2023 18:30,80,6.65,15.8
13.08.2023 18:00,78,6.32,15.8
13.08.2023 17:30,81,6.82,15.9
13.08.2023 17:00,83,7.16,16.0
13.08.2023 16:30,83,7.16,16.1
13.08.2023 16:00,82,6.99,16.1
13.08.2023 15:30,83,7.16,16.1
13.08.2023 15:00,85,7.51,16.3
13.08.2023 14:30,84,7.34,16.0
13.08.2023 14:00,81,6.82,15.6
13.08.2023 13:30,81,6.82,15.4
13.08.2023 13:00,81,6.82,15.3
13.08.2023 12:30,81,6.82,15.2
13.08.2023 12:00,81,6.82,15.0
13.08.2023 11:30,80,6.65,14.9
13.08.2023 11:00,80,6.65,14.8
13.08.2023 10:30,80,6.65,14.5
13.08.2023 10:00,80,6.65,14.5
13.08.2023 09:30,80,6.65,14.4
13.08.2023 09:00,80,6.65,14.3
13.08.2023 08:30,80,6.65,14.3
13.08.2023 08:00,80,6.65,14.3
13.08.2023 07:30,80,6.65,14.3
13.08.2023 07:00,80,6.65,14.3
13.08.2023 06:30,80,6.65,14.3
13.08.2023 06:00,80,6.65,14.3
13.08.2023 05:30,80,6.65,14.4
13.08.2023 05:00,81,6.82,14.4
13.08.2023 04:30,80,6.65,14.4
13.08.2023 04:00,80,6.65,14.5
13.08.2023 03:30,80,6.65,14.5
13.08.2023 03:00,81,6.82,14.5
13.08.2023 02:30,81,6.82,14.7
13.08.2023 02:00,80,6.65,14.7
13.08.2023 01:30,80,6.65,14.7
13.08.2023 01:00,79,6.49,14.8
13.08.2023 00:30,79,6.49,14.8
13.08.2023 00:00,81,6.82,14.9
12.08.2023 23:30,81,6.82,14.9
12.08.2023 23:00,81,6.82,14.9
12.08.2023 22:30,81,6.82,15.0
12.08.2023 22:00,82,6.99,15.1
12.08.2023 21:30,81,6.82,15.1
12.08.2023 21:00,79,6.49,15.2
12.08.2023 20:30,80,6.65,15.3
12.08.2023 20:00,83,7.16,15.4
12.08.2023 19:30,83,7.16,15.4
12.08.2023 19:00,81,6.82,15.4
12.08.2023 18:30,81,6.82,15.5
12.08.2023 18:00,83,7.16,15.5
12.08.2023 17:30,83,7.16,15.6
12.08.2023 17:00,81,6.82,15.6
