Datum,Vodostaj [cm],Pretok [mÂ³/s],Temperatura vode [Â°C]
17.08.2023 00:30,107,0.666,15.1
17.08.2023 00:00,107,0.666,15.2
16.08.2023 23:30,107,0.666,15.3
16.08.2023 23:00,107,0.666,15.5
16.08.2023 22:30,107,0.666,15.6
16.08.2023 22:00,107,0.666,15.8
16.08.2023 21:30,107,0.666,15.9
16.08.2023 21:00,107,0.666,16.0
16.08.2023 20:30,108,0.740,16.0
16.08.2023 20:00,107,0.666,16.1
16.08.2023 19:30,107,0.666,16.1
16.08.2023 19:00,107,0.666,16.1
16.08.2023 18:30,107,0.666,16.2
16.08.2023 18:00,107,0.666,16.2
16.08.2023 17:30,108,0.740,16.2
16.08.2023 17:00,108,0.740,16.3
16.08.2023 16:30,108,0.740,16.3
16.08.2023 16:00,108,0.740,16.3
16.08.2023 15:30,108,0.740,16.2
16.08.2023 15:00,108,0.740,16.1
16.08.2023 14:30,108,0.740,15.9
16.08.2023 14:00,108,0.740,15.8
16.08.2023 13:30,108,0.740,15.6
16.08.2023 13:00,108,0.740,15.4
16.08.2023 12:30,108,0.740,15.2
16.08.2023 12:00,108,0.740,15.0
16.08.2023 11:30,108,0.740,14.7
16.08.2023 11:00,108,0.740,14.4
16.08.2023 10:30,108,0.740,14.2
16.08.2023 10:00,108,0.740,14.0
16.08.2023 09:30,108,0.740,13.9
16.08.2023 09:00,108,0.740,13.8
16.08.2023 08:30,108,0.740,13.8
16.08.2023 08:00,108,0.740,13.8
16.08.2023 07:30,108,0.740,13.8
16.08.2023 07:00,108,0.740,13.9
16.08.2023 06:30,107,0.666,13.9
16.08.2023 06:00,108,0.740,14.0
16.08.2023 05:30,107,0.666,14.0
16.08.2023 05:00,107,0.666,14.1
16.08.2023 04:30,107,0.666,14.2
16.08.2023 04:00,108,0.740,14.3
16.08.2023 03:30,108,0.740,14.4
16.08.2023 03:00,108,0.740,14.6
16.08.2023 02:30,107,0.666,14.8
16.08.2023 02:00,107,0.666,14.9
16.08.2023 01:30,108,0.740,15.0
16.08.2023 01:00,107,0.666,15.1
16.08.2023 00:30,108,0.740,15.3
16.08.2023 00:00,107,0.666,15.5
15.08.2023 23:30,108,0.740,15.6
15.08.2023 23:00,108,0.740,15.7
15.08.2023 22:30,108,0.740,15.9
15.08.2023 22:00,108,0.740,16.1
15.08.2023 21:30,108,0.740,16.2
15.08.2023 21:00,108,0.740,16.3
15.08.2023 20:30,108,0.740,16.4
15.08.2023 20:00,108,0.740,16.4
15.08.2023 19:30,108,0.740,16.4
15.08.2023 19:00,108,0.740,16.4
15.08.2023 18:30,108,0.740,16.4
15.08.2023 18:00,108,0.740,16.5
15.08.2023 17:30,108,0.740,16.4
15.08.2023 17:00,108,0.740,16.4
15.08.2023 16:30,108,0.740,16.3
15.08.2023 16:00,108,0.740,16.2
15.08.2023 15:30,108,0.740,16.1
15.08.2023 15:00,108,0.740,16.0
15.08.2023 14:30,108,0.740,15.7
15.08.2023 14:00,108,0.740,15.5
15.08.2023 13:30,108,0.740,15.3
15.08.2023 13:00,108,0.740,15.1
15.08.2023 12:30,108,0.740,14.9
15.08.2023 12:00,108,0.740,14.6
15.08.2023 11:30,108,0.740,14.3
15.08.2023 11:00,109,0.819,14.1
15.08.2023 10:30,109,0.819,13.9
15.08.2023 10:00,108,0.740,13.7
15.08.2023 09:30,108,0.740,13.5
15.08.2023 09:00,108,0.740,13.4
15.08.2023 08:30,108,0.740,13.4
15.08.2023 08:00,108,0.740,13.4
15.08.2023 07:30,108,0.740,13.4
15.08.2023 07:00,108,0.740,13.5
15.08.2023 06:30,108,0.740,13.5
15.08.2023 06:00,108,0.740,13.6
15.08.2023 05:30,108,0.740,13.7
15.08.2023 05:00,108,0.740,13.8
15.08.2023 04:30,108,0.740,13.9
15.08.2023 04:00,108,0.740,14.0
15.08.2023 03:30,108,0.740,14.1
15.08.2023 03:00,108,0.740,14.2
15.08.2023 02:30,108,0.740,14.4
15.08.2023 02:00,108,0.740,14.6
15.08.2023 01:30,108,0.740,14.7
15.08.2023 01:00,108,0.740,14.9
15.08.2023 00:30,108,0.740,15.0
15.08.2023 00:00,108,0.740,15.2
14.08.2023 23:30,108,0.740,15.4
14.08.2023 23:00,108,0.740,15.5
14.08.2023 22:30,108,0.740,15.7
14.08.2023 22:00,108,0.740,15.9
14.08.2023 21:30,108,0.740,16.0
14.08.2023 21:00,108,0.740,16.1
14.08.2023 20:30,108,0.740,16.2
14.08.2023 20:00,108,0.740,16.3
14.08.2023 19:30,108,0.740,16.3
14.08.2023 19:00,108,0.740,16.3
14.08.2023 18:30,108,0.740,16.3
14.08.2023 18:00,108,0.740,16.3
14.08.2023 17:30,108,0.740,16.3
14.08.2023 17:00,109,0.819,16.3
14.08.2023 16:30,108,0.740,16.2
14.08.2023 16:00,109,0.819,16.1
14.08.2023 15:30,109,0.819,16.0
14.08.2023 15:00,109,0.819,15.9
14.08.2023 14:30,109,0.819,15.7
14.08.2023 14:00,109,0.819,15.5
14.08.2023 13:30,109,0.819,15.3
14.08.2023 13:00,109,0.819,15.1
14.08.2023 12:30,109,0.819,14.9
14.08.2023 12:00,109,0.819,14.7
14.08.2023 11:30,109,0.819,14.4
14.08.2023 11:00,109,0.819,14.2
14.08.2023 10:30,109,0.819,13.9
14.08.2023 10:00,109,0.819,13.7
14.08.2023 09:30,109,0.819,13.6
14.08.2023 09:00,109,0.819,13.5
14.08.2023 08:30,109,0.819,13.4
14.08.2023 08:00,109,0.819,13.5
14.08.2023 07:30,109,0.819,13.5
14.08.2023 07:00,109,0.819,13.6
14.08.2023 06:30,109,0.819,13.6
14.08.2023 06:00,109,0.819,13.7
14.08.2023 05:30,109,0.819,13.7
